Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,Bus Contract Payments,1006\1900039149,2017-06-23,2707979.08,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,Commercial Property Rent,1005\5109063872,2017-05-31,2695552.40,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,Civil Engineering Construction Works,1005\5109070486,2017-06-07,2682218.45,
LONDON UNDERGROUND LTD,NETWORK RAIL,MR Construction Costs,1005\5109065022,2017-05-31,2525831.00,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900039042,2017-06-09,2524211.72,
TFL CORPORATE,CRC ENERGY EFFICIENCY INCOME,CRC Energy Efficiency Scheme,1001\1900057541,2017-06-09,2490000.00,
TFL CORPORATE,FUJITSU SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109071939,2017-06-07,2436939.00,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Road Maintenance,1002\5109081267,2017-05-31,2127857.52,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LIMITED,Bus Contract Payments,1006\1900039143,2017-06-23,2113446.41,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900039140,2017-06-23,2099865.26,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900039158,2017-06-23,2029412.17,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900039156,2017-06-23,1988288.55,
LONDON BUS SERVICES LTD,METROLINE WEST LIMITED,Bus Contract Payments,1006\1900039155,2017-06-23,1811428.09,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900039045,2017-06-09,1807809.46,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Fleet,1031\5109081241,2017-06-05,1781215.35,
LUL NOMINEE BCV LIMITED,INTERSERVE FS (UK) LTD,Building Maintenance & Repairs,1033\5109079193,2017-06-21,1773697.15,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109086228,2017-06-21,1772962.69,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900039052,2017-06-09,1718158.58,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WANDSWORTH - BSP,Borough Services - Claim Against Pr Yr Accrual,1002\1900052560,2017-06-19,1665899.00,
LONDON UNDERGROUND LTD,TLT LLP,Purchase of Land & Buildings,1005\1900198277,2017-06-12,1653839.17,
LUL NOMINEE SSL LIMITED,INTERSERVE FS (UK) LTD,Building Maintenance & Repairs,1031\5109079192,2017-06-21,1571994.39,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BRENT,Borough Services - Claim Against Pr Yr Accrual,1002\1900052374,2017-06-12,1559199.00,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900039046,2017-06-09,1466177.43,
CYCLE HIRE SCHEME,SERCO LTD,Contracted Services - Roads,1016\5109081304,2017-06-21,1465847.51,
TRANSPORT TRADING LTD,CB RICHARD ELLIS LTD,Commercial Property Rent,1004\1901488442,2017-06-21,1450452.00,
TRANSPORT TRADING LTD,TIDEWAY INVESTMENT MANAGEMENT LTD,Commercial Property Rent,1004\1901488504,2017-06-21,1450335.00,
TFL CORPORATE,SENTRUM IV LIMITED,Maintenance of Telecommunications Equipment,1001\5109079204,2017-05-30,1358551.22,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109091581,2017-06-14,1266970.59,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900039153,2017-06-23,1239200.54,
RAIL FOR LONDON LIMITED,LINSINGER MASCHINENBAU GESELLSCHAFT,Equipment Repairs & Maintenance,1020\5109087204,2017-06-09,1219869.30,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006\1900039076,2017-06-09,1197533.09,
LONDON UNDERGROUND LTD,COSTAIN LAING O'ROURKE JV,Civil Engineering Construction Works,1005\5109069501,2017-05-31,1192808.03,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LTD,Franchise/Concession Fixed Fee,1020\5109071930,2017-05-31,1176899.05,
TRANSPORT TRADING LTD,DTZ,Commercial Property Rent,1004\1901488523,2017-06-21,1174488.00,
LONDON BUS SERVICES LTD,METROLINE WEST LIMITED,Bus Contract Payments,1006\1900039088,2017-06-09,1139233.22,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LTD,Bus Contract Payments,1006\1900039047,2017-06-09,1105295.18,
TFL CORPORATE,COMPUTACENTER,Software Maintenance,1001\5109074585,2017-06-14,1100367.20,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109087523,2017-06-21,1099254.83,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109086223,2017-06-21,1057000.00,
SURFACE TRANSPORT CORP,WESTMINSTER CITY COUNCIL,Section 159 Payments,1002\1900052592,2017-06-19,1000000.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BRENT,Borough Services - Claim Against Pr Yr Accrual,1002\1900052557,2017-06-14,985814.00,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900039049,2017-06-09,948957.64,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HAMM& FULHAM,Borough Services - Claim Against Pr Yr Accrual,1002\1900052514,2017-06-14,908866.06,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD,Contracted Services - Roads,1002\5109081315,2017-05-31,903203.85,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Maintenance of Plant & Equipment,1005\5109082859,2017-06-21,875376.76,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900039141,2017-06-23,810524.03,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Road Maintenance,1002\5109079054,2017-05-31,810127.42,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109073964,2017-05-31,803720.62,
TRANSPORT TRADING LTD,NW TEMPLAR HOUSE LTD,Commercial Property Rent,1004\1901488458,2017-06-21,800000.00,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Contracted Services - Roads,1002\5109073638,2017-05-31,762990.72,
LONDON UNDERGROUND LTD,C SPENCER LIMITED,MR Construction Costs,1005\5109087503,2017-06-21,745402.09,
TFL CORPORATE,THE BOSTON CONSULTING GROUP UK LLP,Management & Support Consultancy,1001\5109071857,2017-05-31,704888.00,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERV LTD,Bus Contract Payments,1006\1900039084,2017-06-09,688981.49,
TRANSPORT TRADING LTD,SERCO LTD,Management & Support Consultancy,1004\5109081307,2017-06-19,675205.49,
LONDON UNDERGROUND LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1005\5109083854,2017-06-07,671398.08,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Road Maintenance,1002\5109077039,2017-05-31,636143.13,
LUL NOMINEE SSL LIMITED,NETWORK RAIL,Equipment Repairs & Maintenance,1031\5109086411,2017-06-14,621146.57,
TRANSPORT TRADING LTD,SERCO LTD,Management & Support Consultancy,1004\5109081879,2017-06-21,612170.23,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD,Road Maintenance,1002\5109079067,2017-05-31,601626.27,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900039144,2017-06-23,590791.81,
TRANSPORT TRADING LTD,SAVILLS COMMERCIAL LTD,Commercial Property Rent,1004\1901488505,2017-06-21,587500.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109073106,2017-06-07,575016.02,
LONDON UNDERGROUND LTD,COSTAIN LTD,Civil Engineering Construction Works,1005\5109081913,2017-06-21,566683.67,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900039151,2017-06-23,564501.90,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901470852,2017-06-01,564369.00,
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Bombardier Capability Payments,1033\5109091182,2017-06-14,560561.57,
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Bombardier Capability Payments,1033\5109091183,2017-06-14,560561.57,
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Bombardier Capability Payments,1033\5109091184,2017-06-14,560561.57,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5109079829,2017-05-31,557147.42,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD,Contracted Services - Roads,1002\5109078759,2017-05-31,532399.50,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Contracted Services - Roads,1002\5109078583,2017-05-31,519850.62,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109086629,2017-06-21,510378.72,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Road Maintenance,1002\5109074375,2017-05-31,508758.48,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900039145,2017-06-23,504329.46,
SURFACE TRANSPORT CORP,PINSENT MASONS,Planning & Development Consultancy,1002\5109095136,2017-06-21,500000.00,
RAIL FOR LONDON LIMITED,VOLKERRAIL SPECIALIST BUSINESSES LT,Management & Support Consultancy,1020\5109085764,2017-06-12,499987.62,
TRANSPORT TRADING LTD,OYSTER SALES SERVICE,Ticket & Pass Production,1004\5109082307,2017-06-21,495000.00,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800033863,2017-06-05,490525.00,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Civil Engineering Construction Works,1031\5109092476,2017-06-16,486967.12,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109083848,2017-06-19,465861.07,
LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,Bus Contract Payments,1006\1900039083,2017-06-09,455409.50,
LUL NOMINEE SSL LIMITED,SKANSKA CONTRUCTIONS UK LTD,Maintenance of Telecommunications Equipment,1031\5109070465,2017-06-14,447825.24,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109092193,2017-06-19,438869.32,
RAIL FOR LONDON LIMITED,ARCADIS,Professional Engineering Services,1020\5109085844,2017-06-07,438853.31,
TUBELINES LTD,SCHWEERBAU GMBH & CO.KG,Hire Plant & Equipment,760815,2017-06-09,434208.00,
TFL CORPORATE,DAISY CORPORATE SERVICES LTD,Telephony Fixed,1001\5109065280,2017-05-31,434070.67,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109081524,2017-05-31,426020.06,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Contracted Services - Highway Bridges,1002\5109081362,2017-05-31,420021.08,
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,Civil Engineering Construction Works,1031\5109091096,2017-06-14,418463.23,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD,Road Maintenance,1002\5109079060,2017-05-31,418367.31,
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109090688,2017-06-19,417370.75,
LONDON UNDERGROUND LTD,HMRC,Payroll Suspense,1005\1900198259,2017-06-22,411192.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109073126,2017-06-07,382810.00,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109086615,2017-06-21,381267.75,
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Maintenance Materials,1033\5109079618,2017-06-05,378847.62,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109078077,2017-05-31,371208.92,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109087953,2017-06-12,371208.92,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109078083,2017-05-31,371208.92,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LTD,Bus Contract Payments,1006\1900039146,2017-06-23,362903.05,
TRANSPORT TRADING LTD,CARLISLE SECURITY SERVICES LTD,Security Services (Guards),1004\5109077809,2017-06-19,354918.98,
LUL NOMINEE BCV LIMITED,SIEMENS,Signalling Systems,1033\5109082900,2017-06-21,353308.04,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109093049,2017-06-21,353226.00,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,Connect PFI Service Costs,1005\5109081580,2017-05-31,352016.00,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109087499,2017-06-21,351928.42,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109040895,2017-06-21,349468.12,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109073125,2017-06-07,349342.00,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800033864,2017-06-05,348718.00,
TUBELINES LTD,ISS FACILITY SERVICES LTD,Cleaning,760151,2017-06-09,344925.07,
LONDON UNDERGROUND LTD,SERVICE SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109083873,2017-06-07,340580.75,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900039058,2017-06-09,340036.85,
TRANSPORT TRADING LTD,INSTANT MANAGED OFFICES LTD,Commercial Property Rent,1004\1901464454,2017-06-12,335013.00,
TFL CORPORATE,COMPUTACENTER,Software Maintenance,1001\5109068527,2017-06-05,332742.43,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1031\5109088214,2017-06-12,331475.92,
TUBELINES LTD,ISS FACILITY SERVICES LTD,Cleaning,760152,2017-06-09,325215.07,
TUBELINES LTD,ISS FACILITY SERVICES LTD,Cleaning,760155,2017-06-09,313470.67,
TUBELINES LTD,TELENT COMMUNICATIONS LIMITED,Maintenance,760148,2017-06-09,309242.65,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900039148,2017-06-23,308692.87,
TUBELINES LTD,ISS FACILITY SERVICES LTD,Cleaning,760153,2017-06-09,308424.02,
TUBELINES LTD,ISS FACILITY SERVICES LTD,Cleaning,759008,2017-06-02,306635.53,
TFL CORPORATE,HP INC UK LTD,Computer Hardware,1001\5109072631,2017-05-31,304386.23,
TUBELINES LTD,M J QUINN INTEGRATED SERVICES,Maintenance,762369,2017-06-21,303379.38,
TUBELINES LTD,KONE PLC,Maintenance,760783,2017-06-14,302655.17,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Computer Consumables,1006\5109072235,2017-06-09,300000.00,
TRANSPORT TRADING LTD,ABM GROUP UK LTD,Office Cleaning,1004\5109090523,2017-06-21,298892.56,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD,Contracted Services - Highway Bridges,1002\5109081327,2017-05-31,298100.24,
TRANSPORT TRADING LTD,MITIE TFM LTD,Building Maintenance & Repairs,1004\5109077763,2017-06-14,296828.62,
TUBELINES LTD,MCGINLEY SUPPORT SERVICES LTD,Track Labour,760819,2017-06-14,296394.76,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109073147,2017-06-07,294512.17,
VICTORIA COACH STATN LTD,NATIONAL EXPRESS LTD,VCS Repayments & Commission,1008\1900004069,2017-06-12,289659.06,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Maintenance of Plant & Equipment,1005\5109070437,2017-05-31,289142.78,
TUBELINES LTD,ISS FACILITY SERVICES LTD,Cleaning,759009,2017-06-02,289113.50,
SURFACE TRANSPORT CORP,ESRI (UK) LIMITED,Software Maintenance,1002\5109082990,2017-06-21,287486.82,
TUBELINES LTD,M J QUINN INTEGRATED SERVICES,Maintenance,762892,2017-06-21,287080.79,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109076694,2017-05-31,285528.70,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Road Maintenance,1002\5109081256,2017-05-31,284814.78,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,Connect PFI Service Costs,1005\5109078069,2017-05-31,283287.30,
TUBELINES LTD,ISS FACILITY SERVICES LTD,Cleaning,758860,2017-06-02,279738.49,
TRANSPORT TRADING LTD,SCAN COIN LTD,Cash Handling & Processing,1004\5109077420,2017-06-14,278733.75,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109078208,2017-06-19,278640.73,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Contracted Services - Roads,1002\5109078589,2017-05-31,276831.57,
TUBELINES LTD,ISS FACILITY SERVICES LTD,Cleaning,760156,2017-06-09,276666.63,
TUBELINES LTD,TELENT COMMUNICATIONS LIMITED,Maintenance,760149,2017-06-09,275363.19,
TUBELINES LTD,ISS FACILITY SERVICES LTD,Cleaning,758859,2017-06-02,273416.44,
TRANSPORT TRADING LTD,DTZ,Commercial Property Rent,1004\1901488522,2017-06-21,272580.00,
TFL CORPORATE,DAISY CORPORATE SERVICES LTD,Telephony Fixed,1001\5109065056,2017-05-31,272208.21,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Contracted Services - Roads,1002\5109081360,2017-05-31,268671.71,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109086461,2017-06-12,266569.01,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109073971,2017-05-31,264660.00,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109065374,2017-05-31,261868.25,
TRANSPORT TRADING LTD,BAA BUSINESS SUPPORT CENTR LTD,Commercial Property Rent,1004\1901488464,2017-06-21,261570.27,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901470897,2017-06-01,261476.00,
TUBELINES LTD,MCGINLEY SUPPORT SERVICES LTD,Track Labour,763350,2017-06-23,255541.76,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041073,2017-06-12,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041074,2017-05-31,255200.00,
RAIL FOR LONDON LIMITED,CARILLION CONSTRUCTION LTD,Professional Engineering Services,1020\5109092581,2017-06-19,255159.68,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109073112,2017-06-07,254242.00,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109071872,2017-06-07,253420.34,
LONDON UNDERGROUND LTD,TRITRI HOUSE SARL,Property Management Fees,1005\1900198276,2017-06-19,252985.94,
LONDON UNDERGROUND LTD,DYER & BUTLER LTD,Professional Engineering Services,1005\5109091030,2017-06-14,250939.64,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HOUNSLOW,Borough Services - Claim Against Pr Yr Accrual,1002\1900052471,2017-06-07,250000.00,
LONDON UNDERGROUND LTD,DELATIM LIMITED,Civil Engineering Construction Works,1005\5109078015,2017-05-31,248746.48,
LUL NOMINEE BCV LIMITED,SKANSKA CONTRUCTIONS UK LTD,Civil Engineering Construction Works,1033\5109069002,2017-06-14,248467.04,
TUBELINES LTD,ISS FACILITY SERVICES LTD,Cleaning,759011,2017-06-02,247641.27,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Building Maintenance & Repairs,1020\5109081738,2017-06-21,243044.82,
TRANSPORT TRADING LTD,JOURNEYCALL LTD,Ticket & Pass Production,1004\5109082294,2017-06-21,241742.22,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109073118,2017-06-07,241686.60,
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5109085785,2017-06-14,241374.40,
SURFACE TRANSPORT CORP,SIEMENS,Traffic Signals,1002\5109076780,2017-06-14,239431.12,
TRANSPORT TRADING LTD,JOURNEYCALL LTD,Ticket & Pass Production,1004\5109078175,2017-05-31,238518.15,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109077080,2017-06-07,238517.00,
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,Civil Engineering Construction Works,1031\5109092007,2017-06-21,238421.44,
LONDON UNDERGROUND LTD,VINCI CONSTRUCTION UK LTD,Professional Engineering Services,1005\5109071921,2017-06-19,238112.19,
TUBELINES LTD,TELENT COMMUNICATIONS LIMITED,Maintenance,760150,2017-06-09,237063.57,
TUBELINES LTD,AIRQUICK (NEWARK) LTD,Maintenance,762885,2017-06-23,232877.60,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109092286,2017-06-19,230793.69,
TUBELINES LTD,THALES RAIL SIGNALLING SOLUTIONS,Sub-Contractor,759393,2017-06-02,229110.61,
LONDON BUS SERVICES LTD,EDF ENERGY,Building Maintenance & Repairs,1006\5109081625,2017-06-05,228282.76,
LONDON UNDERGROUND LTD,GLOBAL RAIL CONSTRUCTION LTD,Traction Current,1005\5109078574,2017-06-07,227097.55,
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5109068992,2017-05-30,222066.66,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901470919,2017-06-01,221556.00,
DOCKLANDS LIGHT RAILWAY,DYER & BUTLER LTD,Civil Engineering Construction Works,1012\5109083803,2017-06-21,218962.73,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109081269,2017-05-31,218170.52,
