Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5109578144,2019-07-31,5332567.38,
LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,Bus Contract Payments,1006\1900042906,2019-08-16,5249687.90,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006\1900042895,2019-08-16,4602644.24,
TFL CORPORATE,NETWORK RAIL,National Rail Fixed Track Access Charges,1001\5109580949,2019-08-14,4493228.62,
LONDON BUS SERVICES LTD,METROLINE WEST LIMITED,Bus Contract Payments,1006\1900042828,2019-08-02,4431632.27,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109575637,2019-07-22,4290443.22,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109589054,2019-08-07,4281069.35,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900042826,2019-08-02,3851142.25,
LUL NOMINEE SSL LIMITED,BALFOUR BEATTY RAIL LTD,Track General Maintenance,1031\5109579739,2019-07-24,3803424.26,
LONDON UNDERGROUND LTD,DEPT OF COMMUNITIES AND LOCAL GOVER,Rates - Central Listed,1005\1900208515,2019-08-14,3780000.00,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109563360,2019-07-24,3660226.00,
DOCKLANDS LIGHT RAILWAY,CGL RAIL,Civil Engineering Construction Works,1012\5109587899,2019-08-07,3653908.00,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005\5109562197,2019-07-29,3462027.64,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERV,Bus Contract Payments,1006\1900042902,2019-08-16,3402692.05,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900042815,2019-08-02,3322162.87,
LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,Bus Contract Payments,1006\1900042901,2019-08-16,3265660.09,
TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,Rail Settlement Plan - PAYG Creditor,1004\1901667703,2019-08-02,3226378.70,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900042904,2019-08-16,3201591.85,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109588378,2019-08-14,3038051.00,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900042818,2019-08-02,2852906.30,
LUL NOMINEE SSL LIMITED,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1031\5109584406,2019-08-16,2794897.52,
TRANSPORT TRADING LTD,CONNECTED LIVING LONDON (BTR) LTD,Equity  Investment,1004\1901667789,2019-08-09,2778300.00,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109590584,2019-08-14,2639438.38,
TFL CORPORATE,COMPUTACENTER,Manage IT Services,1001\5109573385,2019-08-05,2590664.00,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900042900,2019-08-16,2538083.77,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900042824,2019-08-02,2530030.13,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5109562195,2019-07-29,2336417.45,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LIMITED,Bus Contract Payments,1006\1900042896,2019-08-16,2112566.23,
LUL NOMINEE SSL LIMITED,BALFOUR BEATTY RAIL LTD,Track General Maintenance,1031\5109592551,2019-08-14,1947783.56,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900042909,2019-08-16,1927923.74,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109590620,2019-08-14,1885349.90,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900042893,2019-08-16,1881944.70,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900042819,2019-08-02,1837908.56,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109591091,2019-08-14,1835579.00,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900042911,2019-08-16,1800741.76,
RAIL FOR LONDON LIMITED,VINCI CONSTRUCTION UK LTD,Civil Engineering Construction Works,1020\5109572792,2019-07-24,1768038.84,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5109578140,2019-07-31,1747542.90,
SURFACE TRANSPORT CORP,ROYAL BOROUGH OF KINGSTON UPON THAMES,Borough Services - Claim Against Pr Yr Accrual,1002\1900060277,2019-07-31,1714058.38,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HACKNEY,Borough Services - Claim Against Pr Yr Accrual,1002\1900059971,2019-07-31,1557371.40,
DOCKLANDS LIGHT RAILWAY,TRUSTEES OF THE DOCKLANDS LIGHT,Exchange Loss Realised,1012\1900004959,2019-07-29,1553000.00,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1002\5109586242,2019-08-05,1512740.87,
LONDON BUS SERVICES LTD,METROLINE WEST LIMITED,Bus Contract Payments,1006\1900042907,2019-08-16,1462394.68,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109575483,2019-08-12,1432632.18,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WANDSWORTH - BSP,Borough Services - Claim Against Pr Yr Accrual,1002\1900059485,2019-07-31,1425884.00,
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,Civil Engineering Construction Works,1031\5109585008,2019-08-05,1406291.94,
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES LTD,Maintenance of Plant & Equipment,1020\5109576423,2019-07-22,1382780.23,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LIMITED,Road Maintenance,1002\5109583294,2019-07-31,1374168.66,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Road Maintenance,1002\5109583288,2019-07-31,1347288.55,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Equipment Repairs & Maintenance,1031\5109586591,2019-08-07,1324107.15,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Operating Leases,1020\5109548244,2019-07-24,1287834.11,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Operating Leases,1020\5109554745,2019-07-24,1280870.52,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Operating Leases,1020\5109575164,2019-07-24,1273890.33,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Operating Leases,1020\5109579951,2019-07-24,1273890.33,
DOCKLANDS LIGHT RAILWAY,CONST. Y AUX. DE FERROCARRILES S.A,Vehicle Purchases,1012\5109581751,2019-07-29,1271450.09,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,Franchise/Concession Fixed Fee,1020\5109571816,2019-07-24,1262535.40,
TFL CORPORATE,HERBERT SMITH LLP,Claim Settlements,1001\1900066745,2019-07-29,1251150.00,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109591095,2019-08-14,1227500.00,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900042905,2019-08-16,1198877.17,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Equipment Repairs & Maintenance,1005\5109586266,2019-08-14,1151837.41,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900042894,2019-08-16,1084127.00,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LTD,Bus Contract Payments,1006\1900042820,2019-08-02,1065618.04,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5109574939,2019-08-07,1058165.28,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109579464,2019-07-24,1040481.24,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Road Maintenance,1002\5109583291,2019-07-31,1037589.36,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900042829,2019-08-02,1035586.89,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109563397,2019-07-22,1034590.91,
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Maintenance Materials,1033\5109580316,2019-07-30,986347.60,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109581278,2019-07-29,975478.59,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5109562199,2019-07-29,972677.77,
LONDON BUS SERVICES LTD,NEL HYDROGEN A/S,Vehicle Repairs & Maintenance,1006\5109568914,2019-08-02,950596.00,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,Civil Engineering Construction Works,1005\5109591067,2019-08-14,937762.94,
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109579665,2019-07-31,937550.60,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900042897,2019-08-16,908157.32,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,Connect PFI Service Costs,1005\5109575633,2019-07-22,875408.00,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Contracted Services - Roads,1002\5109582008,2019-07-31,838524.01,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900042903,2019-08-16,822860.71,
RAIL FOR LONDON LIMITED,J MURPHY & SONS LTD,Civil Engineering Construction Works,1020\5109590999,2019-08-14,816996.09,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5109566914,2019-07-24,801888.67,
DOCKLANDS LIGHT RAILWAY,TRUSTEES OF THE DOCKLANDS LIGHT,Franchise/Concession Variable Fee,1012\1900004958,2019-07-29,800000.00,
SURFACE TRANSPORT CORP,ROYAL BOROUGH OF KINGSTON UPON THAMES,Borough Services - Claim Against Pr Yr Accrual,1002\1900060278,2019-08-12,784887.71,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109576421,2019-07-22,778426.74,
TFL CORPORATE,SENTRUM IV LIMITED,Manage IT Services,1001\5109544941,2019-07-31,772338.12,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109581898,2019-07-31,750812.80,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800039375,2019-07-29,748226.00,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109591025,2019-08-14,730665.34,
LONDON UNDERGROUND LTD,INTERSERVE,Security Services (Guards),1005\5109562340,2019-07-22,721845.97,
LONDON UNDERGROUND LTD,INTERSERVE,Security Services (Guards),1005\5109577200,2019-07-29,721106.06,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,Civil Engineering Construction Works,1005\5109586563,2019-08-05,712146.67,
LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,Building Maintenance & Repairs,1005\5109577373,2019-07-24,709618.86,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5109578243,2019-07-31,675453.29,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5109578245,2019-07-31,675453.29,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5109578247,2019-07-31,675453.29,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109575640,2019-07-24,663492.15,
LONDON UNDERGROUND LTD,INTERSERVE,Track General Maintenance,1005\5109570967,2019-08-05,660085.10,
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Maintenance Materials,1033\5109580315,2019-07-31,612106.24,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900042898,2019-08-16,595649.55,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901667556,2019-07-30,592644.00,
SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,Contracted Services - Highway Bridges,1002\5109566954,2019-07-24,588344.48,
RAIL FOR LONDON LIMITED,MTR CORPORATION (CROSSRAIL) LTD,Management & Support Consultancy,1020\5109561877,2019-08-14,585982.13,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5109576261,2019-07-29,567935.29,
TRANSPORT TRADING LTD,HEATHROW EXPRESS,JFT Suspense  - TTL,1004\1901667619,2019-07-31,567634.59,
RAIL FOR LONDON LIMITED,MTR CORPORATION (CROSSRAIL) LTD,Management & Support Consultancy,1020\5109589220,2019-08-14,561099.76,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900210281,2019-08-07,551575.23,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800039374,2019-07-29,550404.00,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109562044,2019-07-22,535634.76,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900042831,2019-08-02,531401.02,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LIMITED,Contracted Services - Roads,1002\5109581955,2019-07-31,530067.90,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109577151,2019-08-14,501710.93,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109577076,2019-08-14,501148.29,
RAIL FOR LONDON LIMITED,MTR CORPORATION (CROSSRAIL) LTD,Management & Support Consultancy,1020\5109538021,2019-08-14,483924.26,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109581967,2019-07-31,477337.77,
TRANSPORT TRADING LTD,INTERSERVE,Security Services (Guards),1004\5109589503,2019-08-12,476789.41,
SURFACE TRANSPORT CORP,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1002\5109573255,2019-07-24,471425.33,
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LIMITED,Operator Costs,1007\5109576604,2019-08-14,466462.00,
SURFACE TRANSPORT CORP,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1002\5109573263,2019-07-24,465017.15,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1002\5109582013,2019-07-31,464089.56,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109576387,2019-08-12,463997.94,
TFL CORPORATE,NETWORK RAIL,Planning & Development Consultancy,1001\5109579349,2019-07-31,463432.13,
SURFACE TRANSPORT CORP,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1002\5109573250,2019-07-24,463074.25,
LONDON UNDERGROUND LTD,THALES TRANSPORT & SECURITY LIMITED,Computer Hardware,1005\5109562835,2019-07-22,441408.00,
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109562252,2019-07-22,440180.31,
LUL NOMINEE SSL LIMITED,KIROW ARDELT GMBH,Professional Engineering Services,1031\5109561746,2019-08-09,436710.97,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF RICHMOND UPON THAMES,Borough Services - Claim Against Pr Yr Accrual,1002\1900060403,2019-08-12,425274.00,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109575660,2019-07-22,423169.95,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109589059,2019-08-07,423169.95,
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109566570,2019-07-24,398227.17,
RAIL FOR LONDON LIMITED,MORGAN SINDALL  PLC,Management & Support Consultancy,1020\5109579431,2019-08-14,394179.38,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109576383,2019-08-12,388256.31,
TFL CORPORATE,DELOITTE,Management & Support Consultancy,1001\5109572877,2019-08-07,385375.00,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109569662,2019-07-24,383102.11,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109577147,2019-08-14,382099.78,
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109576257,2019-08-12,373941.11,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5109590594,2019-08-14,369100.99,
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,Software Maintenance,1001\5109578146,2019-08-14,358997.00,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109572734,2019-07-22,347641.86,
LONDON UNDERGROUND LTD,APPROVED INSPECTOR SERVICES LTD,MR Construction Costs,1005\5109580747,2019-07-29,345902.00,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LTD,Bus Contract Payments,1006\1900042899,2019-08-16,345608.47,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109563380,2019-07-22,344348.00,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109584039,2019-08-16,343928.28,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109576224,2019-07-31,342163.63,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109579430,2019-07-31,340605.90,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900042908,2019-08-16,336638.49,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109577102,2019-08-14,333441.54,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109569196,2019-07-29,331736.26,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109579934,2019-07-24,331146.86,
DOCKLANDS LIGHT RAILWAY,AECOM INFRASTRUCTURE & ENVIR UK LTD,Professional Engineering Services,1012\5109580865,2019-07-31,328471.71,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901667533,2019-07-30,327500.00,
TUBE LINES LTD,RAIL SAFETY & STANDARDS BOARD,Contractors,1025\5109564374,2019-07-24,320195.00,
TFL CORPORATE,BYTES SOFTWARE SERVICES,Manage IT Services,1001\5109562758,2019-07-22,312747.80,
TFL CORPORATE,KELTBRAY LIMITED,Planning & Development Consultancy,1001\5109577455,2019-08-14,312500.00,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109592665,2019-08-14,311395.34,
LONDON UNDERGROUND LTD,TURNER & TOWNSEND LLP,Professional Engineering Services,1005\5109564141,2019-07-24,305840.00,
LUL NOMINEE SSL LIMITED,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1031\5109575658,2019-07-22,297729.00,
TRANSPORT TRADING LTD,KIDBROOKE PARTNERSHIP LLP,Purchase of Associates Loan Notes (Activity),1004\1901667396,2019-07-24,296940.00,
TFL CORPORATE,OVE ARUP & PARTNERS LTD,Planning & Development Consultancy,1001\5109589052,2019-08-14,292747.84,
TFL CORPORATE,OVE ARUP & PARTNERS LTD,Planning & Development Consultancy,1001\5109591083,2019-08-14,292747.84,
SURFACE TRANSPORT CORP,ATKINS LIMITED,Professional Engineering Services,1002\5109583199,2019-07-31,283399.33,
DOCKLANDS LIGHT RAILWAY,UK POWER NETWORKS LTD,Electricity,1012\5109589376,2019-08-14,272497.65,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109554067,2019-08-05,269655.61,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109554092,2019-08-05,269655.61,
LUL NOMINEE SSL LIMITED,GIFFEN GROUP LTD,Civil Engineering Construction Works,1031\5109590321,2019-08-12,269049.28,
LONDON UNDERGROUND LTD,THALES TRANSPORT & SECURITY LIMITED,Radio Systems Equipment & Maintenance,1005\5109562841,2019-07-22,268265.00,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109592664,2019-08-14,268028.88,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109577107,2019-08-14,260604.82,
LONDON BUS SERVICES LTD,TRAPEZE GROUP (UK),Maintenance of Plant & Equipment,1006\5109583604,2019-08-16,254409.00,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109584167,2019-08-05,250000.00,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5109588867,2019-08-07,248891.26,
TRANSPORT TRADING LTD,SODEXO LTD,Caterers Service Charges,1004\5109584490,2019-08-14,244907.00,
LONDON UNDERGROUND LTD,GEOFFREY OSBORNE LIMITED,Civil Engineering Construction Works,1005\5109585956,2019-08-07,244796.10,
TRANSPORT TRADING LTD,SODEXO LTD,Caterers Service Charges,1004\5109584491,2019-08-14,240947.00,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900210282,2019-08-07,238676.15,
LUL NOMINEE BCV LIMITED,MARL INTERNATIONAL LTD,Maintenance Materials,1033\5109577964,2019-07-29,237852.40,
LUL NOMINEE BCV LIMITED,SIEMENS,Signalling Systems,1033\5109581819,2019-08-14,237806.55,
TRANSPORT TRADING LTD,SODEXO LTD,Caterers Service Charges,1004\5109568010,2019-07-31,234514.00,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901667306,2019-07-29,233786.58,
DOCKLANDS LIGHT RAILWAY,DYER & BUTLER LTD,Civil Engineering Construction Works,1012\5109571183,2019-07-24,233222.78,
SURFACE TRANSPORT CORP,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1002\5109573267,2019-07-24,232876.33,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901667611,2019-07-30,232656.00,
RAIL FOR LONDON LIMITED,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1020\5109589499,2019-08-09,231473.16,
DOCKLANDS LIGHT RAILWAY,CGL RAIL,Civil Engineering Construction Works,1012\5109590367,2019-08-12,230853.49,
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5109593356,2019-08-15,230481.20,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,MR Construction Costs,1005\5109581302,2019-08-12,230385.06,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Fleet Tsssa Contract,1031\5109586832,2019-08-07,230321.25,
SURFACE TRANSPORT CORP,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1002\5109573246,2019-07-24,228792.21,
LONDON UNDERGROUND LTD,DELOITTE,Management & Support Consultancy,1005\5109571654,2019-08-05,226850.00,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109591059,2019-08-14,226393.18,
TFL CORPORATE,HP INC UK LTD,Computer Hardware,1001\5109583601,2019-07-31,225954.82,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1031\5109585120,2019-08-12,225949.48,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109591098,2019-08-14,223265.54,
