Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
TFL CORPORATE,MARSH SERVICES LTD,General Insurance,1001\5109807460,2020-08-28,3361697.66,
LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,Bus Contract Payments,1006\1900044708,2020-09-04,3213469.64,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900044706,2020-09-04,3174988.84,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900044781,2020-09-18,3086926.40,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HARINGEY,Borough Services - Claim Against Pr Yr Accrual,1002\1900065894,2020-09-09,2978199.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HACKNEY,Borough Services - Claim Against Pr Yr Accrual,1002\1900065781,2020-09-09,2969878.74,
LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,Bus Contract Payments,1006\1900044776,2020-09-18,2968360.95,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900044680,2020-09-04,2918934.14,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109813803,2020-09-17,2668687.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF REDBRIDGE,Borough Services - Claim Against Pr Yr Accrual,1002\1900065168,2020-09-08,2554617.72,
LONDON UNDERGROUND LTD,THALES TRANSPORT & SECURITY LIMITED,Computer Hardware,1005\5109802074,2020-09-09,2394239.24,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900044686,2020-09-04,2349781.64,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HILLINGDON,Borough Services - Claim Against Pr Yr Accrual,1002\1900065783,2020-09-09,2320172.98,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900044770,2020-09-18,2141779.97,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,Bus Contract Payments,1006\1900044773,2020-09-18,2132717.24,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900044683,2020-09-04,1930656.91,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109813863,2020-09-17,1926248.53,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109800833,2020-08-26,1920974.06,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900044786,2020-09-18,1904037.78,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5109817086,2020-09-16,1785701.48,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900044707,2020-09-04,1762228.14,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BRENT,Borough Services - Claim Against Pr Yr Accrual,1002\1900064851,2020-09-09,1710200.00,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900044709,2020-09-04,1663978.60,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109798425,2020-09-02,1582459.93,
SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,Contracted Services - Highway Bridges,1002\5109798558,2020-08-26,1526012.06,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109805177,2020-09-16,1496528.71,
LONDON BUS SERVICES LTD,METROLINE WEST LTD,Bus Contract Payments,1006\1900044784,2020-09-18,1485711.59,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900044788,2020-09-18,1398216.51,
DOCKLANDS LIGHT RAILWAY,CGL RAIL,Franchise/Concession Fixed Fee,1012\5109814131,2020-09-09,1356993.00,
SURFACE TRANSPORT CORP,ROYAL BOROUGH KENSINGTON & CHELSEA,Borough Services - Claim Against Pr Yr Accrual,1002\1900065905,2020-09-09,1353528.41,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Track General Maintenance,1005\5109815514,2020-09-14,1314430.67,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900044782,2020-09-18,1294351.27,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,Franchise/Concession Fixed Fee,1020\5109800555,2020-09-02,1290205.50,
SURFACE TRANSPORT CORP,AECOM LTD,Road Maintenance,1002\5109810698,2020-09-02,1282316.20,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900044771,2020-09-18,1281942.45,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5109813426,2020-09-08,1248788.35,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Software Maintenance,1001\5109797271,2020-08-26,1247981.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HACKNEY,Borough Services - Claim Against Pr Yr Accrual,1002\1900066079,2020-09-09,1187400.25,
LUL NOMINEE SSL LIMITED,MORGAN SINDALL  PLC,Professional Engineering Services,1031\5109811874,2020-09-08,1124542.09,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Road Maintenance,1002\5109809569,2020-09-02,1028281.32,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5109814840,2020-09-11,1018442.87,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1002\5109809536,2020-09-02,1014596.24,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900044691,2020-09-04,1000182.27,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005\5109803463,2020-08-24,972677.77,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900044774,2020-09-18,963108.45,
TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,Rail Settlement Plan - PAYG Creditor,1004\1901673775,2020-09-02,955390.13,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900044681,2020-09-04,948638.88,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF TOWER HAMLETS,Borough Services - Claim Against Pr Yr Accrual,1002\1900066034,2020-09-09,943224.69,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900044780,2020-09-18,859651.95,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HARROW,Borough Services - Claim Against Pr Yr Accrual,1002\1900066067,2020-09-09,819804.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HAMM& FULHAM,Borough Services - Claim Against Pr Yr Accrual,1002\1900065615,2020-08-26,819727.71,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5109800986,2020-09-08,811248.60,
SURFACE TRANSPORT CORP,AECOM LTD,Contracted Services - Roads,1002\5109807952,2020-09-02,783950.26,
LONDON UNDERGROUND LTD,THALES TRANSPORT & SECURITY LIMITED,Computer Hardware,1005\5109802022,2020-09-09,775760.00,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5109817089,2020-09-16,763125.00,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900044703,2020-09-04,748774.03,
LONDON UNDERGROUND LTD,INTERSERVE,Security Services (Guards),1005\5109814297,2020-09-16,720462.29,
LUL NOMINEE SSL LIMITED,NETWORK RAIL,Civil Engineering Construction Works,1031\5109800739,2020-09-08,702143.54,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109808873,2020-09-01,697448.93,
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES LTD,Maintenance of Plant & Equipment,1020\5109815300,2020-09-18,688456.04,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109803351,2020-09-09,682436.47,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109815807,2020-09-14,669935.21,
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Professional Engineering Services,1020\5109801430,2020-09-09,667212.91,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5109801722,2020-08-24,647901.32,
SURFACE TRANSPORT CORP,SIEMENS,Computer Software,1002\5109796524,2020-08-26,645217.00,
SURFACE TRANSPORT CORP,SIEMENS,Computer Software,1002\5109800744,2020-09-08,643816.00,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900044777,2020-09-18,629585.69,
LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,Civil Engineering Construction Works,1005\5109805311,2020-08-24,627353.58,
LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,Civil Engineering Construction Works,1005\5109814806,2020-09-17,625731.42,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Road Maintenance,1002\5109810693,2020-09-02,604723.49,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901673719,2020-09-02,601692.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109794767,2020-08-24,601560.89,
LONDON UNDERGROUND LTD,NOTTING HILL COMMERCIAL PROPERTIES,Planning & Development Consultancy,1005\1900215095,2020-09-08,589732.73,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109805249,2020-09-08,568093.21,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900044693,2020-09-04,553742.06,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109794988,2020-09-17,553425.40,
VICTORIA COACH STATN LTD,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1008\5109807948,2020-09-02,546171.61,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109798524,2020-09-02,538993.85,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109815955,2020-09-16,530326.99,
DOCKLANDS LIGHT RAILWAY,DYER & BUTLER LTD,Civil Engineering Construction Works,1012\5109801240,2020-09-02,506112.05,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109792030,2020-08-24,489936.89,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5109796548,2020-08-26,482830.92,
LUL NOMINEE BCV LIMITED,SIEMENS,Signalling Systems,1033\5109804314,2020-09-16,482073.98,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BRENT,Borough Services - Claim Against Pr Yr Accrual,1002\1900065897,2020-08-26,474050.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109799199,2020-09-18,461499.05,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109794985,2020-09-17,459990.38,
TRANSPORT TRADING LTD,INTERSERVE,Security Services (Guards),1004\5109811306,2020-09-03,458706.89,
RAIL FOR LONDON LIMITED,NETWORK RAIL,National Rail Contribution,1020\5109795365,2020-08-26,451386.31,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800041834,2020-08-28,428205.90,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800041837,2020-08-28,428205.90,
LONDON RIVER SERVICES LTD,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1007\5109809548,2020-09-02,419073.08,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5109802433,2020-09-09,417330.13,
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5109816962,2020-09-15,406646.10,
LONDON UNDERGROUND LTD,BERWIN LEIGHTON PAISNER,Legal Fees,1005\5109813839,2020-09-09,404224.62,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109817954,2020-09-17,403895.33,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF RICHMOND UPON THAMES,Borough Services - Claim Against Pr Yr Accrual,1002\1900065102,2020-08-26,403704.00,
TFL CORPORATE,SENTRUM IV LIMITED,Manage IT Services,1001\5109769833,2020-09-03,403671.10,
LONDON UNDERGROUND LTD,C SPENCER LIMITED,Retentions Control Account > 1Year,1005\5109797509,2020-08-24,402651.83,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BRENT,Borough Services - Claim Against Pr Yr Accrual,1002\1900065899,2020-08-26,402000.00,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5109798161,2020-08-26,398611.00,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1002\5109807950,2020-09-02,387447.13,
SURFACE TRANSPORT CORP,CSTS LTD,Traffic Signals,1002\5109807443,2020-09-08,384762.69,
LONDON UNDERGROUND LTD,SCHWEERBAU GMBH & CO.KG *PAID BACS*,Track General Maintenance,1005\5109798132,2020-09-01,381200.00,
TFL CORPORATE,INTERFLEET TECHNOLOGY LIMITED,Management & Support Consultancy,1001\5109794160,2020-08-24,369284.37,
DOCKLANDS LIGHT RAILWAY,MACE MACRO LTD,Professional Engineering Services,1012\5109804793,2020-08-28,365394.94,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5109798537,2020-09-02,362314.05,
LONDON BUS SERVICES LTD,INSIGHT DIRECT UK LIMITED,Software Maintenance,1006\5109803718,2020-09-10,358610.00,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109810861,2020-09-03,352969.87,
LONDON BUS SERVICES LTD,AECOM LTD,Contracted Services - Roads,1006\5109807949,2020-09-02,351246.55,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BRENT,Borough Services - Claim Against Pr Yr Accrual,1002\1900064852,2020-08-26,345950.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901673691,2020-09-02,332500.00,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900044785,2020-09-18,326572.05,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109805790,2020-09-01,325987.19,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109791635,2020-08-24,325490.78,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109817687,2020-09-17,325201.00,
TFL CORPORATE,KELWAY (UK),Software Maintenance,1001\5109796462,2020-08-26,319746.74,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900044775,2020-09-18,312365.57,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109805761,2020-09-16,311465.12,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109802396,2020-08-24,309252.26,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109805178,2020-09-11,305774.59,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Contracted Services - Roads,1002\5109807964,2020-09-02,304632.15,
SURFACE TRANSPORT CORP,DELOITTE,Planning & Development Consultancy,1002\5109799214,2020-09-02,299700.00,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109805196,2020-09-11,297436.38,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109801579,2020-09-02,295010.29,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Civil Engineering Construction Works,1005\5109811048,2020-09-16,290294.23,
TFL CORPORATE,HCL TECHNOLOGIES UK LTD,Computer Hardware,1001\5109799174,2020-09-03,285638.50,
TFL CORPORATE,HCL TECHNOLOGIES UK LTD,Computer Hardware,1001\5109799178,2020-09-02,285638.50,
LONDON UNDERGROUND LTD,QUINN INFRASTRUCTURE SERVICES LTD,Property Management Fees,1005\5109812394,2020-09-17,279333.60,
SURFACE TRANSPORT CORP,SOPRA STERIA LTD,Computer Software,1002\5109799376,2020-09-02,279057.33,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109801493,2020-09-08,275829.13,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900214979,2020-08-26,275288.25,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Building Maintenance & Repairs,1020\5109805800,2020-09-16,275199.63,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109805760,2020-09-16,269899.51,
TFL CORPORATE,SPECIALIST COMPUTER CENTRES LTD,Software Maintenance,1001\5109798731,2020-09-01,266462.92,
LONDON UNDERGROUND LTD,PLASSER UK LTD,Equipment Repairs & Maintenance,1005\5109796473,2020-08-26,263070.60,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109805268,2020-08-26,260114.05,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900044752,2020-09-17,257888.50,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900214981,2020-08-26,249827.76,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF MERTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900066065,2020-09-09,246427.00,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5109813869,2020-09-17,245360.49,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901673769,2020-09-02,236208.00,
LONDON UNDERGROUND LTD,BOMBARDIER TRANSPORT UK,Fleet Tsssa Contract,1005\5109796354,2020-08-24,235978.27,
LONDON UNDERGROUND LTD,BOMBARDIER TRANSPORT UK,Fleet Tsssa Contract,1005\5109812447,2020-09-16,235978.27,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901673579,2020-08-24,230198.58,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900215044,2020-09-02,224504.40,
LONDON UNDERGROUND LTD,INTERSERVE,COVID 19 planning,1005\5109811011,2020-09-16,222067.18,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5109817093,2020-09-16,219438.77,
LONDON UNDERGROUND LTD,JACOBS CONSULTANCY UK LTD,Management & Support Consultancy,1005\5109802480,2020-08-24,219006.25,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109798426,2020-09-02,216330.02,
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5109801482,2020-08-26,209653.24,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109801488,2020-09-08,206809.68,
TRANSPORT TRADING LTD,GLOBAL OUTDOOR MEDIA LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109800607,2020-08-28,205207.52,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109807734,2020-09-09,204735.40,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109803348,2020-09-16,204007.03,
LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,Vehicle Repairs & Maintenance,1006\5109811529,2020-09-04,199170.00,
LONDON UNDERGROUND LTD,QUINN INFRASTRUCTURE SERVICES LTD,Property Management Fees,1005\5109798023,2020-08-26,197050.88,
TFL CORPORATE,GALLAGHER BASSETT INTERNAT. LTD,Claim Settlements,1001\1900071364,2020-09-02,195950.02,
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5109813835,2020-09-17,195191.64,
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5109810728,2020-09-16,192924.17,
TFL CORPORATE,EQUINIX (UK) LTD,Manage IT Services,1001\5109813667,2020-09-14,190727.04,
TFL CORPORATE,SENTRUM IV LIMITED,Manage IT Services,1001\5109769875,2020-09-03,189635.65,
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5109814359,2020-09-10,185048.80,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900044787,2020-09-18,184415.01,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109814185,2020-09-15,179328.52,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109809459,2020-09-18,178541.75,
LUL NOMINEE BCV LIMITED,GPX ENGINEERING LTD,Track General Maintenance,1033\5109805590,2020-08-26,177837.94,
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,Signalling Systems,1020\5109804181,2020-09-17,177166.08,
TRANSPORT TRADING LTD,AUSTRIA CARD GESELLSCHAFT M.B.H.,Ticket & Pass Production,1004\5109801288,2020-09-10,175350.00,
SURFACE TRANSPORT CORP,L B HAMMERSMITH & FULHAM,Section 159 Payments,1002\1900066501,2020-09-08,172000.00,
DOCKLANDS LIGHT RAILWAY,MACE MACRO LTD,Professional Engineering Services,1012\5109804569,2020-08-28,171605.97,
SURFACE TRANSPORT CORP,INTEROUTE NETWORK LTD,Telephony Fixed,1002\5109803557,2020-09-10,168781.47,
LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,Bus Contract Payments,1006\1900044764,2020-09-18,168514.82,
TFL CORPORATE,MEDIAEDGE,Production Artwork And Design For Marketing,1001\5109808900,2020-09-10,167872.71,
TFL CORPORATE,COMPUTACENTER PLC,Computer Consumables,1001\5109817158,2020-09-16,167713.00,
LONDON UNDERGROUND LTD,CONAMAR BUILDING SERVICES LTD,Building Maintenance & Repairs,1005\5109815210,2020-09-16,165856.90,
SURFACE TRANSPORT CORP,GREATER LONDON AUTHORITY,CCS Service Contract,1002\5109808328,2020-09-10,163130.83,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,MR Construction Costs,1005\5109804309,2020-09-09,162706.60,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109811347,2020-09-04,162186.23,
