Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005\5109558699,2019-06-26,3222376.18,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900042756,2019-07-19,3166953.61,
RAIL FOR LONDON LIMITED,QW RAIL LEASING LIMITED,Vehicle Operating Leases,1020\5109568855,2019-07-10,3002652.35,
TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,Rail Settlement Plan - PAYG Creditor,1004\1901667177,2019-07-05,2881263.00,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900042694,2019-07-05,2819619.78,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109572484,2019-07-17,2639438.38,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900042700,2019-07-05,2530030.13,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900042752,2019-07-19,2509759.51,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109553341,2019-07-15,2420000.00,
LUL NOMINEE SSL LIMITED,BALFOUR BEATTY RAIL LTD,Track General Maintenance,1031\5109562345,2019-06-26,2410341.08,
SURFACE TRANSPORT CORP,LONDON COUNCILS LTD,Taxicard Funding,1002\1900060560,2019-07-17,2340210.00,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5109558032,2019-06-26,2336417.45,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LIMITED,Bus Contract Payments,1006\1900042748,2019-07-19,2114170.53,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900042761,2019-07-19,1973755.70,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900042745,2019-07-19,1949178.95,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109572487,2019-07-17,1885349.90,
LUL NOMINEE SSL LIMITED,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1031\5109568520,2019-07-19,1864603.66,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109571289,2019-07-17,1833346.98,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900042695,2019-07-05,1827072.92,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900042763,2019-07-19,1804716.64,
RAIL FOR LONDON LIMITED,VINCI CONSTRUCTION UK LTD,Civil Engineering Construction Works,1020\5109553754,2019-06-26,1711588.75,
RAIL FOR LONDON LIMITED,QW RAIL LEASING LIMITED,Vehicle Operating Leases,1020\5109568854,2019-07-10,1630880.49,
LUL NOMINEE SSL LIMITED,BALFOUR BEATTY RAIL LTD,Track General Maintenance,1031\5109559800,2019-06-24,1624472.26,
LONDON BUS SERVICES LTD,METROLINE WEST LIMITED,Bus Contract Payments,1006\1900042759,2019-07-19,1459747.61,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF EALING,Borough Services - Claim Against Pr Yr Accrual,1002\1900060134,2019-07-17,1405000.00,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Equipment Repairs & Maintenance,1031\5109567546,2019-07-10,1273491.32,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,Franchise/Concession Fixed Fee,1020\5109553849,2019-06-26,1262535.40,
LUL NOMINEE SSL LIMITED,SSE PLC,Civil Engineering Construction Works,1031\5109563667,2019-07-08,1238104.41,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109571296,2019-07-17,1227500.00,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Equipment Repairs & Maintenance,1005\5109562347,2019-07-08,1170505.95,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Equipment Repairs & Maintenance,1005\5109568998,2019-07-17,1170178.39,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109568946,2019-07-08,1155289.48,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900042757,2019-07-19,1149730.60,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5109554172,2019-07-10,1137329.54,
LUL NOMINEE SSL LIMITED,SSE PLC,Civil Engineering Construction Works,1031\5109522908,2019-07-01,1131089.59,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LTD,Bus Contract Payments,1006\1900042696,2019-07-05,1065618.04,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900042746,2019-07-19,1065538.96,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5109564132,2019-07-01,1060592.09,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LIMITED,Road Maintenance,1002\5109558945,2019-06-26,1051729.94,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1002\5109567360,2019-07-03,1049034.61,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900042705,2019-07-05,1037902.74,
TFL CORPORATE,FUJITSU SERVICES LTD,Computer Hardware,1001\5109508246,2019-07-17,1028567.31,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Road Maintenance,1002\5109558941,2019-07-03,1025716.41,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109563978,2019-06-28,976938.99,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109575221,2019-07-17,976938.99,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5109558018,2019-06-24,972677.77,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900042749,2019-07-19,903566.09,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109557214,2019-07-10,879435.00,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LIMITED,Contracted Services - Roads,1002\5109558952,2019-06-26,832659.03,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900042755,2019-07-19,830068.26,
RAIL FOR LONDON LIMITED,LONDON RAIL LEASING LIMITED,Vehicle Operating Leases,1020\5109562680,2019-06-27,823124.47,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5109562372,2019-07-17,801888.67,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Contracted Services - Roads,1002\5109562915,2019-07-03,797375.11,
RAIL FOR LONDON LIMITED,J MURPHY & SONS LTD,Civil Engineering Construction Works,1020\5109575492,2019-07-17,786234.65,
DOCKLANDS LIGHT RAILWAY,PITTVILLE LEASING LTD,Civil Engineering Construction Works,1012\5109563605,2019-06-28,776850.35,
LUL NOMINEE BCV LIMITED,TELENT TECHNOLOGY SERVICES LTD,Equipment Repairs & Maintenance,1033\5109559507,2019-06-24,763743.69,
SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,Contracted Services - Highway Bridges,1002\5109548528,2019-06-26,717222.32,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800039196,2019-07-01,677697.00,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109568522,2019-07-19,673358.98,
TUBE LINES LTD,GB RAILFREIGHT LTD,Equipment Repairs & Maintenance,1025\5109554866,2019-06-24,657792.30,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109562812,2019-07-01,657492.16,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5109563406,2019-07-01,657329.65,
LUL NOMINEE SSL LIMITED,KIROW ARDELT GMBH,Equipment Repairs & Maintenance,1031\5109568617,2019-07-05,650358.88,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109558035,2019-07-15,646994.46,
LONDON BUS SERVICES LTD,PROVENTIA OY,Vehicle Repairs & Maintenance,1006\5109556444,2019-06-28,640290.00,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900209542,2019-06-24,635039.42,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109559858,2019-06-24,592861.62,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901667063,2019-06-28,592644.00,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Road Maintenance,1002\5109558942,2019-07-03,589828.49,
LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,Building Maintenance & Repairs,1005\5109554331,2019-06-26,580179.93,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900042750,2019-07-19,577890.89,
TRANSPORT TRADING LTD,HEATHROW EXPRESS,JFT Suspense  - TTL,1004\1901667168,2019-07-03,571312.54,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900209629,2019-06-26,566458.40,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109545360,2019-06-24,546087.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109542927,2019-06-26,535758.01,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900042707,2019-07-05,532634.83,
LONDON RIVER SERVICES LTD,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1007\5109567361,2019-07-03,502444.24,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Professional Engineering Services,1005\5109575525,2019-07-17,471775.28,
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LIMITED,Operator Costs,1007\5109559844,2019-07-17,466462.00,
SURFACE TRANSPORT CORP,THE CITY OF LONDON POLICE,MPS Employment Costs SM,1002\5109523745,2019-07-17,463800.99,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109557150,2019-07-10,462590.23,
TRANSPORT TRADING LTD,INTERSERVE,Security Services (Guards),1004\5109569605,2019-07-10,462083.44,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800039195,2019-07-01,459204.00,
LUL NOMINEE SSL LIMITED,SSE CONTRACTING,Civil Engineering Construction Works,1031\5109509768,2019-06-26,445661.86,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109533169,2019-06-24,442806.98,
SURFACE TRANSPORT CORP,THAMES WATER,Civil Engineering Construction Works,1002\5109572130,2019-07-15,440266.29,
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109553378,2019-07-08,440183.34,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109542960,2019-07-01,439931.94,
TFL CORPORATE,GALLAGHER BASSETT INTERNAT. LTD,Claim Settlements,1001\1900066417,2019-07-01,432262.53,
LONDON UNDERGROUND LTD,GEOFFREY OSBORNE LIMITED,Civil Engineering Construction Works,1005\5109571576,2019-07-15,430874.05,
LONDON UNDERGROUND LTD,NATIVE LAND LTD,Planning & Development Consultancy,1005\5109559786,2019-06-26,429680.11,
RAIL FOR LONDON LIMITED,MORGAN SINDALL  PLC,Management & Support Consultancy,1020\5109557271,2019-07-17,427513.16,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109559607,2019-07-15,424438.90,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1002\5109562898,2019-07-03,418610.90,
DOCKLANDS LIGHT RAILWAY,THALES RAIL SIGNALLING SOLUTIONS,Professional Engineering Services,1012\5109568849,2019-07-17,412950.00,
TRANSPORT TRADING LTD,EVERSHEDS,Legal Fees,1004\5109575133,2019-07-17,400445.62,
LONDON UNDERGROUND LTD,LYNCH I.E.I. LIMITED,MR Construction Costs,1005\5109564836,2019-07-10,393746.20,
TFL CORPORATE,NETWORK RAIL,Planning & Development Consultancy,1001\5109567422,2019-07-17,388952.87,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109557145,2019-07-10,388256.31,
TRANSPORT TRADING LTD,EVERSHEDS,Legal Fees,1004\5109575132,2019-07-17,384849.60,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109549899,2019-06-26,382872.11,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109558028,2019-07-15,382099.78,
TFL CORPORATE,THE CREATIVE ENGAGEMENT GROUP LTD,External Events Roads Shows And Face To Face,1001\5109566733,2019-07-11,375086.07,
SURFACE TRANSPORT CORP,ATKINS LIMITED,Professional Engineering Services,1002\5109563424,2019-07-10,371361.63,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5109562391,2019-06-26,370966.42,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5109571035,2019-07-10,370966.41,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5109572446,2019-07-17,368744.30,
LUL NOMINEE BCV LIMITED,INTERSERVE,Track General Maintenance,1033\5109545997,2019-06-26,348544.05,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LTD,Bus Contract Payments,1006\1900042751,2019-07-19,342780.69,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900042760,2019-07-19,338817.69,
TFL CORPORATE,BENTLEY SYSTEMS LTD,Software Maintenance,1001\5109555278,2019-07-08,338109.73,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109562189,2019-07-03,335920.94,
TFL CORPORATE,CAP GEMINI UK PLC,Manage IT Services,1001\5109528619,2019-06-24,335849.21,
TFL CORPORATE,CAP GEMINI UK PLC,Manage IT Services,1001\5109545218,2019-07-10,335849.21,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109560113,2019-06-24,327690.81,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901667030,2019-06-28,327500.00,
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5109562402,2019-06-26,326397.07,
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,Civil Engineering Construction Works,1031\5109549633,2019-06-24,326163.34,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109535406,2019-06-24,320948.81,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109558922,2019-06-24,318961.40,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109558729,2019-06-24,318044.23,
TFL CORPORATE,DELOITTE,Management & Support Consultancy,1001\5109556412,2019-07-10,317000.00,
SURFACE TRANSPORT CORP,BT REPAYMENTS/OPENREACH,Contracted Services - Highway Bridges,1002\5109508728,2019-06-24,316258.89,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109547351,2019-06-26,306685.51,
RAIL FOR LONDON LIMITED,LINSINGER MASCHINENBAU GESELLSCHAFT,Equipment Repairs & Maintenance,1020\5109561794,2019-07-19,304967.33,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109550805,2019-06-24,303107.19,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109557861,2019-07-15,298757.15,
TFL CORPORATE,OVE ARUP & PARTNERS LTD,Planning & Development Consultancy,1001\5109572810,2019-07-17,291832.77,
LUL NOMINEE SSL LIMITED,INTERSERVE,Track General Maintenance,1031\5109546003,2019-06-26,283822.13,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109557873,2019-07-15,281926.85,
TFL CORPORATE,HP INC UK LTD,Computer Hardware,1001\5109553160,2019-07-01,279333.99,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BEXLEY,Borough Services - Claim Against Pr Yr Accrual,1002\1900059006,2019-07-08,274032.53,
LUL NOMINEE SSL LIMITED,EMICO LTD,Civil Engineering Construction Works,1031\5109566949,2019-07-08,271470.06,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109550818,2019-06-24,268973.18,
RAIL FOR LONDON LIMITED,LINBROOKE SERVICES LTD,Management & Support Consultancy,1020\5109575498,2019-07-17,267427.78,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109557879,2019-07-15,260604.82,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109558948,2019-06-26,258865.85,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900209635,2019-06-26,253677.37,
LUL NOMINEE SSL LIMITED,CH2M HILL UNITED KINGDOM,Civil Engineering Construction Works,1031\5109572356,2019-07-17,251447.26,
LUL NOMINEE SSL LIMITED,CAPITA BUSINESS SERVICES LTD,Manage IT Services,1031\5109545995,2019-06-26,251066.52,
LUL NOMINEE BCV LIMITED,SIEMENS,Signalling Systems,1033\5109575532,2019-07-17,249233.67,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109560355,2019-07-17,248811.78,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109562808,2019-07-03,248410.74,
TFL CORPORATE,DELOITTE,Management & Support Consultancy,1001\5109553085,2019-07-08,248300.00,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109556373,2019-07-10,236651.14,
DOCKLANDS LIGHT RAILWAY,AECOM INFRASTRUCTURE & ENVIR UK LTD,Professional Engineering Services,1012\5109567857,2019-07-08,236208.68,
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Staff Travel (Business Fares),1005\5109557738,2019-07-10,235298.49,
LUL NOMINEE SSL LIMITED,GIFFEN GROUP LTD,Civil Engineering Construction Works,1031\5109562792,2019-07-01,233921.90,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901667116,2019-06-28,232656.00,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1031\5109558916,2019-06-24,231405.65,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Fleet Tsssa Contract,1031\5109564207,2019-07-17,230321.25,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1031\5109571618,2019-07-15,229604.97,
LUL NOMINEE SSL LIMITED,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1031\5109548107,2019-07-01,226443.56,
LONDON UNDERGROUND LTD,OTB ENGINEERING LTD,MR Construction Costs,1005\5109567834,2019-07-08,224833.25,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109571284,2019-07-17,222963.50,
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1031\5109562228,2019-07-01,218558.07,
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5109553525,2019-06-26,216995.10,
TUBE LINES LTD,SIEMENS,Maintenance of Plant & Equipment,1025\5109557449,2019-07-15,215023.21,
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1031\5109559914,2019-07-01,213842.12,
LONDON BUS SERVICES LTD,PROVENTIA OY,Vehicle Repairs & Maintenance,1006\5109566793,2019-07-12,212100.00,
LUL NOMINEE BCV LIMITED,SIEMENS,Signalling Systems,1033\5109562158,2019-07-17,209893.11,
TRANSPORT TRADING LTD,JOURNEYCALL LTD,Ticket & Pass Production,1004\5109562099,2019-07-17,209464.89,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109566896,2019-07-15,206108.67,
TFL CORPORATE,MOTT MACDONALD LIMITED,Planning & Development Consultancy,1001\5109568875,2019-07-17,203494.32,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901666722,2019-06-24,203396.21,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Computer Software,1002\5109552073,2019-07-03,200704.44,
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,Civil Engineering Construction Works,1031\5109564184,2019-07-03,200623.98,
LONDON UNDERGROUND LTD,WESTFIELD SHOPPINGTOWNS LTD,Materials,1005\5109561764,2019-07-01,196000.00,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109558920,2019-06-24,194884.36,
LONDON UNDERGROUND LTD,EVERSHEDS,Purchase of Land & Buildings,1005\1900209567,2019-06-24,187749.96,
LONDON UNDERGROUND LTD,DELOITTE,Management & Support Consultancy,1005\5109554215,2019-07-10,186075.00,
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109550237,2019-06-25,183924.53,
TFL CORPORATE,MEDIAEDGE,Radio TV Press Poster Cinema Airtime And Space,1001\5109554588,2019-06-26,183724.50,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900209626,2019-06-26,182923.57,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5109557597,2019-07-01,181704.88,
RAIL FOR LONDON LIMITED,OSL RAIL LTD,Civil Engineering Construction Works,1020\5109564196,2019-07-03,180204.47,
LONDON UNDERGROUND LTD,APPROVED INSPECTOR SERVICES LTD,MR Construction Costs,1005\5109567020,2019-07-03,180006.00,
LUL NOMINEE BCV LIMITED,MARL INTERNATIONAL LTD,Maintenance Materials,1033\5109561884,2019-06-26,180000.00,
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5109572471,2019-07-17,177909.50,
LUL NOMINEE SSL LIMITED,LENDLEASE JACOBS JOINT VENTURE,MR Construction Costs,1031\5109565016,2019-07-08,177322.58,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Civil Engineering Construction Works,1005\5109564002,2019-07-17,176922.93,
LONDON UNDERGROUND LTD,NETWORK RAIL,National Rail Variable Track Access Charges,1005\5109548479,2019-06-26,176419.10,
LONDON UNDERGROUND LTD,LOMBARD,TLL Lease Costs,1005\5109547317,2019-06-26,173961.28,
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5109567831,2019-07-15,173197.40,
LUL NOMINEE SSL LIMITED,GIFFEN GROUP LTD,Civil Engineering Construction Works,1031\5109563511,2019-07-01,172976.32,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109571302,2019-07-17,172500.00,
RAIL FOR LONDON LIMITED,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1020\5109572361,2019-07-15,170481.63,
