Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
SURFACE TRANSPORT CORP,Road Management Services A13 Plc,A13 PFI Service Costs,1002\5109803945,2020-08-20,1785701.48,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5109792885,2020-08-05,1748422.89,
LONDON BUS SERVICES LTD,Tower Transit Operations Ltd,Bus Contract Payments,1006\1900044549,2020-08-07,1504045.19,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109792932,2020-08-19,1496528.71,
LONDON BUS SERVICES LTD,Metroline West Limited,Bus Contract Payments,1006\1900044662,2020-08-21,1492800.17,
LONDON UNDERGROUND LTD,Capita Business Services Ltd,IT Consultancy,1005\5109780931,2020-07-27,1485778.00,
LONDON BUS SERVICES LTD,Tower Transit Operations Ltd,Bus Contract Payments,1006\1900044666,2020-08-21,1441339.91,
VICTORIA COACH STATN LTD,Ringway Jacobs Limited,Maintenance of Plant & Equipment,1008\5109792608,2020-07-29,1394741.18,
LONDON BUS SERVICES LTD,Metrobus Limited,Bus Contract Payments,1006\1900044660,2020-08-21,1313017.82,
LONDON BUS SERVICES LTD,ABELLIO LONDON LIMITED,Bus Contract Payments,1006\1900044649,2020-08-21,1294324.25,
RAIL FOR LONDON LIMITED,Tram Operations Limited,Franchise/Concession Fixed Fee,1020\5109786176,2020-08-10,1290205.50,
DOCKLANDS LIGHT RAILWAY,CGL Rail,Franchise/Concession Fixed Fee,1012\5109800541,2020-08-12,1128261.00,
LONDON UNDERGROUND LTD,THALES GROUND TRANSP SYSTEMS UK LTD,Civil Engineering Construction Works,1005\5109798804,2020-08-19,1115168.83,
LONDON UNDERGROUND LTD,Telent Technology Services Ltd,Security Equipment,1005\5109792631,2020-07-27,1018326.68,
LONDON BUS SERVICES LTD,Hr Richmond Ltd T/a Epsom Buses,Bus Contract Payments,1006\1900044571,2020-08-07,1002420.86,
LONDON UNDERGROUND LTD,Engie Services Ltd,Equipment Repairs & Maintenance,1005\5109791748,2020-08-19,965393.04,
LONDON BUS SERVICES LTD,Blue Triangle Buses Ltd,Bus Contract Payments,1006\1900044652,2020-08-21,964905.16,
LONDON BUS SERVICES LTD,Docklands Minibus Ltd,Bus Contract Payments,1006\1900044561,2020-08-07,948638.88,
LONDON UNDERGROUND LTD,Telent Technology Services Ltd,Security Equipment,1005\5109801582,2020-08-17,884912.78,
LONDON BUS SERVICES LTD,London Sovereign LTD,Bus Contract Payments,1006\1900044658,2020-08-21,852943.89,
CYCLE HIRE SCHEME,Serco Ltd,Concession Maintenance Charge,1016\5109788627,2020-08-12,811248.60,
LONDON UNDERGROUND LTD,Lanes Group Plc,Building Maintenance & Repairs,1005\5109791689,2020-08-12,811029.43,
SURFACE TRANSPORT CORP,O2 UK Limited,Software Maintenance,1002\5109783141,2020-07-29,779272.83,
LONDON UNDERGROUND LTD,ABB Power Grids UK Limited,Traction Current,1005\5109797473,2020-08-05,765184.64,
SURFACE TRANSPORT CORP,Road Management Services A13 Plc,A13 PFI Service Costs,1002\5109803961,2020-08-20,763125.00,
LONDON UNDERGROUND LTD,Engie Services Ltd,Equipment Repairs & Maintenance,1005\5109785166,2020-08-03,729919.27,
RAIL FOR LONDON LIMITED,THAMES WATER UTILITIES LTD,Civil Engineering Construction Works,1020\5109796424,2020-08-19,726569.78,
LONDON UNDERGROUND LTD,Interserve (Facilities Mgmt) Ltd,Security Services (Guards),1005\5109798710,2020-08-10,720688.23,
RAIL FOR LONDON LIMITED,Mott MacDonald Railways Approvals,Professional Engineering Services,1020\5109788205,2020-08-12,693670.02,
LONDON BUS SERVICES LTD,Trapeze ITS Switzerland GmbH,Maintenance of Plant & Equipment,1006\5109783561,2020-08-05,693541.62,
RAIL FOR LONDON LIMITED,Cleshar Contract Services Limited,Maintenance of Plant & Equipment,1020\5109802459,2020-08-19,688456.04,
RAIL FOR LONDON LIMITED,Cleshar Contract Services Limited,Maintenance of Plant & Equipment,1020\5109798037,2020-08-10,685221.08,
LONDON BUS SERVICES LTD,Proventia Oy,Maintenance of Bus Stations LBL,1006\1900044669,2020-08-20,683197.00,
SURFACE TRANSPORT CORP,London Borough Of Havering,Borough Services - Claim Against Pr Yr Accrual,1002\1900065131,2020-07-27,674521.20,
LONDON UNDERGROUND LTD,Capita Business Services Ltd,IT Consultancy,1005\5109788866,2020-08-12,672139.57,
LONDON UNDERGROUND LTD,Skanska Construction UK Ltd t/a IS,Civil Engineering Construction Works,1005\5109791765,2020-08-19,639922.57,
RAIL FOR LONDON LIMITED,NETWORK RAIL INFRASTRUCTURE,Civil Engineering Construction Works,1020\5109775320,2020-07-27,636844.07,
LONDON BUS SERVICES LTD,CT Plus Limited,Bus Contract Payments,1006\1900044655,2020-08-21,635060.48,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LIMITED,Track General Maintenance,1005\5109796251,2020-08-03,629005.03,
TRANSPORT TRADING LTD,SOUTHWARK COUNCIL,Rates,1004\1901673409,2020-07-30,601692.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109785225,2020-08-03,568093.21,
SURFACE TRANSPORT CORP,ELOY CENTURION,Vehicle Repairs & Maintenance,1002\1900065879,2020-07-29,560014.00,
LONDON BUS SERVICES LTD,Sullivan Bus & Coach Ltd,Bus Contract Payments,1006\1900044573,2020-08-07,555615.54,
LONDON UNDERGROUND LTD,Tower Supplies,Protective Clothing,1005\5109801492,2020-08-14,550000.00,
LONDON UNDERGROUND LTD,Schweerbau Gmbh & Co.KG *paid bacs*,Track General Maintenance,1005\5109790982,2020-08-03,524200.00,
LONDON UNDERGROUND LTD,Arco Ltd,Protective Clothing,1005\5109798237,2020-08-10,520000.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109792096,2020-08-17,500719.31,
RAIL FOR LONDON LIMITED,J MURPHY & SONS LTD,Civil Engineering Construction Works,1020\5109798615,2020-08-12,500000.00,
TRANSPORT TRADING LTD,Interserve (Facilities Mgmt) Ltd,Security Services (Guards),1004\5109787619,2020-08-03,477056.03,
LONDON RIVER SERVICES LTD,Briggs Marine Contractors Limited,Operator Costs,1007\5109791710,2020-08-17,476186.25,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LIMITED,Track General Maintenance,1005\5109800619,2020-08-19,474976.51,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Computer Software,1002\5109784665,2020-07-29,441660.77,
TFL CORPORATE,Computacenter Plc,Software Maintenance,1001\5109782573,2020-08-10,430860.61,
TFL CORPORATE,Computacenter Plc,Software Maintenance,1001\5109794990,2020-08-03,421714.72,
LONDON UNDERGROUND LTD,H M Revenue & Customs,Payroll Suspense,1005\1900214906,2020-08-21,402831.00,
LONDON UNDERGROUND LTD,UNISON,Payroll Suspense,1005\1900214903,2020-08-12,402831.00,
LONDON UNDERGROUND LTD,Engie Services Ltd,Fire and Safety Equipment,1005\5109785936,2020-08-05,401633.99,
TFL CORPORATE,Computacenter Plc,Software Maintenance,1001\5109794986,2020-08-03,399800.18,
TFL CORPORATE,Computacenter Plc,Software Maintenance,1001\5109794989,2020-08-03,394818.49,
LONDON UNDERGROUND LTD,THALES TRANSPORT & SECURITY LIMITED,Computer Hardware,1005\5109792242,2020-08-17,384691.13,
LONDON UNDERGROUND LTD,Alba Power Limited,Electrical Equipment Maintenance,1005\5109801291,2020-08-17,380537.07,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109792033,2020-08-17,371074.89,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109785224,2020-08-10,364622.35,
DOCKLANDS LIGHT RAILWAY,PROGRESS RAIL SERVICES UK LTD,Civil Engineering Construction Works,1012\5109787573,2020-07-27,361771.00,
DOCKLANDS LIGHT RAILWAY,Mace Macro Ltd,Professional Engineering Services,1012\5109798100,2020-08-12,357592.28,
DOCKLANDS LIGHT RAILWAY,Mace Macro Ltd,Professional Engineering Services,1012\5109798102,2020-08-12,357592.28,
SURFACE TRANSPORT CORP,EDF Energy,Electricity,1002\5109801724,2020-08-19,348504.92,
LONDON UNDERGROUND LTD,Services Support (BTP) LTD,BTP PFI Service Costs,1005\5109790937,2020-07-29,346992.32,
LONDON UNDERGROUND LTD,Services Support (BTP) LTD,BTP PFI Service Costs,1005\5109803792,2020-08-19,346485.66,
TFL CORPORATE,Insight Direct UK Limited,Software Maintenance,1001\5109791711,2020-08-12,341996.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901673381,2020-07-30,332500.00,
LONDON BUS SERVICES LTD,Hr Richmond Ltd T/a Epsom Buses,Bus Contract Payments,1006\1900044663,2020-08-21,326978.88,
TRANSPORT TRADING LTD,VINCI Construction UK Limited,Building Maintenance & Repairs,1004\5109789124,2020-07-27,322231.16,
TFL CORPORATE,WSO2 UK Limited,Software Maintenance,1001\5109789815,2020-08-10,317290.45,
LONDON BUS SERVICES LTD,Docklands Minibus Ltd,Bus Contract Payments,1006\1900044653,2020-08-21,312649.01,
LONDON UNDERGROUND LTD,Interserve (Facilities Mgmt) Ltd,COVID 19 planning,1005\5109791536,2020-08-03,311295.30,
TRANSPORT TRADING LTD,Sodexo Ltd,Caterers Service Charges,1004\5109792061,2020-08-10,306072.50,
SURFACE TRANSPORT CORP,London Councils,Taxicard Funding,1002\1900065799,2020-07-29,296320.00,
SURFACE TRANSPORT CORP,Siemens Mobility Limited,Traffic Signals,1002\5109797954,2020-08-10,290791.69,
LONDON UNDERGROUND LTD,Engie Services Ltd,Equipment Repairs & Maintenance,1005\5109791745,2020-08-19,284644.67,
SURFACE TRANSPORT CORP,Sopra Steria Ltd,Computer Software,1002\5109784635,2020-07-29,280763.00,
SURFACE TRANSPORT CORP,Siemens Traffic Controls,Cameras,1002\5109785737,2020-08-05,276079.13,
LONDON UNDERGROUND LTD,Schweerbau Gmbh & Co.KG *paid bacs*,Track General Maintenance,1005\5109790979,2020-07-27,272200.00,
LONDON UNDERGROUND LTD,Aon Limited,General Insurance,1005\5109791743,2020-08-03,271925.30,
LONDON UNDERGROUND LTD,Engie Services Ltd,Equipment Repairs & Maintenance,1005\5109785162,2020-08-03,267265.26,
PUBLIC CARRIAGE OFFICE,NSL Limited,PCO Outsourced Services,1003\5109800703,2020-08-12,260114.05,
TFL CORPORATE,Lemongrass Consulting Limited,Computer Software,1001\5109798084,2020-08-12,253313.20,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109791964,2020-08-17,253278.96,
TFL CORPORATE,Capita Business Services Ltd,Software Maintenance,1001\5109788726,2020-08-12,250166.65,
LONDON UNDERGROUND LTD,Hochtief Uk Construction Ltd,MR Construction Costs,1005\5109801077,2020-08-12,250000.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109781628,2020-07-27,248301.67,
LONDON UNDERGROUND LTD,EDF Energy,Electricity,1005\1900214726,2020-08-03,245352.40,
LONDON BUS SERVICES LTD,EDF Energy,Electricity,1006\5109799189,2020-08-10,244773.46,
SURFACE TRANSPORT CORP,EDF Energy,Electricity,1002\5109801907,2020-08-19,241970.51,
LONDON UNDERGROUND LTD,Schindler Ltd,Lift Maintenance,1005\5109801132,2020-08-12,240003.75,
TFL CORPORATE,The GHS Limited Partnership,Planning & Development Consultancy,1001\5109802348,2020-08-20,237507.97,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901673460,2020-07-30,236208.00,
TRANSPORT TRADING LTD,Collins River Enterprises Ltd,Gross Sales Clearance,1004\800041662,2020-08-03,233998.10,
SURFACE TRANSPORT CORP,Siemens Mobility Limited,Computer Software,1002\5109784887,2020-08-03,225715.70,
LONDON UNDERGROUND LTD,EDF Energy,Electricity,1005\1900214768,2020-08-03,213317.38,
RFL (INFRASTRUCTURE LTD,GB RAILFREIGHT,Equipment Repairs & Maintenance,1025\5109795800,2020-08-12,211585.23,
RFL (INFRASTRUCTURE LTD,GB RAILFREIGHT,Equipment Repairs & Maintenance,1025\5109795807,2020-08-12,211585.23,
RFL (INFRASTRUCTURE LTD,GB RAILFREIGHT,Equipment Repairs & Maintenance,1025\5109795814,2020-08-18,211585.23,
LONDON UNDERGROUND LTD,GPX Engineering Ltd,Track General Maintenance,1005\5109803864,2020-08-19,210368.41,
SURFACE TRANSPORT CORP,Telent Technology Services Ltd,Maintenance of Plant & Equipment,1002\5109791682,2020-08-05,209129.59,
SURFACE TRANSPORT CORP,Siemens Traffic Controls,Cameras,1002\5109785744,2020-08-05,206809.68,
LONDON BUS SERVICES LTD,Abellio London Ltd,Bus Contract Payments,1006\1900044576,2020-08-07,194995.80,
DOCKLANDS LIGHT RAILWAY,TIFLEX LTD,Civil Engineering Construction Works,1012\5109792065,2020-08-19,194472.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109792099,2020-08-17,194264.38,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109784650,2020-08-05,192761.28,
SURFACE TRANSPORT CORP,CSTS Ltd,Maintenance of Plant & Equipment,1002\5109798174,2020-08-19,191797.16,
LONDON UNDERGROUND LTD,Alba Power Limited,Electrical Equipment Maintenance,1005\5109801285,2020-08-17,190268.54,
LONDON UNDERGROUND LTD,THALES GROUND TRANSP SYSTEMS UK LTD,Signalling Systems,1005\5109788289,2020-08-10,189776.08,
LONDON UNDERGROUND LTD,Probrand Ltd,Computer Hardware,1005\5109794927,2020-08-12,189741.00,
LONDON BUS SERVICES LTD,GBM Services Limited,Office Cleaning,1006\5109800979,2020-08-19,187833.64,
LUL NOMINEE BCV LIMITED,Delatim Limited,Maintenance Materials,1033\5109795236,2020-08-03,187534.19,
LONDON UNDERGROUND LTD,Engie Services Ltd,Equipment Repairs & Maintenance,1005\5109785154,2020-08-03,187467.01,
TFL CORPORATE,HP Inc UK LTD,Computer Hardware,1001\5109784333,2020-07-29,185560.11,
LONDON BUS SERVICES LTD,Sullivan Bus & Coach Ltd,Bus Contract Payments,1006\1900044665,2020-08-21,183995.93,
TFL CORPORATE,Capita Business Services Ltd,Maintenance of Telecommunications Equipment,1001\5109790994,2020-08-17,182990.09,
LONDON UNDERGROUND LTD,CPC Project Services LLP,MR Construction Costs,1005\5109798828,2020-08-12,182901.95,
LONDON BUS SERVICES LTD,London United Busways Limited,Bus Contract Payments,1006\1900044642,2020-08-21,179718.59,
TFL CORPORATE,Capita Business Services Ltd,Maintenance of Telecommunications Equipment,1001\5109790998,2020-08-17,176816.83,
LUL NOMINEE BCV LIMITED,Siemens Mobility Limited,Signalling Systems,1033\5109794861,2020-08-12,175787.07,
LONDON UNDERGROUND LTD,Lombard,TLL Lease Costs,1005\5109794312,2020-07-29,173876.25,
LONDON UNDERGROUND LTD,Engie Services Ltd,Equipment Repairs & Maintenance,1005\5109798076,2020-08-10,171295.85,
TFL CORPORATE,Elephant &Castle Development UK Ltd,Planning & Development Consultancy,1001\5109791946,2020-08-10,170000.00,
SURFACE TRANSPORT CORP,Interoute Networks Ltd,Telephony Fixed,1002\5109789194,2020-08-12,168643.87,
DOCKLANDS LIGHT RAILWAY,Thales Rail Signalling Solutions Li,Professional Engineering Services,1012\5109794481,2020-08-19,168172.17,
LONDON UNDERGROUND LTD,Mace Ltd/Arcadis Consulting UK Ltd,MR Construction Costs,1005\5109792784,2020-07-27,163519.88,
LONDON UNDERGROUND LTD,Edenbeck,Building Maintenance & Repairs,1005\5109772647,2020-07-28,163183.41,
LONDON UNDERGROUND LTD,GPX Engineering Ltd,Track General Maintenance,1005\5109803867,2020-08-19,161935.98,
LONDON UNDERGROUND LTD,Telent Technology Services Ltd,Security Equipment,1005\5109801633,2020-08-17,157627.32,
SURFACE TRANSPORT CORP,Ashurst LLP,Legal Fees,1002\5109789076,2020-08-10,157033.25,
SURFACE TRANSPORT CORP,O2 UK Limited,Software Maintenance,1002\5109791750,2020-08-12,154583.35,
TFL CORPORATE,Marsh Services Ltd,Management & Support Consultancy,1001\5109798024,2020-08-19,153000.00,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901673431,2020-07-30,152152.00,
TRANSPORT TRADING LTD,VINCI Construction UK Limited,Building Maintenance & Repairs,1004\5109794346,2020-08-03,151399.23,
SURFACE TRANSPORT CORP,Siemens Traffic Controls,Contracted Services - Roads,1002\5109794431,2020-08-10,146790.23,
SURFACE TRANSPORT CORP,O2 UK Limited,Software Maintenance,1002\5109783147,2020-07-29,145977.78,
SURFACE TRANSPORT CORP,Road Management Services A13 Plc,A13 PFI Service Costs,1002\5109803978,2020-08-20,144786.61,
RAIL FOR LONDON LIMITED,Heathrow Airport Ltd,Franchise/Concession Fixed Fee,1020\5109789056,2020-07-27,143847.61,
SURFACE TRANSPORT CORP,CSTS Ltd,Contracted Services - Tunnels,1002\5109789177,2020-08-12,142425.80,
LONDON BUS SERVICES LTD,Arriva London North Ltd,Bus Contract Payments,1006\1900044621,2020-08-20,141013.66,
RFL (INFRASTRUCTURE LTD,Siemens Mobility Limited,Maintenance of Plant & Equipment,1025\5109781222,2020-07-27,137704.87,
DIAL A RIDE,Cityfleet (UK) Pte Ltd,Operator Costs,1010\5109791062,2020-08-05,136378.96,
TRANSPORT TRADING LTD,LONDON BOROUGH OF LEWISHAM,Rates,1004\1901673457,2020-07-30,135660.00,
SURFACE TRANSPORT CORP,Asite Solutions Ltd,Software Maintenance,1002\5109781992,2020-07-27,135000.00,
SURFACE TRANSPORT CORP,Redspeed International  Ltd,Maintenance of Plant & Equipment,1002\5109792916,2020-08-05,134933.68,
TRANSPORT TRADING LTD,VINCI Construction UK Limited,Building Maintenance & Repairs,1004\5109794361,2020-08-03,134608.64,
RFL (INFRASTRUCTURE LTD,Interserve (Facilities Mgmt) Ltd,Security Services (Guards),1025\5109791542,2020-08-03,134180.33,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109784658,2020-07-29,133432.64,
SURFACE TRANSPORT CORP,Telent Technology Services Ltd,Maintenance of Plant & Equipment,1002\5109791681,2020-08-05,132358.82,
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,National Rail Variable Track Access Charges,1005\5109787563,2020-08-05,127416.64,
TFL CORPORATE,TNS UK Ltd,Planning & Development Consultancy,1001\5109790955,2020-08-12,124962.00,
TFL CORPORATE,MediaEdge:CIA,Production Artwork And Design For Marketing,1001\5109794368,2020-07-29,124884.79,
TFL CORPORATE,MediaEdge:CIA,Production Artwork And Design For Marketing,1001\5109787350,2020-07-27,124760.00,
TFL CORPORATE,MediaEdge:CIA,Radio TV Press Poster Cinema Airtime And Space,1001\5109788841,2020-07-29,124558.14,
LONDON UNDERGROUND LTD,Herbert Smith LLP,Legal Fees,1005\5109797840,2020-08-05,122516.65,
LONDON BUS SERVICES LTD,Metroline Travel Limited,Bus Contract Payments,1006\1900044627,2020-08-20,121368.95,
LONDON BUS SERVICES LTD,MITIE Cleaning & Environmental,Building Maintenance & Repairs,1006\5109783491,2020-07-27,121149.20,
TRANSPORT TRADING LTD,JOURNEYCALL LTD,Ticket & Pass Production,1004\5109795766,2020-08-19,120879.67,
LONDON UNDERGROUND LTD,NCP Services Ltd,Costs of Disp Inv Prop - TTL Planning,1005\5109788346,2020-08-05,120713.29,
LONDON UNDERGROUND LTD,Lanes Group Plc,COVID 19 planning,1005\5109792564,2020-08-19,120654.31,
TFL CORPORATE,Links Signs,Sign Manufacture,1001\5109796345,2020-08-18,119746.00,
LONDON UNDERGROUND LTD,Knorr-Bremse Rail Systems (UK) Ltd,Signalling Systems,1005\5109798519,2020-08-19,118987.58,
LONDON UNDERGROUND LTD,Capita Business Services Ltd,IT Consultancy,1005\5109789126,2020-08-12,118459.23,
LONDON BUS SERVICES LTD,Abellio London Ltd,Bus Contract Payments,1006\1900044633,2020-08-21,117959.00,
LONDON UNDERGROUND LTD,MERSEN UK TEESSIDE LIMITED,Maintenance Materials,1005\5109789071,2020-08-05,116395.74,
LONDON UNDERGROUND LTD,HMRC (METRONET),Payroll Suspense,1005\1900214904,2020-08-21,115103.00,
TRANSPORT TRADING LTD,Global Outdoor Media Limited,Purchase of Associates Loan Notes (Activity),1004\5109777310,2020-07-27,112202.56,
SURFACE TRANSPORT CORP,Interoute Networks Ltd,Telephony Fixed,1002\5109788905,2020-08-12,111842.80,
LONDON BUS SERVICES LTD,Metroline Travel Limited,Vehicle Repairs & Maintenance,1006\5109792634,2020-08-19,110742.00,
LONDON UNDERGROUND LTD,HAYLEY GROUP LIMITED (EDI),Protective Clothing,1005\5109803707,2020-08-19,110474.84,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901673436,2020-07-30,109592.00,
LONDON BUS SERVICES LTD,VINCI Construction UK Limited,Building Maintenance & Repairs,1006\5109789121,2020-07-27,109453.56,
SURFACE TRANSPORT CORP,London Councils,PCN and Penalty Fare Processing,1002\5109793010,2020-07-28,108611.36,
LONDON UNDERGROUND LTD,OTIS LIMITED,Escalators,1005\5109785692,2020-08-05,108027.02,
SURFACE TRANSPORT CORP,O2 UK Limited,Computer Hardware,1002\5109791180,2020-08-12,107282.00,
LONDON UNDERGROUND LTD,James Fisher Testing Services Ltd,Civil Engineering Construction Works,1005\5109792699,2020-08-19,106982.74,
TRANSPORT TRADING LTD,LONDON BOROUGH OF CROYDON,Rates,1004\1901673376,2020-07-30,106400.00,
