Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005\5109767578,2020-06-22,3302260.00,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900044429,2020-06-26,3180774.39,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900044343,2020-06-12,2934848.21,
LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,Bus Contract Payments,1006\1900044424,2020-06-26,2748292.12,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109775710,2020-06-24,2656474.97,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900044349,2020-06-12,2619208.09,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5109767233,2020-06-22,2336417.45,
LONDON UNDERGROUND LTD,THALES TRANSPORT & SECURITY LIMITED,Computer Hardware,1005\5109775258,2020-06-17,2275322.80,
LUL NOMINEE SSL LIMITED,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1031\5109774263,2020-06-26,2177053.07,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,Bus Contract Payments,1006\1900044421,2020-06-26,2135866.55,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900044418,2020-06-26,2108572.74,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5109773517,2020-06-17,1930488.09,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109775741,2020-06-24,1920974.06,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900044346,2020-06-12,1906015.04,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900044434,2020-06-26,1904473.81,
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES LTD,Maintenance of Plant & Equipment,1020\5109770543,2020-06-08,1809179.31,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900044436,2020-06-26,1683447.30,
LONDON UNDERGROUND LTD,ARCO LTD,Signalling Systems,1005\5109775769,2020-06-22,1575000.00,
LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,Bus Contract Payments,1006\1900044367,2020-06-12,1559014.11,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Track General Maintenance,1005\5109766796,2020-06-01,1498174.28,
LONDON BUS SERVICES LTD,METROLINE WEST LTD,Bus Contract Payments,1006\1900044432,2020-06-26,1486379.71,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1005\5109767246,2020-06-22,1455025.00,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900044430,2020-06-26,1318773.80,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,Franchise/Concession Fixed Fee,1020\5109763714,2020-06-03,1290205.50,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006\1900044361,2020-06-12,1271571.39,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900044419,2020-06-26,1264233.16,
LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,Bus Contract Payments,1006\1900044372,2020-06-12,1179290.26,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900044368,2020-06-12,1157567.09,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5109772451,2020-06-24,1119705.02,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,Bus Contract Payments,1006\1900044362,2020-06-12,1102210.55,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5109770038,2020-06-17,1091230.46,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900044375,2020-06-12,1071812.31,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5109773520,2020-06-17,1012500.00,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900044354,2020-06-12,997860.77,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5109767118,2020-06-22,972677.77,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900044422,2020-06-26,964172.40,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF MERTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900064953,2020-06-10,962012.00,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900044344,2020-06-12,948638.88,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5109761595,2020-06-15,919518.27,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Other Professional Fees,1004\1901672857,2020-06-17,908353.81,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900044428,2020-06-26,866435.25,
LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,Bus Contract Payments,1006\1900044365,2020-06-12,854207.67,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5109772863,2020-06-15,811248.60,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Management & Support Consultancy,1020\5109764313,2020-06-10,781794.00,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Lift Maintenance,1005\5109762191,2020-06-01,780900.00,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900044360,2020-06-12,773163.03,
LONDON UNDERGROUND LTD,INTERSERVE,Security Services (Guards),1005\5109772767,2020-06-10,705015.79,
LONDON UNDERGROUND LTD,ARCO LTD,Signalling Systems,1005\5109773033,2020-06-15,700000.00,
LONDON BUS SERVICES LTD,METROLINE WEST LTD,Bus Contract Payments,1006\1900044373,2020-06-12,698924.07,
SURFACE TRANSPORT CORP,ROYAL BOROUGH KENSINGTON & CHELSEA,Borough Services - Claim Against Pr Yr Accrual,1002\1900065021,2020-06-10,689162.24,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HAMM& FULHAM,Borough Services - Claim Against Pr Yr Accrual,1002\1900064870,2020-06-01,682325.31,
DOCKLANDS LIGHT RAILWAY,CGL RAIL,Civil Engineering Construction Works,1012\5109775516,2020-06-17,661333.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900064941,2020-06-08,661160.89,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900044359,2020-06-12,659352.64,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5109771345,2020-06-24,635499.31,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900064943,2020-06-08,632180.61,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900044425,2020-06-26,631376.37,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5109745464,2020-06-22,629887.04,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901672912,2020-06-01,601692.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109758889,2020-06-01,594726.28,
DOCKLANDS LIGHT RAILWAY,HYDER CONSULTING (UK) LTD,Professional Engineering Services,1012\5109770300,2020-06-08,585862.47,
LUL NOMINEE BCV LIMITED,INTERFLEET TECHNOLOGY LIMITED,Professional Engineering Services,1033\5109778489,2020-06-24,580616.00,
LONDON UNDERGROUND LTD,INTERSERVE,Security Services (Guards),1005\5109770578,2020-06-08,580398.35,
TFL CORPORATE,VCCP GROUP LLP,Marketing Strategy And Consultancy,1001\5109763772,2020-06-08,577876.00,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109774945,2020-06-26,568883.60,
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Professional Engineering Services,1020\5109764099,2020-06-15,566981.47,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5109765401,2020-06-03,563887.83,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900064950,2020-06-10,561292.71,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900044356,2020-06-12,547564.79,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109769439,2020-06-10,531997.44,
LONDON UNDERGROUND LTD,TOWER SUPPLIES,Signalling Systems,1005\5109773035,2020-06-11,525000.00,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109772791,2020-06-24,514777.72,
LONDON UNDERGROUND LTD,THALES GROUND TRANSP SYSTEMS UK LTD,Civil Engineering Construction Works,1005\5109774946,2020-06-24,510952.92,
LONDON UNDERGROUND LTD,MCKINSEY & COMPANY INC UK,Planning & Development Consultancy,1005\5109767707,2020-06-22,494500.00,
TFL CORPORATE,GBM SERVICES LTD,COVID 19 planning,1001\5109770381,2020-06-10,492616.50,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900064947,2020-06-10,481016.19,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109773377,2020-06-15,476576.89,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109769436,2020-06-10,471118.61,
LUL NOMINEE SSL LIMITED,BALFOUR BEATTY RAIL LTD,Track General Maintenance,1031\5109776450,2020-06-22,455396.45,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1001\5109767254,2020-06-22,445053.44,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5109769362,2020-06-10,440082.61,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900044371,2020-06-12,425256.65,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109771207,2020-06-24,415729.46,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109765663,2020-06-17,412213.00,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Track General Maintenance,1005\5109776451,2020-06-22,372084.18,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109766566,2020-06-17,371074.89,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109773118,2020-06-15,361165.40,
DOCKLANDS LIGHT RAILWAY,MACE MACRO LTD,Professional Engineering Services,1012\5109758916,2020-06-01,357592.28,
TFL CORPORATE,SALESFORCE,Computer Software,1001\5109770242,2020-06-18,351411.71,
SURFACE TRANSPORT CORP,ASHURST LLP,Legal Fees,1002\5109769134,2020-06-24,347179.75,
LONDON UNDERGROUND LTD,JACOBS U.K LIMITED,Planning & Development Consultancy,1005\5109765532,2020-06-15,346264.04,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109767077,2020-06-15,346107.19,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Lift Maintenance,1005\5109764187,2020-06-01,342000.00,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109760735,2020-06-22,333354.68,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901672880,2020-06-01,332500.00,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900044433,2020-06-26,329344.76,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900064951,2020-06-08,321695.30,
TRANSPORT TRADING LTD,BEMROSEBOOTH LIMITED,Ticket & Pass Production,1004\5109766925,2020-06-22,321000.00,
TRANSPORT TRADING LTD,BEMROSEBOOTH LIMITED,Ticket & Pass Production,1004\5109768325,2020-06-24,321000.00,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109774276,2020-06-24,317734.68,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900044423,2020-06-26,314360.59,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109771400,2020-06-17,300348.53,
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5109774942,2020-06-16,299290.42,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900044370,2020-06-12,287623.24,
SURFACE TRANSPORT CORP,SOPRA STERIA LTD,Computer Software,1002\5109763433,2020-06-08,282272.87,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109776153,2020-06-22,281064.22,
TFL CORPORATE,VCCP GROUP LLP,Agency Fees Paid To Marketing Agencies,1001\5109763732,2020-06-08,280260.00,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900214369,2020-06-24,279739.63,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109764525,2020-06-15,276079.13,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900214371,2020-06-24,275361.66,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109766555,2020-06-17,273370.08,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109774207,2020-06-17,272476.99,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109770324,2020-06-08,260114.05,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109773632,2020-06-24,260064.05,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109758900,2020-06-01,258911.78,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109766572,2020-06-17,253279.00,
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5109764329,2020-06-01,252157.05,
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001\5109766744,2020-06-03,248758.46,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900214365,2020-06-22,248645.95,
LONDON UNDERGROUND LTD,SIEMENS,Track General Maintenance,1005\5109764384,2020-06-15,247617.48,
TFL CORPORATE,DAISY COMMUNICATIONS LTD,Computer Hardware,1001\5109767252,2020-06-24,247020.46,
SURFACE TRANSPORT CORP,DELOITTE,Management & Support Consultancy,1002\5109751094,2020-06-22,244056.70,
TRANSPORT TRADING LTD,ERNST & YOUNG LLP,Financial Statement Audit Fees,1004\5109766496,2020-06-17,240000.00,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5109773518,2020-06-17,237231.10,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901672961,2020-06-01,236208.00,
LONDON UNDERGROUND LTD,BOMBARDIER TRANSPORT UK,Fleet Tsssa Contract,1005\5109772008,2020-06-24,235978.27,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Civil Engineering Construction Works,1020\5109764321,2020-06-15,232738.17,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900044391,2020-06-25,230970.65,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109771334,2020-06-17,229001.71,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Building Maintenance & Repairs,1020\5109778373,2020-06-24,228987.94,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109778433,2020-06-24,228987.94,
TFL CORPORATE,BYTES SOFTWARE SERVICES,Computer Hardware,1001\5109748655,2020-06-15,220192.55,
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5109772950,2020-06-24,219411.04,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5109773345,2020-06-15,218974.49,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109766562,2020-06-17,215980.95,
SURFACE TRANSPORT CORP,PELL FRISCHMANN CONSULTANTS LTD,Contracted Services - Highway Bridges,1002\5109776109,2020-06-24,215298.19,
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5109775760,2020-06-24,208035.68,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109764404,2020-06-15,206809.68,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109761921,2020-06-10,206781.07,
TRANSPORT TRADING LTD,CBRE LIMITED,Planning & Development Consultancy,1004\5109761821,2020-06-01,203800.00,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109774244,2020-06-17,203263.42,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901673055,2020-06-24,202258.38,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900214367,2020-06-22,197897.61,
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109760951,2020-06-25,195967.47,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900064944,2020-06-08,193246.22,
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5109771213,2020-06-17,191961.91,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Building Maintenance & Repairs,1020\5109778341,2020-06-24,189875.72,
LONDON UNDERGROUND LTD,SPECIALISED COMPLIANT COATINGS LTD,Maintenance Materials,1005\5109766709,2020-06-03,189739.68,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5109767098,2020-06-01,189695.87,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109767603,2020-06-24,188859.50,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109767615,2020-06-24,188859.50,
LONDON UNDERGROUND LTD,THALES GROUND TRANSP SYSTEMS UK LTD,Signalling Systems,1005\5109775124,2020-06-17,183529.54,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109758904,2020-06-01,183502.56,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Building Maintenance & Repairs,1020\5109778349,2020-06-24,183357.01,
SURFACE TRANSPORT CORP,COSTAIN LTD,Contracted Services - Highway Bridges,1002\5109771185,2020-06-24,183156.68,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109774284,2020-06-26,183138.90,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900044435,2020-06-26,181491.58,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109773356,2020-06-15,180207.94,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Building Maintenance & Repairs,1020\5109778382,2020-06-24,176527.02,
LONDON UNDERGROUND LTD,TOWER SUPPLIES,Signalling Systems,1005\5109763496,2020-06-11,175000.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109769712,2020-06-10,174270.27,
TRANSPORT TRADING LTD,EXCEET CARD AUSTRIA GMBH,Ticket & Pass Production,1004\5109766793,2020-06-19,173700.00,
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109760949,2020-06-25,173586.06,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5109772987,2020-06-22,173250.88,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900044364,2020-06-12,172205.50,
LUL NOMINEE BCV LIMITED,SIEMENS,Signalling Systems,1033\5109774206,2020-06-24,169648.43,
LUL NOMINEE SSL LIMITED,LENDLEASE JACOBS JOINT VENTURE,MR Construction Costs,1031\5109769199,2020-06-08,163335.78,
SURFACE TRANSPORT CORP,CSTS LTD,Contracted Services - Tunnels,1002\5109761878,2020-06-08,162767.99,
SURFACE TRANSPORT CORP,INTEROUTE NETWORK LTD,Telephony Fixed,1002\5109763891,2020-06-10,160627.21,
TRANSPORT TRADING LTD,BEMROSEBOOTH LIMITED,Ticket & Pass Production,1004\5109770069,2020-06-08,160500.00,
LUL NOMINEE BCV LIMITED,AMALGAMATED CONSTRUCTION LIMITED,Signalling Systems,1033\5109772506,2020-06-24,155657.84,
RAIL FOR LONDON LIMITED,MTR CORPORATION (CROSSRAIL) LTD,Civil Engineering Construction Works,1020\5109769332,2020-06-22,153229.65,
LONDON RIVER SERVICES LTD,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1007\5109767009,2020-06-01,152717.79,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901672944,2020-06-01,152152.00,
SURFACE TRANSPORT CORP,PTV UK,Software Maintenance,1002\5109764841,2020-06-02,152058.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ISLINGTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900064850,2020-06-01,149208.00,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900214370,2020-06-24,148558.63,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006\1900044388,2020-06-25,147641.88,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109769776,2020-06-03,144869.36,
RAIL FOR LONDON LIMITED,NETWORK RAIL,National Rail Contribution,1020\5109751817,2020-06-08,144573.98,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5109773954,2020-06-15,144069.85,
RAIL FOR LONDON LIMITED,HEATHROW AIRPORT LTD,Franchise/Concession Fixed Fee,1020\5109764087,2020-06-03,143847.61,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109769144,2020-06-03,143578.15,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109758927,2020-06-01,139856.98,
