Payment Date,Benificiary Name,Amount,Organisational Unit
2018-03-06,AMAZON EU AMAZON.CO.UK,113.12,Communities & Service Support (obsolete)-Customer Services and Communications
2018-02-18,AMAZON EU AMAZON.CO.UK,16.67,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-02-26,AMAZON EU AMAZON.CO.UK,4.99,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-05,AMAZON EU AMAZON.CO.UK,10.45,Economy and Environment (obsolete)-Highways and Engineering Services
2018-03-05,AMAZON EU AMAZON.CO.UK,16.62,Economy and Environment (obsolete)-Highways and Engineering Services
2018-03-22,AMAZON EU AMAZON.CO.UK,10.45,Economy and Environment (obsolete)-Highways and Engineering Services
2018-03-21,AMAZON EU AMAZON.CO.UK,11.03,Economy and Environment (obsolete)-Highways and Engineering Services
2017-12-13,AMAZON EU AMAZON.CO.UK,29.99,Children and Young People (obsolete)-Childrens Services Unit
2017-12-14,AMAZON EU AMAZON.CO.UK,14.25,Children and Young People (obsolete)-Childrens Services Unit
2018-02-27,AMAZON EU AMAZON.CO.UK,8.99,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-02-27,AMAZON EU AMAZON.CO.UK,23.94,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-06,AMAZON EU AMAZON.CO.UK,19.99,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-09,AMAZON EU AMAZON.CO.UK,38.95,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-12,AMAZON EU AMAZON.CO.UK,14.77,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-15,AMAZON EU AMAZON.CO.UK,14.99,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-01-28,AMAZON EU AMAZON.CO.UK,89.90,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-01-30,AMAZON EU AMAZON.CO.UK,25.05,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-01-31,AMAZON EU AMAZON.CO.UK,58.12,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-02-10,AMAZON EU AMAZON.CO.UK,12.52,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-02-19,AMAZON EU AMAZON.CO.UK,5.71,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-02-27,AMAZON EU AMAZON.CO.UK,17.98,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-01-09,AMAZON EU AMAZON.CO.UK,18.57,Economy and Environment (obsolete)-Planning & Building Control
2017-11-18,AMAZON EU AMAZON.CO.UK,74.46,Communities & Service Support (obsolete)-Customer Services and Communications
2018-03-20,AMAZON EU AMAZON.CO.UK,38.32,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-20,AMAZON EU AMAZON.CO.UK,41.64,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-04,AMAZON EU AMAZON.CO.UK,16.66,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-07,AMAZON EU AMAZON.CO.UK,7.42,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-19,AMAZON EU AMAZON.CO.UK,14.17,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-13,AMAZON SVCS EU-UK AMAZON.,166.66,
2018-03-17,AMAZON SVCS EU-UK AMAZON.,13.21,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-03-03,AMAZON SVCS EU-UK AMAZON.,54.97,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-03-07,AMAZON SVCS EU-UK AMAZON.,8.32,Economy and Environment (obsolete)-Planning & Building Control
2018-03-21,AMAZON SVCS EU-UK AMAZON.,73.82,Children and Young People (obsolete)-Childrens Care Services
2018-03-03,AMAZON SVCS EU-UK AMAZON.,38.96,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-02-28,AMAZON SVCS EU-UK AMAZON.,10.77,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-02-27,AMAZON SVCS EU-UK AMAZON.,16.63,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-05,AMAZON SVCS EU-UK AMAZON.,6.56,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-16,AMAZON SVCS EU-UK AMAZON.,7.99,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-16,AMAZON SVCS EU-UK AMAZON.,7.36,Children and Young People (obsolete)-Childrens Care Services
2018-03-16,AMAZON SVCS EU-UK AMAZON.,8.32,Children and Young People (obsolete)-Childrens Care Services
2018-03-21,AMAZON SVCS EU-UK AMAZON.,18.63,Children and Young People (obsolete)-Childrens Care Services
2018-03-23,AMAZON SVCS EU-UK AMAZON.,9.99,Children and Young People (obsolete)-Childrens Care Services
2018-03-26,AMAZON SVCS EU-UK AMAZON.,9.98,Chief Executive's Office (obsolete)-Public Health
2018-03-04,AMAZON SVCS EU-UK AMAZON.,35.80,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-03-05,AMAZON SVCS EU-UK AMAZON.,17.42,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-03-12,AMAZON SVCS EU-UK AMAZON.,11.93,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-03-16,AMAZON SVCS EU-UK AMAZON.,23.87,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-03-14,AMAZON SVCS EU-UK AMAZON.,11.84,Children and Young People (obsolete)-Childrens Care Services
2018-03-20,AMAZON SVCS EU-UK AMAZON.,13.99,Children and Young People (obsolete)-Childrens Care Services
2018-03-21,AMAZON SVCS EU-UK AMAZON.,18.12,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-21,AMAZON SVCS EU-UK AMAZON.,5.30,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-22,AMAZON SVCS EU-UK AMAZON.,5.29,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-22,AMAZON SVCS EU-UK AMAZON.,11.64,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-22,AMAZON SVCS EU-UK AMAZON.,2.99,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-22,AMAZON SVCS EU-UK AMAZON.,42.64,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-23,AMAZON SVCS EU-UK AMAZON.,17.92,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-23,AMAZON SVCS EU-UK AMAZON.,101.99,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-23,AMAZON SVCS EU-UK AMAZON.,17.92,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-02-12,AMAZON SVCS EU-UK AMAZON.,15.63,Communities & Service Support (obsolete)-Recreation & Support
2018-02-12,AMAZON SVCS EU-UK AMAZON.,64.97,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-03-09,AMAZON SVCS EU-UK AMAZON.,90.82,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-11,AMAZON SVCS EU-UK AMAZON.,237.50,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-02,AMAZON SVCS EU-UK AMAZON.,54.09,Communities & Service Support (obsolete)-Customer Services and Communications
2018-03-13,AMAZON SVCS EU-UK AMAZON.,69.95,Communities & Service Support (obsolete)-Customer Services and Communications
2018-03-14,AMAZON SVCS EU-UK AMAZON.,118.75,Communities & Service Support (obsolete)-Customer Services and Communications
2018-03-12,AMAZON SVCS EU-UK AMAZON.,14.78,Communities & Service Support (obsolete)-Museums & Arts
2018-02-22,AMAZON SVCS EU-UK AMAZON.,2.49,Children and Young People (obsolete)-Childrens Care Services
2018-02-23,AMAZON SVCS EU-UK AMAZON.,94.98,Children and Young People (obsolete)-Childrens Care Services
2018-02-22,AMAZON SVCS EU-UK AMAZON.,57.14,Children and Young People (obsolete)-Childrens Care Services
2018-03-06,AMAZON SVCS EU-UK AMAZON.,2.88,Children and Young People (obsolete)-Childrens Care Services
2018-03-06,AMAZON SVCS EU-UK AMAZON.,3.65,Children and Young People (obsolete)-Childrens Care Services
2018-03-23,AMAZON SVCS EU-UK AMAZON.,95.00,Children and Young People (obsolete)-Childrens Care Services
2018-03-23,AMAZON SVCS EU-UK AMAZON.,67.44,Children and Young People (obsolete)-Childrens Care Services
2018-03-17,AMAZON SVCS EU-UK AMAZON.,49.35,Children and Young People (obsolete)-Childrens Care Services
2018-03-19,AMAZON SVCS EU-UK AMAZON.,22.66,Children and Young People (obsolete)-Childrens Care Services
2018-03-15,AMAZON SVCS EU-UK AMAZON.,1.95,Children and Young People (obsolete)-Childrens Care Services
2018-03-15,AMAZON SVCS EU-UK AMAZON.,2.95,Children and Young People (obsolete)-Childrens Care Services
2018-03-15,AMAZON SVCS EU-UK AMAZON.,1.33,Children and Young People (obsolete)-Childrens Care Services
2018-03-15,AMAZON SVCS EU-UK AMAZON.,2.72,Children and Young People (obsolete)-Childrens Care Services
2018-03-15,AMAZON SVCS EU-UK AMAZON.,2.74,Children and Young People (obsolete)-Childrens Care Services
2018-03-15,AMAZON SVCS EU-UK AMAZON.,4.53,Children and Young People (obsolete)-Childrens Care Services
2018-03-24,AMAZON SVCS EU-UK AMAZON.,3.91,Children and Young People (obsolete)-Childrens Care Services
2018-03-24,AMAZON SVCS EU-UK AMAZON.,7.79,Children and Young People (obsolete)-Childrens Care Services
2018-02-04,AMAZON SVCS EU-UK AMAZON.,12.49,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-02-12,AMAZON SVCS EU-UK AMAZON.,10.79,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-02-12,AMAZON SVCS EU-UK AMAZON.,5.76,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-02-13,AMAZON SVCS EU-UK AMAZON.,12.49,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-02-26,AMAZON SVCS EU-UK AMAZON.,24.77,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-15,AMAZON SVCS EU-UK AMAZON.,30.79,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-03-15,AMAZON SVCS EU-UK AMAZON.,134.85,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-01-11,AMAZON SVCS EU-UK AMAZON.,6.40,Children and Young People (obsolete)-Childrens Services Unit
2018-01-14,AMAZON SVCS EU-UK AMAZON.,15.98,Children and Young People (obsolete)-Childrens Services Unit
2017-12-29,AMAZON SVCS EU-UK AMAZON.,119.75,Children and Young People (obsolete)-Childrens Services Unit
2018-01-11,AMAZON SVCS EU-UK AMAZON.,44.43,Children and Young People (obsolete)-Childrens Services Unit
2017-12-10,AMAZON SVCS EU-UK AMAZON.,5.88,Children and Young People (obsolete)-Childrens Services Unit
2017-12-11,AMAZON SVCS EU-UK AMAZON.,2.25,Children and Young People (obsolete)-Childrens Services Unit
2017-12-11,AMAZON SVCS EU-UK AMAZON.,17.29,Children and Young People (obsolete)-Childrens Services Unit
2017-12-14,AMAZON SVCS EU-UK AMAZON.,49.99,Children and Young People (obsolete)-Childrens Services Unit
2018-02-28,AMAZON SVCS EU-UK AMAZON.,16.02,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-02,AMAZON SVCS EU-UK AMAZON.,26.20,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-02,AMAZON SVCS EU-UK AMAZON.,14.26,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-07,AMAZON SVCS EU-UK AMAZON.,15.58,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-07,AMAZON SVCS EU-UK AMAZON.,7.98,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-09,AMAZON SVCS EU-UK AMAZON.,7.06,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-13,AMAZON SVCS EU-UK AMAZON.,7.48,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-01-26,AMAZON SVCS EU-UK AMAZON.,39.99,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-01-26,AMAZON SVCS EU-UK AMAZON.,2.64,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-01-26,AMAZON SVCS EU-UK AMAZON.,22.22,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-01-27,AMAZON SVCS EU-UK AMAZON.,39.96,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-01-29,AMAZON SVCS EU-UK AMAZON.,6.01,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-02-10,AMAZON SVCS EU-UK AMAZON.,5.78,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-02-17,AMAZON SVCS EU-UK AMAZON.,6.26,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-01-16,AMAZON SVCS EU-UK AMAZON.,13.70,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-01-17,AMAZON SVCS EU-UK AMAZON.,49.98,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-01-17,AMAZON SVCS EU-UK AMAZON.,13.29,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-01-19,AMAZON SVCS EU-UK AMAZON.,14.47,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-01-25,AMAZON SVCS EU-UK AMAZON.,23.07,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-06,AMAZON SVCS EU-UK AMAZON.,5.82,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-22,AMAZON SVCS EU-UK AMAZON.,241.47,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-22,AMAZON SVCS EU-UK AMAZON.,8.52,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-15,AMAZON SVCS EU-UK AMAZON.,42.33,Children and Young People (obsolete)-Childrens Services Unit
2018-03-15,AMAZON SVCS EU-UK AMAZON.,28.32,Children and Young People (obsolete)-Childrens Services Unit
2018-03-16,AMAZON SVCS EU-UK AMAZON.,7.98,Children and Young People (obsolete)-Childrens Services Unit
2018-03-19,AMAZON SVCS EU-UK AMAZON.,9.13,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-16,AMAZON SVCS EU-UK AMAZON.,43.21,Economy and Environment (obsolete)-Corporate Asset and Facilities Management
2018-03-16,AMAZON SVCS EU-UK AMAZON.,19.99,Economy and Environment (obsolete)-Corporate Asset and Facilities Management
2018-02-27,AMAZON SVCS EU-UK AMAZON.,75.87,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-08,AMAZON SVCS EU-UK AMAZON.,49.99,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-21,AMAZON SVCS EU-UK AMAZON.,6.99,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-12,AMAZON SVCS EU-UK AMAZON.,10.48,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-14,AMAZON SVCS EU-UK AMAZON.,96.35,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-25,AMAZON SVCS EU-UK AMAZON.,48.34,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-02-19,AMAZON SVCS EU-UK AMAZON.,21.15,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-02-22,AMAZON SVCS EU-UK AMAZON.,9.40,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-02-25,AMAZON SVCS EU-UK AMAZON.,9.20,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-02-25,AMAZON SVCS EU-UK AMAZON.,7.50,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2017-11-21,AMAZON SVCS EU-UK AMAZON.,49.36,Chief Executive's Office (obsolete)-Finance Service
2017-10-24,AMAZON SVCS EU-UK AMAZON.,49.36,Chief Executive's Office (obsolete)-Finance Service
2018-03-26,AMAZON SVCS EU-UK AMAZON.,11.22,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-02-09,AMAZON SVCS EU-UK AMAZON.,108.32,Communities & Service Support (obsolete)-Customer Services and Communications
2017-12-02,AMAZON UK PRIME AMZN.CO.U,7.99,Chief Executive's Office (obsolete)-Finance Service
2017-11-16,AMAZON UK PRIME AMZN.CO.U,7.99,Chief Executive's Office (obsolete)-Finance Service
2017-05-16,AMAZON UK PRIME AMZN.CO.U,7.99,Chief Executive's Office (obsolete)-Finance Service
2017-02-16,AMAZON UK PRIME AMZN.CO.U,7.99,Chief Executive's Office (obsolete)-Finance Service
2016-10-16,AMAZON UK PRIME AMZN.CO.U,7.99,Chief Executive's Office (obsolete)-Finance Service
2016-09-16,AMAZON UK PRIME AMZN.CO.U,7.99,Chief Executive's Office (obsolete)-Finance Service
2017-12-02,AMAZON UK RETAIL AMAZON.C,38.07,Communities & Service Support (obsolete)-Libraries Info & Tourism
2017-12-02,AMAZON UK RETAIL AMAZON.C,9.34,Communities & Service Support (obsolete)-Libraries Info & Tourism
2017-12-02,AMAZON UK RETAIL AMAZON.C,70.05,Communities & Service Support (obsolete)-Libraries Info & Tourism
2017-12-03,AMAZON UK RETAIL AMAZON.C,26.91,Communities & Service Support (obsolete)-Libraries Info & Tourism
2017-12-10,AMAZON UK RETAIL AMAZON.C,21.59,Communities & Service Support (obsolete)-Libraries Info & Tourism
2017-12-11,AMAZON UK RETAIL AMAZON.C,11.27,Children and Young People (obsolete)-Childrens Services Unit
2018-01-16,AMAZON UK RETAIL AMAZON.C,20.27,Communities & Service Support (obsolete)-Libraries Info & Tourism
2017-10-19,AMAZON UK RETAIL AMAZON.C,13.24,Chief Executive's Office (obsolete)-Finance Service
2017-08-31,AMAZON UK RETAIL AMAZON.C,99.99,Chief Executive's Office (obsolete)-Finance Service
2017-11-30,AMAZON.CO.UK,33.47,Communities & Service Support (obsolete)-Libraries Info & Tourism
2017-12-01,AMAZON.CO.UK,6.49,Communities & Service Support (obsolete)-Libraries Info & Tourism
2017-12-01,AMAZON.CO.UK,13.97,Communities & Service Support (obsolete)-Libraries Info & Tourism
2017-12-07,AMAZON.CO.UK,8.29,Communities & Service Support (obsolete)-Libraries Info & Tourism
2017-12-12,AMAZON.CO.UK,31.99,Communities & Service Support (obsolete)-Libraries Info & Tourism
2017-12-14,AMAZON.CO.UK,15.87,Communities & Service Support (obsolete)-Libraries Info & Tourism
2017-12-01,AMAZON.CO.UK,6.87,Children and Young People (obsolete)-Childrens Services Unit
2017-08-09,AMAZON.CO.UK,14.98,Children and Young People (obsolete)-Childrens Care Services
2017-10-18,AMAZON.CO.UK,33.26,Chief Executive's Office (obsolete)-Finance Service
2017-07-06,AMAZON.CO.UK,24.90,Chief Executive's Office (obsolete)-Finance Service
2017-06-21,AMAZON.CO.UK,58.70,Chief Executive's Office (obsolete)-Finance Service
2018-03-25,AMZ*Amazon US,3.98,Communities & Service Support (obsolete)-Libraries Info & Tourism
2017-10-30,AMZ*MEGABROKERS 024766175,33.25,Chief Executive's Office (obsolete)-Finance Service
2018-03-02,ANCESTRY.CO.UK,10.95,Communities & Service Support (obsolete)-Customer Services and Communications
2018-01-26,ANDREW PAGE,23.43,Communities & Service Support (obsolete)-Safer Cleaner Greener
2018-02-09,ANDREW PAGE,18.67,Communities & Service Support (obsolete)-Safer Cleaner Greener
2018-03-05,ANDREW PAGE,41.79,Communities & Service Support (obsolete)-Safer Cleaner Greener
2018-03-07,ANDREW PAGE,7.41,Communities & Service Support (obsolete)-Safer Cleaner Greener
2018-03-20,ANDREW PAGE,7.41,Communities & Service Support (obsolete)-Safer Cleaner Greener
2018-03-23,AO RETAIL LIMITED,165.83,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-02-28,APPLIANCE WORLD,241.67,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-03-09,APPLIANCE WORLD,104.17,Communities & Service Support (obsolete)-Customer Services and Communications
2018-03-13,APPLIANCE WORLD,137.50,Communities & Service Support (obsolete)-Customer Services and Communications
2018-03-15,APPLIANCE WORLD,300.00,Communities & Service Support (obsolete)-Customer Services and Communications
2018-03-27,APPLIANCE WORLD,495.83,Communities & Service Support (obsolete)-Customer Services and Communications
2018-01-26,APPLIANCE WORLD,170.83,Communities & Service Support (obsolete)-Customer Services and Communications
2018-01-30,APPLIANCE WORLD,362.50,Communities & Service Support (obsolete)-Customer Services and Communications
2018-02-02,APPLIANCE WORLD,100.00,Communities & Service Support (obsolete)-Customer Services and Communications
2018-02-26,APPLIANCE WORLD,104.17,Communities & Service Support (obsolete)-Customer Services and Communications
2018-01-16,APPLIANCE WORLD,170.83,Communities & Service Support (obsolete)-Customer Services and Communications
2018-01-24,APPLIANCE WORLD,324.17,Communities & Service Support (obsolete)-Customer Services and Communications
2017-12-19,APPLIANCE WORLD,141.67,Communities & Service Support (obsolete)-Customer Services and Communications
2017-12-21,APPLIANCE WORLD,104.17,Communities & Service Support (obsolete)-Customer Services and Communications
2017-12-21,APPLIANCE WORLD,45.83,Communities & Service Support (obsolete)-Customer Services and Communications
2017-11-30,APPLIANCEDIRECT CO,156.41,Communities & Service Support (obsolete)-Customer Services and Communications
2018-03-05,ARCO LTD,10.99,Economy and Environment (obsolete)-Planning & Building Control
2018-03-06,ARGOS HALIFAX INSI,12.49,Children and Young People (obsolete)-Childrens Care Services
2018-03-01,ARGOS HALIFAX INSI,32.97,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-03-12,ARGOS HALIFAX INSI,8.32,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2017-04-06,ARGOS HALIFAX INSI,20.82,Economy and Environment (obsolete)-Corporate Asset and Facilities Management
2018-03-07,ARGOS LTD,249.96,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-07,ARGOS LTD,249.96,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-23,ARGOS LTD,14.98,Children and Young People (obsolete)-Childrens Care Services
2018-03-26,ARGOS LTD,10.82,Children and Young People (obsolete)-Childrens Care Services
2018-03-02,ARGOS LTD,49.99,Children and Young People (obsolete)-Childrens Care Services
2018-03-07,ARGOS LTD,16.65,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-20,ARGOS LTD,9.99,Economy and Environment (obsolete)-Corporate Asset and Facilities Management
2018-03-14,ARGOS LTD,40.83,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-03-01,ARGOS RETAIL GROUP,226.63,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-03-21,ARGOS RETAIL GROUP,761.74,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-02-06,ARGOS RETAIL GROUP,54.16,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-03-26,ARGOS RETAIL GROUP,149.99,Children and Young People (obsolete)-Childrens Care Services
2018-03-06,ARGOS RETAIL GROUP,49.98,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-06,ARGOS RETAIL GROUP,45.81,Children and Young People (obsolete)-Schools and Children's Services - Non-School
