Organisational Unit,Payment Date,Amount,Beneficiary Name
Adult & Community Services,2015-12-11,1577.12,SENSE
Adult & Community Services,2015-12-11,1516.66,SENSE
Adult & Community Services,2015-12-18,2964.92,SENSE
Adult & Community Services,2015-12-29,600.00,STONHAM FINANCE
Adult & Community Services,2015-12-29,504.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,504.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,504.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,504.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,504.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,504.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,504.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,504.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,504.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,504.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,630.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,630.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,756.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,756.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,756.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,945.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,1008.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,1260.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-29,1260.00,THE BIG SOUP THEATRE GROUP LTD
Adult & Community Services,2015-12-11,612.00,THE JOIN PROJECT
Adult & Community Services,2015-12-18,600.00,NORTHCLIFFE ENVIRO ENTERPRISES TEAM
Adult & Community Services,2015-12-18,600.00,NORTHCLIFFE ENVIRO ENTERPRISES TEAM
Adult & Community Services,2015-12-18,800.00,NORTHCLIFFE ENVIRO ENTERPRISES TEAM
Adult & Community Services,2015-12-18,800.00,NORTHCLIFFE ENVIRO ENTERPRISES TEAM
Adult & Community Services,2015-12-18,1000.00,NORTHCLIFFE ENVIRO ENTERPRISES TEAM
Adult & Community Services,2015-12-18,1000.00,NORTHCLIFFE ENVIRO ENTERPRISES TEAM
Adult & Community Services,2015-12-18,800.00,VOYAGE CARE-FARMING ACTIVITIES
Adult & Community Services,2015-12-18,800.00,VOYAGE CARE-FARMING ACTIVITIES
Adult & Community Services,2015-12-18,800.00,VOYAGE CARE-FARMING ACTIVITIES
Adult & Community Services,2015-12-18,800.00,VOYAGE CARE-FARMING ACTIVITIES
Adult & Community Services,2015-12-18,800.00,VOYAGE CARE-FARMING ACTIVITIES
Adult & Community Services,2015-12-18,800.00,VOYAGE CARE-FARMING ACTIVITIES
Adult & Community Services,2015-12-29,800.00,VOYAGE CARE-FARMING ACTIVITIES
Adult & Community Services,2015-12-18,2940.00,VOYAGE CARE-FARMING ACTIVITIES
Adult & Community Services,2015-12-04,1651.50,ABBEYFIELD ILKLEY SOCIETY LTD
Adult & Community Services,2015-12-04,1651.50,ABBEYFIELD ILKLEY SOCIETY LTD
Adult & Community Services,2015-12-11,1651.50,ABBEYFIELD ILKLEY SOCIETY LTD
Adult & Community Services,2015-12-23,1651.50,ABBEYFIELD ILKLEY SOCIETY LTD
Adult & Community Services,2015-12-29,1651.50,ABBEYFIELD ILKLEY SOCIETY LTD
Adult & Community Services,2015-12-11,1251.60,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2015-12-18,1251.60,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2015-12-29,1251.60,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2015-12-23,560.00,YORKSHIRE HOUSING LTD
Adult & Community Services,2015-12-23,560.00,YORKSHIRE HOUSING LTD
Adult & Community Services,2015-12-23,560.00,YORKSHIRE HOUSING LTD
Adult & Community Services,2015-12-23,560.00,YORKSHIRE HOUSING LTD
Adult & Community Services,2015-12-23,576.00,YORKSHIRE HOUSING LTD
Adult & Community Services,2015-12-23,576.00,YORKSHIRE HOUSING LTD
Adult & Community Services,2015-12-23,624.00,YORKSHIRE HOUSING LTD
Adult & Community Services,2015-12-23,624.00,YORKSHIRE HOUSING LTD
Adult & Community Services,2015-12-23,700.00,YORKSHIRE HOUSING LTD
Adult & Community Services,2015-12-23,700.00,YORKSHIRE HOUSING LTD
Adult & Community Services,2015-12-23,768.00,YORKSHIRE HOUSING LTD
Adult & Community Services,2015-12-29,875.00,THE HOME FARM TRUST LTD
Adult & Community Services,2015-12-29,900.00,THE HOME FARM TRUST LTD
Adult & Community Services,2015-12-29,900.00,THE HOME FARM TRUST LTD
Adult & Community Services,2015-12-29,1100.00,THE HOME FARM TRUST LTD
Adult & Community Services,2015-12-29,1312.50,THE HOME FARM TRUST LTD
Adult & Community Services,2015-12-29,1500.00,THE HOME FARM TRUST LTD
Adult & Community Services,2015-12-29,1500.00,THE HOME FARM TRUST LTD
Adult & Community Services,2015-12-29,1625.00,THE HOME FARM TRUST LTD
Adult & Community Services,2015-12-23,1875.00,THE HOME FARM TRUST LTD
Adult & Community Services,2015-12-18,630.00,KHIDMAT CENTRE
Adult & Community Services,2015-12-11,840.00,KHIDMAT CENTRE
Adult & Community Services,2015-12-18,910.00,KHIDMAT CENTRE
Adult & Community Services,2015-12-18,1190.00,KHIDMAT CENTRE
Adult & Community Services,2015-12-18,1470.00,KHIDMAT CENTRE
Adult & Community Services,2015-12-23,1470.00,KHIDMAT CENTRE
Adult & Community Services,2015-12-11,775.20,TY PENNANT
Adult & Community Services,2015-12-11,550.00,SACAR
Adult & Community Services,2015-12-11,797.00,SACAR
Adult & Community Services,2015-12-11,825.00,SACAR
Adult & Community Services,2015-12-11,1168.00,SACAR
Adult & Community Services,2015-12-11,550.00,SACAR
Adult & Community Services,2015-12-11,555.00,SACAR
Adult & Community Services,2015-12-11,556.50,SACAR
Adult & Community Services,2015-12-11,618.75,SACAR
Adult & Community Services,2015-12-11,625.00,SACAR
Adult & Community Services,2015-12-11,625.00,SACAR
Adult & Community Services,2015-12-11,625.00,SACAR
Adult & Community Services,2015-12-11,672.50,SACAR
Adult & Community Services,2015-12-11,698.65,SACAR
Adult & Community Services,2015-12-11,735.00,SACAR
Adult & Community Services,2015-12-11,742.50,SACAR
Adult & Community Services,2015-12-11,742.50,SACAR
Adult & Community Services,2015-12-11,742.50,SACAR
Adult & Community Services,2015-12-11,802.50,SACAR
Adult & Community Services,2015-12-11,808.50,SACAR
Adult & Community Services,2015-12-11,829.00,SACAR
Adult & Community Services,2015-12-11,834.75,SACAR
Adult & Community Services,2015-12-11,856.91,SACAR
Adult & Community Services,2015-12-11,926.30,SACAR
Adult & Community Services,2015-12-11,1006.50,SACAR
Adult & Community Services,2015-12-11,1092.00,SACAR
Adult & Community Services,2015-12-11,1161.30,SACAR
Adult & Community Services,2015-12-11,1272.00,SACAR
Adult & Community Services,2015-12-11,1297.50,SACAR
Adult & Community Services,2015-12-11,1396.00,SACAR
Adult & Community Services,2015-12-11,1397.30,SACAR
Adult & Community Services,2015-12-11,1400.00,SACAR
Adult & Community Services,2015-12-11,1400.00,SACAR
Adult & Community Services,2015-12-11,1522.60,SACAR
Adult & Community Services,2015-12-11,1618.95,SACAR
Adult & Community Services,2015-12-11,1618.95,SACAR
Adult & Community Services,2015-12-11,1669.50,SACAR
Adult & Community Services,2015-12-04,1676.76,SACAR
Adult & Community Services,2015-12-04,1676.76,SACAR
Adult & Community Services,2015-12-04,1676.76,SACAR
Adult & Community Services,2015-12-04,1676.76,SACAR
Adult & Community Services,2015-12-11,1908.00,SACAR
Adult & Community Services,2015-12-04,2095.95,SACAR
Adult & Community Services,2015-12-11,2095.95,SACAR
Adult & Community Services,2015-12-11,2100.00,SACAR
Adult & Community Services,2015-12-11,2100.00,SACAR
Adult & Community Services,2015-12-11,2794.60,SACAR
Adult & Community Services,2015-12-11,2800.00,SACAR
Adult & Community Services,2015-12-11,3500.00,SACAR
Adult & Community Services,2015-12-11,3500.00,SACAR
Adult & Community Services,2015-12-11,3500.00,SACAR
Adult & Community Services,2015-12-11,3500.00,SACAR
Adult & Community Services,2015-12-18,1366.96,SANGAT COMMUNITY CENTRE
Adult & Community Services,2015-12-11,560.00,SNOOP (NEWLANDS SRB PAYMENTS)
Adult & Community Services,2015-12-11,640.00,SNOOP (NEWLANDS SRB PAYMENTS)
Adult & Community Services,2015-12-11,960.00,SNOOP (NEWLANDS SRB PAYMENTS)
Adult & Community Services,2015-12-11,1237.50,SUPPORTED LIVES SERVICES LTD
Adult & Community Services,2015-12-18,1237.50,SUPPORTED LIVES SERVICES LTD
Adult & Community Services,2015-12-18,569333.00,THE HOME FARM TRUST LTD
Adult & Community Services,2015-12-04,824.78,ABBEYFIELD ILKLEY SOCIETY LTD
Adult & Community Services,2015-12-04,867.16,ABBEYFIELD ILKLEY SOCIETY LTD
Adult & Community Services,2015-12-18,925.84,ABBEYFIELD ILKLEY SOCIETY LTD
Adult & Community Services,2015-12-04,1026.90,ABBEYFIELD ILKLEY SOCIETY LTD
Adult & Community Services,2015-12-29,1075.80,ABBEYFIELD ILKLEY SOCIETY LTD
Adult & Community Services,2015-12-18,1098.62,ABBEYFIELD ILKLEY SOCIETY LTD
Adult & Community Services,2015-12-11,7598.50,ABBEYFIELD ILKLEY SOCIETY LTD
Adult & Community Services,2015-12-04,910.00,CARE 24-7
Adult & Community Services,2015-12-04,910.00,CARE 24-7
Adult & Community Services,2015-12-11,910.00,CARE 24-7
Adult & Community Services,2015-12-18,910.00,CARE 24-7
Adult & Community Services,2015-12-29,910.00,CARE 24-7
Adult & Community Services,2015-12-04,2697.50,CARE 24-7
Adult & Community Services,2015-12-18,2743.00,CARE 24-7
Adult & Community Services,2015-12-04,2756.00,CARE 24-7
Adult & Community Services,2015-12-29,2847.00,CARE 24-7
Adult & Community Services,2015-12-11,3315.00,CARE 24-7
Adult & Community Services,2015-12-18,3640.00,HOUSING 21
Adult & Community Services,2015-12-23,3640.00,HOUSING 21
Adult & Community Services,2015-12-11,4238.00,HOUSING 21
Adult & Community Services,2015-12-11,4533.75,HOUSING 21
Adult & Community Services,2015-12-18,7901.00,YORKSHIRE HOUSING LTD
Adult & Community Services,2015-12-29,848.00,GREYSTONES
Adult & Community Services,2015-12-29,2032.00,GREYSTONES
Adult & Community Services,2015-12-23,1136.00,ANLEY HALL NURSING HOME
Adult & Community Services,2015-12-23,528.00,COOPER HOUSE CARE HOME
Adult & Community Services,2015-12-29,896.00,ROSEWOOD COURT
Adult & Community Services,2015-12-04,2320.00,THE MOUNT
Adult & Community Services,2015-12-04,2816.00,THE MOUNT
Adult & Community Services,2015-12-04,544.00,MILL LODGE CARE HOME
Adult & Community Services,2015-12-04,643.02,BEANLANDS NURSING HOME
Adult & Community Services,2015-12-23,960.00,BEANLANDS NURSING HOME
Adult & Community Services,2015-12-23,1744.00,BEANLANDS NURSING HOME
Adult & Community Services,2015-12-04,3398.82,BEANLANDS NURSING HOME
Adult & Community Services,2015-12-04,736.00,CRAVEN NURSING HOME
Adult & Community Services,2015-12-23,976.00,CZAJKA CARE GROUP
Adult & Community Services,2015-12-29,704.00,HAZEL BANK CARE HOME
Adult & Community Services,2015-12-04,-2416.00,HERNCLIFFE
Adult & Community Services,2015-12-11,586.45,HERNCLIFFE
Adult & Community Services,2015-12-29,832.00,HERNCLIFFE
Adult & Community Services,2015-12-29,944.00,HERNCLIFFE
Adult & Community Services,2015-12-11,1200.00,HERNCLIFFE
Adult & Community Services,2015-12-04,-2752.00,HERNCLIFFE
Adult & Community Services,2015-12-18,-640.00,HERNCLIFFE
Adult & Community Services,2015-12-23,-4032.00,HIGHDELL NURSING HOME
Adult & Community Services,2015-12-18,3808.00,SAINT JOHN OF GOD CARE SERVICES
Adult & Community Services,2015-12-23,1200.00,LAUREL MOUNT NURSING HOME
Adult & Community Services,2015-12-23,624.00,STEETON COURT NURSING HOME
Adult & Community Services,2015-12-04,640.00,STEETON COURT NURSING HOME
Adult & Community Services,2015-12-23,1264.00,STEETON COURT NURSING HOME
Adult & Community Services,2015-12-29,1488.00,STEETON COURT NURSING HOME
Adult & Community Services,2015-12-04,1584.00,STEETON COURT NURSING HOME
Adult & Community Services,2015-12-29,816.00,SUTTON HALL & LODGE
Adult & Community Services,2015-12-04,1376.00,SUTTON HALL & LODGE
Adult & Community Services,2015-12-29,2688.00,SUTTON HALL & LODGE
Adult & Community Services,2015-12-04,1360.00,SUTTON HALL & LODGE
Adult & Community Services,2015-12-29,2096.00,SUTTON HALL & LODGE
Adult & Community Services,2015-12-23,1808.00,THRESHFIELD COURT CARE CENTRE
Adult & Community Services,2015-12-11,608.00,TROUTBECK NURSING HOME
Adult & Community Services,2015-12-04,640.00,TROUTBECK NURSING HOME
Adult & Community Services,2015-12-29,1376.00,TROUTBECK NURSING HOME
Adult & Community Services,2015-12-11,-608.00,WELLINGTON HOUSE NURSING HOME
Adult & Community Services,2015-12-29,704.00,WELLINGTON HOUSE NURSING HOME
Adult & Community Services,2015-12-18,1360.00,WELL SPRINGS NURSING HOME
Adult & Community Services,2015-12-23,1952.00,BARCHESTER HEALTHCARE LTD
Adult & Community Services,2015-12-29,864.00,BARCHESTER HEALTHCARE LTD
Adult & Community Services,2015-12-04,597.50,VERGO UK
Adult & Community Services,2015-12-21,10500.00,BFD & AIREDALE MENTAL HEALTH ADVOCA
Adult & Community Services,2015-12-21,10100.00,CHOICE ADVOCACY
Adult & Community Services,2015-12-09,12182.23,AGE UK BRADFORD AND DISTRICT
Adult & Community Services,2015-12-11,1015.81,HICA HOMECARE SERVICES
Adult & Community Services,2015-12-11,3174.60,HICA HOMECARE SERVICES
Adult & Community Services,2015-12-11,3613.50,HICA HOMECARE SERVICES
Adult & Community Services,2015-12-11,4804.80,HICA HOMECARE SERVICES
Adult & Community Services,2015-12-04,-1452.75,CARE UNIQUE LTD
Adult & Community Services,2015-12-04,-1313.00,CARE UNIQUE LTD
Adult & Community Services,2015-12-04,650.00,CARE UNIQUE LTD
Adult & Community Services,2015-12-04,650.00,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,650.00,CARE UNIQUE LTD
Adult & Community Services,2015-12-18,650.00,CARE UNIQUE LTD
Adult & Community Services,2015-12-23,650.00,CARE UNIQUE LTD
Adult & Community Services,2015-12-23,650.00,CARE UNIQUE LTD
Adult & Community Services,2015-12-23,650.00,CARE UNIQUE LTD
Adult & Community Services,2015-12-04,1452.75,CARE UNIQUE LTD
Adult & Community Services,2015-12-04,1452.75,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,1452.75,CARE UNIQUE LTD
Adult & Community Services,2015-12-18,1452.75,CARE UNIQUE LTD
Adult & Community Services,2015-12-23,1452.75,CARE UNIQUE LTD
Adult & Community Services,2015-12-23,1452.75,CARE UNIQUE LTD
Adult & Community Services,2015-12-23,1452.75,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,1147.25,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,1147.25,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,1261.00,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,1670.50,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,1670.50,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,1963.00,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,1969.50,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,2054.00,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,2135.25,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,2431.00,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,542.75,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,542.75,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,542.75,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,542.75,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,542.75,CARE UNIQUE LTD
Adult & Community Services,2015-12-11,714.00,REGENCY HEALTHCARE LTD
Adult & Community Services,2015-12-18,714.00,REGENCY HEALTHCARE LTD
Adult & Community Services,2015-12-29,714.00,REGENCY HEALTHCARE LTD
Adult & Community Services,2015-12-18,15800.00,THE HESLEY GROUP LTD
Adult & Community Services,2015-12-18,637.00,DIGNICARE LIMITED
Adult & Community Services,2015-12-04,930.00,DIGNICARE LIMITED
Adult & Community Services,2015-12-18,529.75,DIGNICARE LIMITED
Adult & Community Services,2015-12-18,542.75,DIGNICARE LIMITED
Adult & Community Services,2015-12-18,542.75,DIGNICARE LIMITED
Adult & Community Services,2015-12-18,549.25,DIGNICARE LIMITED
Adult & Community Services,2015-12-18,1729.00,DIGNICARE LIMITED
Adult & Community Services,2015-12-18,1820.00,DIGNICARE LIMITED
Adult & Community Services,2015-12-18,1829.75,DIGNICARE LIMITED
Adult & Community Services,2015-12-18,1852.50,DIGNICARE LIMITED
Adult & Community Services,2015-12-18,1859.00,DIGNICARE LIMITED
Adult & Community Services,2015-12-18,520.00,DIGNICARE LIMITED
Adult & Community Services,2015-12-18,598.00,DIGNICARE LIMITED
Adult & Community Services,2015-12-18,598.00,DIGNICARE LIMITED
Adult & Community Services,2015-12-18,539.24,COMPLETE CARE AGENCY LTD
Adult & Community Services,2015-12-11,3603.75,COMPLETE CARE AGENCY LTD
Adult & Community Services,2015-12-04,561.88,SEVACARE (UK) LTD
Adult & Community Services,2015-12-11,561.88,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,561.88,SEVACARE (UK) LTD
Adult & Community Services,2015-12-23,561.88,SEVACARE (UK) LTD
Adult & Community Services,2015-12-23,561.88,SEVACARE (UK) LTD
Adult & Community Services,2015-12-23,561.88,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,988.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,988.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-11,988.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,988.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-23,988.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-23,988.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-23,988.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,1664.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,1664.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-11,1664.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,1664.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-23,1664.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-23,1664.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-23,1664.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,2372.50,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,5853.25,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,7910.50,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,8567.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,8797.75,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,8853.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,8898.50,SEVACARE (UK) LTD
Adult & Community Services,2015-12-29,8947.25,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,500.50,SEVACARE (UK) LTD
Adult & Community Services,2015-12-11,500.50,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,500.50,SEVACARE (UK) LTD
Adult & Community Services,2015-12-29,500.50,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,542.75,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,3789.50,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,3974.75,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,3981.25,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,4095.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,4108.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,4550.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-29,4569.50,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,12577.50,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,12613.25,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,12850.50,SEVACARE (UK) LTD
Adult & Community Services,2015-12-29,12931.75,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,13263.25,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,13295.75,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,13367.25,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,1790.75,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,1813.50,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,1842.75,SEVACARE (UK) LTD
Adult & Community Services,2015-12-29,1846.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,1852.50,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,1855.75,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,1881.75,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,2158.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,2171.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,2197.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,2216.50,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,2236.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,2236.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-29,2236.00,SEVACARE (UK) LTD
Adult & Community Services,2015-12-29,2518.75,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,2538.25,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,2544.75,SEVACARE (UK) LTD
Adult & Community Services,2015-12-18,2567.50,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,2577.25,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,2707.25,SEVACARE (UK) LTD
Adult & Community Services,2015-12-04,2892.50,SEVACARE (UK) LTD
Adult & Community Services,2015-12-29,507.00,KALCREST CARE (NORTHERN) LTD
Adult & Community Services,2015-12-04,654.75,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-11,654.75,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-18,654.75,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-23,654.75,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-29,654.75,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-04,772.88,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-11,772.88,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-18,772.88,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-23,772.88,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-29,772.88,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-04,938.25,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-11,938.25,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-18,938.25,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-23,938.25,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-29,938.25,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-04,951.75,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-11,951.75,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-18,951.75,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-23,951.75,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-29,951.75,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-04,1383.75,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-11,1383.75,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-18,1383.75,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-23,1383.75,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-29,1383.75,ST ANNES COMMUNITY SERVICES
Adult & Community Services,2015-12-04,900.25,CREATIVE SUPPORT LTD
Adult & Community Services,2015-12-29,968.50,CREATIVE SUPPORT LTD
Adult & Community Services,2015-12-29,968.50,CREATIVE SUPPORT LTD
Adult & Community Services,2015-12-29,975.00,CREATIVE SUPPORT LTD
Adult & Community Services,2015-12-29,1105.00,CREATIVE SUPPORT LTD
Adult & Community Services,2015-12-04,1157.00,CREATIVE SUPPORT LTD
Adult & Community Services,2015-12-29,666.25,CREATIVE SUPPORT LTD
Adult & Community Services,2015-12-29,695.50,CREATIVE SUPPORT LTD
Adult & Community Services,2015-12-04,711.75,CREATIVE SUPPORT LTD
Adult & Community Services,2015-12-04,711.75,CREATIVE SUPPORT LTD
Adult & Community Services,2015-12-29,711.75,CREATIVE SUPPORT LTD
Adult & Community Services,2015-12-29,711.75,CREATIVE SUPPORT LTD
Adult & Community Services,2015-12-29,669.50,CREATIVE SUPPORT LTD
