Organisational Unit,Payment Date,Amount,Beneficiary Name
Development Services,2014-07-16,2750.00,WYG ENVIRONMENT PLANNING TRANSPORT
Economic Development Service,2014-07-09,4240.00,109 (BRADFORD) LTD
Economic Development Service,2014-07-09,5561.88,AGENDA 1 ANALYTICAL SERVICES LTD
Economic Development Service,2014-07-18,5384.59,AIREDALE ENTERPRISE SERVICES
Economic Development Service,2014-07-09,1500.00,ANNAPURNA INDIAN DANCE COMPANY
Economic Development Service,2014-07-28,550.00,ARENA GROUP LTD
Economic Development Service,2014-07-09,1825.13,BECKWITH DESIGN ASSOCIATES LTD
Economic Development Service,2014-07-09,5000.75,BEST CARDS
Economic Development Service,2014-07-02,56924.00,Bradford Broadway Limited
Economic Development Service,2014-07-02,9338.00,Bradford Broadway Limited
Economic Development Service,2014-07-09,652.71,BRADFORD TRIDENT
Economic Development Service,2014-07-09,1747.41,BUSINESS ENTERPRISE FUND
Economic Development Service,2014-07-09,2190.69,BUSINESS ENTERPRISE FUND
Economic Development Service,2014-07-09,937.50,CALDERDALE MBC
Economic Development Service,2014-07-02,8400.00,CANNON ELECTRICAL SERVICES LTD
Economic Development Service,2014-07-04,714.50,CANNON ELECTRICAL SERVICES LTD
Economic Development Service,2014-07-28,614.00,CANNON ELECTRICAL SERVICES LTD
Economic Development Service,2014-07-28,985.00,CANNON ELECTRICAL SERVICES LTD
Economic Development Service,2014-07-09,1051.71,CITY NEWS
Economic Development Service,2014-07-09,24000.00,CITY TRAINING SERVICES
Economic Development Service,2014-07-09,4000.00,CITY VAULTS LTD
Economic Development Service,2014-07-04,2150.00,CONTINENTAL DRIFTS LTD
Economic Development Service,2014-07-21,1703.99,CONTROLLED SPACE LTD
Economic Development Service,2014-07-09,883.12,D BINNER & G D BRYAN
Economic Development Service,2014-07-09,1250.00,DOTCOMEDY
Economic Development Service,2014-07-09,4000.00,EATON SOLICITORS
Economic Development Service,2014-07-14,20113.80,EC HARRIS LLP
Economic Development Service,2014-07-09,13676.75,ECLIPSE HARDWARE LTD
Economic Development Service,2014-07-09,6567.25,ECSC LIMITED
Economic Development Service,2014-07-07,8250.00,EDWARD HILL & CO LTD
Economic Development Service,2014-07-09,1677.94,ENVIROCARE TECHNICAL CONSULTANCY LT
Economic Development Service,2014-07-16,1630.00,Environment Agency
Economic Development Service,2014-07-11,3730.96,EVENT EQUIPMENT HIRE LTD
Economic Development Service,2014-07-14,1825.00,EVERLAST SCAFFOLDING LTD
Economic Development Service,2014-07-30,67854.37,EVORA CONSTRUCTION LTD
Economic Development Service,2014-07-09,2470.50,EYE DALE LIMITED
Economic Development Service,2014-07-09,16232.00,FLIIRT LIMITED
Economic Development Service,2014-07-09,7832.50,FORSTERS BISTRO & DELI LTD
Economic Development Service,2014-07-21,650.00,FREAK MUSIC AGENCY
Economic Development Service,2014-07-21,1295.83,FREAK MUSIC AGENCY
Economic Development Service,2014-07-21,-1295.83,FREAK MUSIC AGENCY
Economic Development Service,2014-07-21,1295.83,FREAK MUSIC AGENCY
Economic Development Service,2014-07-21,-650.00,FREAK MUSIC AGENCY
Economic Development Service,2014-07-21,650.00,FREAK MUSIC AGENCY
Economic Development Service,2014-07-09,11980.18,GAINFORD HOTELS LIMITED
Economic Development Service,2014-07-09,8000.00,GINGER GOOSE
Economic Development Service,2014-07-09,1856.25,GOURMET VENTURES LTD
Economic Development Service,2014-07-18,8560.00,GRATTAN PLC
Economic Development Service,2014-07-28,12000.00,GUMPTION CENTRES LIMITED
Economic Development Service,2014-07-09,10000.00,HMCS
Economic Development Service,2014-07-09,1471.88,HUNTERS ESTATE AGENTS
Economic Development Service,2014-07-09,13917.75,ICONICA BUSINESS SERVICES LTD
Economic Development Service,2014-07-28,4465.88,INSPIRED NEIGHBOURHOODS CIC
Economic Development Service,2014-07-21,135098.62,INSPIRED NEIGHBOURHOODS WRIGHT WATS
Economic Development Service,2014-07-16,1750.00,Irregular Arts
Economic Development Service,2014-07-09,5353.25,JEAN JUNCTION
Economic Development Service,2014-07-07,2013.33,JURYS INN
Economic Development Service,2014-07-09,2140.08,KALASANGAM
Economic Development Service,2014-07-16,600.82,L SUMRAY
Economic Development Service,2014-07-07,15345.12,LAHORE CAFE BAR LTD
Economic Development Service,2014-07-07,105097.71,LAHORE CAFE BAR LTD
Economic Development Service,2014-07-09,1251.31,LAHORE CAFE BAR LTD
Economic Development Service,2014-07-09,2943.25,LEMON CANDY LTD
Economic Development Service,2014-07-25,2560.00,LES ENFANTS TERRIBLES THEATRE
Economic Development Service,2014-07-09,1280.75,LORD CLYDE LTD
Economic Development Service,2014-07-18,2115.00,LUMEN
Economic Development Service,2014-07-02,1500.00,M.Glaria
Economic Development Service,2014-07-09,3768.00,MACH RECRUITMENT LIMITED
Economic Development Service,2014-07-09,3795.75,MADIYA FOODS (UK) LTD
Economic Development Service,2014-07-09,2782.50,MARIOS LTD
Economic Development Service,2014-07-21,1853.46,MARIOS LTD
Economic Development Service,2014-07-21,4549.50,MARIOS LTD
Economic Development Service,2014-07-21,17500.00,MIND THE GAP LTD
Economic Development Service,2014-07-02,1990.00,MIss C V Cooke
Economic Development Service,2014-07-02,1000.00,MUSSARAT RAHMAN
Economic Development Service,2014-07-09,10965.50,NAYLOR WINTERSGILL
Economic Development Service,2014-07-09,1840.06,NEW YORK DELI
Economic Development Service,2014-07-02,2952.00,NUTKHUT
Economic Development Service,2014-07-09,2078.50,OMAR KHAN'S
Economic Development Service,2014-07-09,3826.88,OPTICAL TEST AND CALIBRATION LTD
Economic Development Service,2014-07-14,3500.00,PETER CONWAY MANAGEMENT
Economic Development Service,2014-07-25,1055.00,PIF-PAF THEATRE LTD
Economic Development Service,2014-07-09,5835.87,PRINT PLUS (UK) LTD
Economic Development Service,2014-07-14,1035.20,PRO AUDIO SYSTEMS
Economic Development Service,2014-07-30,800.00,PUNJABI ROOTS
Economic Development Service,2014-07-25,2000.00,Q20 THEATRE
Economic Development Service,2014-07-21,965.00,Q20 THEATRE
Economic Development Service,2014-07-09,1012.20,QED FOUNDATION LTD
Economic Development Service,2014-07-09,7000.00,RACKS INDUSTRIES LIMITED
Economic Development Service,2014-07-25,750.00,RAISE THE ROOF
Economic Development Service,2014-07-16,6100.00,RAISE THE ROOF
Economic Development Service,2014-07-25,787.00,ROYAL MAIL GROUP LTD
Economic Development Service,2014-07-09,1079.38,RS GARMENTS
Economic Development Service,2014-07-30,1115.00,SANDINYOUREYE
Economic Development Service,2014-07-09,4268.75,SAYERS THE BAKERS LTD
Economic Development Service,2014-07-09,11999.97,SCHOFIELD SWEENEY SOLICITORS
Economic Development Service,2014-07-09,645.00,Seth Bennett
Economic Development Service,2014-07-18,2100.00,SHARAZ MUGHAL T/A JEWELLERY BOX
Economic Development Service,2014-07-18,6711.99,SHARAZ MUGHAL T/A JEWELLERY BOX
Economic Development Service,2014-07-09,2138.13,SHEIRS SOLICITORS
Economic Development Service,2014-07-09,5142.38,SHREE KRISHNA LTD
Economic Development Service,2014-07-09,1511.85,SK (UK) LTD
Economic Development Service,2014-07-21,991.25,SK (UK) LTD
Economic Development Service,2014-07-09,1736.81,SMARTSTYLE TECHNOLOGY TRAINING
Economic Development Service,2014-07-09,12818.13,SMOKERS D'LITE LTD
Economic Development Service,2014-07-16,800.00,Spice Entertainment
Economic Development Service,2014-07-09,1079.37,SQUAREFOOT INVESTMENTS (UK) LTD
Economic Development Service,2014-07-14,1219.68,ST JOHNS AMBULANCE
Economic Development Service,2014-07-09,2031.19,STAFFORCE PERSONNEL LTD
Economic Development Service,2014-07-09,5633.37,SUNRISE RADIO YORKSHIRE
Economic Development Service,2014-07-02,2685.00,SUSAN KENYON STRATEGIC MARKETING
Economic Development Service,2014-07-09,4492.00,SUSAN KENYON STRATEGIC MARKETING
Economic Development Service,2014-07-09,6687.75,SWITALSKI'S SOLICITORS
Economic Development Service,2014-07-30,7990.00,TEAM EXTREME LTD
Economic Development Service,2014-07-09,2410.00,TEXERE YARNS
Economic Development Service,2014-07-07,3620.00,THE EVENT SAFETY SHOP LTD
Economic Development Service,2014-07-09,11999.97,THE MIDLAND HOTEL
Economic Development Service,2014-07-11,909.28,THE PERFORMING RIGHT SOCIETY
Economic Development Service,2014-07-09,544.80,THE PRINT BUREAU
Economic Development Service,2014-07-21,825.00,THERMOCABLE (FLEXIBLE ELEMENTS) LTD
Economic Development Service,2014-07-14,1500.00,THOMAS WRIGHT/THORITE GROUP
Economic Development Service,2014-07-14,1995.00,TIM CURTIS
Economic Development Service,2014-07-25,900.00,TIM SMITH
Economic Development Service,2014-07-09,4000.00,TOUCHSTAR TECHNOLOGIES LTD
Economic Development Service,2014-07-16,2600.00,Upswing
Economic Development Service,2014-07-09,2280.50,WATCHHOUSE (YORKSHIRE) LTD
Economic Development Service,2014-07-07,7720.30,WEST & NORTH YORKSHIRE CHAMBER
Economic Development Service,2014-07-07,-7720.30,WEST & NORTH YORKSHIRE CHAMBER
Economic Development Service,2014-07-09,6940.77,WEST & NORTH YORKSHIRE CHAMBER
Economic Development Service,2014-07-16,7500.00,WEWOW LTD
Economic Development Service,2014-07-09,10302.75,WHITEGHYLL PLASTICS LTD
Economic Development Service,2014-07-25,28307.23,WHITEGHYLL PLASTICS LTD
Economic Development Service,2014-07-09,3818.61,WIDE MOUTH LEISURE LTD
Economic Development Service,2014-07-09,1766.25,WILKINSON & CO (PLUMBERS MERCHANTS)
Ed Contract Services,2014-07-07,525.00,AIREDALE COOLING SERVICES LTD
Ed Contract Services,2014-07-07,695.00,AIREDALE COOLING SERVICES LTD
Ed Contract Services,2014-07-23,760.00,AIREDALE COOLING SERVICES LTD
Ed Contract Services,2014-07-04,1536.00,ALLERTON PRIMARY SCHOOL
Ed Contract Services,2014-07-04,540.80,ANLABY WINDOW CLEANING SERVICES LTD
Ed Contract Services,2014-07-30,554.38,ARTHUR WALTON LTD
Ed Contract Services,2014-07-04,589.00,ASHLANDS PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1305.84,BAILDON C E PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1196.82,BANKFOOT PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1555.74,BARKEREND PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1406.40,BOWLING PARK PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1392.30,BRACKENHILL PRIMARY SCHOOL
Ed Contract Services,2014-07-25,1517.15,BRACKENHILL PRIMARY SCHOOL
Ed Contract Services,2014-07-04,710.55,BRONTE WATER COOLERS LTD
Ed Contract Services,2014-07-04,990.80,BRONTE WATER COOLERS LTD
Ed Contract Services,2014-07-02,588.51,CANNON HYGIENE LTD
Ed Contract Services,2014-07-04,1147.68,CARRWOOD PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1651.32,CAVENDISH PRIMARY SCHOOL
Ed Contract Services,2014-07-04,706.87,CHRIST CHURCH CE ACADEMY
Ed Contract Services,2014-07-04,1521.00,COPTHORNE PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1290.24,COTTINGLEY VILLAGE PRIMARY SCHOOL
Ed Contract Services,2014-07-04,815.00,CREST HYGIENE SERVICES LTD
Ed Contract Services,2014-07-04,1419.30,CROSSFLATTS PRIMARY SCHOOL
Ed Contract Services,2014-07-18,13250.00,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2014-07-04,1663.20,DIXONS MARCHBANK PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1228.92,EASTWOOD PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1054.62,ELDWICK PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1612.80,FARFIELD PRIMARY AND NURSERY SCHOOL
Ed Contract Services,2014-07-04,1486.80,FARNHAM PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1363.68,FEARNVILLE PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1477.41,FEVERSHAM PRIMARY ACADEMY
Ed Contract Services,2014-07-23,756.71,FRESHFAYRE LTD
Ed Contract Services,2014-07-04,1435.68,FRIZINGHALL PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1639.44,GIRLINGTON PRIMARY SCHOOL
Ed Contract Services,2014-07-04,2232.00,GREEN LANE PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1270.08,GROVE HOUSE PRIMARY SCHOOL
Ed Contract Services,2014-07-07,595.31,HAIGHS (GUISELEY) LTD
Ed Contract Services,2014-07-07,587.11,HAIGHS (GUISELEY) LTD
Ed Contract Services,2014-07-21,587.11,HAIGHS (GUISELEY) LTD
Ed Contract Services,2014-07-21,642.92,HAIGHS (GUISELEY) LTD
Ed Contract Services,2014-07-04,1500.40,HEATON PRIMARY SCHOOL
Ed Contract Services,2014-07-04,657.72,HEATON ST BARNABAS CE PRIMARY SCHOO
Ed Contract Services,2014-07-04,1459.20,HOLYCROFT PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1754.06,HOME FARM PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1491.10,HORTON GRANGE PRIMARY SCHOOL
Ed Contract Services,2014-07-04,710.40,HORTON PARK PRIMARY SCHOOL
Ed Contract Services,2014-07-07,694.25,ING LEASE (UK) LTD
Ed Contract Services,2014-07-04,515.34,INGROW PRIMARY SCHOOL
Ed Contract Services,2014-07-04,739.50,INVESTEC ASSET FINANCE PLC
Ed Contract Services,2014-07-04,1846.00,IQRA PRIMARY SCHOOL
Ed Contract Services,2014-07-02,504.36,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-07-02,2434.09,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-07-02,1259.06,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-07-09,2310.61,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-07-18,1015.72,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-07-25,1130.60,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-07-02,3000.00,JOHNSON CONTROLS LTD
Ed Contract Services,2014-07-02,-529.18,JOHNSON CONTROLS LTD
Ed Contract Services,2014-07-02,-1255.17,JOHNSON CONTROLS LTD
Ed Contract Services,2014-07-25,764.88,JOHNSONS CATERING EQUIPMENT LTD
Ed Contract Services,2014-07-02,663.37,KONICA MINOLTA BUSINESS SOLUTNS EAS
Ed Contract Services,2014-07-04,2359.80,LAPAGE PRIMARY SCHOOL & NURSERY
Ed Contract Services,2014-07-04,1412.40,LISTER PRIMARY SCHOOL (ENABL A/C)
Ed Contract Services,2014-07-04,1018.24,LONG LEE PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1350.36,LOW ASH PRIMARY SCHOOL
Ed Contract Services,2014-07-04,714.24,LOW MOOR CE PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1229.76,LOWER FIELDS PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1990.80,MARGARET MCMILLAN PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1290.24,MARSHFIELD PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1539.80,MIRIAM LORD COMMUNITY PRIMARY SCHOO
Ed Contract Services,2014-07-04,1806.24,MORRIS QUALITY BAKERS
Ed Contract Services,2014-07-04,663.22,MORRIS QUALITY BAKERS
Ed Contract Services,2014-07-04,525.11,MORRIS QUALITY BAKERS
Ed Contract Services,2014-07-04,1008.04,MORRIS QUALITY BAKERS
Ed Contract Services,2014-07-04,658.96,MORRIS QUALITY BAKERS
Ed Contract Services,2014-07-04,647.62,MORRIS QUALITY BAKERS
Ed Contract Services,2014-07-04,604.31,MORRIS QUALITY BAKERS
Ed Contract Services,2014-07-04,595.16,MORRIS QUALITY BAKERS
Ed Contract Services,2014-07-04,546.19,MORRIS QUALITY BAKERS
Ed Contract Services,2014-07-04,520.94,MORRIS QUALITY BAKERS
Ed Contract Services,2014-07-04,526.05,MORRIS QUALITY BAKERS
Ed Contract Services,2014-07-04,1104.94,MORRIS QUALITY BAKERS
Ed Contract Services,2014-07-04,608.06,MORRIS QUALITY BAKERS
Ed Contract Services,2014-07-04,1186.53,NATIONAL CAR PARKS LTD
Ed Contract Services,2014-07-04,-946.33,NATIONAL CAR PARKS LTD
Ed Contract Services,2014-07-04,894.60,NESSFIELD PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1634.22,NEWBY PRIMARY SCHOOL
Ed Contract Services,2014-07-11,979.76,NICHOLL FOOD PACKAGING LTD
Ed Contract Services,2014-07-11,1522.50,NICHOLL FOOD PACKAGING LTD
Ed Contract Services,2014-07-11,2118.45,NICHOLL FOOD PACKAGING LTD
Ed Contract Services,2014-07-04,703.95,OUR LADY OF VICTORIES CATHOLIC PR
Ed Contract Services,2014-07-21,1606.00,PAPER HYGIENE SERVICES LTD
Ed Contract Services,2014-07-04,1271.40,PARKLAND PRIMARY SCHOOL
Ed Contract Services,2014-07-14,1077.54,PHS GROUP PLC
Ed Contract Services,2014-07-14,1077.54,PHS GROUP PLC
Ed Contract Services,2014-07-04,863.78,PRIESTHORPE PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1474.20,PRINCEVILLE PRIMARY SCHOOL
Ed Contract Services,2014-07-04,668.16,REEVY HILL PRIMARY SCHOOL
Ed Contract Services,2014-07-25,750.00,REFRESHMENT SYSTEMS LTD
Ed Contract Services,2014-07-04,502.03,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2014-07-04,747.14,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2014-07-25,981.86,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2014-07-04,715.77,SALTAIRE PRIMARY SCHOOL
Ed Contract Services,2014-07-04,685.98,SHIBDEN HEAD PRIMARY ACADEMY
Ed Contract Services,2014-07-04,870.48,SHIPLEY C E PRIMARY SCHOOL
Ed Contract Services,2014-07-04,568.80,SHIRLEY MANOR PRIMARY ACADEMY
Ed Contract Services,2014-07-04,1396.00,SPRINGWOOD PRIMARY SCHOOL
Ed Contract Services,2014-07-04,703.08,ST ANTHONY'S CATHOLIC PRIMARY SCHOO
Ed Contract Services,2014-07-04,567.00,ST CUTHBERT & THE FIRST MARTYRS
Ed Contract Services,2014-07-04,819.72,ST EDMUNDS NURSERY SCHOOL & CHILDRE
Ed Contract Services,2014-07-04,1128.60,ST JOSEPHS CATHOLIC PRIMARY SCHOOL
Ed Contract Services,2014-07-04,781.20,ST MATTHEWS CATHOLIC PRIMARY SCHOOL
Ed Contract Services,2014-07-04,558.00,ST OSWALDS CE PRIMARY ACADEMY
Ed Contract Services,2014-07-04,1657.50,THORNBURY PRIMARY SCHOOL
Ed Contract Services,2014-07-02,1088.25,TREVOR ILES LIMITED
Ed Contract Services,2014-07-04,504.70,TREVOR ILES LIMITED
Ed Contract Services,2014-07-07,960.28,TREVOR ILES LIMITED
Ed Contract Services,2014-07-07,505.94,TREVOR ILES LIMITED
Ed Contract Services,2014-07-09,756.90,TREVOR ILES LIMITED
Ed Contract Services,2014-07-09,-759.71,TREVOR ILES LIMITED
Ed Contract Services,2014-07-09,759.71,TREVOR ILES LIMITED
Ed Contract Services,2014-07-11,1355.41,TREVOR ILES LIMITED
Ed Contract Services,2014-07-11,530.79,TREVOR ILES LIMITED
Ed Contract Services,2014-07-14,1084.70,TREVOR ILES LIMITED
Ed Contract Services,2014-07-14,1464.85,TREVOR ILES LIMITED
Ed Contract Services,2014-07-16,737.36,TREVOR ILES LIMITED
Ed Contract Services,2014-07-30,1255.48,TREVOR ILES LIMITED
Ed Contract Services,2014-07-28,1859.07,TREVOR ILES LIMITED
Ed Contract Services,2014-07-25,595.42,TREVOR ILES LIMITED
Ed Contract Services,2014-07-30,891.50,TREVOR ILES LIMITED
Ed Contract Services,2014-07-30,998.10,TREVOR ILES LIMITED
Ed Contract Services,2014-07-30,966.78,TREVOR ILES LIMITED
Ed Contract Services,2014-07-14,5190.00,VICTOR MANUFACTURING LTD
Ed Contract Services,2014-07-14,4515.00,VICTOR MANUFACTURING LTD
Ed Contract Services,2014-07-14,1340.00,VICTOR MANUFACTURING LTD
Ed Contract Services,2014-07-30,3978.00,VICTOR MANUFACTURING LTD
Ed Contract Services,2014-07-04,921.60,VICTORIA PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1424.28,VIRGIN MEDIA PAYMENTS LTD
Ed Contract Services,2014-07-04,1587.20,WESTBOURNE PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1612.80,WESTMINSTER (CE) PRIMARY SCHOOL
Ed Contract Services,2014-07-04,1800.00,WHETLEY ACADEMY
Ed Contract Services,2014-07-18,1004.37,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-07-21,1464.58,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-07-25,1568.28,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-07-25,521.14,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-07-04,957.18,WORTH VALLEY PRIMARY SCHOOL
Ed Contract Services,2014-07-11,123362.14,Yorkshire Purchasing Organization
Ed Contract Services,2014-07-11,12627.74,Yorkshire Purchasing Organization
Ed Contract Services,2014-07-09,2496.90,Yorkshire Purchasing Organization
Ed Contract Services,2014-07-09,680.20,Yorkshire Purchasing Organization
