Organisational Unit,Payment Date,Amount,Beneficiary Name
Adult & Community Services,2016-06-09,1522.80,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2016-06-09,1251.60,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2016-06-09,1251.60,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2016-06-09,573.75,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2016-06-16,1522.80,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2016-06-16,573.75,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2016-06-30,1522.80,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2016-06-30,507.6,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2016-06-30,-898.88,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2016-06-30,-902.4,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2016-06-30,573.75,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2016-06-30,-3456.00,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2016-06-30,1038.73,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2016-06-30,1522.80,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2016-06-30,573.75,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2016-06-30,1226.93,ACTIVE SOCIAL CARE LTD
Adult & Community Services,2016-06-02,602.84,ADA CARE LTD
Adult & Community Services,2016-06-02,580.3,ADA CARE LTD
Adult & Community Services,2016-06-02,921.9,ADA CARE LTD
Adult & Community Services,2016-06-02,547.82,ADA CARE LTD
Adult & Community Services,2016-06-02,638.68,ADA CARE LTD
Adult & Community Services,2016-06-02,660.52,ADA CARE LTD
Adult & Community Services,2016-06-02,660.52,ADA CARE LTD
Adult & Community Services,2016-06-02,753.2,ADA CARE LTD
Adult & Community Services,2016-06-02,835.24,ADA CARE LTD
Adult & Community Services,2016-06-02,656.74,ADA CARE LTD
Adult & Community Services,2016-06-02,837.9,ADA CARE LTD
Adult & Community Services,2016-06-02,921.9,ADA CARE LTD
Adult & Community Services,2016-06-02,660.52,ADA CARE LTD
Adult & Community Services,2016-06-16,547.82,ADA CARE LTD
Adult & Community Services,2016-06-16,660.52,ADA CARE LTD
Adult & Community Services,2016-06-16,580.3,ADA CARE LTD
Adult & Community Services,2016-06-16,602.84,ADA CARE LTD
Adult & Community Services,2016-06-16,753.2,ADA CARE LTD
Adult & Community Services,2016-06-16,835.24,ADA CARE LTD
Adult & Community Services,2016-06-16,656.74,ADA CARE LTD
Adult & Community Services,2016-06-16,921.9,ADA CARE LTD
Adult & Community Services,2016-06-16,837.9,ADA CARE LTD
Adult & Community Services,2016-06-16,660.52,ADA CARE LTD
Adult & Community Services,2016-06-16,638.68,ADA CARE LTD
Adult & Community Services,2016-06-16,921.9,ADA CARE LTD
Adult & Community Services,2016-06-30,753.2,ADA CARE LTD
Adult & Community Services,2016-06-30,656.74,ADA CARE LTD
Adult & Community Services,2016-06-30,547.82,ADA CARE LTD
Adult & Community Services,2016-06-30,660.52,ADA CARE LTD
Adult & Community Services,2016-06-30,837.9,ADA CARE LTD
Adult & Community Services,2016-06-30,921.9,ADA CARE LTD
Adult & Community Services,2016-06-30,638.68,ADA CARE LTD
Adult & Community Services,2016-06-30,921.9,ADA CARE LTD
Adult & Community Services,2016-06-30,580.3,ADA CARE LTD
Adult & Community Services,2016-06-30,602.84,ADA CARE LTD
Adult & Community Services,2016-06-30,921.9,ADA CARE LTD
Adult & Community Services,2016-06-30,660.52,ADA CARE LTD
Adult & Community Services,2016-06-02,572.74,ADEN HOUSE CARE HOME
Adult & Community Services,2016-06-16,572.74,ADEN HOUSE CARE HOME
Adult & Community Services,2016-06-30,572.74,ADEN HOUSE CARE HOME
Adult & Community Services,2016-06-02,540,AFFINITY TRUST
Adult & Community Services,2016-06-02,729,AFFINITY TRUST
Adult & Community Services,2016-06-02,506.25,AFFINITY TRUST
Adult & Community Services,2016-06-02,1053.00,AFFINITY TRUST
Adult & Community Services,2016-06-02,503.55,AFFINITY TRUST
Adult & Community Services,2016-06-02,503.55,AFFINITY TRUST
Adult & Community Services,2016-06-09,729,AFFINITY TRUST
Adult & Community Services,2016-06-09,1092.00,AFFINITY TRUST
Adult & Community Services,2016-06-09,540,AFFINITY TRUST
Adult & Community Services,2016-06-09,1092.00,AFFINITY TRUST
Adult & Community Services,2016-06-09,3262.00,AFFINITY TRUST
Adult & Community Services,2016-06-09,3202.50,AFFINITY TRUST
Adult & Community Services,2016-06-09,4270.00,AFFINITY TRUST
Adult & Community Services,2016-06-09,4270.00,AFFINITY TRUST
Adult & Community Services,2016-06-09,506.25,AFFINITY TRUST
Adult & Community Services,2016-06-09,503.55,AFFINITY TRUST
Adult & Community Services,2016-06-09,503.55,AFFINITY TRUST
Adult & Community Services,2016-06-09,1053.00,AFFINITY TRUST
Adult & Community Services,2016-06-16,503.55,AFFINITY TRUST
Adult & Community Services,2016-06-16,506.25,AFFINITY TRUST
Adult & Community Services,2016-06-16,1053.00,AFFINITY TRUST
Adult & Community Services,2016-06-16,503.55,AFFINITY TRUST
Adult & Community Services,2016-06-16,540,AFFINITY TRUST
Adult & Community Services,2016-06-16,729,AFFINITY TRUST
Adult & Community Services,2016-06-23,1043.00,AFFINITY TRUST
Adult & Community Services,2016-06-23,540,AFFINITY TRUST
Adult & Community Services,2016-06-23,1043.00,AFFINITY TRUST
Adult & Community Services,2016-06-23,729,AFFINITY TRUST
Adult & Community Services,2016-06-23,1053.00,AFFINITY TRUST
Adult & Community Services,2016-06-23,503.55,AFFINITY TRUST
Adult & Community Services,2016-06-23,503.55,AFFINITY TRUST
Adult & Community Services,2016-06-23,506.25,AFFINITY TRUST
Adult & Community Services,2016-06-23,4270.00,AFFINITY TRUST
Adult & Community Services,2016-06-23,3262.00,AFFINITY TRUST
Adult & Community Services,2016-06-30,540,AFFINITY TRUST
Adult & Community Services,2016-06-30,506.25,AFFINITY TRUST
Adult & Community Services,2016-06-30,503.55,AFFINITY TRUST
Adult & Community Services,2016-06-30,503.55,AFFINITY TRUST
Adult & Community Services,2016-06-30,1053.00,AFFINITY TRUST
Adult & Community Services,2016-06-30,729,AFFINITY TRUST
Adult & Community Services,2016-06-20,839.88,AIDAPT BATHROOMS LIMITED
Adult & Community Services,2016-06-20,1000.00,AIDAPT BATHROOMS LIMITED
Adult & Community Services,2016-06-02,583.24,AIRE VIEW CARE HOME
Adult & Community Services,2016-06-16,583.24,AIRE VIEW CARE HOME
Adult & Community Services,2016-06-30,583.24,AIRE VIEW CARE HOME
Adult & Community Services,2016-06-30,1651.30,AIREDALE CARE HOME
Adult & Community Services,2016-06-30,990.78,AIREDALE CARE HOME
Adult & Community Services,2016-06-23,5590.00,airedale nhs foundation trust
Adult & Community Services,2016-06-02,551.18,ALBERT HOUSE CARE HOME LTD
Adult & Community Services,2016-06-16,551.18,ALBERT HOUSE CARE HOME LTD
Adult & Community Services,2016-06-30,551.18,ALBERT HOUSE CARE HOME LTD
Adult & Community Services,2016-06-13,6079.50,ALI & CO LIMITED
Adult & Community Services,2016-06-02,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,874.16,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,850.08,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,701.68,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,735.84,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,963.06,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,963.62,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,912.94,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,648.06,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,633.22,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,975.38,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,714,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,921.9,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,714,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,975.38,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,1015.98,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,625.66,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,1620.08,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,855.26,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,965.86,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,909.72,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,737.94,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,966.42,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,589.4,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,975.38,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,609.56,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,921.9,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,573.86,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,714,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,963.06,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-09,677.62,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-09,2444.96,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-09,896,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,855.26,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,965.86,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,909.72,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,737.94,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,966.42,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,1620.08,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,963.06,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,650.02,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,1950.06,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,611.24,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,921.9,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,609.56,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,975.38,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,573.86,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,714,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,975.38,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,921.9,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,975.38,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,633.22,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,1015.98,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,714,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,714,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,912.94,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,963.62,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,874.16,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,850.08,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,589.4,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,625.66,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,921.9,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,701.68,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,735.84,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,963.06,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-16,648.06,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-23,3358.35,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-23,2518.60,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,810.04,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,975.38,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,609.56,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,714,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,975.38,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,633.22,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,921.9,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,921.9,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,573.86,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,714,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,975.38,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,1015.98,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,714,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,874.16,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,850.08,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,648.06,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,701.68,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,503.72,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,611.24,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,912.94,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,963.62,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,963.06,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,921.9,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,625.66,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,589.4,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,660.52,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,737.94,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,855.26,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,966.42,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,735.84,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,963.06,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,650.02,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,965.86,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-30,909.72,ALLERTON PARK CARE CENTRE
Adult & Community Services,2016-06-02,1860.00,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-02,577.5,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-02,2209.46,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-02,1982.16,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-02,3503.40,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-02,3402.76,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-02,630,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-02,630,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-02,746.48,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-02,630,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-02,630,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-02,7674.74,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-02,1546.28,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-02,989.75,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-09,797.16,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-09,999.75,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-09,7458.13,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-09,1586.27,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-09,1860.00,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-09,-526.5,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-09,-526.5,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-09,-526.5,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-09,-526.5,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-09,746.48,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-09,746.48,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-09,746.48,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-09,676,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-09,577.5,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-16,562.5,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-16,1524.06,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-16,3405.73,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-16,630,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-16,746.48,ALLIED HEALTHCARE GROUP LTD
Adult & Community Services,2016-06-16,630,ALLIED HEALTHCARE GROUP LTD
