Organisational Unit,Payment Date,Amount,Beneficiary Name
Soc Serv Children & Young Peop,2016-12-06,5687.50,A D WOODHEAD T/A WINDSTRUMENTS
Children's Services,2016-12-15,8424.00,A KOUVATSOS
Housing,2016-12-06,700.00,A S C CARTONS LTD
Highways Asset Management,2016-12-23,1275.00,A Z REDMOND
St Scene & Waste Man,2016-12-06,5703.74,A1 TAXIS (BRADFORD)
Health & Wellbeing,2016-12-01,4576.60,AALPS NORTH
Health & Wellbeing,2016-12-15,4576.60,AALPS NORTH
Health & Wellbeing,2016-12-29,4576.60,AALPS NORTH
Asset Management,2016-12-23,965.00,AARAN SHEET METAL LTD
Facilities Management,2016-12-12,2036.00,AARAN SHEET METAL LTD
Facilities Management,2016-12-01,942.00,AARAN SHEET METAL LTD
Highways Asset Management,2016-12-19,590.63,AARAN SHEET METAL LTD
Highways Asset Management,2016-12-13,807.00,AARAN SHEET METAL LTD
Housing,2016-12-22,1268.76,AARAN SHEET METAL LTD
St Scene & Waste Man,2016-12-12,955.92,ABACUS ACADEMY
Children's Services,2016-12-15,3980.00,ABACUS DAY NURSERY
Health & Wellbeing,2016-12-01,850.00,ABBEY COURT
Health & Wellbeing,2016-12-15,850.00,ABBEY COURT
Health & Wellbeing,2016-12-29,850.00,ABBEY COURT
Health & Wellbeing,2016-12-01,-527.64,ABBEYDALE RESIDENTIAL HOME
Health & Wellbeing,2016-12-15,-527.64,ABBEYDALE RESIDENTIAL HOME
Health & Wellbeing,2016-12-29,-527.64,ABBEYDALE RESIDENTIAL HOME
Health & Wellbeing,2016-12-01,921.90,ABBEYDALE RESIDENTIAL HOME
Health & Wellbeing,2016-12-15,921.90,ABBEYDALE RESIDENTIAL HOME
Health & Wellbeing,2016-12-29,921.90,ABBEYDALE RESIDENTIAL HOME
Health & Wellbeing,2016-12-01,-761.48,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2016-12-15,-761.48,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2016-12-29,-761.48,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2016-12-21,1321.20,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2016-12-08,4359.96,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2016-12-21,1584.50,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2016-12-08,5641.00,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2016-12-21,2055.63,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2016-12-08,6131.17,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2016-12-01,921.90,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2016-12-15,921.90,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2016-12-29,921.90,ABBEYFIELD THE DALES LTD
Public Health,2016-12-06,26222.00,ABL HEALTH LTD
Health & Wellbeing,2016-12-01,3752.24,ABLE COMMUNITY CARE
Health & Wellbeing,2016-12-29,3392.00,ABOVE N BEYOND LIMITED
Health & Wellbeing,2016-12-22,48844.80,ABOVE N BEYOND LIMITED
Facilities Management,2016-12-29,11685.40,ACC FLOORING LIMITED
Facilities Management,2016-12-06,2790.00,ACCESS CATERING ENGINEERS LTD
Facilities Management,2016-12-06,800.00,ACCESS CATERING ENGINEERS LTD
Facilities Management,2016-12-09,537.20,ACCESS CATERING ENGINEERS LTD
Facilities Management,2016-12-30,3975.00,ACCESS CATERING ENGINEERS LTD
Facilities Management,2016-12-08,2370.00,ACE ALUMINIUM & ARCHITECTURAL SERVI
Facilities Management,2016-12-29,8444.80,ACE ALUMINIUM & ARCHITECTURAL SERVI
Facilities Management,2016-12-01,45360.00,ACE ALUMINIUM & ARCHITECTURAL SERVI
Facilities Management,2016-12-12,1944.15,ACE ALUMINIUM & ARCHITECTURAL SERVI
Facilities Management,2016-12-23,1212.90,ACE ALUMINIUM & ARCHITECTURAL SERVI
Children's Services,2016-12-15,7683.00,ACORNS-IN-ELDWICK LTD
Procurement,2016-12-23,4064.42,ACS BUSINESS SUPPLIES LIMITED
IT Services,2016-12-23,44454.08,ACS BUSINESS SUPPLIES LIMITED
Localities,2016-12-01,95530.00,ACTION FOR CHILDREN SERVICES LTD
Health & Wellbeing,2016-12-08,880.89,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2016-12-15,880.89,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2016-12-21,880.89,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2016-12-29,880.89,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2016-12-01,1067.99,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2016-12-29,1466.40,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2016-12-21,1494.60,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2016-12-01,1522.80,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2016-12-08,1522.80,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2016-12-15,1522.80,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2016-12-29,1694.09,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2016-12-21,1921.66,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2016-12-08,2215.01,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2016-12-15,2575.76,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2016-12-01,2907.76,ACTIVE SOCIAL CARE LTD
Soc Serv Children & Young Peop,2016-12-06,3631.00,ACTIVE SOCIAL CARE LTD
Soc Serv Children & Young Peop,2016-12-06,8257.07,ACTIVE8 CARE LTD
Health & Wellbeing,2016-12-29,-1489.98,ADA CARE LTD
Health & Wellbeing,2016-12-01,-921.90,ADA CARE LTD
Health & Wellbeing,2016-12-15,-921.90,ADA CARE LTD
Health & Wellbeing,2016-12-29,-921.90,ADA CARE LTD
Health & Wellbeing,2016-12-01,837.90,ADA CARE LTD
Health & Wellbeing,2016-12-15,837.90,ADA CARE LTD
Health & Wellbeing,2016-12-29,837.90,ADA CARE LTD
Health & Wellbeing,2016-12-01,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-01,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-01,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-01,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-01,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-01,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-01,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-15,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-15,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-15,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-15,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-15,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-15,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-15,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-29,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-29,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-29,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-29,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-29,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-29,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-29,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-29,5333.85,ADA CARE LTD
Health & Wellbeing,2016-12-01,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-01,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-01,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-15,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-15,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-15,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-29,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-29,921.90,ADA CARE LTD
Health & Wellbeing,2016-12-29,921.90,ADA CARE LTD
Soc Serv Children & Young Peop,2016-12-29,900.00,ADAM KELSALL
Democratic Services,2016-12-13,1662.82,ADARE
Democratic Services,2016-12-28,-504.47,ADARE
Democratic Services,2016-12-28,576.95,ADARE
Democratic Services,2016-12-29,1830.00,ADARE
Democratic Services,2016-12-29,1800.00,ADARE
Public Health,2016-12-01,75072.50,ADDACTION
Children's Services,2016-12-15,5933.00,ADDINGHAM PRE-SCHOOL PLAYGROUP
Legal Services,2016-12-22,11116.00,ADDLESHAW GODDARD
Legal Services,2016-12-22,936.50,ADDLESHAW GODDARD
Legal Services,2016-12-28,4687.75,ADDLESHAW GODDARD
Regeneration,2016-12-06,1200.00,ADELE ADAMS
Health & Wellbeing,2016-12-01,943.04,ADEN HOUSE CARE HOME
Health & Wellbeing,2016-12-15,943.04,ADEN HOUSE CARE HOME
Health & Wellbeing,2016-12-29,943.04,ADEN HOUSE CARE HOME
Soc Serv Children & Young Peop,2016-12-23,27000.00,ADOPTION MATTERS
Soc Serv Children & Young Peop,2016-12-01,2800.00,ADOPTIONPLUS LIMITED
Facilities Management,2016-12-01,1849.75,ADVANCE CARPET TILES LTD
Facilities Management,2016-12-16,994.00,ADVANCE CARPET TILES LTD
Facilities Management,2016-12-16,584.75,ADVANCE CARPET TILES LTD
Facilities Management,2016-12-19,1360.00,ADVANCE CARPET TILES LTD
Facilities Management,2016-12-20,2256.40,ADVANCE CARPET TILES LTD
Facilities Management,2016-12-21,858.00,ADVANCE CARPET TILES LTD
Facilities Management,2016-12-22,2734.76,ADVANCE CARPET TILES LTD
Facilities Management,2016-12-28,5552.00,ADVANCE CARPET TILES LTD
Facilities Management,2016-12-28,554.62,ADVANCE CARPET TILES LTD
Facilities Management,2016-12-29,2707.60,ADVANCE CARPET TILES LTD
Facilities Management,2016-12-29,8383.00,ADVANCE CARPET TILES LTD
Human Resources,2016-12-19,31250.00,ADVISER PLUS BUSINESS SOLUTIONS LTD
Health & Wellbeing,2016-12-01,6394.50,AFFINITY TRUST
Health & Wellbeing,2016-12-08,13355.16,AFFINITY TRUST
Health & Wellbeing,2016-12-29,13453.16,AFFINITY TRUST
Health & Wellbeing,2016-12-15,13470.66,AFFINITY TRUST
Health & Wellbeing,2016-12-21,13592.21,AFFINITY TRUST
Soc Serv Children & Young Peop,2016-12-06,15500.00,AFTER CARE (NW) LIMITED
Soc Serv Children & Young Peop,2016-12-06,15500.00,AFTER CARE (NW) LIMITED
Health & Wellbeing,2016-12-01,868.28,AFTON COURT LTD
Human Resources,2016-12-01,2640.00,AGED CARE CHANNEL LTD
Human Resources,2016-12-08,2160.00,AGED CARE CHANNEL LTD
Health & Wellbeing,2016-12-01,699.90,AIDAPT BATHROOMS LIMITED
Health & Wellbeing,2016-12-15,1397.60,AIDAPT BATHROOMS LIMITED
Health & Wellbeing,2016-12-15,1049.85,AIDAPT BATHROOMS LIMITED
Health & Wellbeing,2016-12-15,704.00,AIDAPT BATHROOMS LIMITED
Health & Wellbeing,2016-12-23,1005.00,AIDAPT BATHROOMS LIMITED
Facilities Management,2016-12-06,10379.00,AIR HANDLING SYSTEMS LTD
Sports and Leisure,2016-12-22,581.14,AIR PRODUCTS CRYOEASE SERVICES
Sports and Leisure,2016-12-06,527.51,AIR PRODUCTS CRYOEASE SERVICES
Health & Wellbeing,2016-12-01,953.74,AIRE VIEW CARE HOME
Health & Wellbeing,2016-12-15,953.74,AIRE VIEW CARE HOME
Health & Wellbeing,2016-12-29,953.74,AIRE VIEW CARE HOME
Health & Wellbeing,2016-12-01,-900.00,AIREDALE CARE HOME
Health & Wellbeing,2016-12-15,-900.00,AIREDALE CARE HOME
Health & Wellbeing,2016-12-29,-900.00,AIREDALE CARE HOME
Health & Wellbeing,2016-12-15,-506.80,AIREDALE CARE HOME
Health & Wellbeing,2016-12-01,835.28,AIREDALE CARE HOME
Health & Wellbeing,2016-12-15,835.28,AIREDALE CARE HOME
Health & Wellbeing,2016-12-29,835.28,AIREDALE CARE HOME
Health & Wellbeing,2016-12-01,900.00,AIREDALE CARE HOME
Health & Wellbeing,2016-12-15,900.00,AIREDALE CARE HOME
Health & Wellbeing,2016-12-29,900.00,AIREDALE CARE HOME
Health & Wellbeing,2016-12-15,1800.00,AIREDALE CARE HOME
Health & Wellbeing,2016-12-15,2366.00,AIREDALE CARE HOME
Education Contract Services,2016-12-01,569.00,AIREDALE COOLING SERVICES LTD
Education Contract Services,2016-12-01,705.00,AIREDALE COOLING SERVICES LTD
Education Contract Services,2016-12-01,620.00,AIREDALE COOLING SERVICES LTD
Regeneration,2016-12-23,10801.38,AIREDALE PRESERVATION LTD
Regeneration,2016-12-13,22023.15,AIREDALE PRESERVATION LTD
Facilities Management,2016-12-01,1696.00,AJH PUMP SUPPLY & REPAIR LTD
Facilities Management,2016-12-01,3708.00,AJH PUMP SUPPLY & REPAIR LTD
Facilities Management,2016-12-20,1660.00,AJH PUMP SUPPLY & REPAIR LTD
Facilities Management,2016-12-20,830.00,AJH PUMP SUPPLY & REPAIR LTD
Facilities Management,2016-12-29,750.00,AJH PUMP SUPPLY & REPAIR LTD
Children's Services,2016-12-15,10500.00,AL MUMIN PRIMARY SCHOOL
Health & Wellbeing,2016-12-01,812.50,ALBERT HOUSE CARE HOME LTD
Health & Wellbeing,2016-12-15,812.50,ALBERT HOUSE CARE HOME LTD
Health & Wellbeing,2016-12-29,812.50,ALBERT HOUSE CARE HOME LTD
Human Resources,2016-12-01,-900.00,ALCUMUS COMPLIANCE
Human Resources,2016-12-01,660.00,ALCUMUS COMPLIANCE
Highways Asset Management,2016-12-16,3234.00,ALFRED BAGNALL & SONS (NORTH) LTD
Children's Services,2016-12-15,1595.00,ALIF BAA CHILDCARE
Housing,2016-12-06,786.00,ALISON GRANT ARCHITECTS LTD
Housing,2016-12-06,700.00,ALISON GRANT ARCHITECTS LTD
Environment & Sport,2016-12-01,1722.75,ALL SAINTS LANDMARK CENTRE
Soc Serv Children & Young Peop,2016-12-14,5000.00,ALL STAR YOUTH ENTERTAINMENT
Localities,2016-12-15,1289.24,ALL TERRAIN CYCLES LTD
Children's Services,2016-12-15,2535.00,ALLAN WEBB
Health & Wellbeing,2016-12-01,-975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,-975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,-975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,-975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,-975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,-975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,-921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,-921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,-921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,2120.40,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,1301.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,1301.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,1301.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-28,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,6618.65,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,1015.98,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,1015.98,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,1015.98,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,1016.12,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,1016.12,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,1016.12,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,963.06,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,963.06,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,963.06,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,963.06,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,963.06,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,963.06,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,963.06,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,963.06,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,963.06,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,965.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,965.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,965.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,966.42,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,966.42,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,966.42,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,835.24,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,835.24,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,835.24,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-01,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-15,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,921.90,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2016-12-29,921.90,ALLERTON PARK CARE CENTRE
