Organisational Unit,Payment Date,Amount,Beneficiary Name
Council Wide,2015-06-17,3078.99,NPOWER (ELECTRIC)
Council Wide,2015-06-17,3250.63,NPOWER (ELECTRIC)
Council Wide,2015-06-03,3302.87,NPOWER (ELECTRIC)
Council Wide,2015-06-01,3464.99,NPOWER (ELECTRIC)
Council Wide,2015-06-01,3832.31,NPOWER (ELECTRIC)
Council Wide,2015-06-01,4568.05,NPOWER (ELECTRIC)
Council Wide,2015-06-01,4640.14,NPOWER (ELECTRIC)
Council Wide,2015-06-01,4803.77,NPOWER (ELECTRIC)
Council Wide,2015-06-01,5735.12,NPOWER (ELECTRIC)
Council Wide,2015-06-01,5866.65,NPOWER (ELECTRIC)
Council Wide,2015-06-01,5961.49,NPOWER (ELECTRIC)
Council Wide,2015-06-01,6051.95,NPOWER (ELECTRIC)
Council Wide,2015-06-01,8406.68,NPOWER (ELECTRIC)
Council Wide,2015-06-01,15825.81,NPOWER (ELECTRIC)
Council Wide,2015-06-03,1407.48,NPOWER (ELECTRIC)
Council Wide,2015-06-17,1454.42,NPOWER (ELECTRIC)
Council Wide,2015-06-17,855.54,NPOWER (ELECTRIC)
Council Wide,2015-06-03,500.21,NPOWER (ELECTRIC)
Council Wide,2015-06-17,530.79,NPOWER (ELECTRIC)
Council Wide,2015-06-03,180474.54,NPOWER (ELECTRIC)
Council Wide,2015-06-17,512.09,NPOWER (ELECTRIC)
Council Wide,2015-06-03,598.26,NPOWER (ELECTRIC)
Council Wide,2015-06-01,3186.45,NPOWER (ELECTRIC)
Council Wide,2015-06-17,624.58,NPOWER (ELECTRIC)
Council Wide,2015-06-03,753.92,NPOWER (ELECTRIC)
Council Wide,2015-06-17,1256.94,NPOWER (ELECTRIC)
Council Wide,2015-06-03,1298.43,NPOWER (ELECTRIC)
CT&S,2015-06-17,883.97,AVALON PROMOTIONS LTD
CT&S,2015-06-26,5888.23,BARRY COLLINGS ENTERTAINMENTS
CT&S,2015-06-19,510.96,CAPTIV8 PRODUCTIONS LTD
CT&S,2015-06-03,808.38,DAMION LARKIN
CT&S,2015-06-19,15362.53,ENGLISH YOUTH BALLET
CT&S,2015-06-19,1201.93,JASPER CARROTT LTD
CT&S,2015-06-24,2400.00,Laughlines Ltd.
CT&S,2015-06-26,1444.48,LIVE NATION LIMITED
CT&S,2015-06-05,11239.76,NEW ADVENTURES SCISSORMAN LTD
CT&S,2015-06-03,1528.24,OFF THE KERB PRODUCTIONS
CT&S,2015-06-17,12197.90,PASSWORD PRODUCTIONS LTD
CT&S,2015-06-19,2045.54,PAULTAYLOR-MILLS LTD
CT&S,2015-06-17,39722.46,PW PRODUCTIONS LTD
CT&S,2015-06-03,46065.92,PW PRODUCTIONS LTD - DERREN BROWN
CT&S,2015-06-03,60000.00,QDOS PANTOMIMES LTD
CT&S,2015-06-19,61631.34,THE BODYGUARD (TOUR) LTD
CT&S,2015-06-24,82659.65,THE BODYGUARD (TOUR) LTD
CT&S,2015-06-03,180000.00,THE BODYGUARD (TOUR) LTD
CT&S,2015-06-10,180000.00,THE BODYGUARD (TOUR) LTD
CT&S,2015-06-05,3028.15,Ann Hawkesworth
CT&S,2015-06-03,1000.00,LATVIAN WELFARE FUND
CT&S,2015-06-24,500.00,Tim Dickinson
CT&S,2015-06-24,1375.00,D F HOLMES
CT&S,2015-06-24,1375.00,JUDITH A CLARK
DCX,2015-06-22,1115.00,THE PENSIONS MANAGEMENT INSTITUTE
Democratic Services,2015-06-29,1485.00,LOCAL GOVERNMENT ASSOCIATION
Democratic Services,2015-06-29,-1485.00,LOCAL GOVERNMENT ASSOCIATION
Democratic Services,2015-06-24,4500.00,"Baker, Lomax & Shackley Ltd"
Democratic Services,2015-06-01,925.00,EVENT EQUIPMENT HIRE LTD
Democratic Services,2015-06-03,1011.50,PRO AUDIO SYSTEMS
Democratic Services,2015-06-24,1613.50,LORD MAYOR'S APPEAL FUND
Democratic Services,2015-06-12,550.00,XPRESS SOFTWARE SOLUTIONS LTD
Democratic Services,2015-06-10,518.40,BLOODFAST EVS LTD
Democratic Services,2015-06-22,1497.35,BRADFORD HOSPITAL NHS TRUST
Democratic Services,2015-06-24,871.20,DR F ALI
Democratic Services,2015-06-05,1742.40,DR F ALI
Democratic Services,2015-06-24,1161.60,DR JAMES GARVICAN
Democratic Services,2015-06-24,3700.40,DR LISA BARKER
Democratic Services,2015-06-24,910.00,DR LISA BARKER
Democratic Services,2015-06-05,1161.60,DR LISA BARKER
Democratic Services,2015-06-01,3324.00,DR LISA BARKER
Democratic Services,2015-06-24,3807.80,DR RICHARD KNIGHTS
Democratic Services,2015-06-05,774.40,DR RICHARD KNIGHTS
Democratic Services,2015-06-01,4345.60,DR RICHARD KNIGHTS
Democratic Services,2015-06-10,600.00,OXFORD NEUROPATHOLOGY SERVICES LTD
Democratic Services,2015-06-22,2420.00,SHEFFIELD CHILDRENS NHS FOUNDATION
Democratic Services,2015-06-22,2422.77,UNIVERSITY HOSPITALS OF LEICESTER
Democratic Services,2015-06-22,-836.14,UNIVERSITY HOSPITALS OF LEICESTER
Democratic Services,2015-06-15,6400.00,WAKEFIELD MET DIST CNCL
Democratic Services,2015-06-24,727.50,MAHONEY & WARD LTD
Democratic Services,2015-06-03,599.01,NHS SUPPLIES
Democratic Services,2015-06-22,560.25,BRADFORD HOSPITAL NHS TRUST
Democratic Services,2015-06-03,521.56,CANON (UK) LTD
Democratic Services,2015-06-26,599.05,NEOPOST FINANCE LTD
Democratic Services,2015-06-22,5222.17,ROYAL MAIL GROUP LTD
Democratic Services,2015-06-19,13958.12,ROYAL MAIL GROUP LTD
Democratic Services,2015-06-12,1096.08,ROYAL MAIL GROUP LTD
Democratic Services,2015-06-12,24894.21,ROYAL MAIL GROUP LTD
Democratic Services,2015-06-08,1176.56,ROYAL MAIL GROUP LTD
Democratic Services,2015-06-10,65869.04,ADARE
Democratic Services,2015-06-01,730.90,ADARE
Democratic Services,2015-06-17,1484.00,ADARE
Democratic Services,2015-06-24,2401.08,ELECTORAL REFORM SERVICES
Democratic Services,2015-06-08,620.00,POSTCODE ANYWHERE (EUROPE) LTD
Democratic Services,2015-06-12,3370.00,DARVILLS REMOVALS & STORAGE LTD
Democratic Services,2015-06-08,5805.00,DARVILLS REMOVALS & STORAGE LTD
Democratic Services,2015-06-08,7257.00,DARVILLS REMOVALS & STORAGE LTD
Democratic Services,2015-06-08,5705.00,DARVILLS REMOVALS & STORAGE LTD
Democratic Services,2015-06-17,500.00,CLAYTON HEIGHTS METHODIST CHURCH
Democratic Services,2015-06-15,560.00,COTTINGLEY CORNERSTONE CENTRE
Democratic Services,2015-06-26,600.00,ELDWICK MEMORIAL HALL TRUST LTD
Democratic Services,2015-06-08,513.75,HIGHFIELD COMMUNITY ASSOCIATION
Democratic Services,2015-06-26,1600.00,MILLET E ISLAMIA ASSOCIATION
Democratic Services,2015-06-26,1600.00,MILLET E ISLAMIA ASSOCIATION
Democratic Services,2015-06-10,650.00,THE STATION HOTEL
Democratic Services,2015-06-24,750.00,THE THORNBURY CENTRE
Democratic Services,2015-06-15,1558.00,CONTROLLED SPACE LTD
Democratic Services,2015-06-15,4302.52,CONTROLLED SPACE LTD
Democratic Services,2015-06-15,1060.88,CONTROLLED SPACE LTD
Democratic Services,2015-06-15,3300.74,CONTROLLED SPACE LTD
Democratic Services,2015-06-15,2573.11,CONTROLLED SPACE LTD
Democratic Services,2015-06-22,657.00,IMPERIAL LAUNDRY
Democratic Services,2015-06-08,3725.00,D WALSH & SON FUNERAL DIRECTORS
Democratic Services,2015-06-08,2555.00,HUDDERSFIELD FUNERAL HOME
Development Services,2015-06-19,1804.71,MEDIACOM NORTH LTD
Development Services,2015-06-03,1482.90,MEDIACOM NORTH LTD
Development Services,2015-06-19,3057.14,MEDIACOM NORTH LTD
Development Services,2015-06-19,766.71,LEEDS COUNCIL
Development Services,2015-06-19,3500.00,LEEDS COUNCIL
Development Services,2015-06-24,727.00,BRITISH GEOLOGICAL SURVEY
Development Services,2015-06-19,810.00,HAYMARKET PUBLISHING SERVICES LTD
Economic Development Service,2015-06-05,1630.12,URBAN SPLASH YORKSHIRE LTD (RMG)
Economic Development Service,2015-06-26,749.00,YORKSHIRE HOUSING LTD
Economic Development Service,2015-06-01,30133.48,EC HARRIS LLP
Economic Development Service,2015-06-01,6411.90,EC HARRIS LLP
Economic Development Service,2015-06-24,1250.00,DTZ
Economic Development Service,2015-06-17,640.00,ABI UTTLEY
Economic Development Service,2015-06-15,2400.00,ACCESS ALL AREAS
Economic Development Service,2015-06-15,2780.00,ACROJOU
Economic Development Service,2015-06-29,615.60,ARCO LTD
Economic Development Service,2015-06-24,1500.00,BLACKBEARDS TEA PARTY
Economic Development Service,2015-06-15,2330.00,C-12 DANCE THEATRE
Economic Development Service,2015-06-26,600.00,COALITION TALENT LTD
Economic Development Service,2015-06-26,600.00,COALITION TALENT LTD
Economic Development Service,2015-06-08,550.00,CREATIVE FLARE
Economic Development Service,2015-06-29,5167.47,EVENT EQUIPMENT HIRE LTD
Economic Development Service,2015-06-01,4000.00,FOOLS PARADISE LTD
Economic Development Service,2015-06-19,1500.00,FRESH AIRE PRODUCTIONS
Economic Development Service,2015-06-15,1100.00,GRIEF SERIES
Economic Development Service,2015-06-19,-1990.00,HIVE (BRADFORD)
Economic Development Service,2015-06-19,1080.00,HIVE (BRADFORD)
Economic Development Service,2015-06-19,1990.00,HIVE (BRADFORD)
Economic Development Service,2015-06-15,600.00,IDLE ART STUDIO LTD
Economic Development Service,2015-06-15,4500.00,KALASANGAM
Economic Development Service,2015-06-15,1995.00,KALASANGAM
Economic Development Service,2015-06-15,1260.00,LOOSELY BOUND
Economic Development Service,2015-06-05,3162.00,MOTIONHOUSE
Economic Development Service,2015-06-24,500.00,MUSARAT RAZA
Economic Development Service,2015-06-15,4000.00,PETER CONWAY MANAGEMENT
Economic Development Service,2015-06-15,600.00,PLUNGE BOOM
Economic Development Service,2015-06-17,1000.00,PREFIX STUDIOS
Economic Development Service,2015-06-03,2497.00,Q20 THEATRE
Economic Development Service,2015-06-15,650.00,RAZWAN UL-HAQ
Economic Development Service,2015-06-15,1900.00,SCRIBBLED THOUGHT THEATRE
Economic Development Service,2015-06-26,810.00,SIMON WARNER
Economic Development Service,2015-06-15,1100.00,SPONGE TREE
Economic Development Service,2015-06-26,5002.00,SUSAN KENYON STRATEGIC MARKETING
Economic Development Service,2015-06-19,600.00,THE DISC DJ STORE
Economic Development Service,2015-06-17,750.00,TOPIC FOLK CLUB
Economic Development Service,2015-06-15,710.00,UZMA KAZI
Economic Development Service,2015-06-15,1274.00,UZMA KAZI
Economic Development Service,2015-06-15,1262.00,WILL LENTON
Economic Development Service,2015-06-29,2250.00,YORKSHIRE AMBULANCE SERVICE NHS TRU
Economic Development Service,2015-06-03,2000.00,Begbies Traynor
Economic Development Service,2015-06-01,83500.00,ISG CONSTRUCTION LTD
Economic Development Service,2015-06-08,98800.00,PENDLE RUSSELLS LIMITED
Economic Development Service,2015-06-03,2500.00,OVE ARUP & PARTNERS LTD
Economic Development Service,2015-06-03,2505.00,SLOANE SQUARED LTD
Economic Development Service,2015-06-29,3928.56,THE FOUNTAIN WORKSHOP (MAINTENANCE)
ECS,2015-06-08,884.53,Yorkshire Purchasing Organization
ECS,2015-06-08,1145.86,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-08,650.00,AIREDALE COOLING SERVICES LTD
Ed Contract Services,2015-06-15,3202.00,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2015-06-29,4987.00,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2015-06-26,1465.00,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2015-06-26,1443.00,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2015-06-03,1044.00,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2015-06-17,509.45,HOBART UK
Ed Contract Services,2015-06-08,509.45,HOBART UK
Ed Contract Services,2015-06-17,2162.75,NATIONWIDE RETAIL SYSTEMS LTD
Ed Contract Services,2015-06-15,7614.00,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-12,2911.00,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-10,2897.00,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-29,1180.00,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-15,7614.00,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-12,1150.00,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-08,1010.59,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-26,6168.00,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-22,12132.00,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-08,6168.00,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-01,2897.00,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-01,1433.00,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-15,850.40,06 MEDIA
Ed Contract Services,2015-06-17,1140.01,NICHOLL FOOD PACKAGING LTD
Ed Contract Services,2015-06-12,538.17,TREVOR ILES LIMITED
Ed Contract Services,2015-06-12,-538.17,TREVOR ILES LIMITED
Ed Contract Services,2015-06-05,538.17,TREVOR ILES LIMITED
Ed Contract Services,2015-06-10,545.00,VESA MOUNT LIMITED
Ed Contract Services,2015-06-01,1346.00,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-26,510.42,TREVOR ILES LIMITED
Ed Contract Services,2015-06-08,560.95,TREVOR ILES LIMITED
Ed Contract Services,2015-06-12,509.90,TREVOR ILES LIMITED
Ed Contract Services,2015-06-17,579.67,TREVOR ILES LIMITED
Ed Contract Services,2015-06-17,603.90,TREVOR ILES LIMITED
Ed Contract Services,2015-06-15,764.76,TREVOR ILES LIMITED
Ed Contract Services,2015-06-29,663.84,TREVOR ILES LIMITED
Ed Contract Services,2015-06-29,659.37,TREVOR ILES LIMITED
Ed Contract Services,2015-06-19,569.56,TREVOR ILES LIMITED
Ed Contract Services,2015-06-19,589.54,TREVOR ILES LIMITED
Ed Contract Services,2015-06-08,578.74,TREVOR ILES LIMITED
Ed Contract Services,2015-06-22,2194.15,TREVOR ILES LIMITED
Ed Contract Services,2015-06-17,663.72,TREVOR ILES LIMITED
Ed Contract Services,2015-06-15,548.31,TREVOR ILES LIMITED
Ed Contract Services,2015-06-12,508.19,TREVOR ILES LIMITED
Ed Contract Services,2015-06-05,999.15,TREVOR ILES LIMITED
Ed Contract Services,2015-06-05,687.45,TREVOR ILES LIMITED
Ed Contract Services,2015-06-05,1190.35,TREVOR ILES LIMITED
Ed Contract Services,2015-06-05,1017.57,TREVOR ILES LIMITED
Ed Contract Services,2015-06-08,1031.14,TREVOR ILES LIMITED
Ed Contract Services,2015-06-24,1099.90,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-22,540.80,ANLABY WINDOW CLEANING SERVICES LTD
Ed Contract Services,2015-06-22,1054.47,ANLABY WINDOW CLEANING SERVICES LTD
Ed Contract Services,2015-06-08,540.80,ANLABY WINDOW CLEANING SERVICES LTD
Ed Contract Services,2015-06-01,1054.47,ANLABY WINDOW CLEANING SERVICES LTD
Ed Contract Services,2015-06-17,1855.05,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-12,2035.05,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-03,1079.70,Yorkshire Purchasing Organization
Ed Contract Services,2015-06-22,626.79,FRESHFAYRE LTD
Ed Contract Services,2015-06-12,777.84,FRESHFAYRE LTD
Ed Contract Services,2015-06-08,696.93,FRESHFAYRE LTD
Ed Contract Services,2015-06-05,2885.40,MORRIS QUALITY BAKERS
Ed Contract Services,2015-06-05,583.49,MORRIS QUALITY BAKERS
Ed Contract Services,2015-06-05,574.53,MORRIS QUALITY BAKERS
Ed Contract Services,2015-06-05,617.40,MORRIS QUALITY BAKERS
Ed Contract Services,2015-06-05,548.69,MORRIS QUALITY BAKERS
Ed Contract Services,2015-06-05,559.56,MORRIS QUALITY BAKERS
Ed Contract Services,2015-06-05,1031.57,MORRIS QUALITY BAKERS
Ed Contract Services,2015-06-05,819.31,MORRIS QUALITY BAKERS
Ed Contract Services,2015-06-05,825.24,MORRIS QUALITY BAKERS
Ed Contract Services,2015-06-05,573.57,MORRIS QUALITY BAKERS
