Organisational Unit,Payment Date,Amount,Beneficiary Name
Health & Wellbeing,2017-07-13,3266.48,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-27,3266.48,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-13,6192.34,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-27,6192.34,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-13,2912.00,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-27,3168.48,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-13,1376.62,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-27,1619.66,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-13,2813.86,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-27,3056.90,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-13,3220.00,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-13,3292.38,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-13,3443.02,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-27,3463.04,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-27,3535.42,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-13,3643.22,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-27,3686.06,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-27,3886.26,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-13,3888.92,2a PARK VIEW ROAD CARE HOME
Health & Wellbeing,2017-07-27,4131.96,2a PARK VIEW ROAD CARE HOME
Soc Serv Children & Young Peop,2017-07-18,1993.25,2ND NATURE CLEANING (SARAH WILSON)
Localities,2017-07-11,585.00,2ND NATURE CLEANING (SARAH WILSON)
Regeneration,2017-07-06,4097.00,69 MARKET ST LTD
"Theatres, Arts & Festivals",2017-07-04,2400.00,9XB LTD.
"Theatres, Arts & Festivals",2017-07-13,3705.00,9XB LTD.
"Theatres, Arts & Festivals",2017-07-20,800.00,9XB LTD.
"Theatres, Arts & Festivals",2017-07-20,1330.00,9XB LTD.
"Theatres, Arts & Festivals",2017-07-25,1500.00,9XB LTD.
St Scene & Waste Man,2017-07-11,11849.60,A & C WEBER UK LTD
Housing,2017-07-20,638.80,A C SISSLING (SPECIALIST IRONMONGER
Soc Serv Children & Young Peop,2017-07-27,5687.50,A D WOODHEAD T/A WINDSTRUMENTS
Facilities Management,2017-07-04,2192.00,A1 SHEET METAL FLUES LTD
St Scene & Waste Man,2017-07-13,4492.90,A1 TAXIS (BRADFORD)
Health & Wellbeing,2017-07-13,958.86,AAA MEDICS LTD
Health & Wellbeing,2017-07-13,958.86,AAA MEDICS LTD
Health & Wellbeing,2017-07-27,958.86,AAA MEDICS LTD
Health & Wellbeing,2017-07-27,958.86,AAA MEDICS LTD
Health & Wellbeing,2017-07-13,958.86,AAA MEDICS LTD
Health & Wellbeing,2017-07-13,958.86,AAA MEDICS LTD
Health & Wellbeing,2017-07-27,958.86,AAA MEDICS LTD
Health & Wellbeing,2017-07-27,958.86,AAA MEDICS LTD
Health & Wellbeing,2017-07-13,909.72,AAA MEDICS LTD
Health & Wellbeing,2017-07-27,1155.00,AAA MEDICS LTD
Health & Wellbeing,2017-07-13,4576.60,AALPS NORTH
Health & Wellbeing,2017-07-27,4576.60,AALPS NORTH
Asset Management,2017-07-13,1155.00,AARAN SHEET METAL LTD
Facilities Management,2017-07-11,505.00,AARAN SHEET METAL LTD
Facilities Management,2017-07-11,2296.00,AARAN SHEET METAL LTD
Facilities Management,2017-07-25,685.00,AARAN SHEET METAL LTD
Highways Asset Management,2017-07-13,682.00,AARAN SHEET METAL LTD
IT Services,2017-07-04,950.00,AB OPEN LTD
St Scene & Waste Man,2017-07-13,924.00,ABACUS ACADEMY
Children's Services,2017-07-13,1320.00,ABACUS DAY NURSERY
Insurance,2017-07-20,828.00,ABBEY GREEN NURSERY SCHOOL
Insurance,2017-07-13,5061.00,ABBEY GREEN NURSERY SCHOOL
Health & Wellbeing,2017-07-13,-537.04,ABBEYDALE RESIDENTIAL HOME
Health & Wellbeing,2017-07-27,-537.04,ABBEYDALE RESIDENTIAL HOME
Health & Wellbeing,2017-07-13,958.86,ABBEYDALE RESIDENTIAL HOME
Health & Wellbeing,2017-07-27,958.86,ABBEYDALE RESIDENTIAL HOME
Health & Wellbeing,2017-07-13,-773.24,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-27,-773.24,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-27,1420.29,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-27,772.92,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-06,799.58,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-20,1502.52,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-13,958.86,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-27,958.86,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-18,6078.80,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-18,6078.80,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-13,1023.93,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-13,957.87,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-13,4969.34,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-13,891.81,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-13,858.78,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-13,957.78,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-13,792.72,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-13,891.81,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-13,825.75,ABBEYFIELD THE DALES LTD
Health & Wellbeing,2017-07-13,921.90,ABBEYSIDE NURSING HOME LIMITED
Health & Wellbeing,2017-07-27,921.90,ABBEYSIDE NURSING HOME LIMITED
Public Health,2017-07-06,23308.60,ABL HEALTH LTD
Health & Wellbeing,2017-07-06,4690.30,ABLE COMMUNITY CARE
Health & Wellbeing,2017-07-13,2826.66,ABOVE N BEYOND LIMITED
Health & Wellbeing,2017-07-20,2826.66,ABOVE N BEYOND LIMITED
Health & Wellbeing,2017-07-27,2826.66,ABOVE N BEYOND LIMITED
Health & Wellbeing,2017-07-06,14133.30,ABOVE N BEYOND LIMITED
Health & Wellbeing,2017-07-18,1231.00,ACCORA LIMITED
Health & Wellbeing,2017-07-13,3206.00,ACORN CARE AND EDUCATION LTD
Health & Wellbeing,2017-07-27,3206.00,ACORN CARE AND EDUCATION LTD
Health & Wellbeing,2017-07-13,912.00,ACORNS CARE CENTRE LIMITED
Health & Wellbeing,2017-07-27,912.00,ACORNS CARE CENTRE LIMITED
Children's Services,2017-07-13,9038.00,ACORNS-IN-ELDWICK LTD
Grants Capital Purps,2017-07-20,21040.00,ACORNS-IN-ELDWICK LTD
Neighbourhood Service,2017-07-06,700.00,ACTION FOR BUSINESS LTD
Localities,2017-07-11,95530.00,ACTION FOR CHILDREN SERVICES LTD
Health & Wellbeing,2017-07-25,771.39,ACTION ON HEARING LOSS
Health & Wellbeing,2017-07-13,758.57,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2017-07-06,833.57,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2017-07-20,833.57,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2017-07-27,833.57,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2017-07-06,640.00,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2017-07-13,1926.84,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2017-07-20,1926.84,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2017-07-27,1926.84,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2017-07-06,2100.00,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2017-07-13,2384.07,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2017-07-20,2429.23,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2017-07-27,2488.91,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2017-07-06,2491.23,ACTIVE SOCIAL CARE LTD
Health & Wellbeing,2017-07-13,-958.86,ADA CARE LTD
Health & Wellbeing,2017-07-27,-958.86,ADA CARE LTD
Health & Wellbeing,2017-07-13,837.90,ADA CARE LTD
Health & Wellbeing,2017-07-13,921.90,ADA CARE LTD
Health & Wellbeing,2017-07-13,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-13,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-13,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-13,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-13,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-13,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-13,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-13,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-13,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-13,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-13,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-27,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-27,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-27,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-27,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-27,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-27,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-27,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-27,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-27,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-27,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-27,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-27,1133.58,ADA CARE LTD
Health & Wellbeing,2017-07-27,1217.58,ADA CARE LTD
Health & Wellbeing,2017-07-13,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-13,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-27,958.86,ADA CARE LTD
Health & Wellbeing,2017-07-27,958.86,ADA CARE LTD
Democratic Services,2017-07-06,58311.37,ADARE
Democratic Services,2017-07-20,12035.84,ADARE
Public Health,2017-07-18,3357.96,ADDACTION
Public Health,2017-07-18,225217.50,ADDACTION
Public Health,2017-07-18,77290.91,ADDACTION
"Libraries, Archives & Info",2017-07-20,1203.00,ADDINGHAM COMMUNITY LIBRARY
Children's Services,2017-07-13,4413.00,ADDINGHAM PRE-SCHOOL PLAYGROUP
Legal Services,2017-07-04,1787.50,ADDLESHAW GODDARD
Health & Wellbeing,2017-07-13,943.04,ADEN HOUSE CARE HOME
Health & Wellbeing,2017-07-27,943.04,ADEN HOUSE CARE HOME
Soc Serv Children & Young Peop,2017-07-13,525.00,ADOPTION MATTERS
Public Health,2017-07-18,4100.00,ADPH
Facilities Management,2017-07-04,682.00,ADVANCE CARPET TILES LTD
Facilities Management,2017-07-06,4271.36,ADVANCE CARPET TILES LTD
Facilities Management,2017-07-11,963.00,ADVANCE CARPET TILES LTD
Facilities Management,2017-07-18,6545.63,ADVANCE CARPET TILES LTD
Facilities Management,2017-07-20,4915.46,ADVANCE CARPET TILES LTD
Facilities Management,2017-07-20,3302.35,ADVANCE CARPET TILES LTD
Facilities Management,2017-07-27,3595.50,ADVANCE CARPET TILES LTD
Sports and Leisure,2017-07-13,2428.75,ADVANCE MOULDINGS LTD
Legal Services,2017-07-04,4426.10,ADVANCED CHILDCARE ASSESSMENTS LTD
Human Resources,2017-07-11,32038.00,ADVISER PLUS BUSINESS SOLUTIONS LTD
Children's Services,2017-07-13,4106.00,AEDA'S ANGELS
Health & Wellbeing,2017-07-11,545.45,AEONIAN SOLUTIONS LTD
Health & Wellbeing,2017-07-25,539.35,AEONIAN SOLUTIONS LTD
Health & Wellbeing,2017-07-27,5449.66,AFFINITY TRUST
Health & Wellbeing,2017-07-13,5471.30,AFFINITY TRUST
Health & Wellbeing,2017-07-20,5471.30,AFFINITY TRUST
Health & Wellbeing,2017-07-06,21304.64,AFFINITY TRUST
Health & Wellbeing,2017-07-06,546.00,AFFINITY TRUST
Health & Wellbeing,2017-07-06,619.50,AFFINITY TRUST
Health & Wellbeing,2017-07-27,682.43,AFFINITY TRUST
Health & Wellbeing,2017-07-27,682.43,AFFINITY TRUST
Health & Wellbeing,2017-07-27,682.43,AFFINITY TRUST
Health & Wellbeing,2017-07-27,682.43,AFFINITY TRUST
Health & Wellbeing,2017-07-06,745.50,AFFINITY TRUST
Health & Wellbeing,2017-07-20,809.25,AFFINITY TRUST
Health & Wellbeing,2017-07-20,809.25,AFFINITY TRUST
Health & Wellbeing,2017-07-20,809.25,AFFINITY TRUST
Health & Wellbeing,2017-07-20,809.25,AFFINITY TRUST
Health & Wellbeing,2017-07-27,1127.45,AFFINITY TRUST
Health & Wellbeing,2017-07-27,1127.45,AFFINITY TRUST
Health & Wellbeing,2017-07-27,1128.20,AFFINITY TRUST
Health & Wellbeing,2017-07-20,1294.50,AFFINITY TRUST
Health & Wellbeing,2017-07-20,1294.50,AFFINITY TRUST
Health & Wellbeing,2017-07-20,1296.00,AFFINITY TRUST
Health & Wellbeing,2017-07-27,1367.73,AFFINITY TRUST
Health & Wellbeing,2017-07-27,1432.92,AFFINITY TRUST
Health & Wellbeing,2017-07-27,1502.64,AFFINITY TRUST
Health & Wellbeing,2017-07-20,1596.91,AFFINITY TRUST
Health & Wellbeing,2017-07-27,1677.78,AFFINITY TRUST
Health & Wellbeing,2017-07-20,1684.44,AFFINITY TRUST
Health & Wellbeing,2017-07-06,1773.88,AFFINITY TRUST
Health & Wellbeing,2017-07-06,1773.88,AFFINITY TRUST
Health & Wellbeing,2017-07-06,1773.88,AFFINITY TRUST
Health & Wellbeing,2017-07-06,1773.88,AFFINITY TRUST
Health & Wellbeing,2017-07-27,1799.28,AFFINITY TRUST
Health & Wellbeing,2017-07-27,1875.60,AFFINITY TRUST
Health & Wellbeing,2017-07-20,1878.00,AFFINITY TRUST
Health & Wellbeing,2017-07-20,2015.41,AFFINITY TRUST
Health & Wellbeing,2017-07-20,2382.00,AFFINITY TRUST
Health & Wellbeing,2017-07-06,2687.35,AFFINITY TRUST
Health & Wellbeing,2017-07-06,2687.35,AFFINITY TRUST
Health & Wellbeing,2017-07-06,2692.80,AFFINITY TRUST
Health & Wellbeing,2017-07-20,2772.00,AFFINITY TRUST
Health & Wellbeing,2017-07-06,3144.17,AFFINITY TRUST
Health & Wellbeing,2017-07-06,3272.26,AFFINITY TRUST
Health & Wellbeing,2017-07-06,3768.72,AFFINITY TRUST
Health & Wellbeing,2017-07-06,3937.00,AFFINITY TRUST
Health & Wellbeing,2017-07-06,4693.00,AFFINITY TRUST
Health & Wellbeing,2017-07-06,6398.00,AFFINITY TRUST
Health & Wellbeing,2017-07-18,153032.30,AFFINITY TRUST
Soc Serv Children & Young Peop,2017-07-06,15000.00,AFTER CARE (NW) LIMITED
Soc Serv Children & Young Peop,2017-07-06,15000.00,AFTER CARE (NW) LIMITED
Soc Serv Children & Young Peop,2017-07-06,15500.00,AFTER CARE (NW) LIMITED
Soc Serv Children & Young Peop,2017-07-06,15500.00,AFTER CARE (NW) LIMITED
Soc Serv Children & Young Peop,2017-07-11,12000.00,AFTER CARE (NW) LIMITED
Soc Serv Children & Young Peop,2017-07-11,15500.00,AFTER CARE (NW) LIMITED
Soc Serv Children & Young Peop,2017-07-11,11957.00,AFTER CARE (NW) LIMITED
Soc Serv Children & Young Peop,2017-07-13,11571.00,AFTER CARE (NW) LIMITED
Health & Wellbeing,2017-07-13,868.28,AFTON COURT LTD
Health & Wellbeing,2017-07-27,868.28,AFTON COURT LTD
Soc Serv Children & Young Peop,2017-07-06,1230.00,AGILE EDUCATIONAL PSYCHOLOGY LTD
Health & Wellbeing,2017-07-11,952.00,AIDAPT BATHROOMS LIMITED
Health & Wellbeing,2017-07-11,1049.85,AIDAPT BATHROOMS LIMITED
Facilities Management,2017-07-25,10254.00,AIR MOVEMENT DESIGN LTD
Sports and Leisure,2017-07-13,609.03,AIR PRODUCTS CRYOEASE SERVICES
Sports and Leisure,2017-07-13,609.03,AIR PRODUCTS CRYOEASE SERVICES
Grants Capital Purps,2017-07-20,11760.00,AIRE VALLEY BUILDERS
Health & Wellbeing,2017-07-13,835.28,AIREDALE CARE HOME
Health & Wellbeing,2017-07-27,835.28,AIREDALE CARE HOME
Education Contract Services,2017-07-18,687.00,AIREDALE COOLING SERVICES LTD
Education Contract Services,2017-07-18,789.00,AIREDALE COOLING SERVICES LTD
Education Contract Services,2017-07-18,660.00,AIREDALE COOLING SERVICES LTD
Soc Serv Children & Young Peop,2017-07-20,11130.00,AIREDALE NHS FOUNDATION TRUST
Public Health,2017-07-27,2546.50,AIREDALE NHS FOUNDATION TRUST
Sports and Leisure,2017-07-06,977.40,Airedale Symphony Orchestra
Facilities Management,2017-07-04,999.00,AJH PUMP SUPPLY & REPAIR LTD
Facilities Management,2017-07-11,622.00,AJH PUMP SUPPLY & REPAIR LTD
Facilities Management,2017-07-18,1939.00,AJH PUMP SUPPLY & REPAIR LTD
Facilities Management,2017-07-04,567.00,AJH PUMP SUPPLY & REPAIR LTD
Highways Asset Management,2017-07-13,7718.00,AJH PUMP SUPPLY & REPAIR LTD
Health & Wellbeing,2017-07-13,812.50,ALBERT HOUSE CARE HOME LTD
Health & Wellbeing,2017-07-27,1258.10,ALBERT HOUSE CARE HOME LTD
Highways Asset Management,2017-07-06,1166.00,ALFRED BAGNALL & SONS (NORTH) LTD
Soc Serv Children & Young Peop,2017-07-20,2310.00,ALISON CARTWRIGHT
Children's Services,2017-07-13,3673.00,ALL SAINTS PRE-SCHOOL PLAYGROUP
Children's Services,2017-07-13,1175.00,ALLAN WEBB
Health & Wellbeing,2017-07-13,-1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,-1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,531.60,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,531.60,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1337.48,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,1556.24,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,869.16,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,1015.98,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1325.10,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,1049.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1049.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,721.98,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,963.06,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,963.06,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,963.06,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,965.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,966.42,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,966.42,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,975.38,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1014.02,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1221.78,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1221.78,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1224.58,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1234.10,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,869.40,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,869.40,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,869.40,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,869.40,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,850.08,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,874.16,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,909.44,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,909.72,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,909.72,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,912.94,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,958.86,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-13,963.62,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1095.36,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1119.44,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1154.72,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1155.00,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1155.00,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1158.22,ALLERTON PARK CARE CENTRE
Health & Wellbeing,2017-07-27,1208.90,ALLERTON PARK CARE CENTRE
