Organisational Unit,Payment Date,Amount,Beneficiary Name
Adult & Community Services,2016-03-10,632.94,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,632.94,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,659.26,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,659.26,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,662.9,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,662.9,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,688.94,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,688.94,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,915.46,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,915.46,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,782.74,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,782.74,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,509.46,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,509.46,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,609.98,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,609.98,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,612.36,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,612.36,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,782.74,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,782.74,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,561.68,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,561.68,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,588.7,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,590.94,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,590.94,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,592.76,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,592.76,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,606.9,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,606.9,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,612.36,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,612.36,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,624.4,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,624.4,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,848.12,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,864.92,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,864.92,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,864.92,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,4583.45,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,612.36,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,612.36,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,679,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-24,679,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-15,910.7,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-15,1593.65,DUCHESS GARDENS CARE CENTRE
Adult & Community Services,2016-03-10,501.34,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,501.34,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,2513.84,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,2513.84,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,1286.04,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,1286.04,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,959.28,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,959.28,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,2005.64,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,2005.64,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,1290.80,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,1290.80,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,553.84,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,553.84,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,684.04,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,684.04,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,757.4,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,757.4,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,915.46,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,915.46,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,1120.42,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,1120.42,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,1162.56,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,1162.56,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,1251.74,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,1251.74,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,1379.42,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,1379.42,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,2062.06,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,2062.06,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,1199.94,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,1199.94,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,1180.62,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,1180.62,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,861.42,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,861.42,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,861.7,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,861.7,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,861.7,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,861.7,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,1318.24,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,1318.24,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,1384.32,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,1384.32,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,2317.84,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-24,2317.84,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-15,710.36,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-15,671.08,THE LINKS CARE CENTRE
Adult & Community Services,2016-03-10,-1952.00,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,593.18,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,1286.04,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,1286.04,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,1431.36,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,1431.36,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,1601.32,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,1601.32,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,5169.14,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,1137.08,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,1137.08,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,-6641.68,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,762.16,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,3424.54,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,684.74,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,684.74,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,776.3,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,776.3,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,787.5,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,787.5,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,793.66,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,793.66,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,801.5,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,801.5,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,975.8,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,975.8,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-03,638.96,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,703.92,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,703.92,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,721.42,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,721.42,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,803.6,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,803.6,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,803.6,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,803.6,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,803.6,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,803.6,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,803.6,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,803.6,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,817.74,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,817.74,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,830.62,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,830.62,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,835.1,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,835.1,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,882,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,882,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-03,9815.40,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,1003.80,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-24,1003.80,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-15,1047.60,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-15,1644.17,ST IVES DISABLED CARE CENTRE
Adult & Community Services,2016-03-10,677.04,MOORFIELDS LODGE
Adult & Community Services,2016-03-24,677.04,MOORFIELDS LODGE
Adult & Community Services,2016-03-10,2404.92,MOORFIELDS LODGE
Adult & Community Services,2016-03-24,2404.92,MOORFIELDS LODGE
Adult & Community Services,2016-03-10,2532.74,MOORFIELDS LODGE
Adult & Community Services,2016-03-24,2532.74,MOORFIELDS LODGE
Adult & Community Services,2016-03-10,3119.76,MOORFIELDS LODGE
Adult & Community Services,2016-03-24,3119.76,MOORFIELDS LODGE
Adult & Community Services,2016-03-10,3846.78,MOORFIELDS LODGE
Adult & Community Services,2016-03-24,3846.78,MOORFIELDS LODGE
Adult & Community Services,2016-03-10,1122.88,VIRGIN MEDIA BUSINESS
Adult & Community Services,2016-03-17,714,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-17,714,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-17,714,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-24,714,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-10,1137.08,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-24,1137.08,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-10,1286.04,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-10,1286.04,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-10,1286.04,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-24,1286.04,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-24,1286.04,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-24,1286.04,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-10,503.72,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-24,503.72,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-10,535.22,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-24,535.22,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-10,649.74,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-24,649.74,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-10,670.88,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-24,670.88,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-10,915.46,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-10,915.46,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-24,915.46,REGENCY HEALTHCARE LTD
Adult & Community Services,2016-03-24,915.46,REGENCY HEALTHCARE LTD
