Organisational Unit,Payment Date,Amount,Beneficiary Name
Council Wide,2015-04-01,603.93,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,604.65,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,605.87,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,612.89,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,634.77,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,643.51,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,643.91,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,668.99,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,679.17,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,705.68,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,734.94,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,740.71,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,743.35,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,746.42,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,756.79,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,759.77,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,759.96,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,767.65,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,780.99,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,783.73,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,784.93,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,798.39,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,815.43,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,822.02,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,828.50,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,848.38,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,861.03,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,872.66,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,883.60,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,892.59,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,913.89,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,953.70,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,969.46,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,992.53,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,999.71,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1002.02,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1012.87,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1031.76,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1064.27,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1077.59,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1081.70,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1097.91,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1099.22,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1118.51,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1132.09,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1159.69,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1179.71,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1220.37,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1231.78,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1242.01,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1264.20,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1270.46,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1277.98,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1284.42,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1360.74,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1360.78,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1410.89,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1416.81,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1417.92,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1417.92,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1431.02,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1457.54,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1467.36,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1480.04,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1500.89,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1503.82,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1509.83,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1532.74,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1557.47,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1579.61,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1631.90,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1687.06,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1706.60,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1719.18,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1727.89,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1788.45,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1818.61,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,1831.86,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1839.91,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1876.54,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1900.49,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,1969.42,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,2042.43,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,2072.01,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,2083.44,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,2136.14,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,2178.53,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,2198.28,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,2226.94,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,2226.95,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,2261.85,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,2295.48,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,2295.88,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,2323.22,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,2433.01,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,2474.48,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,2515.88,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,2518.56,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,2608.06,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,2668.35,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,2701.76,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,2749.98,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,2759.13,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,2773.73,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,2933.82,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,3082.71,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,3158.95,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,3171.09,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,3198.12,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,3223.31,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,3261.44,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,3302.77,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,3457.91,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,3459.66,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,3861.31,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,3913.22,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,4016.44,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,4106.17,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,4371.41,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,4486.49,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,4663.45,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,5031.97,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,5285.63,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,5382.96,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,5543.64,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,5682.38,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,5881.70,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,5976.46,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,6223.23,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,6248.48,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,6287.91,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,6378.02,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,6395.87,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,6471.07,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,7136.08,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,14462.97,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,15366.18,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,551.09,BRITISH GAS TRADING LTD
Council Wide,2015-04-01,748.80,BRITISH GAS TRADING LTD
Council Wide,2015-04-10,563.38,BRITISH GAS TRADING LTD
Council Wide,2015-04-20,3393.83,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1327.41,NPOWER (ELECTRIC)
Council Wide,2015-04-10,1997.34,NPOWER (ELECTRIC)
Council Wide,2015-04-20,503.11,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1321.98,NPOWER (ELECTRIC)
Council Wide,2015-04-20,554.17,NPOWER (ELECTRIC)
Council Wide,2015-04-20,-1632.54,NPOWER (ELECTRIC)
Council Wide,2015-04-20,501.86,NPOWER (ELECTRIC)
Council Wide,2015-04-20,504.96,NPOWER (ELECTRIC)
Council Wide,2015-04-20,514.21,NPOWER (ELECTRIC)
Council Wide,2015-04-20,522.64,NPOWER (ELECTRIC)
Council Wide,2015-04-20,527.55,NPOWER (ELECTRIC)
Council Wide,2015-04-20,530.47,NPOWER (ELECTRIC)
Council Wide,2015-04-20,541.53,NPOWER (ELECTRIC)
Council Wide,2015-04-20,548.57,NPOWER (ELECTRIC)
Council Wide,2015-04-20,551.49,NPOWER (ELECTRIC)
Council Wide,2015-04-20,590.05,NPOWER (ELECTRIC)
Council Wide,2015-04-20,597.04,NPOWER (ELECTRIC)
Council Wide,2015-04-20,600.83,NPOWER (ELECTRIC)
Council Wide,2015-04-20,603.80,NPOWER (ELECTRIC)
Council Wide,2015-04-20,612.38,NPOWER (ELECTRIC)
Council Wide,2015-04-20,613.92,NPOWER (ELECTRIC)
Council Wide,2015-04-20,614.27,NPOWER (ELECTRIC)
Council Wide,2015-04-20,621.18,NPOWER (ELECTRIC)
Council Wide,2015-04-20,629.51,NPOWER (ELECTRIC)
Council Wide,2015-04-20,635.00,NPOWER (ELECTRIC)
Council Wide,2015-04-20,650.34,NPOWER (ELECTRIC)
Council Wide,2015-04-20,654.69,NPOWER (ELECTRIC)
Council Wide,2015-04-20,655.43,NPOWER (ELECTRIC)
Council Wide,2015-04-20,666.02,NPOWER (ELECTRIC)
Council Wide,2015-04-20,675.44,NPOWER (ELECTRIC)
Council Wide,2015-04-20,677.65,NPOWER (ELECTRIC)
Council Wide,2015-04-20,689.30,NPOWER (ELECTRIC)
Council Wide,2015-04-20,691.12,NPOWER (ELECTRIC)
Council Wide,2015-04-20,695.39,NPOWER (ELECTRIC)
Council Wide,2015-04-20,699.44,NPOWER (ELECTRIC)
Council Wide,2015-04-20,702.84,NPOWER (ELECTRIC)
Council Wide,2015-04-20,719.14,NPOWER (ELECTRIC)
Council Wide,2015-04-20,752.64,NPOWER (ELECTRIC)
Council Wide,2015-04-20,765.46,NPOWER (ELECTRIC)
Council Wide,2015-04-20,784.78,NPOWER (ELECTRIC)
Council Wide,2015-04-20,785.25,NPOWER (ELECTRIC)
Council Wide,2015-04-20,787.23,NPOWER (ELECTRIC)
Council Wide,2015-04-20,799.29,NPOWER (ELECTRIC)
Council Wide,2015-04-20,801.39,NPOWER (ELECTRIC)
Council Wide,2015-04-20,804.35,NPOWER (ELECTRIC)
Council Wide,2015-04-20,814.66,NPOWER (ELECTRIC)
Council Wide,2015-04-20,818.16,NPOWER (ELECTRIC)
Council Wide,2015-04-10,830.69,NPOWER (ELECTRIC)
Council Wide,2015-04-20,838.14,NPOWER (ELECTRIC)
Council Wide,2015-04-20,844.11,NPOWER (ELECTRIC)
Council Wide,2015-04-20,850.28,NPOWER (ELECTRIC)
Council Wide,2015-04-20,853.22,NPOWER (ELECTRIC)
Council Wide,2015-04-20,874.34,NPOWER (ELECTRIC)
Council Wide,2015-04-20,880.32,NPOWER (ELECTRIC)
Council Wide,2015-04-20,905.71,NPOWER (ELECTRIC)
Council Wide,2015-04-20,926.17,NPOWER (ELECTRIC)
Council Wide,2015-04-20,942.35,NPOWER (ELECTRIC)
Council Wide,2015-04-20,953.83,NPOWER (ELECTRIC)
Council Wide,2015-04-20,959.48,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1024.63,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1038.45,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1047.20,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1048.15,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1068.80,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1068.89,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1101.23,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1108.11,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1116.75,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1141.19,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1145.89,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1147.37,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1148.91,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1186.15,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1255.07,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1256.83,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1345.38,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1421.60,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1423.41,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1426.55,NPOWER (ELECTRIC)
Council Wide,2015-04-10,1445.75,NPOWER (ELECTRIC)
Council Wide,2015-04-10,1468.59,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1497.85,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1566.86,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1575.91,NPOWER (ELECTRIC)
Council Wide,2015-04-10,1620.37,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1641.53,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1644.57,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1665.01,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1684.08,NPOWER (ELECTRIC)
Council Wide,2015-04-22,1719.43,NPOWER (ELECTRIC)
Council Wide,2015-04-10,1723.40,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1726.34,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1826.56,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1843.38,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1869.09,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1911.97,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1915.87,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1942.30,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1943.23,NPOWER (ELECTRIC)
Council Wide,2015-04-20,2015.97,NPOWER (ELECTRIC)
Council Wide,2015-04-10,2019.48,NPOWER (ELECTRIC)
Council Wide,2015-04-20,2130.45,NPOWER (ELECTRIC)
Council Wide,2015-04-20,2196.57,NPOWER (ELECTRIC)
Council Wide,2015-04-20,2291.98,NPOWER (ELECTRIC)
Council Wide,2015-04-20,2608.44,NPOWER (ELECTRIC)
Council Wide,2015-04-22,2781.20,NPOWER (ELECTRIC)
Council Wide,2015-04-10,2973.78,NPOWER (ELECTRIC)
Council Wide,2015-04-20,2984.73,NPOWER (ELECTRIC)
Council Wide,2015-04-20,3036.41,NPOWER (ELECTRIC)
Council Wide,2015-04-20,3598.47,NPOWER (ELECTRIC)
Council Wide,2015-04-10,3700.80,NPOWER (ELECTRIC)
Council Wide,2015-04-10,3780.16,NPOWER (ELECTRIC)
Council Wide,2015-04-20,4341.48,NPOWER (ELECTRIC)
Council Wide,2015-04-20,4343.76,NPOWER (ELECTRIC)
Council Wide,2015-04-10,4582.61,NPOWER (ELECTRIC)
Council Wide,2015-04-20,4603.64,NPOWER (ELECTRIC)
Council Wide,2015-04-10,5054.98,NPOWER (ELECTRIC)
Council Wide,2015-04-20,5063.75,NPOWER (ELECTRIC)
Council Wide,2015-04-10,5145.44,NPOWER (ELECTRIC)
Council Wide,2015-04-20,5510.57,NPOWER (ELECTRIC)
Council Wide,2015-04-20,5633.37,NPOWER (ELECTRIC)
Council Wide,2015-04-10,5721.53,NPOWER (ELECTRIC)
Council Wide,2015-04-10,6106.63,NPOWER (ELECTRIC)
Council Wide,2015-04-10,6163.16,NPOWER (ELECTRIC)
Council Wide,2015-04-10,7208.09,NPOWER (ELECTRIC)
Council Wide,2015-04-10,7454.28,NPOWER (ELECTRIC)
Council Wide,2015-04-10,10564.26,NPOWER (ELECTRIC)
Council Wide,2015-04-10,18244.27,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1483.94,NPOWER (ELECTRIC)
Council Wide,2015-04-20,2084.05,NPOWER (ELECTRIC)
Council Wide,2015-04-20,588.78,NPOWER (ELECTRIC)
Council Wide,2015-04-20,614.73,NPOWER (ELECTRIC)
Council Wide,2015-04-20,719.87,NPOWER (ELECTRIC)
Council Wide,2015-04-10,749.59,NPOWER (ELECTRIC)
Council Wide,2015-04-15,217759.22,NPOWER (ELECTRIC)
Council Wide,2015-04-20,610.21,NPOWER (ELECTRIC)
Council Wide,2015-04-20,857.28,NPOWER (ELECTRIC)
Council Wide,2015-04-20,706.47,NPOWER (ELECTRIC)
Council Wide,2015-04-10,3287.76,NPOWER (ELECTRIC)
Council Wide,2015-04-20,767.65,NPOWER (ELECTRIC)
Council Wide,2015-04-20,581.23,NPOWER (ELECTRIC)
Council Wide,2015-04-20,1744.80,NPOWER (ELECTRIC)
Council Wide,2015-04-20,526.63,NPOWER (ELECTRIC)
CT&S,2015-04-22,5782.50,Ann Hawkesworth
CT&S,2015-04-08,4089.27,ARTISTES INTERNATIONAL
CT&S,2015-04-24,6120.61,AVFTB LTD
CT&S,2015-04-01,30000.00,AVFTB LTD
CT&S,2015-04-01,2000.00,Brathay Trust
CT&S,2015-04-01,3000.00,BRONTE SOCIETY
CT&S,2015-04-01,1000.00,BRONTE SOCIETY
CT&S,2015-04-20,876.03,DAMION LARKIN
CT&S,2015-04-10,4039.83,DANCE CONSORTIUM LTD
CT&S,2015-04-29,4830.21,ENTERTAINERS MANAGEMENT LTD
CT&S,2015-04-01,1500.00,Fluxx
CT&S,2015-04-22,10136.39,IMG ARTISTS (UK) LTD
CT&S,2015-04-01,4000.00,IMPRESSIONS GALLERY
CT&S,2015-04-01,6000.00,IMPRESSIONS GALLERY
CT&S,2015-04-08,6000.00,IMPRESSIONS GALLERY
CT&S,2015-04-01,-6000.00,IMPRESSIONS GALLERY
CT&S,2015-04-22,705.60,INBBA
CT&S,2015-04-29,210000.00,JB UK TOURING LTD
CT&S,2015-04-08,2000.00,LATVIAN WELFARE FUND
CT&S,2015-04-17,3840.00,LAUGHLINES LTD
CT&S,2015-04-24,17651.39,MUSIC AND LYRICS (OKLAHOMA) LTD
CT&S,2015-04-08,48000.00,MUSIC AND LYRICS (OKLAHOMA) LTD
CT&S,2015-04-15,1715.92,OFF THE KERB PRODUCTIONS
CT&S,2015-04-22,78000.00,ROYAL NATIONAL THEATRE
CT&S,2015-04-22,25657.12,THEATRE ROYAL BATH PRODUCTIONS
CT&S,2015-04-01,4000.00,Tribe Arts
CT&S,2015-04-01,3000.00,World Curry Festival
Cust Rel,2015-04-01,660.00,SECURITY INDUSTRY AUTHORITY
Cust Service,2015-04-10,42965.00,Addingham Parish Council
Cust Service,2015-04-10,109503.00,Baildon Town Council
Cust Service,2015-04-10,43075.00,BURLEY PARISH COUNCIL
