Organisational Unit,Payment Date,Amount,Beneficiary Name
"Climate, Housing, Employment & Skills",2015-02-11,3320.00,M Bansal
"Climate, Housing, Employment & Skills",2015-02-20,10760.00,POLLOCK LIFTS LTD
"Climate, Housing, Employment & Skills",2015-02-06,12500.00,Redacted Personal Data
"Climate, Housing, Employment & Skills",2015-02-27,1300.00,SDM Maintenance
"Climate, Housing, Employment & Skills",2015-02-13,7900.00,SS BUILDERS
"Climate, Housing, Employment & Skills",2015-02-06,6000.00,T HUSSAIN BUILDERS
"Climate, Housing, Employment & Skills",2015-02-25,6000.00,Talib Hussain
Council wide,2015-02-06,1553.37,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1265.92,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1286.64,BRITISH GAS TRADING LTD
Council wide,2015-02-06,-1229.76,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1883.78,BRITISH GAS TRADING LTD
Council wide,2015-02-06,904.49,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1910.25,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1834.37,BRITISH GAS TRADING LTD
Council wide,2015-02-06,837.70,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1676.77,BRITISH GAS TRADING LTD
Council wide,2015-02-06,2446.43,BRITISH GAS TRADING LTD
Council wide,2015-02-06,2612.41,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1457.61,BRITISH GAS TRADING LTD
Council wide,2015-02-06,995.52,BRITISH GAS TRADING LTD
Council wide,2015-02-06,2804.26,BRITISH GAS TRADING LTD
Council wide,2015-02-06,2048.03,BRITISH GAS TRADING LTD
Council wide,2015-02-06,935.45,BRITISH GAS TRADING LTD
Council wide,2015-02-06,5199.38,BRITISH GAS TRADING LTD
Council wide,2015-02-06,2506.11,BRITISH GAS TRADING LTD
Council wide,2015-02-06,3251.83,BRITISH GAS TRADING LTD
Council wide,2015-02-06,3693.25,BRITISH GAS TRADING LTD
Council wide,2015-02-06,2672.65,BRITISH GAS TRADING LTD
Council wide,2015-02-06,3910.61,BRITISH GAS TRADING LTD
Council wide,2015-02-06,3663.09,BRITISH GAS TRADING LTD
Council wide,2015-02-06,661.74,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1278.34,BRITISH GAS TRADING LTD
Council wide,2015-02-06,522.82,BRITISH GAS TRADING LTD
Council wide,2015-02-06,509.65,BRITISH GAS TRADING LTD
Council wide,2015-02-06,722.27,BRITISH GAS TRADING LTD
Council wide,2015-02-06,-522.82,BRITISH GAS TRADING LTD
Council wide,2015-02-06,611.41,BRITISH GAS TRADING LTD
Council wide,2015-02-06,753.56,BRITISH GAS TRADING LTD
Council wide,2015-02-06,541.90,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1055.85,BRITISH GAS TRADING LTD
Council wide,2015-02-06,719.50,BRITISH GAS TRADING LTD
Council wide,2015-02-06,992.78,BRITISH GAS TRADING LTD
Council wide,2015-02-06,954.68,BRITISH GAS TRADING LTD
Council wide,2015-02-06,943.57,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1306.40,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1280.32,BRITISH GAS TRADING LTD
Council wide,2015-02-06,644.73,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1359.75,BRITISH GAS TRADING LTD
Council wide,2015-02-06,2208.62,BRITISH GAS TRADING LTD
Council wide,2015-02-06,2587.62,BRITISH GAS TRADING LTD
Council wide,2015-02-06,3088.99,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1259.13,BRITISH GAS TRADING LTD
Council wide,2015-02-06,2904.64,BRITISH GAS TRADING LTD
Council wide,2015-02-06,542.99,BRITISH GAS TRADING LTD
Council wide,2015-02-06,3813.98,BRITISH GAS TRADING LTD
Council wide,2015-02-06,4740.21,BRITISH GAS TRADING LTD
Council wide,2015-02-06,2218.32,BRITISH GAS TRADING LTD
Council wide,2015-02-06,-730.81,BRITISH GAS TRADING LTD
Council wide,2015-02-06,-4013.93,BRITISH GAS TRADING LTD
Council wide,2015-02-06,901.42,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1363.40,BRITISH GAS TRADING LTD
Council wide,2015-02-06,9013.39,BRITISH GAS TRADING LTD
Council wide,2015-02-06,-951.42,BRITISH GAS TRADING LTD
Council wide,2015-02-06,-4496.98,BRITISH GAS TRADING LTD
Council wide,2015-02-06,2254.54,BRITISH GAS TRADING LTD
Council wide,2015-02-06,4254.53,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1728.07,BRITISH GAS TRADING LTD
Council wide,2015-02-06,-6871.64,BRITISH GAS TRADING LTD
Council wide,2015-02-06,31334.62,BRITISH GAS TRADING LTD
Council wide,2015-02-06,6574.54,BRITISH GAS TRADING LTD
Council wide,2015-02-06,4681.09,BRITISH GAS TRADING LTD
Council wide,2015-02-06,15534.48,BRITISH GAS TRADING LTD
Council wide,2015-02-06,5385.24,BRITISH GAS TRADING LTD
Council wide,2015-02-06,5266.58,BRITISH GAS TRADING LTD
Council wide,2015-02-06,2696.75,BRITISH GAS TRADING LTD
Council wide,2015-02-06,5379.70,BRITISH GAS TRADING LTD
Council wide,2015-02-06,7673.22,BRITISH GAS TRADING LTD
Council wide,2015-02-06,9755.92,BRITISH GAS TRADING LTD
Council wide,2015-02-06,10869.58,BRITISH GAS TRADING LTD
Council wide,2015-02-06,16326.37,BRITISH GAS TRADING LTD
Council wide,2015-02-06,15342.86,BRITISH GAS TRADING LTD
Council wide,2015-02-06,3009.43,BRITISH GAS TRADING LTD
Council wide,2015-02-06,7013.78,BRITISH GAS TRADING LTD
Council wide,2015-02-06,7523.10,BRITISH GAS TRADING LTD
Council wide,2015-02-06,-7013.78,BRITISH GAS TRADING LTD
Council wide,2015-02-06,-3009.43,BRITISH GAS TRADING LTD
Council wide,2015-02-06,2106.67,BRITISH GAS TRADING LTD
Council wide,2015-02-06,713.62,BRITISH GAS TRADING LTD
Council wide,2015-02-06,2160.31,BRITISH GAS TRADING LTD
Council wide,2015-02-06,584.08,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1717.88,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1162.43,BRITISH GAS TRADING LTD
Council wide,2015-02-06,2498.74,BRITISH GAS TRADING LTD
Council wide,2015-02-06,749.73,BRITISH GAS TRADING LTD
Council wide,2015-02-06,742.37,BRITISH GAS TRADING LTD
Council wide,2015-02-06,584.80,BRITISH GAS TRADING LTD
Council wide,2015-02-06,721.90,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1134.09,BRITISH GAS TRADING LTD
Council wide,2015-02-06,801.70,BRITISH GAS TRADING LTD
Council wide,2015-02-06,644.96,BRITISH GAS TRADING LTD
Council wide,2015-02-06,722.31,BRITISH GAS TRADING LTD
Council wide,2015-02-06,6004.59,BRITISH GAS TRADING LTD
Council wide,2015-02-06,605.53,BRITISH GAS TRADING LTD
Council wide,2015-02-06,726.26,BRITISH GAS TRADING LTD
Council wide,2015-02-06,1045.58,BRITISH GAS TRADING LTD
Council wide,2015-02-06,777.63,BRITISH GAS TRADING LTD
Council wide,2015-02-06,856.64,BRITISH GAS TRADING LTD
Council wide,2015-02-06,582.21,BRITISH GAS TRADING LTD
Council wide,2015-02-06,680.75,BRITISH GAS TRADING LTD
Council wide,2015-02-06,502.75,BRITISH GAS TRADING LTD
Council wide,2015-02-06,572.36,BRITISH GAS TRADING LTD
Council wide,2015-02-06,589.31,BRITISH GAS TRADING LTD
Council wide,2015-02-06,698.75,BRITISH GAS TRADING LTD
Council wide,2015-02-06,638.73,BRITISH GAS TRADING LTD
Council wide,2015-02-06,381131.54,NPOWER (ELECTRIC)
Council wide,2015-02-20,3987.46,NPOWER (ELECTRIC)
Council wide,2015-02-20,500.85,NPOWER (ELECTRIC)
Council wide,2015-02-20,1312.27,NPOWER (ELECTRIC)
Council wide,2015-02-20,1443.62,NPOWER (ELECTRIC)
Council wide,2015-02-20,2541.32,NPOWER (ELECTRIC)
Council wide,2015-02-20,1065.45,NPOWER (ELECTRIC)
Council wide,2015-02-20,501.92,NPOWER (ELECTRIC)
Council wide,2015-02-20,1411.54,NPOWER (ELECTRIC)
Council wide,2015-02-20,744.89,NPOWER (ELECTRIC)
Council wide,2015-02-20,1244.89,NPOWER (ELECTRIC)
Council wide,2015-02-20,2733.53,NPOWER (ELECTRIC)
Council wide,2015-02-20,798.38,NPOWER (ELECTRIC)
Council wide,2015-02-20,789.92,NPOWER (ELECTRIC)
Council wide,2015-02-20,2266.55,NPOWER (ELECTRIC)
Council wide,2015-02-20,609.36,NPOWER (ELECTRIC)
Council wide,2015-02-20,1482.98,NPOWER (ELECTRIC)
Council wide,2015-02-20,1841.39,NPOWER (ELECTRIC)
Council wide,2015-02-20,721.26,NPOWER (ELECTRIC)
Council wide,2015-02-20,1525.40,NPOWER (ELECTRIC)
Council wide,2015-02-20,847.11,NPOWER (ELECTRIC)
Council wide,2015-02-20,1445.19,NPOWER (ELECTRIC)
Council wide,2015-02-20,895.19,NPOWER (ELECTRIC)
Council wide,2015-02-20,1546.01,NPOWER (ELECTRIC)
Council wide,2015-02-20,753.78,NPOWER (ELECTRIC)
Council wide,2015-02-20,2317.60,NPOWER (ELECTRIC)
Council wide,2015-02-20,1762.84,NPOWER (ELECTRIC)
Council wide,2015-02-20,611.46,NPOWER (ELECTRIC)
Council wide,2015-02-20,839.01,NPOWER (ELECTRIC)
Council wide,2015-02-20,690.08,NPOWER (ELECTRIC)
Council wide,2015-02-20,1089.53,NPOWER (ELECTRIC)
Council wide,2015-02-20,3717.48,NPOWER (ELECTRIC)
Council wide,2015-02-20,2805.65,NPOWER (ELECTRIC)
Council wide,2015-02-20,1193.51,NPOWER (ELECTRIC)
Council wide,2015-02-20,996.13,NPOWER (ELECTRIC)
Council wide,2015-02-20,547.87,NPOWER (ELECTRIC)
Council wide,2015-02-20,1733.61,NPOWER (ELECTRIC)
Council wide,2015-02-20,1404.12,NPOWER (ELECTRIC)
Council wide,2015-02-20,5835.11,NPOWER (ELECTRIC)
Council wide,2015-02-20,1165.63,NPOWER (ELECTRIC)
Council wide,2015-02-20,807.86,NPOWER (ELECTRIC)
Council wide,2015-02-20,1483.94,NPOWER (ELECTRIC)
Council wide,2015-02-20,1897.93,NPOWER (ELECTRIC)
Council wide,2015-02-20,879.12,NPOWER (ELECTRIC)
Council wide,2015-02-20,1325.17,NPOWER (ELECTRIC)
Council wide,2015-02-20,1668.39,NPOWER (ELECTRIC)
Council wide,2015-02-20,1345.38,NPOWER (ELECTRIC)
Council wide,2015-02-20,1544.41,NPOWER (ELECTRIC)
Council wide,2015-02-20,783.01,NPOWER (ELECTRIC)
Council wide,2015-02-20,766.13,NPOWER (ELECTRIC)
Council wide,2015-02-20,605.03,NPOWER (ELECTRIC)
Council wide,2015-02-20,614.52,NPOWER (ELECTRIC)
Council wide,2015-02-20,1132.26,NPOWER (ELECTRIC)
Council wide,2015-02-20,1068.29,NPOWER (ELECTRIC)
Council wide,2015-02-20,793.40,NPOWER (ELECTRIC)
Council wide,2015-02-20,1187.13,NPOWER (ELECTRIC)
Council wide,2015-02-20,672.86,NPOWER (ELECTRIC)
Council wide,2015-02-20,1770.14,NPOWER (ELECTRIC)
Council wide,2015-02-20,1122.57,NPOWER (ELECTRIC)
Council wide,2015-02-20,509.62,NPOWER (ELECTRIC)
Council wide,2015-02-20,655.77,NPOWER (ELECTRIC)
Council wide,2015-02-20,629.51,NPOWER (ELECTRIC)
Council wide,2015-02-20,1122.36,NPOWER (ELECTRIC)
Council wide,2015-02-20,1098.58,NPOWER (ELECTRIC)
Council wide,2015-02-20,1133.56,NPOWER (ELECTRIC)
Council wide,2015-02-20,519.47,NPOWER (ELECTRIC)
Council wide,2015-02-20,2265.99,NPOWER (ELECTRIC)
Council wide,2015-02-20,1816.65,NPOWER (ELECTRIC)
Council wide,2015-02-20,590.41,NPOWER (ELECTRIC)
Council wide,2015-02-20,3002.92,NPOWER (ELECTRIC)
Council wide,2015-02-20,3806.25,NPOWER (ELECTRIC)
Council wide,2015-02-20,3175.75,NPOWER (ELECTRIC)
Council wide,2015-02-20,-565.66,NPOWER (ELECTRIC)
Council wide,2015-02-20,565.66,NPOWER (ELECTRIC)
Council wide,2015-02-20,533.43,NPOWER (ELECTRIC)
Council wide,2015-02-20,576.49,NPOWER (ELECTRIC)
Council wide,2015-02-20,1641.77,NPOWER (ELECTRIC)
Council wide,2015-02-20,5372.12,NPOWER (ELECTRIC)
Council wide,2015-02-20,6338.34,NPOWER (ELECTRIC)
Council wide,2015-02-20,4745.56,NPOWER (ELECTRIC)
Council wide,2015-02-20,1582.87,NPOWER (ELECTRIC)
Council wide,2015-02-20,5898.07,NPOWER (ELECTRIC)
Council wide,2015-02-20,7115.05,NPOWER (ELECTRIC)
Council wide,2015-02-20,3577.51,NPOWER (ELECTRIC)
Council wide,2015-02-20,18062.10,NPOWER (ELECTRIC)
Council wide,2015-02-20,2133.52,NPOWER (ELECTRIC)
Council wide,2015-02-20,7376.97,NPOWER (ELECTRIC)
Council wide,2015-02-20,1780.47,NPOWER (ELECTRIC)
Council wide,2015-02-20,4921.31,NPOWER (ELECTRIC)
Council wide,2015-02-20,7659.18,NPOWER (ELECTRIC)
Council wide,2015-02-20,1777.40,NPOWER (ELECTRIC)
Council wide,2015-02-20,10342.32,NPOWER (ELECTRIC)
CT&S,2015-02-27,7434.99,AFA EVENTS LTD
CT&S,2015-02-27,1365.82,BOUND & GAGGED LTD
CT&S,2015-02-04,114000.00,CALAMITY JANE LTD
CT&S,2015-02-20,9163.07,CALAMITY JANE LTD
CT&S,2015-02-25,1669.02,DAMION LARKIN
CT&S,2015-02-25,1606.40,DAMION LARKIN
CT&S,2015-02-11,10200.00,E T M ( AGENCIES ) LTD
CT&S,2015-02-04,1500.00,Finite Productions
CT&S,2015-02-04,2623.25,GREAT VICTORIA HOTEL
CT&S,2015-02-25,2623.25,GREAT VICTORIA HOTEL
CT&S,2015-02-27,24509.59,H M TENNENT LTD
CT&S,2015-02-27,5151.59,HANDSHAKE LTD
CT&S,2015-02-11,120000.00,HM TENNENT LTD
CT&S,2015-02-25,27300.00,IMG ARTISTS (UK) LTD
CT&S,2015-02-06,860.00,IT'S MURDER (1999) LIMITED
CT&S,2015-02-06,2760.00,LAUGHLINES LTD
CT&S,2015-02-25,96000.00,NEW ADVENTURES SCISSORMAN LTD
CT&S,2015-02-20,1200.00,OPERA & BALLET INTERNATIONAL LTD
CT&S,2015-02-18,81575.29,QDOS PANTOMIMES LTD
CT&S,2015-02-18,9600.00,SALLY MORGAN ENTERPRISES LTD
CT&S,2015-02-25,10714.13,SINGALONGA PRODUCTIONS LTD
CT&S,2015-02-18,5749.23,VAMPIRES ROCK LTD
Cust Rel,2015-02-25,1650.00,SECURITY INDUSTRY AUTHORITY
Democratic,2015-02-02,5200.00,DOMINIC BELL
Democratic,2015-02-09,2507.92,HSBC BANK PLC
Democratic,2015-02-25,2431.74,MARY BURKE
Democratic,2015-02-18,5635.30,OLIVER ROBERT LONGSTAFF
Democratic Services,2015-02-25,790.80,A PADWELL
Democratic Services,2015-02-06,1049.97,ADARE
Democratic Services,2015-02-27,1593.35,ADARE
Democratic Services,2015-02-18,1426.04,BRADFORD HOSPITAL NHS TRUST
Democratic Services,2015-02-18,782.54,BRADFORD HOSPITAL NHS TRUST
Democratic Services,2015-02-18,633.83,CANON (UK) LTD
Democratic Services,2015-02-25,1645.60,DR F ALI
Democratic Services,2015-02-25,984.40,DR JAMES GARVICAN
Democratic Services,2015-02-25,3251.60,DR JAMES GARVICAN
Democratic Services,2015-02-25,9454.20,DR LISA BARKER
Democratic Services,2015-02-25,2132.80,DR LISA BARKER
Democratic Services,2015-02-25,2702.10,DR RICHARD KNIGHTS
Democratic Services,2015-02-25,1839.20,DR RICHARD KNIGHTS
Democratic Services,2015-02-06,666.00,G W BUTLER LTD
Democratic Services,2015-02-02,2380.00,HUDDERSFIELD FUNERAL HOME
Democratic Services,2015-02-25,677.60,K L RAMSDEN
Democratic Services,2015-02-27,827.96,MEDIACOM NORTH LTD
Democratic Services,2015-02-27,824.05,MEDIACOM NORTH LTD
Democratic Services,2015-02-13,599.05,NEOPOST FINANCE LTD
Democratic Services,2015-02-09,1318.15,ROYAL MAIL GROUP LTD
Democratic Services,2015-02-09,740.93,ROYAL MAIL GROUP LTD
Democratic Services,2015-02-18,-678.16,ROYAL MAIL GROUP LTD
Democratic Services,2015-02-25,593.57,ROYAL MAIL GROUP LTD
Democratic Services,2015-02-13,4453.94,UNIVERSITY HOSPITALS OF LEICESTER
Democratic Services,2015-02-02,6080.00,WAKEFIELD MET DIST CNCL
Development Services,2015-02-13,875.07,MEDIACOM NORTH LTD
Development Services,2015-02-09,1423.00,THOMSON REUTERS
Economic Development Service,2015-02-02,6800.00,ADVANCED DIGITAL INSTITUTE (ADI)(UK
Economic Development Service,2015-02-02,795.00,ASSOCIATION OF TOWN CENTRE MANAGEME
Economic Development Service,2015-02-27,550.00,BINGLEY CHAMBER OF TRADE & COMMERCE
Economic Development Service,2015-02-27,1169.00,BINGLEY CHAMBER OF TRADE & COMMERCE
Economic Development Service,2015-02-20,3750.00,DTZ
Economic Development Service,2015-02-02,12008.86,EVERLAST SCAFFOLDING LTD
Economic Development Service,2015-02-27,1044.22,GSM PRODUCTS LTD
Economic Development Service,2015-02-18,36000.00,GUMPTION CENTRES LIMITED
Economic Development Service,2015-02-18,8426.73,H M COURTS & TRIBUNALS SERVICE
Economic Development Service,2015-02-09,397163.24,ISG CONSTRUCTION LTD
Economic Development Service,2015-02-02,15840.00,LEEDS COUNCIL
Economic Development Service,2015-02-02,22210.83,LEEDS COUNCIL
Economic Development Service,2015-02-18,5000.00,MARK BREARLEY & COMPANY
Economic Development Service,2015-02-18,2600.00,NEEDHAMS SOLICITORS
Economic Development Service,2015-02-02,1350.00,NEWSCO INSIDER LIMITED
Economic Development Service,2015-02-11,5750.00,PENDLE RUSSELLS LIMITED
Economic Development Service,2015-02-09,3330.20,PHS GROUP PLC
Economic Development Service,2015-02-06,2910.00,SILVERMAZE LIMITED
Economic Development Service,2015-02-06,942.00,SILVERMAZE LIMITED
Economic Development Service,2015-02-02,2600.00,SUSAN KENYON STRATEGIC MARKETING
Economic Development Service,2015-02-04,1666.00,THE BRADFORD TEXTILE SOCIETY
Ed Contract Services,2015-02-13,650.00,AIREDALE COOLING SERVICES LTD
Ed Contract Services,2015-02-13,956.00,AIREDALE COOLING SERVICES LTD
Ed Contract Services,2015-02-25,561.00,AIREDALE COOLING SERVICES LTD
Ed Contract Services,2015-02-02,1608.81,ALL SAINTS CE PRIMARY SCHOOL
Ed Contract Services,2015-02-02,1128.96,ALLERTON PRIMARY SCHOOL
Ed Contract Services,2015-02-02,526.05,ATLAS COMMUNITY PRIMARY SCHOOL
Ed Contract Services,2015-02-02,909.00,BAILDON C E PRIMARY SCHOOL
Ed Contract Services,2015-02-02,1101.24,BARKEREND PRIMARY SCHOOL
Ed Contract Services,2015-02-18,632.57,BERENDSEN
Ed Contract Services,2015-02-02,1398.80,BOWLING PARK PRIMARY SCHOOL
Ed Contract Services,2015-02-02,877.80,BRACKENHILL PRIMARY SCHOOL
Ed Contract Services,2015-02-09,878.50,BRONTE WATER COOLERS LTD
Ed Contract Services,2015-02-02,625.10,BURLEY OAKS PRIMARY SCHOOL
Ed Contract Services,2015-02-11,588.51,CANNON HYGIENE LTD
Ed Contract Services,2015-02-11,535.00,CANNON HYGIENE LTD
Ed Contract Services,2015-02-02,737.39,CARRWOOD PRIMARY SCHOOL
Ed Contract Services,2015-02-02,1706.25,CAVENDISH PRIMARY SCHOOL
Ed Contract Services,2015-02-02,765.70,COPTHORNE PRIMARY SCHOOL
Ed Contract Services,2015-02-02,1040.82,COTTINGLEY VILLAGE PRIMARY SCHOOL
Ed Contract Services,2015-02-02,512.40,CROSSFLATTS PRIMARY SCHOOL
Ed Contract Services,2015-02-13,516.22,DEBRIAR LTD
Ed Contract Services,2015-02-06,43480.00,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2015-02-09,12270.00,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2015-02-02,1138.83,DIXONS MANNINGHAM PRIMARY
Ed Contract Services,2015-02-02,1404.00,DIXONS MARCHBANK PRIMARY SCHOOL
Ed Contract Services,2015-02-02,892.43,ELDWICK PRIMARY SCHOOL
Ed Contract Services,2015-02-18,932.14,F W BISHOP & SON LTD
Ed Contract Services,2015-02-18,521.83,F W BISHOP & SON LTD
Ed Contract Services,2015-02-18,1138.35,F W BISHOP & SON LTD
Ed Contract Services,2015-02-18,761.48,F W BISHOP & SON LTD
Ed Contract Services,2015-02-02,993.08,FARFIELD PRIMARY AND NURSERY SCHOOL
Ed Contract Services,2015-02-02,1177.00,FARNHAM PRIMARY SCHOOL
Ed Contract Services,2015-02-02,791.35,FEARNVILLE PRIMARY SCHOOL
Ed Contract Services,2015-02-02,629.85,FEVERSHAM PRIMARY ACADEMY
Ed Contract Services,2015-02-25,511.81,FIRST CHOICE CATERING SPARES LTD
Ed Contract Services,2015-02-02,521.58,FOXHILL PRIMARY SCHOOL
Ed Contract Services,2015-02-09,543.24,FRESHFAYRE LTD
Ed Contract Services,2015-02-13,566.79,FRESHFAYRE LTD
Ed Contract Services,2015-02-18,662.90,FRESHFAYRE LTD
Ed Contract Services,2015-02-18,640.44,FRESHFAYRE LTD
Ed Contract Services,2015-02-18,775.00,GAEL LTD
Ed Contract Services,2015-02-02,932.14,GIRLINGTON PRIMARY SCHOOL
Ed Contract Services,2015-02-02,1013.46,GREEN LANE PRIMARY SCHOOL
Ed Contract Services,2015-02-02,885.02,GROVE HOUSE PRIMARY SCHOOL
Ed Contract Services,2015-02-09,659.36,HAIGHS (GUISELEY) LTD
Ed Contract Services,2015-02-09,721.25,HAIGHS (GUISELEY) LTD
Ed Contract Services,2015-02-09,760.53,HAIGHS (GUISELEY) LTD
Ed Contract Services,2015-02-18,730.44,HAIGHS (GUISELEY) LTD
Ed Contract Services,2015-02-27,862.63,HAIGHS (GUISELEY) LTD
Ed Contract Services,2015-02-02,1595.37,HEATON PRIMARY SCHOOL
Ed Contract Services,2015-02-02,757.91,HEATON ST BARNABAS CE PRIMARY SCHOO
Ed Contract Services,2015-02-02,1656.00,HOLLINGWOOD PRIMARY SCHOOL
Ed Contract Services,2015-02-02,550.40,HOLYCROFT PRIMARY SCHOOL
Ed Contract Services,2015-02-02,1239.04,HOME FARM PRIMARY SCHOOL
Ed Contract Services,2015-02-02,1143.04,HORTON GRANGE PRIMARY SCHOOL
Ed Contract Services,2015-02-02,974.70,HORTON PARK PRIMARY SCHOOL
Ed Contract Services,2015-02-02,546.48,HOYLE COURT PRIMARY SCHOOL
Ed Contract Services,2015-02-02,573.32,IDLE CE PRIMARY SCHOOL
Ed Contract Services,2015-02-18,739.50,INVESTEC ASSET FINANCE PLC
Ed Contract Services,2015-02-04,4201.32,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2015-02-04,664.50,J W YOUNG (BUTCHER) LTD
