Organisational Unit,Payment Date,Amount,Beneficiary Name
Children's Services,2017-09-05,3385.20,BARNARDOS
Children's Services,2017-09-19,13794.00,BECKFOOT ALLERTON ACADEMY
Children's Services,2017-09-19,61121.00,BECKFOOT HEATON PRIMARY ACADEMY
Children's Services,2017-09-19,5849.00,BECKFOOT OAKBANK ACADEMY
Children's Services,2017-09-19,18133.00,BECKFOOT SCHOOL
Children's Services,2017-09-19,17959.00,BECKFOOT THORNTON ACADEMY
Children's Services,2017-09-19,3103.00,BECKFOOT UPPER HEATON
Children's Services,2017-09-12,511.00,BEDFORD MOWING SERVICES
Children's Services,2017-09-14,511.00,BEDFORD MOWING SERVICES
Children's Services,2017-09-14,511.00,BEDFORD MOWING SERVICES
Children's Services,2017-09-19,3785.00,BELLE VUE GIRLS' ACADEMY
Children's Services,2017-09-19,4097.00,BEN RHYDDING PRE-SCHOOL PLAYGROUP
Children's Services,2017-09-12,734.90,BERENDSEN
Children's Services,2017-09-14,9424.50,BEST BUNK BEDS
Children's Services,2017-09-19,885.00,BEVERLEY THOMPSON
Children's Services,2017-09-28,2312.5,BIERLEY COMMUNITY ASSOCIATION LTD
Children's Services,2017-09-26,4345.42,BINGLEY GRAMMAR SCHOOL
Children's Services,2017-09-19,12594.00,BLOSSOM NURSERY
Children's Services,2017-09-28,660.00,BOOKPOINT LIMITED
Children's Services,2017-09-19,53721.00,BRADFORD ACADEMY
Children's Services,2017-09-19,4784.00,BRADFORD CHRISTIAN SCHOOL
Children's Services,2017-09-07,72730.38,BRADFORD CHRISTIAN SCHOOL
Children's Services,2017-09-19,3350.00,BRADFORD CITY FOOTBALL IN THE COMMU
Children's Services,2017-09-19,52601.00,BRADFORD COLLEGE
Children's Services,2017-09-19,3600.00,BRADFORD DISABILITY SPORT & LEISURE
Children's Services,2017-09-19,336243.00,BRADFORD FORSTER ACADEMY
Children's Services,2017-09-19,6185.00,BRADFORD GIRLS GRAMMAR SCHOOL
Children's Services,2017-09-19,6044.00,BRADFORD TRIDENT - PARK LANE CENTRE
Children's Services,2017-09-19,10533.00,BRADFORD UNIVERSITY NURSERY
Children's Services,2017-09-19,706.66,BRADFORD WOMENS AID
Children's Services,2017-09-21,6020.29,BRADFORD YMCA
Children's Services,2017-09-21,6020.29,BRADFORD YMCA
Children's Services,2017-09-19,8375.00,BRAMBLE HEDGE PRE-SCHOOL
Children's Services,2017-09-28,1620.00,BRAMBLE HEDGE PRE-SCHOOL
Children's Services,2017-09-12,12049.00,BRATHAY TRUST
Children's Services,2017-09-19,9556.00,BRIDGEHOUSE DAY NURSERY
Children's Services,2017-09-14,2780.00,BROADWOOD EDUCATIONAL SERVICES LTD
Children's Services,2017-09-14,3800.00,BROADWOOD EDUCATIONAL SERVICES LTD
Children's Services,2017-09-14,13500.00,BROADWOOD EDUCATIONAL SERVICES LTD
Children's Services,2017-09-14,13500.00,BROADWOOD EDUCATIONAL SERVICES LTD
Children's Services,2017-09-26,685.00,BROMCOM COMPUTERS PLC
Children's Services,2017-09-26,685.00,BROMCOM COMPUTERS PLC
Children's Services,2017-09-21,24120.21,BROOKLANDS SCHOOL
Children's Services,2017-09-19,4958.00,BROOMFIELD PRIVATE DAY NURSERY
Children's Services,2017-09-19,5599.00,BURLEY NURSERY SCHOOL LTD
Children's Services,2017-09-19,4045.00,BUTTERFLIES EARLY YEARS CENTRE LTD
Children's Services,2017-09-19,8120.00,BUTTERSHAW B & E COLLEGE ACADEMY
Children's Services,2017-09-19,28024.00,BUTTERSHAW CHRISTIAN FAMILY CENTRE
Children's Services,2017-09-19,5460.00,BUTTERSHAW CHRISTIAN FAMILY CENTRE
Children's Services,2017-09-05,3277.14,BY THE BRIDGE LIMITED
Children's Services,2017-09-19,3116.00,CALDERDALE COLLEGE
Children's Services,2017-09-05,21257.01,CAMBIAN CHILDCARE LTD
Children's Services,2017-09-05,13175.00,CAMBIAN CHILDCARE LTD
Children's Services,2017-09-05,7951.50,CAMBIAN CHILDCARE LTD
Children's Services,2017-09-05,7951.50,CAMBIAN CHILDCARE LTD
Children's Services,2017-09-05,7951.50,CAMBIAN CHILDCARE LTD
Children's Services,2017-09-05,7951.50,CAMBIAN CHILDCARE LTD
Children's Services,2017-09-05,12722.40,CAMBIAN CHILDCARE LTD
Children's Services,2017-09-05,-2118.96,CAMBIAN CHILDCARE LTD
Children's Services,2017-09-05,-2271.85,CAMBIAN CHILDCARE LTD
Children's Services,2017-09-05,-14085.47,CAMBIAN CHILDCARE LTD
Children's Services,2017-09-14,22666.67,CAMBIAN WHINFELL SCHOOL LTD
Children's Services,2017-09-05,3405.66,CAPSTONE FOSTER CARE LTD
Children's Services,2017-09-05,3534.00,CAPSTONE FOSTER CARE LTD
Children's Services,2017-09-05,3405.66,CAPSTONE FOSTER CARE LTD
Children's Services,2017-09-05,3321.34,CAPSTONE FOSTER CARE LTD
Children's Services,2017-09-19,11244.01,CARE TODAY
Children's Services,2017-09-28,2418.00,CARE UNIQUE LTD
Children's Services,2017-09-28,837.00,CARE UNIQUE LTD
Children's Services,2017-09-19,641.00,CATHERINE HORSFALL
Children's Services,2017-09-19,8211.00,CAVENDISH LODGE DAY NURSEY
Children's Services,2017-09-14,18786.00,CENTREPOINT SOHO LTD
Children's Services,2017-09-14,19633.80,CENTREPOINT SOHO LTD
Children's Services,2017-09-07,7746.22,Chadwick High School
Children's Services,2017-09-07,-7746.22,Chadwick High School
Children's Services,2017-09-12,7746.22,CHADWICK HIGH SCHOOL & PRU
Children's Services,2017-09-19,6868.00,CHAMPION CHILDMINDING
Children's Services,2017-09-05,5757.01,CHANNELS & CHOICES THERAPEUTIC FOST
Children's Services,2017-09-05,5757.01,CHANNELS & CHOICES THERAPEUTIC FOST
Children's Services,2017-09-19,2795.00,CHANTELLE FIRTH - KINDER KIDZ
Children's Services,2017-09-19,4178.00,CHERRY TREE DAY NURSERY
Children's Services,2017-09-14,10233.17,CHESHIRE WEST AND CHESTER COUNCIL
Children's Services,2017-09-26,-902.50,CHESHIRE WEST AND CHESTER COUNCIL
Children's Services,2017-09-26,-2067.50,CHESHIRE WEST AND CHESTER COUNCIL
Children's Services,2017-09-26,1199.50,CHESHIRE WEST AND CHESTER COUNCIL
Children's Services,2017-09-26,2067.50,CHESHIRE WEST AND CHESTER COUNCIL
Children's Services,2017-09-26,-2898.00,CHESHIRE WEST AND CHESTER COUNCIL
Children's Services,2017-09-26,2898.00,CHESHIRE WEST AND CHESTER COUNCIL
Children's Services,2017-09-26,-3942.00,CHESHIRE WEST AND CHESTER COUNCIL
Children's Services,2017-09-26,3942.00,CHESHIRE WEST AND CHESTER COUNCIL
Children's Services,2017-09-19,11835.00,CHILDRENS PLACE HEATON
Children's Services,2017-09-19,5977.00,CHILDRENS PLACE LTD
Children's Services,2017-09-19,14121.00,CHILDREN'S PLACE LTD
Children's Services,2017-09-19,6962.00,CHILDREN'S PLACE ST JAMES
Children's Services,2017-09-19,6284.00,CHILDSPLAY
Children's Services,2017-09-19,7289.00,CHILDSPLAY (2YO GRANT ONLY)
Children's Services,2017-09-19,6553.00,CHRIST CHURCH CE ACADEMY
Children's Services,2017-09-12,785,CLAIRE BAITS
Children's Services,2017-09-12,1515,CLAIRE BAITS
Children's Services,2017-09-19,780,CLAIRE BAITS
Children's Services,2017-09-28,830,CLAIRE BAITS
Children's Services,2017-09-19,985.00,CLAIRE BOTTOMLEY (CHILDMINDER)
Children's Services,2017-09-19,888.00,CLAIRE EYLES
Children's Services,2017-09-19,515.00,CLARE FOSTER
Children's Services,2017-09-19,10172.00,CLIFFE HOUSE DAY NURSERIES LTD
Children's Services,2017-09-19,3276.00,CLIFFE HOUSE DAY NURSERY - SHIPLEY
Children's Services,2017-09-19,6789.00,CLIFFE HOUSE DAY NURSERY BAILDON
Children's Services,2017-09-14,2240.00,CLIFTON LODGE GUEST HOUSE
Children's Services,2017-09-14,1400.00,CLIFTON LODGE GUEST HOUSE
Children's Services,2017-09-14,1960.00,CLIFTON LODGE GUEST HOUSE
Children's Services,2017-09-07,516.10,COLLIS MEDIATION LTD
Children's Services,2017-09-07,516.10,COLLIS MEDIATION LTD
Children's Services,2017-09-21,1073.70,COLLIS MEDIATION LTD
Children's Services,2017-09-21,625.80,COLLIS MEDIATION LTD
Children's Services,2017-09-19,24765.00,COMMUNITY WORKS
Children's Services,2017-09-19,11061.30,COMPASS CHILDREN'S HOMES LIMITED
Children's Services,2017-09-19,-4424.52,COMPASS CHILDREN'S HOMES LIMITED
Children's Services,2017-09-05,3365.67,COMPASS FOSTERING NORTH LIMITED
Children's Services,2017-09-05,3263.99,COMPASS FOSTERING NORTH LIMITED
Children's Services,2017-09-05,2524.33,COMPASS FOSTERING NORTH LIMITED
Children's Services,2017-09-05,2657.01,COMPASS FOSTERING NORTH LIMITED
Children's Services,2017-09-12,2196.15,CONTROLLED SPACE LTD
Children's Services,2017-09-19,26561.00,COPTHORNE PRIMARY ACADEMY
Children's Services,2017-09-19,4899.00,COTTINGLEY MANOR PRIVATE NURSERY
Children's Services,2017-09-19,4662.00,COTTINGLEY PRE-SCHOOL PLAYGROUP
Children's Services,2017-09-19,688.00,COUNTRY KIDS
Children's Services,2017-09-19,7071.00,CRAVEN COLLEGE
Children's Services,2017-09-19,2706.00,CREATIVE CHILD LTD
Children's Services,2017-09-26,10560.00,CREATIVE OUTDOOR GROUP
Children's Services,2017-09-19,3506.27,CREDO CARE
Children's Services,2017-09-19,4089.00,CRYSTAL GARDENS PRIMARY SCHOOL
Children's Services,2017-09-19,8619.00,CULLINGWORTH PRE-SCHOOL
Children's Services,2017-09-19,5414.00,CUTE COMPANIONS LIMITED
Children's Services,2017-09-19,11640.00,DAISY CHAIN PRIVATE DAY NURSERY
Children's Services,2017-09-19,786.00,DAISYCUPS CHILDMINDING
Children's Services,2017-09-19,7599.00,DARGAN CHILDCARE LTD
Children's Services,2017-09-19,9651.00,DARGAN CHILDCARE LTD
Children's Services,2017-09-19,515.00,DEANA MCCORMACK
Children's Services,2017-09-19,531.00,DELLA HOWELL-GOTT
Children's Services,2017-09-19,17581.00,DENHOLME PRIMARY ACADEMY
Children's Services,2017-09-19,500.00,DIANE KENYON
Children's Services,2017-09-19,27838.00,DIXONS ALLERTON ACADEMY
Children's Services,2017-09-19,8131.00,DIXONS CITY ACADEMY
Children's Services,2017-09-19,2249.00,DIXONS KINGS ACADEMY
Children's Services,2017-09-19,5856.00,DIXONS MANNINGHAM PRIMARY
Children's Services,2017-09-19,17400.00,DIXONS MARCHBANK PRIMARY SCHOOL
Children's Services,2017-09-19,1055.00,DIXONS MCMILLAN ACADEMY
Children's Services,2017-09-19,2866.00,DIXONS MUSIC PRIMARY
Children's Services,2017-09-19,2551.00,DIXONS TRINITY ACADEMY
Children's Services,2017-09-19,1517.00,DOREEN WILLIAMS
Children's Services,2017-09-28,13285.67,DOVE ADOLESCENT SERVICES
Children's Services,2017-09-28,13285.67,DOVE ADOLESCENT SERVICES
Children's Services,2017-09-28,13285.67,DOVE ADOLESCENT SERVICES
Children's Services,2017-09-28,12857.10,DOVE ADOLESCENT SERVICES
Children's Services,2017-09-05,12250.00,DR GEORGE MADINE
Children's Services,2017-09-19,2070.00,DRADISHAW HOUSE DAY NURSERY
Children's Services,2017-09-12,3764.26,DREAMSS LTD
Children's Services,2017-09-19,563.00,E CHAPPELL
Children's Services,2017-09-07,2600.00,EAST RIDING OF YORKSHIRE COUNCIL
Children's Services,2017-09-12,1733.33,EAST RIDING OF YORKSHIRE COUNCIL
Children's Services,2017-09-12,3900.00,EAST RIDING OF YORKSHIRE COUNCIL
Children's Services,2017-09-19,1875.00,EAST RIDING OF YORKSHIRE COUNCIL
Children's Services,2017-09-19,975.00,EAST RIDING OF YORKSHIRE COUNCIL
Children's Services,2017-09-19,1735.00,EASTBURN PRE SCHOOL
Children's Services,2017-09-05,4920.00,EDINC LTD
Children's Services,2017-09-19,1576.00,ELIZABETH & RICHARD MITCHELL
Children's Services,2017-09-19,773.00,ELLEN BEGBIE
Children's Services,2017-09-21,2412.5,EMERGE
Children's Services,2017-09-19,824.00,EMMA LOUISE FIRTH
Children's Services,2017-09-19,638.00,EMMA LOUISE PARKINSON
Children's Services,2017-09-14,857.52,ENABLE2 CIC
Children's Services,2017-09-19,9530.00,ESSCROFT PRIVATE NURSERY
Children's Services,2017-09-05,18857.14,EXCEPTIONAL CARE LTD
Children's Services,2017-09-21,3428.57,EXCEPTIONAL CARE LTD
Children's Services,2017-09-19,3197.00,EXLEY HEAD PRE-SCHOOL
Children's Services,2017-09-19,12286.00,FAIR PLAY DAY NURSERY LTD
Children's Services,2017-09-19,14284.00,FARFIELD NURSERY LTD
Children's Services,2017-09-19,10338.00,FEARNLEY PRIVATE DAY NURSERY
Children's Services,2017-09-19,3492.00,FEVERSHAM COLLEGE (ACADEMY)
Children's Services,2017-09-19,15352.00,FEVERSHAM FIRST STEPS
Children's Services,2017-09-19,22458.00,FEVERSHAM PRIMARY ACADEMY
Children's Services,2017-09-19,4387.00,FIRST CLASS CHILD CARE LTD
Children's Services,2017-09-19,14167.00,FIRST STEPS CHRISTIAN PRE-SCHOOL
Children's Services,2017-09-05,26128.57,FIVE RIVERS CHILD CARE LTD
Children's Services,2017-09-12,11329.89,FOCUS CARE SERVICES LTD
Children's Services,2017-09-05,3307.39,FOSTER CARE ASSOCIATES
Children's Services,2017-09-05,3307.39,FOSTER CARE ASSOCIATES
Children's Services,2017-09-05,3307.39,FOSTER CARE ASSOCIATES
Children's Services,2017-09-05,3448.13,FOSTER CARE ASSOCIATES
Children's Services,2017-09-05,5440.50,FOSTER CARE ASSOCIATES
Children's Services,2017-09-05,1802.00,FOSTER CARE ASSOCIATES
Children's Services,2017-09-19,-706.50,FOSTER CARE ASSOCIATES
Children's Services,2017-09-19,1428.00,FOSTER CARE ASSOCIATES
Children's Services,2017-09-19,1545.60,FOSTER CARE ASSOCIATES
Children's Services,2017-09-19,1478.40,FOSTER CARE ASSOCIATES
Children's Services,2017-09-19,1478.40,FOSTER CARE ASSOCIATES
Children's Services,2017-09-05,3472.00,FOSTERING PEOPLE
Children's Services,2017-09-19,3400.04,FOSTERING RELATIONS LIMITED
Children's Services,2017-09-05,3260.41,FOSTERING SOLUTIONS LIMITED
Children's Services,2017-09-05,1970.67,FOSTERING SOLUTIONS LIMITED
Children's Services,2017-09-05,2491.44,FREEDOM STUDIOS
Children's Services,2017-09-19,20714.29,GBA CARE LTD
Children's Services,2017-09-21,8857.14,GBA CARE LTD
Children's Services,2017-09-21,17891.43,GBA CARE LTD
Children's Services,2017-09-19,2530.00,GRANGE TECHNOLOGY COLLEGE
Children's Services,2017-09-19,38530.00,GREEN LANE PRIMARY ACADEMY
Children's Services,2017-09-19,4446.00,GREEN TOP DAY NURSERY LTD
Children's Services,2017-09-19,9547.00,GREENGATE HSE PRIVATE DAY NURSERY
Children's Services,2017-09-14,1600,GUISELEY SCHOOL
Children's Services,2017-09-14,1340.00,H KHAN
Children's Services,2017-09-19,15504.00,HANDPRINTS UK LIMITED
Children's Services,2017-09-19,546.00,HANNA IBBERSON
Children's Services,2017-09-19,6311.00,HARDEN PRE-SCHOOL
Children's Services,2017-09-19,1992.00,HARDEN PRIMARY SCHOOL
Children's Services,2017-09-19,25662.00,HAWORTH PRIMARY ACADEMY
Children's Services,2017-09-19,1538.00,HAYLEY PRICE
Children's Services,2017-09-19,136751.00,HAZELBECK SCHOOL
Children's Services,2017-09-19,10531.00,HEARTER MONTESSORI
Children's Services,2017-09-28,646.80,HEARTER MONTESSORI
Children's Services,2017-09-05,6120.33,HEATH FARM FOSTERING
Children's Services,2017-09-19,1030.00,HELEN ARMSTRONG
Children's Services,2017-09-19,780.00,HELEN HOOPER
Children's Services,2017-09-19,515.00,HELEN NORTON
Children's Services,2017-09-05,7980.00,HEXAGON CARE SERVICES LTD
Children's Services,2017-09-05,8835.00,HEXAGON CARE SERVICES LTD
Children's Services,2017-09-05,8835.00,HEXAGON CARE SERVICES LTD
Children's Services,2017-09-05,8835.00,HEXAGON CARE SERVICES LTD
Children's Services,2017-09-05,8835.00,HEXAGON CARE SERVICES LTD
Children's Services,2017-09-05,11049.29,HEXAGON CARE SERVICES LTD
Children's Services,2017-09-05,11049.29,HEXAGON CARE SERVICES LTD
Children's Services,2017-09-05,9853.57,HEXAGON CARE SERVICES LTD
Children's Services,2017-09-05,13263.57,HEXAGON CARE SERVICES LTD
Children's Services,2017-09-05,11049.29,HEXAGON CARE SERVICES LTD
Children's Services,2017-09-21,-511.43,HEXAGON CARE SERVICES LTD
Children's Services,2017-09-21,9853.57,HEXAGON CARE SERVICES LTD
Children's Services,2017-09-21,9162.71,HEXAGON CARE SERVICES LTD
Children's Services,2017-09-26,4767.86,HEXAGON CARE SERVICES LTD
Children's Services,2017-09-28,3664.29,HEXAGON CARE SERVICES LTD
Children's Services,2017-09-19,8184.00,HICKORY HOUSE CHILDCARE
Children's Services,2017-09-19,20497.00,HIGH CRAGS ACADEMY
Children's Services,2017-09-19,149083.00,HIGH PARK SCHOOL ACADEMY
Children's Services,2017-09-14,10015.16,HIGHBURY SCHOOL
Children's Services,2017-09-19,10085.00,HIGHFIELD COMMUNITY PRE-SCHOOL
Children's Services,2017-09-19,15918.00,HIGHFIELD NURSERY
Children's Services,2017-09-19,33420.00,HORTON GRANGE PRIMARY ACADEMY
Children's Services,2017-09-19,4558.00,HORTON GREEN DAY NURSERY LIMITED
Children's Services,2017-09-12,17000.43,HORTON HOUSING SUPPORT LTD
Children's Services,2017-09-12,25371.43,HORTON HOUSING SUPPORT LTD
Children's Services,2017-09-28,26228.57,HORTON HOUSING SUPPORT LTD
Children's Services,2017-09-19,3428.00,HORTON PARK PRIMARY ACADEMY
Children's Services,2017-09-19,9536.00,HOYLE COURT PRE-SCHOOL
Children's Services,2017-09-19,8554.00,ILKLEY GRAMMAR SCHOOL
Children's Services,2017-09-19,1097.00,ILKLEY PRE-SCHOOL PLAYGROUP
Children's Services,2017-09-19,5096.00,IMMANUEL COLLEGE
Children's Services,2017-09-19,5000.00,IMPARTIAL OUTCOMES (UK) LIMITED
Children's Services,2017-09-19,862.12,INCOMMUNITIES
Children's Services,2017-09-12,1461.65,INDEPENDENT LIVING PROJECT LTD
Children's Services,2017-09-12,2679.33,INDEPENDENT LIVING PROJECT LTD
Children's Services,2017-09-21,703.75,INDEPENDENT LIVING PROJECT LTD
Children's Services,2017-09-12,1461.65,INDEPENDENT LIVING PROJECT LTD
Children's Services,2017-09-05,2679.33,INDEPENDENT LIVING PROJECT LTD
Children's Services,2017-09-12,2679.33,INDEPENDENT LIVING PROJECT LTD
Children's Services,2017-09-05,1461.65,INDEPENDENT LIVING PROJECT LTD
Children's Services,2017-09-05,2679.33,INDEPENDENT LIVING PROJECT LTD
Children's Services,2017-09-05,1461.65,INDEPENDENT LIVING PROJECT LTD
Children's Services,2017-09-21,563.00,INDEPENDENT LIVING PROJECT LTD
Children's Services,2017-09-14,650,INTEGRATE FAMILIES
Children's Services,2017-09-19,14778.00,IQRA ACADEMY EDUCATION TRUST
Children's Services,2017-09-19,9659.00,ISLAMIC TARBIYAH PREPARATORY SCHOOL
Children's Services,2017-09-19,12629.00,IZZARD DAY NURSERIES LLP
Children's Services,2017-09-07,885,J Friswell
Children's Services,2017-09-12,724.58,J MARSLAND & SONS LTD
Children's Services,2017-09-19,1046.00,J SANDERSON
Children's Services,2017-09-12,1320,JAMES
Children's Services,2017-09-12,5848.21,JAMES
Children's Services,2017-09-19,15494.48,JAMES
Children's Services,2017-09-19,884.00,JANIE THIRKILL
Children's Services,2017-09-19,531.00,JENNIFER BANKS
Children's Services,2017-09-19,1319.00,JENNIFER BROMWICH
Children's Services,2017-09-19,1061.00,JENNIFER NEAL
Children's Services,2017-09-21,730.00,JESSICAS OUTDOOR EDUCATION DYNAMIC
Children's Services,2017-09-19,1607.00,JILLIAN'S CHILDMINDING SERVICES
Children's Services,2017-09-19,773.00,JOANNE THOMPSON
Children's Services,2017-09-19,515.00,JODIE WHOMACK
Children's Services,2017-09-19,6626.00,JOLLY TOTS PRE SCHOOL PLAYGROUP
Children's Services,2017-09-19,1551.00,JULIE DENTON
Children's Services,2017-09-19,1344.00,JULIE HEMINGWAY
Children's Services,2017-09-19,750,JULIE WEST
Children's Services,2017-09-19,8366.00,JUST CHILDCARE LIMITED
Children's Services,2017-09-19,515.00,KAREN HALLIWELL
Children's Services,2017-09-19,884.00,KAREN HIBBERT
Children's Services,2017-09-19,18599.00,KARMAND COMMUNITY CENTRE ASS
Children's Services,2017-09-19,1404.00,KATHERINE HARRISON-WALKER
Children's Services,2017-09-19,23641.00,KEIGHLEY COMMUNITY NURSERY
Children's Services,2017-09-19,546.00,KELLY ROBERTSON
Children's Services,2017-09-19,683.00,KERRY HARPER
Children's Services,2017-09-19,10479.00,KIDDIECRECHE PRIVATE DAY NURSERIE L
Children's Services,2017-09-19,14419.00,KIDDIECRECHE PRIVATE DAY NURSERIE L
Children's Services,2017-09-19,9259.00,KIDS CLUB
Children's Services,2017-09-28,945.00,KIDS CLUB
Children's Services,2017-09-19,515.00,KIM HOLMES
Children's Services,2017-09-19,6361.00,KINDER HAVEN 2 (WESTGATE)
Children's Services,2017-09-19,7252.00,KINDER HAVEN LIMITED (CLAYTON)
Children's Services,2017-09-19,20679.00,KINDER HAVEN LTD
Children's Services,2017-09-19,21377.00,KINDER HAVEN LTD (HALIFAX ROAD)
Children's Services,2017-09-19,16964.00,KINDER HAVEN NURSERY
Children's Services,2017-09-19,773.00,KIRSTY DAVISON
Children's Services,2017-09-14,865.44,KONICA MINOLTA BUSINESS SOLUTIONS U
Children's Services,2017-09-19,2107.00,KRISTINA RAMSIENE
Children's Services,2017-09-14,1800.00,L ANDERSON
Children's Services,2017-09-19,924.00,L WOOD
Children's Services,2017-09-19,31325.00,LADY CASTLE NURSERY LTD
Children's Services,2017-09-19,7489.00,LADY LANE PARK SCHOOL
Children's Services,2017-09-19,7240.00,LADYBIRD KINDERGARTEN THE SWAN LTD
Children's Services,2017-09-19,3750.00,LAISTERDYKE LEADERSHIP ACADEMY
Children's Services,2017-09-19,25821.00,LAPAGE PRIMARY ACADEMY
Children's Services,2017-09-19,1873.00,LAURA & MARKS CHILDMINDING
Children's Services,2017-09-19,515.00,LAURA ASHTON
Children's Services,2017-09-19,1064.00,LAURA BOWER
Children's Services,2017-09-19,1061.00,LAURA PRICE
Children's Services,2017-09-19,515.00,LAURA VIDIC
Children's Services,2017-09-19,531.00,LAURA WALSH
Children's Services,2017-09-19,899.00,LAUREN HINTON
Children's Services,2017-09-19,18541.00,LEEDS CITY COLLEGE
Children's Services,2017-09-07,3360.00,LEEDS COUNCIL
Children's Services,2017-09-19,4286.00,LEELAS LADYBIRDS LTD
Children's Services,2017-09-19,3089.00,LEES PRE-SCHOOL
Children's Services,2017-09-19,2102.00,LEES PRIMARY ACADEMY
Children's Services,2017-09-12,4620.00,LIBERTY HOMES HOUSING ASSOCIATION
Children's Services,2017-09-19,1181.00,LIGHT OF THE WORLD COMMUNITY CENTRE
