Organisational Unit,Payment Date,Amount,Beneficiary Name
Bradford i,2013-12-04,2410.53,BYTES TECHNOLOGY GROUP
Bradford i,2013-12-13,3709.84,BYTES TECHNOLOGY GROUP
Bradford i,2013-12-20,3007896.00,IBM UK LTD
Bradford i,2013-12-20,3191910.72,IBM UK LTD
Building Control,2013-12-23,800,AUKER RHODES
Building Control,2013-12-09,800,DRAKE PLANT HIRE
Building Control,2013-12-09,550,DRAKE PLANT HIRE
Building Control,2013-12-23,6325.00,DRAKE PLANT HIRE
Building Control,2013-12-06,3050.00,EASAWAY ENVIRONMENTAL
Building Control,2013-12-23,728,HONEYWELL ANALYTICS AG
Building Control,2013-12-13,6722.40,JAGGER CONSTRUCTION SERVICES LTD
Building Control,2013-12-30,500,MCCARTHY TAYLOR SYSTEMS LTD
Building Control,2013-12-04,1903.00,SURVEY SOLUTIONS SCOTLAND
Business Services,2013-12-16,570.68,AIRWAVE SOLUTIONS LTD
Business Services,2013-12-06,10017.00,BOLD COMMUNICATIONS LTD
Business Services,2013-12-30,950,CACI LIMITED
Business Services,2013-12-16,5838.66,LEVEL 3 COMMUNICATIONS UK LIMITED
Business Services,2013-12-20,2267.30,NET VIEW SYSTEMS LTD
Business Services,2013-12-20,3399.00,NET VIEW SYSTEMS LTD
Business Services,2013-12-02,9655.28,NET VIEW SYSTEMS LTD
Business Services,2013-12-23,6505.50,NET VIEW SYSTEMS LTD
Business Services,2013-12-23,6655.50,NET VIEW SYSTEMS LTD
Business Services,2013-12-06,6870.00,SALTS SECURITY SYSTEMS LTD
Business Services,2013-12-02,1920.00,TERRIER SC LTD
Chief Executive's Office,2013-12-23,575.12,CANON (UK) LTD
Councilwide,2013-12-23,-1071.37,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,521.63,BRITISH GAS TRADING LTD
Councilwide,2013-12-06,591.35,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,628.63,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,652.22,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,676.88,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,729.79,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,858.63,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1560.69,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1640.82,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1981.68,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,2235.22,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,2272.07,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,2484.74,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,3225.58,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,3292.00,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,3786.10,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,6578.45,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,-508.33,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,512.43,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,517.94,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,519.12,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,527.55,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,533.66,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,535.86,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,537.83,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,543.91,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,545.93,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,556.53,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,560.4,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,569.36,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,577.66,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,586.62,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,591.66,BRITISH GAS TRADING LTD
Councilwide,2013-12-06,593.53,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,594.71,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,595.43,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,596.13,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,628.45,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,653.58,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,656.36,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,669.87,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,679.34,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,679.64,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,682.91,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,691.03,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,706.92,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,711.14,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,719,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,721.71,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,735.76,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,747.88,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,750.66,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,753.04,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,756.8,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,779.61,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,780.77,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,788.38,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,794.22,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,800.72,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,805.48,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,807.75,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,820.28,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,842.58,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,885.08,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,913.83,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,929.9,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,934.16,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,937.24,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,965.49,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,975.19,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,991.92,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1027.38,BRITISH GAS TRADING LTD
Councilwide,2013-12-06,1027.43,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1033.41,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1037.30,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1046.77,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1060.90,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1067.99,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1120.72,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1127.40,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1168.39,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1186.62,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1237.47,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1239.14,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1258.85,BRITISH GAS TRADING LTD
Councilwide,2013-12-06,1270.00,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1271.75,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1289.43,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1302.14,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1307.62,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1311.61,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1328.91,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1355.72,BRITISH GAS TRADING LTD
Councilwide,2013-12-06,1390.18,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1394.31,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1416.62,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1427.21,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1441.16,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1447.84,BRITISH GAS TRADING LTD
Councilwide,2013-12-06,1481.03,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1499.42,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1502.77,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1545.71,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1561.28,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1566.21,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1666.48,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1675.29,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1685.26,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1768.95,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1804.25,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1823.80,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1831.11,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1870.54,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1923.02,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1985.24,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,1991.78,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,2008.28,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,2162.19,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,2170.18,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,2177.65,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,2192.81,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,2411.76,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,2502.77,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,2550.79,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,2603.03,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,2691.23,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,2763.74,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,2815.58,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,2916.76,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,3128.77,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,3462.66,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,3513.77,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,4318.96,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,4813.13,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,5187.28,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,5307.13,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,5406.24,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,6182.40,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,6677.02,BRITISH GAS TRADING LTD
Councilwide,2013-12-23,6779.43,BRITISH GAS TRADING LTD
Councilwide,2013-12-30,-1946.11,NPOWER (ELECTRIC)
Councilwide,2013-12-30,629.71,NPOWER (ELECTRIC)
Councilwide,2013-12-30,2494.65,NPOWER (ELECTRIC)
Councilwide,2013-12-30,4564.50,NPOWER (ELECTRIC)
Councilwide,2013-12-23,2029.06,NPOWER (ELECTRIC)
Councilwide,2013-12-23,-2548.05,NPOWER (ELECTRIC)
Councilwide,2013-12-23,-2425.57,NPOWER (ELECTRIC)
Councilwide,2013-12-23,-2425.56,NPOWER (ELECTRIC)
Councilwide,2013-12-23,-1518.53,NPOWER (ELECTRIC)
Councilwide,2013-12-23,-790.85,NPOWER (ELECTRIC)
Councilwide,2013-12-23,627.73,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1205.34,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1925.25,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1946.47,NPOWER (ELECTRIC)
Councilwide,2013-12-23,2314.44,NPOWER (ELECTRIC)
Councilwide,2013-12-30,-1912.60,NPOWER (ELECTRIC)
Councilwide,2013-12-30,-725.24,NPOWER (ELECTRIC)
Councilwide,2013-12-30,-522.63,NPOWER (ELECTRIC)
Councilwide,2013-12-30,-513.5,NPOWER (ELECTRIC)
Councilwide,2013-12-23,500.39,NPOWER (ELECTRIC)
Councilwide,2013-12-23,514.4,NPOWER (ELECTRIC)
Councilwide,2013-12-23,533.99,NPOWER (ELECTRIC)
Councilwide,2013-12-23,541.39,NPOWER (ELECTRIC)
Councilwide,2013-12-23,557.65,NPOWER (ELECTRIC)
Councilwide,2013-12-23,578.43,NPOWER (ELECTRIC)
Councilwide,2013-12-23,583.42,NPOWER (ELECTRIC)
Councilwide,2013-12-23,591.65,NPOWER (ELECTRIC)
Councilwide,2013-12-23,610.34,NPOWER (ELECTRIC)
Councilwide,2013-12-30,634.89,NPOWER (ELECTRIC)
Councilwide,2013-12-23,666.79,NPOWER (ELECTRIC)
Councilwide,2013-12-23,669.95,NPOWER (ELECTRIC)
Councilwide,2013-12-23,671.96,NPOWER (ELECTRIC)
Councilwide,2013-12-23,679.16,NPOWER (ELECTRIC)
Councilwide,2013-12-30,682.67,NPOWER (ELECTRIC)
Councilwide,2013-12-23,686.96,NPOWER (ELECTRIC)
Councilwide,2013-12-23,712.24,NPOWER (ELECTRIC)
Councilwide,2013-12-23,719.08,NPOWER (ELECTRIC)
Councilwide,2013-12-30,729.29,NPOWER (ELECTRIC)
Councilwide,2013-12-23,735.31,NPOWER (ELECTRIC)
Councilwide,2013-12-23,748.5,NPOWER (ELECTRIC)
Councilwide,2013-12-23,753.48,NPOWER (ELECTRIC)
Councilwide,2013-12-23,754.57,NPOWER (ELECTRIC)
Councilwide,2013-12-23,790.97,NPOWER (ELECTRIC)
Councilwide,2013-12-23,808.64,NPOWER (ELECTRIC)
Councilwide,2013-12-23,846.03,NPOWER (ELECTRIC)
Councilwide,2013-12-23,848.26,NPOWER (ELECTRIC)
Councilwide,2013-12-23,890.67,NPOWER (ELECTRIC)
Councilwide,2013-12-23,917.95,NPOWER (ELECTRIC)
Councilwide,2013-12-23,935.9,NPOWER (ELECTRIC)
Councilwide,2013-12-23,939.1,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1025.77,NPOWER (ELECTRIC)
Councilwide,2013-12-30,1032.38,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1053.70,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1067.34,NPOWER (ELECTRIC)
Councilwide,2013-12-30,1111.45,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1181.97,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1225.93,NPOWER (ELECTRIC)
Councilwide,2013-12-30,1234.98,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1244.32,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1252.05,NPOWER (ELECTRIC)
Councilwide,2013-12-30,1264.89,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1287.44,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1311.37,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1320.75,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1366.06,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1377.08,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1392.70,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1420.17,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1433.24,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1442.41,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1452.37,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1511.50,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1525.36,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1588.75,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1656.48,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1706.79,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1708.95,NPOWER (ELECTRIC)
Councilwide,2013-12-23,1759.60,NPOWER (ELECTRIC)
Councilwide,2013-12-23,2030.11,NPOWER (ELECTRIC)
Councilwide,2013-12-23,2072.59,NPOWER (ELECTRIC)
Councilwide,2013-12-23,2166.98,NPOWER (ELECTRIC)
Councilwide,2013-12-23,2279.49,NPOWER (ELECTRIC)
Councilwide,2013-12-30,2337.13,NPOWER (ELECTRIC)
Councilwide,2013-12-23,2430.23,NPOWER (ELECTRIC)
Councilwide,2013-12-23,2687.22,NPOWER (ELECTRIC)
Councilwide,2013-12-23,2801.39,NPOWER (ELECTRIC)
Councilwide,2013-12-23,2817.99,NPOWER (ELECTRIC)
Councilwide,2013-12-23,2855.72,NPOWER (ELECTRIC)
Councilwide,2013-12-23,4515.08,NPOWER (ELECTRIC)
Councilwide,2013-12-23,4725.97,NPOWER (ELECTRIC)
Councilwide,2013-12-23,4994.53,NPOWER (ELECTRIC)
Councilwide,2013-12-30,5057.00,NPOWER (ELECTRIC)
Councilwide,2013-12-23,5193.43,NPOWER (ELECTRIC)
Councilwide,2013-12-23,5249.58,NPOWER (ELECTRIC)
Councilwide,2013-12-23,5323.12,NPOWER (ELECTRIC)
Councilwide,2013-12-23,5462.23,NPOWER (ELECTRIC)
Councilwide,2013-12-23,5752.39,NPOWER (ELECTRIC)
Councilwide,2013-12-23,5997.81,NPOWER (ELECTRIC)
Councilwide,2013-12-23,6760.33,NPOWER (ELECTRIC)
Councilwide,2013-12-23,16833.95,NPOWER (ELECTRIC)
Councilwide,2013-12-23,3546.69,NPOWER (ELECTRIC)
Councilwide,2013-12-23,3855.36,NPOWER (ELECTRIC)
Councilwide,2013-12-30,574.65,NPOWER (ELECTRIC)
Councilwide,2013-12-30,615.23,NPOWER (ELECTRIC)
Councilwide,2013-12-30,-342349.53,NPOWER (ELECTRIC)
Councilwide,2013-12-30,-330519.02,NPOWER (ELECTRIC)
Councilwide,2013-12-30,-316189.30,NPOWER (ELECTRIC)
Councilwide,2013-12-30,-253211.05,NPOWER (ELECTRIC)
Councilwide,2013-12-30,-235381.15,NPOWER (ELECTRIC)
Councilwide,2013-12-30,-159257.83,NPOWER (ELECTRIC)
Councilwide,2013-12-30,-155145.04,NPOWER (ELECTRIC)
Councilwide,2013-12-30,-135856.34,NPOWER (ELECTRIC)
Councilwide,2013-12-30,-129570.76,NPOWER (ELECTRIC)
Councilwide,2013-12-30,-117017.37,NPOWER (ELECTRIC)
Councilwide,2013-12-30,578.27,NPOWER (ELECTRIC)
Councilwide,2013-12-30,1040.18,NPOWER (ELECTRIC)
Councilwide,2013-12-30,118584.42,NPOWER (ELECTRIC)
Councilwide,2013-12-30,129744.26,NPOWER (ELECTRIC)
Councilwide,2013-12-30,137705.43,NPOWER (ELECTRIC)
Councilwide,2013-12-30,155317.35,NPOWER (ELECTRIC)
Councilwide,2013-12-30,161450.89,NPOWER (ELECTRIC)
Councilwide,2013-12-30,181175.29,NPOWER (ELECTRIC)
Councilwide,2013-12-30,219457.12,NPOWER (ELECTRIC)
Councilwide,2013-12-30,235433.67,NPOWER (ELECTRIC)
Councilwide,2013-12-30,253199.95,NPOWER (ELECTRIC)
Councilwide,2013-12-30,316170.61,NPOWER (ELECTRIC)
Councilwide,2013-12-30,330498.69,NPOWER (ELECTRIC)
Councilwide,2013-12-30,342326.71,NPOWER (ELECTRIC)
Councilwide,2013-12-30,591.38,NPOWER (ELECTRIC)
Councilwide,2013-12-30,673.24,NPOWER (ELECTRIC)
Councilwide,2013-12-30,2661.57,NPOWER (ELECTRIC)
Councilwide,2013-12-30,2926.95,NPOWER (ELECTRIC)
Councilwide,2013-12-30,1163.31,NPOWER (ELECTRIC)
Councilwide,2013-12-30,1296.18,NPOWER (ELECTRIC)
Councilwide,2013-12-30,10014.89,NPOWER (ELECTRIC)
Councilwide,2013-12-30,758.15,NPOWER (ELECTRIC)
Customer Relations,2013-12-09,711.79,CANON (UK) LTD
Customer Relations,2013-12-06,1949.25,CAPITA BUSINESS SERVICES LTD
Customer Relations,2013-12-18,2497.77,G4S SECURE SOLUTIONS (UK) LTD
Customer Relations,2013-12-20,3030.21,G4S SECURE SOLUTIONS (UK) LTD
Customer Relations,2013-12-18,3300.00,Konvergence
Democratic Services,2013-12-13,2213.80,A PADWELL
Democratic Services,2013-12-09,23789.06,ADARE
Democratic Services,2013-12-09,1500.00,ADARE
Democratic Services,2013-12-09,745.36,BRADFORD HOSPITAL NHS TRUST
Democratic Services,2013-12-13,509.65,CANON (UK) LTD
Democratic Services,2013-12-13,860.4,DEIDRE M MCKENNA
Democratic Services,2013-12-13,2075.10,DEIDRE M MCKENNA
Democratic Services,2013-12-13,1771.00,DR JAMES GARVICAN
Democratic Services,2013-12-13,2178.50,DR RICHARD KNIGHTS
Democratic Services,2013-12-23,591.9,DR RICHARD THORLEY SHEPHERD
Democratic Services,2013-12-23,591.9,DR RICHARD THORLEY SHEPHERD
Democratic Services,2013-12-23,591.9,DR RICHARD THORLEY SHEPHERD
Democratic Services,2013-12-13,580.8,F ALI
Democratic Services,2013-12-20,1820.00,HUDDERSFIELD FUNERAL HOME
Democratic Services,2013-12-13,580.8,K L RAMSDEN
Democratic Services,2013-12-20,16775.00,LEEC LTD
Democratic Services,2013-12-09,1320.00,MCE
Democratic Services,2013-12-30,1320.00,MCE
Democratic Services,2013-12-06,552.91,MEDIACOM NORTH LTD
Democratic Services,2013-12-30,774.07,MEDIACOM NORTH LTD
Democratic Services,2013-12-09,939.95,MEDIACOM NORTH LTD
Democratic Services,2013-12-30,1050.52,MEDIACOM NORTH LTD
Democratic Services,2013-12-13,531.29,MEDIACOM NORTH LTD
Democratic Services,2013-12-09,580.55,MEDIACOM NORTH LTD
Democratic Services,2013-12-09,580.55,MEDIACOM NORTH LTD
Democratic Services,2013-12-13,580.55,MEDIACOM NORTH LTD
Democratic Services,2013-12-30,580.55,MEDIACOM NORTH LTD
Democratic Services,2013-12-30,580.55,MEDIACOM NORTH LTD
Democratic Services,2013-12-30,580.55,MEDIACOM NORTH LTD
Democratic Services,2013-12-09,663.49,MEDIACOM NORTH LTD
Democratic Services,2013-12-18,663.49,MEDIACOM NORTH LTD
Democratic Services,2013-12-30,663.49,MEDIACOM NORTH LTD
Democratic Services,2013-12-30,663.49,MEDIACOM NORTH LTD
Democratic Services,2013-12-13,708.38,MEDIACOM NORTH LTD
Democratic Services,2013-12-09,746.42,MEDIACOM NORTH LTD
Democratic Services,2013-12-09,746.42,MEDIACOM NORTH LTD
Democratic Services,2013-12-13,746.42,MEDIACOM NORTH LTD
Democratic Services,2013-12-30,746.42,MEDIACOM NORTH LTD
Democratic Services,2013-12-30,829.36,MEDIACOM NORTH LTD
Democratic Services,2013-12-13,912.3,MEDIACOM NORTH LTD
Democratic Services,2013-12-13,912.3,MEDIACOM NORTH LTD
Democratic Services,2013-12-09,1078.17,MEDIACOM NORTH LTD
Democratic Services,2013-12-13,1078.17,MEDIACOM NORTH LTD
Democratic Services,2013-12-13,1078.17,MEDIACOM NORTH LTD
Democratic Services,2013-12-13,1161.11,MEDIACOM NORTH LTD
Democratic Services,2013-12-06,1244.04,MEDIACOM NORTH LTD
Democratic Services,2013-12-09,1658.72,MEDIACOM NORTH LTD
Democratic Services,2013-12-30,580.55,MEDIACOM NORTH LTD
Democratic Services,2013-12-30,663.49,MEDIACOM NORTH LTD
Democratic Services,2013-12-30,500,MJG Surgical Limited
Democratic Services,2013-12-18,800,MR NEIL A CAMERON
Democratic Services,2013-12-09,39558.83,MR NEIL A CAMERON
Democratic Services,2013-12-20,599.05,NEOPOST LTD  - INVOICES
Democratic Services,2013-12-11,1151.12,ROYAL MAIL GROUP LTD
Democratic Services,2013-12-09,1296.96,ROYAL MAIL GROUP LTD
Democratic Services,2013-12-09,10189.00,WAKEFIELD MET DIST CNCL
Democratic Services,2013-12-06,1500.00,XPRESS SOFTWARE SOLUTIONS LTD
Development Services,2013-12-30,642.68,MEDIACOM NORTH LTD
Development Services,2013-12-16,746.42,MEDIACOM NORTH LTD
Development Services,2013-12-30,829.36,MEDIACOM NORTH LTD
Development Services,2013-12-06,2260.18,MEDIACOM NORTH LTD
Economic Development Service,2013-12-20,51597.00,BFD CHAMBER OF COMMERCE & INDUSTRY
Economic Development Service,2013-12-20,2300.00,BINGLEY CHAMBER OF TRADE & COMMERCE
Economic Development Service,2013-12-09,4490.00,CANNON ELECTRICAL SERVICES LTD
Economic Development Service,2013-12-04,3129.25,CONTROLLED SPACE LTD
Economic Development Service,2013-12-20,4860.37,CONTROLLED SPACE LTD
Economic Development Service,2013-12-11,500,CRITERION INSPECTION SERVICES
Economic Development Service,2013-12-20,600,DRIGHLINGTON BRASS BAND
Economic Development Service,2013-12-02,23981.25,EC HARRIS LLP
Economic Development Service,2013-12-30,3200.00,EMSLEY CRANE HIRE LTD
Economic Development Service,2013-12-16,730,EVERLAST SCAFFOLDING LTD
Economic Development Service,2013-12-04,5000.00,EXTERNAL COMBUSTION
Economic Development Service,2013-12-16,7605.00,FOOLS PARADISE LTD
