Organisational Unit,Payment Date,Amount,Beneficiary Name
Children's Services,2017-04-04,674.23,DENISA FRANCIS
Children's Services,2017-04-20,1100.00,DENTON EVENTS LIMITED
Children's Services,2017-04-13,600.00,DL Carpets & Vinyls
Children's Services,2017-04-13,625.40,DR KATHY RILEY
Children's Services,2017-04-04,4614.28,DREAMSS LTD
Children's Services,2017-04-04,3764.28,DREAMSS LTD
Children's Services,2017-04-04,3030.56,DREAMSS LTD
Children's Services,2017-04-04,5575.21,DREAMSS LTD
Children's Services,2017-04-04,3400.00,DREAMSS LTD
Children's Services,2017-04-04,4735.71,DREAMSS LTD
Children's Services,2017-04-25,737.60,DWP
Children's Services,2017-04-27,1914.00,EAST RIDING OF YORKSHIRE COUNCIL
Children's Services,2017-04-27,2500.00,ECCLESHILL ADVENTURE PLAYGROUND
Children's Services,2017-04-20,2700.00,ECLIPSE PSYCHOLOGICAL SERVICES LIMI
Children's Services,2017-04-13,629.85,EDUCATION WORKS
Children's Services,2017-04-06,1362.36,ENABLE2
Children's Services,2017-04-06,-1099.50,ENABLE2
Children's Services,2017-04-13,858.40,ENABLE2
Children's Services,2017-04-27,6660.00,EQUITY PARTNERSHIPS
Children's Services,2017-04-20,24357.14,EXCEPTIONAL CARE LTD
Children's Services,2017-04-20,22000.00,EXCEPTIONAL CARE LTD
Children's Services,2017-04-13,1200.00,FAMILY MEDIATION TAYSIDE AND FIFE
Children's Services,2017-04-06,14935.00,FARSLEY FARFIELD PRIMARY SCHOOL
Children's Services,2017-04-06,1640.00,FLEXIFORM BUSINESS FURNITURE
Children's Services,2017-04-18,566.43,FLOGAS UK LTD
Children's Services,2017-04-25,15106.50,FOCUS CARE SERVICES LTD
Children's Services,2017-04-06,3307.39,FOSTER CARE ASSOCIATES
Children's Services,2017-04-06,3307.39,FOSTER CARE ASSOCIATES
Children's Services,2017-04-11,3307.39,FOSTER CARE ASSOCIATES
Children's Services,2017-04-04,3286.00,FOSTER CARE ASSOCIATES
Children's Services,2017-04-04,3187.42,FOSTER CARE ASSOCIATES
Children's Services,2017-04-04,2946.86,FOSTER CARE ASSOCIATES
Children's Services,2017-04-06,3448.13,FOSTER CARE ASSOCIATES
Children's Services,2017-04-11,4380.30,FOSTER CARE ASSOCIATES
Children's Services,2017-04-25,629.10,FOSTER TALK
Children's Services,2017-04-04,16607.14,GBA CARE LTD
Children's Services,2017-04-04,15000.00,GBA CARE LTD
Children's Services,2017-04-20,16607.14,GBA CARE LTD
Children's Services,2017-04-20,17714.29,GBA CARE LTD
Children's Services,2017-04-13,18555.71,GBA CARE LTD
Children's Services,2017-04-13,8857.14,GBA CARE LTD
Children's Services,2017-04-11,502.90,GRANADA LEARNING LTD
Children's Services,2017-04-25,525.00,GRANGE MODERATION
Children's Services,2017-04-11,3105.00,GUISELEY SCHOOL
Children's Services,2017-04-27,1035.00,GUISELEY SCHOOL
Children's Services,2017-04-18,535.50,HELPING HANDS OF HARROGATE LTD
Children's Services,2017-04-04,11049.29,HEXAGON CARE SERVICES LTD
Children's Services,2017-04-20,1271.43,HEXAGON CARE SERVICES LTD
Children's Services,2017-04-27,-884.00,HEXAGON CARE SERVICES LTD
Children's Services,2017-04-27,864.00,HEXAGON CARE SERVICES LTD
Children's Services,2017-04-27,9162.71,HEXAGON CARE SERVICES LTD
Children's Services,2017-04-06,1451.21,HF EDUCATION LTD
Children's Services,2017-04-11,9833.33,Himmat/Ummid Second Chances
Children's Services,2017-04-25,1817.50,Himmat/Ummid Second Chances
Children's Services,2017-04-25,1057.50,Himmat/Ummid Second Chances
Children's Services,2017-04-11,20828.57,HORTON HOUSING SUPPORT LTD
Children's Services,2017-04-11,16328.48,HORTON HOUSING SUPPORT LTD
Children's Services,2017-04-11,1950.65,HOWSONS LTD
Children's Services,2017-04-11,850.00,HOWSONS LTD
Children's Services,2017-04-20,600.00,INTEGRATE FAMILIES
Children's Services,2017-04-20,550.00,INTEGRATE FAMILIES
Children's Services,2017-04-20,850.00,INTEGRATE FAMILIES
Children's Services,2017-04-25,1200.00,INTEGRATE FAMILIES
Children's Services,2017-04-27,540.00,INTEGRATE FAMILIES
Children's Services,2017-04-25,638.40,INVOLUTION LTD
Children's Services,2017-04-04,1370.00,J S LORD
Children's Services,2017-04-11,14661.73,JAMES
Children's Services,2017-04-06,650.00,JESSICAS OUTDOOR EDUCATION DYNAMICS
Children's Services,2017-04-13,650.00,JESSICAS OUTDOOR EDUCATION DYNAMICS
Children's Services,2017-04-04,4000.00,KALASANGAM
Children's Services,2017-04-04,4800.00,KAROL THORNTON
Children's Services,2017-04-04,4800.00,KAROL THORNTON
Children's Services,2017-04-06,613.53,LEEDS COUNCIL
Children's Services,2017-04-06,2155.12,LEEDS COUNCIL
Children's Services,2017-04-06,6719.23,LIBERTY HOMES HOUSING ASSOCIATION
Children's Services,2017-04-20,1181.00,LIGHT OF THE WORLD COMMUNITY CENTRE
Children's Services,2017-04-11,-1026.95,LIQUIDLOGIC LTD
Children's Services,2017-04-11,72175.56,LIQUIDLOGIC LTD
Children's Services,2017-04-06,1052.00,LORNA KENNEDY
Children's Services,2017-04-06,625.00,LUCY HARRISON ART THERAPY
Children's Services,2017-04-06,625.00,LUCY HARRISON ART THERAPY
Children's Services,2017-04-27,673.86,MAKIN DIXON SOLICITORS
Children's Services,2017-04-27,3060.00,MARSDEN CONTRACT SERVICES
Children's Services,2017-04-25,15666.67,MEADOWCROFT SCHOOL
Children's Services,2017-04-25,15666.67,MEADOWCROFT SCHOOL
Children's Services,2017-04-25,15666.67,MEADOWCROFT SCHOOL
Children's Services,2017-04-25,15666.67,MEADOWCROFT SCHOOL
Children's Services,2017-04-25,18138.67,MEADOWCROFT SCHOOL
Children's Services,2017-04-25,15666.67,MEADOWCROFT SCHOOL
Children's Services,2017-04-25,15000.00,MEADOWCROFT SCHOOL
Children's Services,2017-04-25,7000.00,MEADOWCROFT SCHOOL
Children's Services,2017-04-11,1753.60,MEREDITH MOORE
Children's Services,2017-04-06,1640.00,MICHELLE SMITH
Children's Services,2017-04-06,820.00,MICHELLE SMITH
Children's Services,2017-04-11,1500.00,MIND THE GAP
Children's Services,2017-04-11,850.00,N G BRIGGS
Children's Services,2017-04-25,1616.00,NAS Services Ltd
Children's Services,2017-04-25,1910.25,NATIONAL CONSORTIUM FOR EXAMINATION
Children's Services,2017-04-25,16581.32,NATIONAL CONSORTIUM FOR EXAMINATION
Children's Services,2017-04-13,3405.66,NATIONAL FOSTERING AGENCY
Children's Services,2017-04-13,3303.36,NATIONAL FOSTERING AGENCY
Children's Services,2017-04-13,3303.36,NATIONAL FOSTERING AGENCY
Children's Services,2017-04-13,6421.34,NATIONAL FOSTERING AGENCY
Children's Services,2017-04-13,3303.36,NATIONAL FOSTERING AGENCY
Children's Services,2017-04-13,3303.36,NATIONAL FOSTERING AGENCY
Children's Services,2017-04-13,3783.86,NATIONAL FOSTERING AGENCY
Children's Services,2017-04-13,3255.00,NATIONAL FOSTERING AGENCY
Children's Services,2017-04-13,3337.46,NATIONAL FOSTERING AGENCY
Children's Services,2017-04-13,3783.86,NATIONAL FOSTERING AGENCY
Children's Services,2017-04-13,3417.68,NATIONAL FOSTERING AGENCY
Children's Services,2017-04-27,3076.08,NATIONAL FOSTERING AGENCY
Children's Services,2017-04-04,810.00,NICOLA ROTHWELL
Children's Services,2017-04-25,570.00,NICOLA ROTHWELL
Children's Services,2017-04-04,1120.00,NORLAND GUEST HOUSE LTD
Children's Services,2017-04-04,1240.00,NORLAND GUEST HOUSE LTD
Children's Services,2017-04-04,1296.90,NORLAND GUEST HOUSE LTD
Children's Services,2017-04-11,1089.00,NORLAND GUEST HOUSE LTD
Children's Services,2017-04-11,1486.10,NORLAND GUEST HOUSE LTD
Children's Services,2017-04-11,1687.95,NORLAND GUEST HOUSE LTD
Children's Services,2017-04-25,14333.00,NUGENT CARE ADOPTION SERVICE
Children's Services,2017-04-27,2659.00,OFSTED
Children's Services,2017-04-27,1702.00,OFSTED
Children's Services,2017-04-13,650.00,OLIVER ROBERTS
Children's Services,2017-04-13,1500.00,P Crossley
Children's Services,2017-04-06,1230.83,PAC UK
Children's Services,2017-04-06,1622.17,PAC UK
Children's Services,2017-04-06,1651.47,PAC UK
Children's Services,2017-04-06,973.05,PAC UK
Children's Services,2017-04-11,749.00,PAC UK
Children's Services,2017-04-20,2336.40,PAC UK
Children's Services,2017-04-20,1656.66,PAC UK
Children's Services,2017-04-13,7431.05,PARITOR LTD
Children's Services,2017-04-27,3980.00,PEMBERTON TRANSITIONS SERVICE LIMIT
Children's Services,2017-04-27,3980.00,PEMBERTON TRANSITIONS SERVICE LIMIT
Children's Services,2017-04-27,3980.00,PEMBERTON TRANSITIONS SERVICE LIMIT
Children's Services,2017-04-11,4280.10,PHIL LAWSON LIMITED
Children's Services,2017-04-25,980.53,PRIESTHORPE SCHOOL
Children's Services,2017-04-25,1502.53,PRIESTHORPE SCHOOL
Children's Services,2017-04-25,980.53,PRIESTHORPE SCHOOL
Children's Services,2017-04-11,4007.60,PRISM YOUTH PROJECT
Children's Services,2017-04-13,4660.00,PRISM YOUTH PROJECT
Children's Services,2017-04-20,5142.86,PROGRESS CHILDREN'S SERVICES LTD
Children's Services,2017-04-06,8628.64,PROJECT 6
Children's Services,2017-04-13,2630.00,RAISE THE ROOF
Children's Services,2017-04-06,948.00,REED MANAGED SERVICES PLC
Children's Services,2017-04-06,948.00,REED MANAGED SERVICES PLC
Children's Services,2017-04-13,948.00,REED MANAGED SERVICES PLC
Children's Services,2017-04-13,951.25,REED MANAGED SERVICES PLC
Children's Services,2017-04-25,19425.00,ROSSENDALE SCHOOL PRIORY
Children's Services,2017-04-27,18039.00,ROSSENDALE SCHOOL PRIORY
Children's Services,2017-04-27,17760.24,ROSSENDALE SCHOOL PRIORY
Children's Services,2017-04-27,21942.24,ROSSENDALE SCHOOL PRIORY
Children's Services,2017-04-25,23979.34,Royal School for the Deaf Derby
Children's Services,2017-04-25,8649.34,Royal School for the Deaf Derby
Children's Services,2017-04-06,2421.62,S G ELLIS ELECTRICAL (CONTRACTORS)
Children's Services,2017-04-18,1361.81,S G ELLIS ELECTRICAL (CONTRACTORS)
Children's Services,2017-04-06,4500.00,SARA RAWNSLEY LIMITED
Children's Services,2017-04-11,1894.74,SARA RAWNSLEY LIMITED
Children's Services,2017-04-11,1894.74,SARA RAWNSLEY LIMITED
Children's Services,2017-04-06,3399.50,SCS TRAINING & THERAPY LTD
Children's Services,2017-04-25,3035.00,SEDBERGH SCHOOL
Children's Services,2017-04-06,-1862.40,SERVICE DESK INSTITUTE
Children's Services,2017-04-06,1552.00,SERVICE DESK INSTITUTE
Children's Services,2017-04-20,950.00,SERVICE2
Children's Services,2017-04-11,9735.00,SING UP
Children's Services,2017-04-06,1020.00,SIX FIVE ZERO LIMITED
Children's Services,2017-04-06,1125.00,SIX FIVE ZERO LIMITED
Children's Services,2017-04-04,1500.00,SOCRATES PSYCHOLOGICAL SERVICES LTD
Children's Services,2017-04-11,1083.00,Softlink Europe Ltd
Children's Services,2017-04-25,11684.00,St Johns Catholic School for the De
Children's Services,2017-04-25,7541.00,St Johns Catholic School for the De
Children's Services,2017-04-25,8899.00,St Johns Catholic School for the De
Children's Services,2017-04-25,7541.00,St Johns Catholic School for the De
Children's Services,2017-04-25,10824.00,St Johns Catholic School for the De
Children's Services,2017-04-25,5976.00,St Johns Catholic School for the De
Children's Services,2017-04-11,3239.25,STEPHEN P CHEW
Children's Services,2017-04-18,585.00,STEVE CORDINGLEY
Children's Services,2017-04-18,-585.00,STEVE CORDINGLEY
Children's Services,2017-04-11,828.80,SUZANNE LESTER
Children's Services,2017-04-11,1962.50,SUZANNE LESTER
Children's Services,2017-04-04,829.99,SWIIS FOSTER CARE LTD
Children's Services,2017-04-20,829.99,SWIIS FOSTER CARE LTD
Children's Services,2017-04-11,2959.73,TACT
Children's Services,2017-04-04,9914.10,TEACHING PERSONNEL LTD
Children's Services,2017-04-04,7003.00,TEACHING PERSONNEL LTD
Children's Services,2017-04-11,1724.10,TEACHING PERSONNEL LTD
Children's Services,2017-04-13,1713.50,TEACHING PERSONNEL LTD
Children's Services,2017-04-13,1292.00,TEACHING PERSONNEL LTD
Children's Services,2017-04-13,8561.20,TEACHING PERSONNEL LTD
Children's Services,2017-04-18,954.75,TEACHING PERSONNEL LTD
Children's Services,2017-04-18,599.75,TEACHING PERSONNEL LTD
Children's Services,2017-04-18,599.75,TEACHING PERSONNEL LTD
Children's Services,2017-04-20,1818.50,TEACHING PERSONNEL LTD
Children's Services,2017-04-27,5250.00,TEACHING PERSONNEL LTD
Children's Services,2017-04-11,3332.50,TEAM FOSTERING
Children's Services,2017-04-13,3135.00,THE ADCS LTD
Children's Services,2017-04-25,19859.00,THE HESLEY GROUP LTD
Children's Services,2017-04-25,9929.50,THE HESLEY GROUP LTD
Children's Services,2017-04-20,800.00,THERESA SMALL
Children's Services,2017-04-04,37301.48,THOUGHTS OF OTHERS LTD
Children's Services,2017-04-25,50750.00,UNDERLEY SCHOOLS LTD
Children's Services,2017-04-25,25375.00,UNDERLEY SCHOOLS LTD
Children's Services,2017-04-25,65000.00,UNDERLEY SCHOOLS LTD
Children's Services,2017-04-06,6421.65,UNITY FOSTER CARE LIMITED
Children's Services,2017-04-13,4237.50,UNIVERSITY OF SHEFFIELD
Children's Services,2017-04-06,1214.95,Val Shephard
Children's Services,2017-04-11,3574.27,VIRGIN MEDIA LTD
Children's Services,2017-04-25,-2820.32,VIRGIN MEDIA LTD
Children's Services,2017-04-25,580047.30,VIRGIN MEDIA LTD
Children's Services,2017-04-25,1665.00,VIRGIN MEDIA LTD
Children's Services,2017-04-06,9000.00,WAKEFIELD COUNCIL
Children's Services,2017-04-11,13119.00,WEST SILC
Children's Services,2017-04-11,29669.40,WEST YORKSHIRE POLICE AUTHORITY
Children's Services,2017-04-06,8385.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-06,12538.50,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-06,8472.75,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-06,9945.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-06,7115.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-06,23967.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-06,610.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-11,3020.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-11,5118.75,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-11,3168.75,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-11,3168.75,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-11,9810.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-11,2559.38,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-11,2559.37,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-11,5118.75,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-11,3168.75,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-11,3168.75,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-13,575.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,23315.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,23315.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,23315.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,25180.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,22551.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,25180.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,25180.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,19920.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,25180.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,22551.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,27195.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,10795.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,10795.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,21590.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,31360.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,15815.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,15815.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,25680.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,31360.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,23315.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,17080.00,WILLIAM HENRY SMITH SCHOOL
Children's Services,2017-04-25,8206.00,WOODHOUSE GROVE SCHOOL
Children's Services,2017-04-25,4155.00,WOODHOUSE GROVE SCHOOL
Children's Services,2017-04-20,9000.00,YORKSHIRE ADOPTION AGENCY LTD
Children's Services,2017-04-20,9000.00,YORKSHIRE ADOPTION AGENCY LTD
Children's Services,2017-04-25,4307.80,Yorkshire Purchasing Organization
Children's Services,2017-04-06,3363.00,YOUTH JUSTICE BOARD
Children's Services,2017-04-06,4956.00,YOUTH JUSTICE BOARD
Children's Services,2017-04-06,4592.00,YOUTH JUSTICE BOARD
Children's Services,2017-04-20,10062.00,YOUTH JUSTICE BOARD
Children's Services,2017-04-20,17329.00,YOUTH JUSTICE BOARD
Children's Services,2017-04-20,17329.00,YOUTH JUSTICE BOARD
Children's Services,2017-04-04,3264.00,YUSUF MAYAT
Children's Services,2017-04-25,1505.00,YUSUF MAYAT
Clim Change Electric,2017-04-20,757.26,NPOWER (ELECTRIC) YPO CONTRACT
Clim Change Electric,2017-04-20,504.82,NPOWER (ELECTRIC) YPO CONTRACT
Clim Change Electric,2017-04-20,1352.37,NPOWER (ELECTRIC) YPO CONTRACT
