Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900046259,2021-09-17,3902784.38,
LONDON UNDERGROUND LTD,DEPT OF COMMUNITIES AND LOCAL GOVER,Rates - Central Listed,1005\1900217625,2021-09-16,3840000.00,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900046211,2021-09-03,3698432.27,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006\1900046193,2021-09-03,3698233.00,
LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,Bus Contract Payments,1006\1900046258,2021-09-17,3585253.70,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900046227,2021-09-03,3480744.95,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5109980579,2021-08-23,3447773.26,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HACKNEY,Borough Services - Claim Against Pr Yr Accrual,1002\1900069417,2021-09-09,3301150.17,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900046261,2021-09-17,3299037.63,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Track General Maintenance,1005\5110005922,2021-09-16,3246137.96,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109989335,2021-08-23,3224443.05,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900046214,2021-09-03,3220407.69,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109992743,2021-09-15,3141375.46,
LONDON UNDERGROUND LTD,DRAGADOS S.A.,Civil Engineering Construction Works,1005\5109981952,2021-08-25,3051185.57,
LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,Bus Contract Payments,1006\1900046256,2021-09-17,3043022.36,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900046220,2021-09-03,2770600.08,
LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,Bus Contract Payments,1006\1900046198,2021-09-03,2761880.00,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Computer Hardware,1005\5109992232,2021-09-13,2588326.94,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109992739,2021-09-15,2417088.26,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005\5109980687,2021-08-23,2382389.34,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109998008,2021-09-01,2331400.47,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF CAMDEN,Borough Services - Claim Against Pr Yr Accrual,1002\1900069649,2021-09-15,2315177.00,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,Bus Contract Payments,1006\1900046253,2021-09-17,2247515.97,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900046250,2021-09-17,2121516.58,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1005\5109982142,2021-08-25,2033780.31,
LONDON UNDERGROUND LTD,FERROVIAL LAING O ROURKE,Civil Engineering Construction Works,1005\5109996963,2021-09-15,2015636.87,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900046217,2021-09-03,1954477.16,
TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,Rail Settlement Plan - PAYG Creditor,1004\1901678547,2021-09-03,1947073.10,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900046265,2021-09-17,1893765.99,
LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,Bus Contract Payments,1006\1900046194,2021-09-03,1893291.00,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5110002976,2021-09-15,1819740.87,
DOCKLANDS LIGHT RAILWAY,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1012\5109999082,2021-09-09,1551069.84,
SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,Contracted Services - Roads,1002\5109984872,2021-08-26,1537543.98,
LONDON BUS SERVICES LTD,METROLINE WEST LTD,Bus Contract Payments,1006\1900046264,2021-09-17,1532923.13,
LUL NOMINEE SSL LIMITED,THALES GRD TRANSPORTATION SYSTEMS,Civil Engineering Construction Works,1031\5110002520,2021-09-17,1441980.10,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109989027,2021-08-24,1398773.13,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,Franchise/Concession Fixed Fee,1020\5109986660,2021-08-25,1301774.12,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900046262,2021-09-17,1290292.46,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900046197,2021-09-03,1252740.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HAVERING,Borough Services - Claim Against Pr Yr Accrual,1002\1900068927,2021-09-14,1244768.27,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900046251,2021-09-17,1227518.60,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ENFIELD,Borough Services - Claim Against Pr Yr Accrual,1002\1900069142,2021-09-15,1219471.30,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900046192,2021-09-03,1218637.00,
TRANSPORT TRADING LTD,THAMES CLIPPERS,Gross Sales Clearance,1004\800044048,2021-08-27,1177554.60,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5110002953,2021-09-15,1161800.00,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900046267,2021-09-17,1132040.58,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5109993216,2021-09-08,1128255.95,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HARROW,Borough Services - Claim Against Pr Yr Accrual,1002\1900069467,2021-09-15,1118860.00,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109986703,2021-08-25,1117833.00,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1005\5109983896,2021-08-25,1114263.99,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Building Maintenance & Repairs,1002\5110006334,2021-09-16,1067940.22,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900046254,2021-09-17,1043663.95,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5109995045,2021-09-15,979532.63,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5109980695,2021-08-23,972677.77,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900046215,2021-09-03,945908.63,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5109993459,2021-08-26,944009.66,
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES,Maintenance of Plant & Equipment,1020\5109998949,2021-09-09,918767.86,
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Management & Support Consultancy,1020\5109992357,2021-09-14,909243.40,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Building Maintenance & Repairs,1002\5110006499,2021-09-15,902045.43,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Building Maintenance & Repairs,1002\5110006246,2021-09-15,879566.41,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109980813,2021-08-23,848988.86,
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,Software Maintenance,1001\5109991985,2021-09-09,838775.51,
SURFACE TRANSPORT CORP,CITY OF WESTMINSTER,Borough Services - Claim Against Pr Yr Accrual,1002\1900069493,2021-08-24,828000.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BARNET,Borough Services - Claim Against Pr Yr Accrual,1002\1900069598,2021-09-08,802143.17,
SURFACE TRANSPORT CORP,LONDON COUNCILS,Taxicard Funding,1002\1900069758,2021-08-27,801268.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109992893,2021-09-08,782023.58,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109993227,2021-09-08,773287.08,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900046260,2021-09-17,770100.10,
LONDON UNDERGROUND LTD,DYER & BUTLER LTD,Professional Engineering Services,1005\5110000144,2021-09-16,757321.03,
RAIL FOR LONDON LIMITED,MTR CROSSRAIL,MR Construction Costs,1020\5109996432,2021-09-09,756929.47,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5109992284,2021-09-15,752524.41,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Building Maintenance & Repairs,1002\5110006164,2021-09-15,741453.91,
TFL CORPORATE,ORACLE CORPORATION UK LTD,Computer Hardware,1001\5109993804,2021-09-15,737942.96,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5109989205,2021-08-27,711506.83,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5109993282,2021-09-17,698863.14,
SURFACE TRANSPORT CORP,RINGWAY INFRASTRUCTURE SERVICES LTD,Building Maintenance & Repairs,1002\5110006829,2021-09-16,679386.16,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5109988254,2021-08-24,644995.91,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5109998538,2021-09-01,640598.83,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900046257,2021-09-17,631689.55,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF MERTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900069487,2021-09-08,626999.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF NEWHAM,Borough Services - Claim Against Pr Yr Accrual,1002\1900069488,2021-08-23,606122.21,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901678598,2021-09-06,601692.00,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Computer Hardware,1005\5109977872,2021-08-23,569094.00,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900046226,2021-09-03,564165.61,
LONDON UNDERGROUND LTD,GPX ENGINEERING LTD,Track General Maintenance,1005\5110003984,2021-09-13,557895.74,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5110006382,2021-09-15,549135.99,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Contracted Services - Roads,1002\5109996824,2021-09-01,518850.67,
SURFACE TRANSPORT CORP,ROYAL BOROUGH KENSINGTON & CHELSEA,Borough Services - Claim Against Pr Yr Accrual,1002\1900069363,2021-09-15,509602.60,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BARNET,Borough Services - Claim Against Pr Yr Accrual,1002\1900069352,2021-09-07,497495.19,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Computer Hardware,1005\5109991687,2021-09-13,495940.00,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109982107,2021-08-25,488444.14,
SURFACE TRANSPORT CORP,CITY OF WESTMINSTER,Borough Services,1002\1900069572,2021-09-15,482000.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF LEWISHAM,Borough Services - Claim Against Pr Yr Accrual,1002\1900069522,2021-09-13,479162.26,
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5110006551,2021-09-16,470038.61,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110003966,2021-09-17,467808.22,
SURFACE TRANSPORT CORP,ROYAL MAIL,Other Joint Funding Contributions,1002\1900069760,2021-09-03,457524.00,
TRANSPORT TRADING LTD,HEATHROW EXPRESS,JFT Suspense  - TTL,1004\1901678538,2021-09-01,443862.70,
TRANSPORT TRADING LTD,MITIE FM LIMITED,Security Services (Guards),1004\5109995939,2021-08-27,435874.47,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF LAMBETH,Borough Services - Claim Against Pr Yr Accrual,1002\1900069450,2021-09-08,433000.00,
LONDON UNDERGROUND LTD,GPX ENGINEERING LTD,Track General Maintenance,1005\5110003691,2021-09-10,428017.81,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5109993848,2021-09-07,427399.68,
LONDON UNDERGROUND LTD,PANASONIC MARKETING EUROPE GMBH,Contracted Services Buildings,1005\5109985531,2021-09-08,426912.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109992272,2021-09-13,417517.78,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Civil Engineering Construction Works,1005\5110002583,2021-09-17,406655.26,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF SOUTHWARK,Borough Services - Claim Against Pr Yr Accrual,1002\1900069645,2021-09-13,404752.00,
LONDON UNDERGROUND LTD,GPX ENGINEERING LTD,Track General Maintenance,1005\5110002119,2021-09-08,401812.09,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5109992912,2021-08-25,401805.10,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF LAMBETH,Borough Services - Claim Against Pr Yr Accrual,1002\1900069440,2021-09-08,392108.99,
SURFACE TRANSPORT CORP,THAMES CLIPPERS,Civil Engineering Construction Works,1002\5109998872,2021-09-03,380591.43,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ISLINGTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900069689,2021-09-13,376345.79,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109992275,2021-09-13,375050.82,
DOCKLANDS LIGHT RAILWAY,MACE MACRO LTD,Professional Engineering Services,1012\5109992959,2021-09-15,374118.60,
DOCKLANDS LIGHT RAILWAY,MACE MACRO LTD,Professional Engineering Services,1012\5109992960,2021-09-15,374118.60,
LONDON UNDERGROUND LTD,KN NETWORK SERVICES LTD,MR Construction Costs,1005\5109973226,2021-08-24,371024.16,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109983897,2021-08-25,367861.24,
TFL CORPORATE,SOFTCAT LTD,Data Hosting Email Design And Transmission Inc SMS,1001\5109991809,2021-09-08,360262.87,
LONDON BUS SERVICES LTD,INSIGHT DIRECT UK LIMITED,Management & Support Consultancy,1006\5109992756,2021-09-13,358610.00,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109980630,2021-08-23,357703.69,
SURFACE TRANSPORT CORP,RIVERLINX LIMITED,Civil Engineering Construction Works,1002\5109992008,2021-09-15,357216.00,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5109999990,2021-09-08,353355.85,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BRENT,Borough Services - Claim Against Pr Yr Accrual,1002\1900069420,2021-08-25,352000.00,
SURFACE TRANSPORT CORP,SIEMENS,Contracted Services - Roads,1002\5109981850,2021-08-25,347353.70,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109985885,2021-08-25,345439.87,
TUBE LINES LTD,SIEMENS,Signalling Systems,1025\5109979832,2021-08-23,343182.00,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5109992216,2021-09-15,341910.60,
SURFACE TRANSPORT CORP,NETWORK RAIL,Road Maintenance,1002\5109980667,2021-08-24,337421.15,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109988251,2021-08-24,336753.57,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109986682,2021-08-25,336585.92,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901678573,2021-09-06,332500.00,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109979975,2021-08-23,328335.00,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5109996331,2021-08-27,325885.94,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BARKING & DAGENHAM,Borough Services - Claim Against Pr Yr Accrual,1002\1900069531,2021-08-25,320000.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF NEWHAM,Borough Services - Claim Against Pr Yr Accrual,1002\1900069489,2021-08-23,316417.35,
LONDON UNDERGROUND LTD,KN NETWORK SERVICES LTD,MR Construction Costs,1005\5109988759,2021-08-24,314037.19,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5110003931,2021-09-16,310000.00,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900046200,2021-09-03,309627.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109992311,2021-09-13,306903.21,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900046255,2021-09-17,305114.07,
DOCKLANDS LIGHT RAILWAY,UK POWER NETWORKS LTD,Civil Engineering Construction Works,1012\5109980039,2021-08-25,302061.37,
DOCKLANDS LIGHT RAILWAY,THALES GRD TRANSPORTATION SYSTEMS,Civil Engineering Construction Works,1012\5109989064,2021-09-07,301150.00,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900219105,2021-08-24,291646.75,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5109998442,2021-09-01,289793.40,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5110002581,2021-09-15,288486.81,
SURFACE TRANSPORT CORP,COSTAIN LTD,Contracted Services - Highway Bridges,1002\5109992787,2021-09-17,286274.22,
RAIL FOR LONDON LIMITED,STAGECOACH,Rail Replacement Service Costs,1020\5109977011,2021-09-02,283628.00,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900219104,2021-08-24,282393.47,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Building Maintenance & Repairs,1002\5110006177,2021-09-15,279778.85,
LUL NOMINEE BCV LIMITED,EKE-ELECTRONICS LTD.,Maintenance Materials,1033\5109995849,2021-08-26,278703.41,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109993981,2021-09-01,278481.36,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109992260,2021-09-13,277199.99,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5110003929,2021-09-16,274571.10,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,Retentions Control Account > 1Year,1002\1900069609,2021-09-06,273013.70,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,Retentions Control Account > 1Year,1002\1900069809,2021-09-08,273013.70,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Radio Systems Equipment & Maintenance,1005\5109991680,2021-09-13,259247.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109992369,2021-09-13,255929.58,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109998908,2021-09-08,249633.16,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BARNET,Borough Services - Claim Against Pr Yr Accrual,1002\1900069653,2021-09-10,247050.63,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF MERTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900069540,2021-09-08,246296.00,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Fleet,1005\5110002756,2021-09-08,243658.79,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901678651,2021-09-06,236208.00,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110000156,2021-09-08,235123.30,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901678438,2021-08-25,233526.81,
TFL CORPORATE,PROBRAND LTD,Computer Software,1001\5109986081,2021-09-01,232919.25,
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5109998833,2021-09-02,230056.80,
LONDON UNDERGROUND LTD,DELATIM LIMITED,MR Construction Costs,1005\5110006210,2021-09-15,228763.64,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109988255,2021-08-24,228313.36,
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5110004526,2021-09-16,227950.10,
TUBE LINES LTD,GB RAILFREIGHT LTD,Equipment Repairs & Maintenance,1025\5109996350,2021-09-13,227378.13,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5110002982,2021-09-15,224678.01,
SURFACE TRANSPORT CORP,SOPRA STERIA LTD,Computer Software,1002\5109995254,2021-09-13,224538.00,
RAIL FOR LONDON LIMITED,VOESTALPINE TURNOUT TECHNOLOGY UK,Professional Engineering Services,1020\5109995522,2021-09-16,221250.00,
TUBE LINES LTD,MITIE FM LIMITED,Security Services (Guards),1025\5109995683,2021-08-27,218873.77,
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5109989304,2021-08-23,218844.30,
LONDON UNDERGROUND LTD,O2 UK LTD,Telephony Mobile,1005\5109981177,2021-08-25,216700.00,
LONDON UNDERGROUND LTD,O2 UK LTD,Telephony Mobile,1005\5109981892,2021-08-25,216700.00,
LONDON UNDERGROUND LTD,O2 UK LTD,Telephony Mobile,1005\5109981894,2021-08-25,216700.00,
LONDON UNDERGROUND LTD,O2 UK LTD,Telephony Mobile,1005\5109985511,2021-09-01,216700.00,
SURFACE TRANSPORT CORP,CITY OF WESTMINSTER,Borough Services - Claim Against Pr Yr Accrual,1002\1900069549,2021-09-06,213553.00,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Equipment Repairs & Maintenance,1005\5109996828,2021-09-15,213029.64,
SURFACE TRANSPORT CORP,SIEMENS,Traffic Signals,1002\5109988806,2021-08-25,212456.29,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109985295,2021-09-15,211781.83,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,MR Construction Costs,1005\5109996143,2021-09-15,210408.14,
TFL CORPORATE,HP INC UK LTD,Computer Hardware,1001\5109966224,2021-09-03,210303.93,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900046195,2021-09-03,209883.00,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900046241,2021-09-16,208369.93,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900219352,2021-09-07,207047.04,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109992384,2021-09-13,206455.48,
