Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,Rail Settlement Plan - PAYG Creditor,1004\1901675843,2021-03-19,670723.54,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109904221,2021-03-25,668134.13,
DOCKLANDS LIGHT RAILWAY,HYDER CONSULTING (UK) LTD,Professional Engineering Services,1012\5109906267,2021-03-22,644682.48,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5109902680,2021-03-24,640000.00,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900045590,2021-03-30,638439.17,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109874171,2021-03-18,635713.02,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services,1002\1900068056,2021-03-24,633808.41,
LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,Civil Engineering Construction Works,1005\5109906451,2021-03-25,631433.07,
TFL CORPORATE,BYTES SOFTWARE SERVICES,Software Maintenance,1001\5109892678,2021-03-23,610799.86,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109869888,2021-03-24,606105.12,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109893844,2021-03-24,574343.87,
RAIL FOR LONDON LIMITED,MTR CROSSRAIL,MR Construction Costs,1020\5109898078,2021-03-25,569217.05,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109890405,2021-03-17,566395.87,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900045593,2021-03-30,561621.42,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109892474,2021-03-17,556221.78,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5109898118,2021-03-25,554158.20,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109891918,2021-03-17,553251.15,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109889851,2021-03-17,545462.48,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900045541,2021-03-19,540517.13,
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001\5109899846,2021-03-17,533260.37,
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001\5109886505,2021-03-16,522750.00,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109903761,2021-03-23,513954.63,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109904935,2021-03-18,508571.54,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109908693,2021-03-24,501272.68,
TRANSPORT TRADING LTD,ABINTRA CONSULTING,Computer Hardware,1004\5109910136,2021-03-25,499956.56,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HAVERING,Borough Services,1002\1900066561,2021-03-15,498816.36,
DOCKLANDS LIGHT RAILWAY,THALES RAIL SIGNALLING SOLUTIONS,Computer Hardware,1012\5109910693,2021-03-31,484360.00,
LONDON UNDERGROUND LTD,O2 UK LTD,Computer Hardware,1005\5109895548,2021-03-24,466102.00,
LONDON UNDERGROUND LTD,TRACKWORK RESOURCES LTD,Track General Maintenance,1005\5109892596,2021-03-08,460094.75,
RAIL FOR LONDON LIMITED,NETWORK RAIL,National Rail Contribution,1020\5109896344,2021-03-25,454873.08,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109891915,2021-03-17,441279.51,
TRANSPORT TRADING LTD,MITIE FM LIMITED,Security Services (Guards),1004\5109890257,2021-03-15,436507.70,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF RICHMOND UPON THAMES,Borough Services,1002\1900067709,2021-03-24,436036.00,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109907160,2021-03-24,429288.50,
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5109905608,2021-03-19,421517.53,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109905227,2021-03-25,413900.01,
LONDON UNDERGROUND LTD,HMRC,Payroll Suspense,1005\1900217117,2021-03-22,413146.00,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109896313,2021-03-15,407746.18,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109889854,2021-03-17,405997.41,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109874099,2021-03-18,405968.18,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF CAMDEN,Borough Services,1002\1900067100,2021-03-22,403910.00,
LONDON UNDERGROUND LTD,OTIS LIMITED,MR Construction Costs,1005\5109888698,2021-03-08,395303.40,
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5109897935,2021-03-08,390686.98,
DOCKLANDS LIGHT RAILWAY,POD-TRAK LTD,Civil Engineering Construction Works,1012\5109882795,2021-03-08,388006.11,
SURFACE TRANSPORT CORP,SOPRA STERIA LTD,Computer Software,1002\5109890214,2021-03-17,385900.70,
SURFACE TRANSPORT CORP,COSTAIN LTD,Contracted Services - Highway Bridges,1002\5109903800,2021-03-25,380909.50,
LONDON UNDERGROUND LTD,PANASONIC MARKETING EUROPE GMBH,Contracted Services Buildings,1005\5109890058,2021-03-19,379485.22,
SURFACE TRANSPORT CORP,RIVERLINX LIMITED,Civil Engineering Construction Works,1002\5109885637,2021-03-09,376488.22,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109889853,2021-03-17,371106.90,
DOCKLANDS LIGHT RAILWAY,MACE Ltd,Professional Engineering Services,1012\5109896506,2021-03-16,365394.94,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109889671,2021-03-17,362177.05,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109896797,2021-03-08,350047.87,
LUL NOMINEE BCV LIMITED,GALLDRIS SERVICES LIMITED,Civil Engineering Construction Works,1033\5109905592,2021-03-23,347755.22,
TUBE LINES LTD,SIEMENS,Signalling Systems,1025\5109893169,2021-03-24,342059.94,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5109900884,2021-03-24,337196.78,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109892577,2021-03-17,334755.32,
SURFACE TRANSPORT CORP,ROYAL BOROUGH KENSINGTON & CHELSEA,Borough Services,1002\1900067065,2021-03-25,330213.00,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5109902654,2021-03-25,315948.28,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900045588,2021-03-30,312155.80,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109905883,2021-03-25,304699.62,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900217312,2021-03-25,301582.52,
SURFACE TRANSPORT CORP,DEPARTMENT FOR TRANSPORT,Planning & Development Consultancy,1002\5109906254,2021-03-22,300093.76,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109910236,2021-03-25,295035.98,
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001\5109899874,2021-03-17,286805.65,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109886617,2021-03-10,283830.18,
SURFACE TRANSPORT CORP,CADENT GAS LIMITED,Section 159 Payments,1002\1900068271,2021-03-19,280000.00,
TFL CORPORATE,PRICEWATERHOUSECOOPERS LLP,Management & Support Consultancy,1001\5109899853,2021-03-25,275094.00,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109900134,2021-03-24,275056.29,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109897531,2021-03-11,274183.90,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109889680,2021-03-17,269519.75,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,MR Construction Costs,1005\5109896317,2021-03-25,267359.37,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109902351,2021-03-25,260114.05,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900045522,2021-03-19,253641.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109889638,2021-03-17,253300.30,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5109903736,2021-03-17,247800.55,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900045517,2021-03-19,242403.00,
TUBE LINES LTD,MITIE FM LIMITED,Security Services (Guards),1025\5109895552,2021-03-15,236471.81,
SURFACE TRANSPORT CORP,ASHURST LLP,Legal Fees,1002\5109902474,2021-03-16,236126.15,
LONDON UNDERGROUND LTD,BOMBARDIER TRANSPORT UK,Fleet Tsssa Contract,1005\5109904369,2021-03-25,235978.27,
TUBE LINES LTD,NCC GROUP SECURITY SERVICES LTD,Manage IT Services,1025\5109891812,2021-03-17,230279.62,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Civil Engineering Construction Works,1005\5109901864,2021-03-25,223833.07,
TFL CORPORATE,AXA PPP HEALTHCARE,Staff Welfare Benefits,1001\5109904951,2021-03-22,221472.59,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900045570,2021-03-30,220692.50,
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5109905887,2021-03-25,219317.57,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5109893121,2021-03-17,218627.34,
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5109905497,2021-03-25,217346.33,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109893675,2021-03-24,216763.00,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109890402,2021-03-17,216762.51,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109901946,2021-03-24,210127.19,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900217054,2021-03-09,208325.51,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109892683,2021-03-08,208186.71,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109886592,2021-03-10,206809.68,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5109893190,2021-03-09,206051.60,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5109902427,2021-03-17,205039.12,
TFL CORPORATE,BYTES SOFTWARE SERVICES,Computer Hardware,1001\5109893949,2021-03-24,204559.37,
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,MR Construction Costs,1005\5109902522,2021-03-25,201117.00,
TFL CORPORATE,SUSTRANS LTD,External Events Roads Shows And Face To Face,1001\5109897611,2021-03-25,201086.55,
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,MR Construction Costs,1005\5109902361,2021-03-25,199807.00,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Management & Support Consultancy,1020\5109904958,2021-03-18,197675.00,
LUL NOMINEE BCV LIMITED,OTIS LIMITED,Lift Maintenance,1033\5109909152,2021-03-24,197248.45,
SURFACE TRANSPORT CORP,CSTS LTD,Traffic Signals,1002\5109906464,2021-03-25,196122.47,
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5109902483,2021-03-25,194646.70,
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5109902615,2021-03-25,194503.43,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900045562,2021-03-30,191652.32,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006\1900045559,2021-03-30,188803.02,
SURFACE TRANSPORT CORP,CSTS LTD,Traffic Signals,1002\5109906471,2021-03-25,187103.27,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Bus Shelters,1006\5109901192,2021-03-12,186605.08,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109889656,2021-03-17,184627.29,
TFL CORPORATE,HP INC UK LTD,Computer Hardware,1001\5109870070,2021-03-08,184411.30,
LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,Bus Contract Payments,1006\1900045560,2021-03-30,184266.06,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006\1900045571,2021-03-30,183528.38,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900217311,2021-03-25,183024.62,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Escalators,1005\5109898062,2021-03-23,182889.59,
LONDON UNDERGROUND LTD,THE 4OC LIMITED,Management & Support Consultancy,1005\5109899924,2021-03-12,181703.00,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900045577,2021-03-30,181311.52,
SURFACE TRANSPORT CORP,SOUTHERN GAS NETWORK PLC,Section 159 Payments,1002\1900068582,2021-03-19,179841.00,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900045604,2021-03-30,179672.95,
TRANSPORT TRADING LTD,GLOBAL OUTDOOR MEDIA LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109889111,2021-03-25,179031.02,
LONDON UNDERGROUND LTD,NATIVE LAND LTD,Planning & Development Consultancy,1005\5109902748,2021-03-18,178958.10,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901675829,2021-03-25,178950.04,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1031\5109848683,2021-03-25,176985.97,
SURFACE TRANSPORT CORP,INTEROUTE NETWORK LTD,Telephony Fixed,1002\5109888524,2021-03-15,175165.62,
