Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Computer Hardware,1005\5110034946,2021-12-08,3346775.00,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900046572,2021-11-26,3257156.99,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5110032452,2021-11-15,3226068.01,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5110035589,2021-12-08,3141375.46,
LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,Bus Contract Payments,1006\1900046627,2021-12-10,2989599.48,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900046632,2021-12-10,2944688.60,
LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,Bus Contract Payments,1006\1900046593,2021-11-26,2734802.00,
TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,Rail Settlement Plan - PAYG Creditor,1004\1901680191,2021-11-26,2652711.73,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900046578,2021-11-26,2612802.65,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5110028472,2021-11-24,2491206.55,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5110039299,2021-11-24,2439391.30,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5110035587,2021-12-08,2417088.26,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Computer Hardware,1005\5110034958,2021-12-08,2347114.87,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,Bus Contract Payments,1006\1900046624,2021-12-10,2253033.31,
DOCKLANDS LIGHT RAILWAY,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1012\5110037020,2021-11-22,2081647.03,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900046636,2021-12-10,2024457.59,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900046621,2021-12-10,2006783.08,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900046575,2021-11-26,1957373.85,
LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,Bus Contract Payments,1006\1900046589,2021-11-26,1921409.00,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5110033155,2021-11-16,1819740.87,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5110041836,2021-12-01,1752801.24,
SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,Contracted Services - Roads,1002\5110027198,2021-11-19,1613044.41,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,Franchise/Concession Fixed Fee,1020\5110030944,2021-11-24,1555228.14,
LUL NOMINEE SSL LIMITED,THALES GRD TRANSPORTATION SYSTEMS,Civil Engineering Construction Works,1031\5110041864,2021-12-10,1533675.84,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Building Maintenance & Repairs,1002\5110044997,2021-12-08,1500297.93,
LONDON BUS SERVICES LTD,METROLINE WEST LTD,Bus Contract Payments,1006\1900046635,2021-12-10,1462373.51,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5110032445,2021-11-15,1398773.13,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5110026712,2021-11-22,1330756.96,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,Franchise/Concession Fixed Fee,1020\5110030943,2021-11-24,1301774.12,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900046633,2021-12-10,1285933.35,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900046587,2021-11-26,1226527.00,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900046622,2021-12-10,1193401.07,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110035394,2021-12-08,1188387.78,
TRANSPORT TRADING LTD,HEATHROW EXPRESS,JFT Suspense  - TTL,1004\1901680188,2021-11-24,1174797.08,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5110033139,2021-11-16,1161800.00,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900046638,2021-12-10,1130804.35,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900046592,2021-11-26,1126588.00,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900046625,2021-12-10,1044047.47,
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES,Maintenance of Plant & Equipment,1020\5110034079,2021-12-02,1026720.09,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5110038781,2021-12-09,987752.08,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5110028145,2021-11-22,972677.77,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5110040836,2021-11-29,966125.09,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Building Maintenance & Repairs,1002\5110043326,2021-12-08,948806.30,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Building Maintenance & Repairs,1002\5110043655,2021-12-08,941022.38,
TRANSPORT TRADING LTD,THAMES CLIPPERS,Gross Sales Clearance,1004\800044595,2021-11-18,933880.90,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5110025164,2021-11-15,932687.74,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110045444,2021-12-08,916861.32,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1005\5110033281,2021-12-07,891279.97,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900046573,2021-11-26,890615.01,
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Management & Support Consultancy,1020\5110025564,2021-11-17,880348.79,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Building Maintenance & Repairs,1002\5110045081,2021-12-08,875342.36,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Building Maintenance & Repairs,1002\5110043612,2021-12-08,868239.77,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900046631,2021-12-10,825566.24,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110024423,2021-12-01,824763.73,
SURFACE TRANSPORT CORP,RINGWAY INFRASTRUCTURE SERVICES LTD,Building Maintenance & Repairs,1002\5110044719,2021-12-08,800238.31,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Contracted Services - Roads,1002\5110041317,2021-12-02,797531.30,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5110028779,2021-11-24,791344.18,
SURFACE TRANSPORT CORP,COSTAIN LTD,Contracted Services - Highway Bridges,1002\5110030431,2021-11-19,776570.60,
LONDON UNDERGROUND LTD,DYER & BUTLER LTD,Professional Engineering Services,1005\5110039658,2021-12-09,753665.56,
RAIL FOR LONDON LIMITED,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1020\5110043020,2021-12-06,750000.00,
TFL CORPORATE,ORACLE CORPORATION UK LTD,Computer Hardware,1001\5110030413,2021-11-25,737942.96,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5110033676,2021-11-24,736574.67,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5110040703,2021-11-29,722147.46,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5110026675,2021-11-17,712295.05,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5110027889,2021-11-26,698863.14,
TFL CORPORATE,HCL TECHNOLOGIES UK LTD,Manage IT Services,1001\5110025782,2021-11-17,657542.50,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5110029292,2021-11-24,653498.40,
LONDON UNDERGROUND LTD,GPX ENGINEERING LTD,Track General Maintenance,1005\5110044485,2021-12-07,635444.26,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900046628,2021-12-10,625928.24,
SURFACE TRANSPORT CORP,LONDON COUNCILS,Taxicard Funding,1002\1900070440,2021-12-03,616322.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901680379,2021-12-01,601692.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110040207,2021-11-26,598849.70,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900046584,2021-11-26,572080.55,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Vehicle Repairs & Maintenance,1005\5110036451,2021-12-01,557626.03,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5110040629,2021-11-29,551373.66,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110032958,2021-12-08,519687.17,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110035391,2021-11-16,509324.49,
LONDON UNDERGROUND LTD,PANASONIC MARKETING EUROPE GMBH,Contracted Services Buildings,1005\5110032920,2021-12-10,504374.41,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1005\5110033277,2021-12-01,500427.18,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5110039079,2021-12-09,489925.06,
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5110038418,2021-11-29,469221.66,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5110037342,2021-12-08,457844.01,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5110041501,2021-11-30,457108.55,
LONDON UNDERGROUND LTD,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1005\5110030531,2021-11-24,450062.41,
SURFACE TRANSPORT CORP,RIVERLINX LIMITED,Civil Engineering Construction Works,1002\5110021028,2021-11-17,434247.00,
SURFACE TRANSPORT CORP,RINGWAY INFRASTRUCTURE SERVICES LTD,Building Maintenance & Repairs,1002\5110045228,2021-12-08,428596.18,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5110035604,2021-12-07,425878.19,
TRANSPORT TRADING LTD,MITIE FM LIMITED,Security Services (Guards),1004\5110026643,2021-11-17,425547.81,
LONDON UNDERGROUND LTD,BATTERSEA PROJECT PHASE3C DEVCO LT,Civil Engineering Construction Works,1005\5110034421,2021-12-07,425000.00,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5109966792,2021-11-23,422905.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110024412,2021-11-16,422465.74,
TRANSPORT TRADING LTD,MITIE FM LIMITED,Security Services (Guards),1004\5110039983,2021-11-29,414899.18,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5110041346,2021-12-07,413580.19,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5110041846,2021-12-01,393073.75,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5110033663,2021-11-24,390817.17,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5110038962,2021-11-24,389633.83,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Radio Systems Equipment & Maintenance,1005\5110034948,2021-12-08,388866.00,
DOCKLANDS LIGHT RAILWAY,MACE MACRO LTD,Professional Engineering Services,1012\5110024716,2021-11-16,374118.72,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110024567,2021-11-16,374025.01,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900221254,2021-11-25,361688.24,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5110044677,2021-12-07,360594.50,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900221255,2021-11-25,359224.10,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5110036544,2021-11-24,359078.95,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Contracted Services - Roads,1002\5110045020,2021-12-08,354089.89,
DOCKLANDS LIGHT RAILWAY,TRACK AND BUILD LTD.,Civil Engineering Construction Works,1012\5110034683,2021-12-02,353153.72,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Computer Hardware,1005\5110034960,2021-12-08,349842.00,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5110034933,2021-11-26,347244.77,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110032956,2021-12-08,346164.08,
TUBE LINES LTD,SIEMENS,Professional Engineering Services,1025\5110024499,2021-11-16,343182.00,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5110032330,2021-11-15,337406.06,
LUL NOMINEE SSL LIMITED,GIFFEN GROUP LTD,Civil Engineering Construction Works,1031\5110037042,2021-11-19,334078.46,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901680351,2021-12-01,332500.00,
LONDON UNDERGROUND LTD,WAVE UTILITIES,Water,1005\1900221741,2021-12-07,331352.05,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110024690,2021-11-16,326161.21,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5110044956,2021-12-08,320628.83,
LONDON UNDERGROUND LTD,ASEPTIC LIMITED,Escalators,1005\5110039635,2021-12-08,318480.00,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5110033654,2021-11-24,305646.10,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5110037736,2021-11-22,303371.35,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Civil Engineering Construction Works,1020\5110035480,2021-12-08,298967.90,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5110037739,2021-11-24,297712.43,
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5110029613,2021-12-03,297631.91,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900046595,2021-11-26,297026.00,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900046626,2021-12-10,296041.88,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5110045169,2021-12-08,292385.03,
DOCKLANDS LIGHT RAILWAY,DYER & BUTLER LTD,Civil Engineering Construction Works,1012\5110012209,2021-11-17,291000.59,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5110044123,2021-12-08,290469.82,
LONDON UNDERGROUND LTD,U AND I GROUP PLC,Costs of Disp inv Prop - TTL Prof Eng,1005\5110040468,2021-11-29,285790.17,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110024588,2021-11-16,280498.63,
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5110040259,2021-12-03,278913.25,
SURFACE TRANSPORT CORP,AECOM LTD,Road Maintenance,1002\5110043015,2021-12-03,278819.77,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110044716,2021-12-08,276356.34,
DOCKLANDS LIGHT RAILWAY,CLESHAR CONTRACT SERVICES,Civil Engineering Construction Works,1012\5110039657,2021-12-01,273387.63,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,Retentions Control Account > 1Year,1002\1900070258,2021-11-16,273013.70,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5110042029,2021-12-08,268058.66,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110045443,2021-12-08,263402.48,
LONDON UNDERGROUND LTD,GEISMAR (UK) LTD,Plant & Equipment Purchases,1005\5110029126,2021-11-17,259200.00,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Building Maintenance & Repairs,1005\5110035915,2021-11-17,258689.76,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110024571,2021-11-16,255245.70,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5110037798,2021-11-25,254453.55,
TFL CORPORATE,BYTES SOFTWARE SERVICES,Computer Software,1001\5110031996,2021-11-29,252924.17,
SURFACE TRANSPORT CORP,SOPRA STERIA LTD,Computer Software,1002\5110031825,2021-12-01,247594.27,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5110034818,2021-12-08,242168.76,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901679917,2021-11-24,237080.21,
RAIL FOR LONDON LIMITED,THALES GRD TRANSPORTATION SYSTEMS,Management & Support Consultancy,1020\5110025655,2021-11-17,236315.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901680427,2021-12-01,236208.00,
DOCKLANDS LIGHT RAILWAY,CLESHAR CONTRACT SERVICES,Civil Engineering Construction Works,1012\5110039527,2021-12-02,234913.76,
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5110036751,2021-11-18,234321.42,
TFL CORPORATE,SUSTRANS LTD,External Events Roads Shows And Face To Face,1001\5110029228,2021-11-25,234000.00,
DOCKLANDS LIGHT RAILWAY,UK POWER NETWORKS LTD,Civil Engineering Construction Works,1012\5110028833,2021-11-24,229611.59,
LONDON UNDERGROUND LTD,ABELLIO LONDON LTD,Rail Replacement Service Costs,1005\5110034925,2021-12-07,229385.00,
TUBE LINES LTD,MITIE FM LIMITED,Security Services (Guards),1025\5110026676,2021-11-17,226115.48,
TUBE LINES LTD,KNORR-BREMSE RAIL LTD,Building Maintenance & Repairs,1025\5110024048,2021-11-15,226102.94,
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,MR Construction Costs,1005\5110039054,2021-11-26,224886.00,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5110033148,2021-11-16,224678.01,
TFL CORPORATE,TNS UK LTD,Planning & Development Consultancy,1001\5110028634,2021-12-03,222400.00,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5110034670,2021-11-18,221826.56,
TUBE LINES LTD,MITIE FM LIMITED,Security Services (Guards),1025\5110036195,2021-11-22,218873.86,
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5110032313,2021-11-15,218844.30,
SURFACE TRANSPORT CORP,EUROVIA CONTRACTING SOUTH,Civil Engineering Construction Works,1002\5110045030,2021-12-08,217316.50,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Civil Engineering Construction Works,1002\5110045015,2021-12-08,213215.72,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5110031203,2021-11-22,209924.81,
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5110028678,2021-11-16,208527.21,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5110023717,2021-11-15,206611.88,
TUBE LINES LTD,TALLERES ZITRON SA UK BRANCH,Equipment Repairs & Maintenance,1025\5110033647,2021-12-07,206272.22,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5110035235,2021-12-08,206217.67,
SURFACE TRANSPORT CORP,SIEMENS,Traffic Signals,1002\5110041351,2021-12-01,205587.80,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5110034805,2021-12-08,205215.31,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900221207,2021-12-02,204918.55,
LONDON UNDERGROUND LTD,OSBORNE INFRASTRUCTURE LIMITED,MR Construction Costs,1005\5110041405,2021-12-08,204739.52,
LONDON UNDERGROUND LTD,OSBORNE INFRASTRUCTURE LIMITED,Civil Engineering Construction Works,1005\5110041398,2021-12-08,204739.52,
LONDON UNDERGROUND LTD,OSBORNE INFRASTRUCTURE LIMITED,Civil Engineering Construction Works,1005\5110041416,2021-12-08,204739.52,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900221256,2021-11-25,203650.07,
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5110035971,2021-12-10,202028.10,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900046590,2021-11-26,199980.00,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5110026690,2021-11-17,199610.48,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5110038922,2021-12-09,199433.08,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5110036216,2021-11-22,197568.00,
TRANSPORT TRADING LTD,PA CONSULTING SERVICES LTD,IT Consultancy,1004\5110025632,2021-11-17,196517.50,
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5110039513,2021-12-08,196199.40,
LONDON BUS SERVICES LTD,MICROVAST GMBH,Vehicle Repairs & Maintenance,1006\5110039301,2021-11-25,191052.75,
LONDON UNDERGROUND LTD,ALBA POWER LIMITED,Electrical Equipment Maintenance,1005\5110037681,2021-11-24,190268.54,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110024401,2021-11-16,186361.47,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110038856,2021-12-08,183929.30,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES,Civil Engineering Construction Works,1031\5110037588,2021-11-22,183393.89,
TUBE LINES LTD,DEUTZER TECHNISCHE KOHLE GMBH,Professional Engineering Services,1025\5110024025,2021-11-17,182632.17,
LONDON UNDERGROUND LTD,GPX ENGINEERING LTD,Track General Maintenance,1005\5110044492,2021-12-07,182437.71,
