Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON UNDERGROUND LTD,SCHWEERBAU GMBH & CO.KG *PAID BACS*,Track General Maintenance,1005\5109955383,2021-07-07,448000.00,
SURFACE TRANSPORT CORP,THAMES CLIPPERS,Civil Engineering Construction Works,1002\5109966245,2021-07-05,436499.69,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5109955264,2021-07-07,435972.68,
TRANSPORT TRADING LTD,MITIE FM LIMITED,Security Services (Guards),1004\5109959547,2021-07-05,435822.83,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109970133,2021-07-21,434023.69,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109967106,2021-07-07,419232.46,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109972387,2021-07-22,417651.95,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109960705,2021-07-14,406000.36,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900046054,2021-07-23,402499.10,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109966220,2021-07-21,398510.42,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109957340,2021-06-28,396316.51,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5109960885,2021-06-30,390759.69,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Operating Leases,1020\5109962686,2021-06-28,382572.93,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Operating Leases,1020\5109972237,2021-07-16,382572.93,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5109934711,2021-06-28,377829.64,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109960708,2021-07-14,376968.76,
DOCKLANDS LIGHT RAILWAY,MACE Ltd,Professional Engineering Services,1012\5109961243,2021-07-19,365394.94,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Operating Leases,1020\5109962747,2021-06-28,362254.54,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF MERTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900069205,2021-07-21,352607.00,
DOCKLANDS LIGHT RAILWAY,POD-TRAK LTD,Civil Engineering Construction Works,1012\5109972748,2021-07-21,351631.35,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109961185,2021-06-28,349432.62,
LONDON BUS SERVICES LTD,AECOM LTD,Contracted Services - Roads,1006\5109965299,2021-07-01,348010.27,
TUBE LINES LTD,SIEMENS,Signalling Systems,1025\5109968582,2021-07-07,343182.00,
SURFACE TRANSPORT CORP,POWER ON CONNECTIONS LTD,Civil Engineering Construction Works,1002\5109970319,2021-07-15,339238.38,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5109962577,2021-07-21,336793.62,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901677938,2021-07-01,332500.00,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109953690,2021-06-28,330229.68,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109970885,2021-07-22,329652.60,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5109958842,2021-06-28,322786.31,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Civil Engineering Construction Works,1005\5109965919,2021-07-21,320923.96,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109969426,2021-07-21,319793.40,
SURFACE TRANSPORT CORP,AECOM LTD,Road Maintenance,1002\5109965346,2021-07-01,313857.77,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900218479,2021-06-28,313182.36,
TRANSPORT TRADING LTD,SODEXO LTD,Caterers Service Charges,1004\5109950277,2021-06-29,307240.14,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900218482,2021-06-30,306891.01,
SURFACE TRANSPORT CORP,COSTAIN LTD,Contracted Services - Highway Bridges,1002\5109959409,2021-07-14,304012.58,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900046043,2021-07-23,301968.26,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109967402,2021-07-21,301504.41,
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,Civil Engineering Construction Works,1031\5109970366,2021-07-19,298299.00,
SURFACE TRANSPORT CORP,O2 UK LTD,Manage IT Services,1002\5109972469,2021-07-22,297611.52,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5109963167,2021-06-28,296896.19,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,MR Construction Costs,1005\5109963240,2021-07-21,296765.62,
TFL CORPORATE,PRICEWATERHOUSECOOPERS LLP,Management & Support Consultancy,1001\5109962070,2021-07-21,293679.00,
TFL CORPORATE,SPECIALIST COMPUTER CENTRES LTD,Software Maintenance,1001\5109957561,2021-07-07,286270.85,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900218476,2021-07-01,281487.66,
TFL CORPORATE,MARSH SERVICES LTD,General Insurance,1001\5109936755,2021-06-30,280000.00,
LONDON UNDERGROUND LTD,BAE SYSTEMS AEI,Software Maintenance,1005\5109953344,2021-07-05,275000.00,
DOCKLANDS LIGHT RAILWAY,STANNAH LIFT SERVICES LTD,Civil Engineering Construction Works,1012\5109970435,2021-07-21,274331.38,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109961161,2021-07-02,272977.58,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109958945,2021-07-14,269521.71,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,Retentions Control Account > 1Year,1002\1900069339,2021-07-16,267666.48,
TFL CORPORATE,VCCP GROUP LLP,Agency Fees Paid To Marketing Agencies,1001\5109961356,2021-07-19,266077.00,
LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,Bus Contract Payments,1006\1900046040,2021-07-23,259932.18,
LUL NOMINEE SSL LIMITED,GIFFEN GROUP LTD,Civil Engineering Construction Works,1031\5109958061,2021-07-01,259380.07,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109958949,2021-07-14,257208.21,
LONDON UNDERGROUND LTD,DELOITTE,Management & Support Consultancy,1005\5109950954,2021-06-29,254492.50,
SURFACE TRANSPORT CORP,SOPRA STERIA LTD,Computer Software,1002\5109954265,2021-07-05,249560.03,
LONDON BUS SERVICES LTD,EDF ENERGY,Electricity,1006\5109970878,2021-07-23,249195.86,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900046037,2021-07-23,247696.00,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5109969929,2021-07-13,245718.65,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5109976993,2021-07-22,244078.29,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109970900,2021-07-13,243684.57,
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5109976397,2021-07-21,243034.37,
CYCLE HIRE SCHEME,COMPUTACENTER PLC,Computer Hardware,1016\5109950590,2021-07-14,242091.54,
TFL CORPORATE,ERNST & YOUNG LLP,Financial Statement Audit Fees,1001\5109961645,2021-07-19,237409.50,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901678016,2021-07-01,236208.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109958912,2021-07-14,236151.00,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5109965666,2021-07-01,233217.72,
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5109965097,2021-06-30,232059.85,
LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,Bus Contract Payments,1006\1900046042,2021-07-23,230317.58,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901678060,2021-07-23,228834.92,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1001\5109954275,2021-07-05,227585.00,
TUBE LINES LTD,GB RAILFREIGHT LTD,Equipment Repairs & Maintenance,1025\5109966773,2021-07-09,226405.02,
TUBE LINES LTD,MITIE FM LIMITED,Security Services (Guards),1025\5109962615,2021-07-05,225631.05,
TFL CORPORATE,MARSH SERVICES LTD,General Insurance,1001\5109940345,2021-06-30,224000.00,
SURFACE TRANSPORT CORP,RIVERLINX LIMITED,Civil Engineering Construction Works,1002\5109966919,2021-07-21,220000.00,
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5109958836,2021-06-28,218844.30,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5109970378,2021-07-16,217430.33,
LONDON UNDERGROUND LTD,O2 UK LTD,Telephony Mobile,1005\5109952160,2021-07-02,216700.00,
LONDON UNDERGROUND LTD,O2 UK LTD,Telephony Mobile,1005\5109955087,2021-07-13,216700.00,
LONDON UNDERGROUND LTD,O2 UK LTD,Telephony Mobile,1005\5109955769,2021-07-12,216700.00,
LONDON UNDERGROUND LTD,O2 UK LTD,Telephony Mobile,1005\5109959502,2021-07-16,216700.00,
TUBE LINES LTD,TALLERES ZITRON SA UK BRANCH,Equipment Repairs & Maintenance,1025\5109955372,2021-07-07,216183.47,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109970485,2021-07-22,215027.55,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5109970899,2021-07-13,212754.72,
LONDON UNDERGROUND LTD,PROBRAND LTD,Track General Maintenance,1005\5109962168,2021-06-30,212477.26,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5109965011,2021-07-15,211779.52,
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5109965557,2021-07-21,211770.89,
TFL CORPORATE,MARSH SERVICES LTD,General Insurance,1001\5109954521,2021-06-30,209059.20,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF MERTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900069124,2021-07-21,202046.00,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Computer Hardware,1005\5109962064,2021-07-20,201670.00,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,COVID 19 planning,1005\5109960686,2021-07-05,198486.77,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Computer Hardware,1005\5109962245,2021-07-20,196403.00,
LONDON UNDERGROUND LTD,DUCTCLEAN (UK) LTD T/A DCUK FM,Track General Maintenance,1005\5109954266,2021-07-02,195447.34,
TFL CORPORATE,PROBRAND LTD,Software Maintenance,1001\5109954276,2021-07-05,193215.80,
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5109969701,2021-07-21,191035.96,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900046028,2021-07-22,190834.36,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006\1900046026,2021-07-22,189679.50,
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,MR Construction Costs,1005\5109970547,2021-07-14,188488.50,
LUL NOMINEE SSL LIMITED,GIFFEN GROUP LTD,Civil Engineering Construction Works,1031\5109969987,2021-07-09,184009.38,
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Management & Support Consultancy,1020\5109958910,2021-07-14,183048.66,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Operating Leases,1020\5109972224,2021-07-16,179908.75,
