Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON UNDERGROUND LTD,DRAGADOS S.A.,Civil Engineering Construction Works,1005\5110143268,2022-08-17,4459314.31,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900047660,2022-08-05,4143342.00,
LONDON BUS SERVICES LTD,METROLINE WEST LTD,Bus Contract Payments,1006\1900047674,2022-08-05,4099273.42,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005\5110129606,2022-07-25,4047855.98,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006\1900047733,2022-08-19,3901704.00,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900047672,2022-08-05,3863946.19,
LONDON UNDERGROUND LTD,DEPT FOR LEVELLINGUP HOUSING&COMMUN,Rates - Central Listed,1005\1900227095,2022-08-17,3840000.00,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900047741,2022-08-19,3818036.00,
TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,Rail Settlement Plan - PAYG Creditor,1004\1901686665,2022-08-05,3812526.21,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5110137600,2022-07-27,3548758.42,
LUL NOMINEE SSL LIMITED,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1031\5110146893,2022-08-17,3372375.65,
LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,Bus Contract Payments,1006\1900047740,2022-08-19,3217255.71,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900047663,2022-08-05,3185063.03,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5110148317,2022-08-17,3149000.00,
DOCKLANDS LIGHT RAILWAY,THE DOCKLANDS LIGHT RAILWAY,Concession Maintenance Charge,1012\1900005383,2022-07-26,3090000.00,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5110140837,2022-08-17,2992496.31,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HAMM& FULHAM,Borough Services,1002\1900072154,2022-08-09,2930000.00,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900047744,2022-08-19,2922740.87,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5110141047,2022-08-17,2818015.69,
LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,Bus Contract Payments,1006\1900047737,2022-08-19,2750787.27,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900047669,2022-08-05,2699271.80,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Computer Hardware,1005\5110129841,2022-07-26,2496707.00,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5110129536,2022-07-27,2491206.55,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5110147024,2022-08-10,2404252.27,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,Bus Contract Payments,1006\1900047734,2022-08-19,2235837.44,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5110148323,2022-08-17,2121545.19,
LONDON BUS SERVICES LTD,LONDON TRANSIT LIMITED,Bus Contract Payments,1006\1900047670,2022-08-05,2023749.39,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900047731,2022-08-19,1997160.75,
LONDON BUS SERVICES LTD,C T PLUS COMMUNITY INTEREST COMPANY,Bus Contract Payments,1006\1900047666,2022-08-05,1989326.18,
LONDON BUS SERVICES LTD,STAGECOACH SERVICES LIMITED,Bus Contract Payments,1006\1900047748,2022-08-19,1901784.85,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5110139567,2022-07-27,1788194.67,
LONDON BUS SERVICES LTD,STAGECOACH LONDON,Bus Contract Payments,1006\1900047677,2022-08-05,1786072.75,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5110143116,2022-08-01,1723341.51,
SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,Contracted Services - Roads,1002\5110133568,2022-07-29,1716668.54,
LUL NOMINEE BCV LIMITED,EKE-ELECTRONICS LTD.,Maintenance Materials,1033\5110141630,2022-08-19,1536825.06,
LUL NOMINEE BCV LIMITED,OTIS LIMITED,MR Construction Costs,1033\5110145762,2022-08-17,1523373.88,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,Franchise/Concession Fixed Fee,1020\5110135205,2022-07-29,1508480.77,
TRANSPORT TRADING LTD,THAMES CLIPPERS,Gross Sales Clearance,1004\800046236,2022-07-28,1484936.50,
TRANSPORT TRADING LTD,HEATHROW EXPRESS,JFT Suspense  - TTL,1004\1901686652,2022-08-03,1438258.14,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Building Maintenance & Repairs,1002\5110149769,2022-08-17,1424549.82,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110145070,2022-08-04,1404125.80,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Equipment Repairs & Maintenance,1005\5110145779,2022-08-18,1382141.88,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900047745,2022-08-19,1323772.43,
LONDON BUS SERVICES LTD,METROLINE WEST LTD,Bus Contract Payments,1006\1900047747,2022-08-19,1288864.30,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5110143270,2022-08-01,1053809.66,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900047732,2022-08-19,1051767.63,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900047735,2022-08-19,1032712.79,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5110141703,2022-07-27,1031007.53,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Building Maintenance & Repairs,1002\5110149879,2022-08-17,1024613.53,
LONDON UNDERGROUND LTD,FERROVIAL LAING O ROURKE,Civil Engineering Construction Works,1005\5110131501,2022-07-26,1000000.00,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5110140932,2022-07-27,972677.77,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5110140270,2022-08-17,969783.26,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5110139095,2022-08-05,962863.81,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Building Maintenance & Repairs,1002\5110149846,2022-08-17,953872.29,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Building Maintenance & Repairs,1002\5110148690,2022-08-17,903051.15,
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Management & Support Consultancy,1020\5110129490,2022-07-25,858916.93,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900047742,2022-08-19,843359.96,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5110129659,2022-07-25,815741.13,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5110137887,2022-08-10,815741.13,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5110129976,2022-07-26,803945.00,
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Management & Support Consultancy,1020\5110138979,2022-08-16,798779.34,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110139599,2022-08-16,798057.46,
SURFACE TRANSPORT CORP,RINGWAY INFRASTRUCTURE SERVICES LTD,Building Maintenance & Repairs,1002\5110149900,2022-08-17,781134.74,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110139592,2022-08-16,763895.97,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,MR Construction Costs,1005\5110135245,2022-07-27,751871.63,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900047664,2022-08-05,726327.35,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Computer Hardware,1005\5110129806,2022-07-26,724410.00,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5110143145,2022-08-01,722920.58,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5110144952,2022-08-04,720737.29,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900232185,2022-07-25,716725.16,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110139585,2022-08-16,687951.62,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900232186,2022-07-25,677860.49,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Civil Engineering Construction Works,1002\5110148124,2022-08-17,673598.21,
LONDON BUS SERVICES LTD,C T PLUS COMMUNITY INTEREST COMPANY,Bus Contract Payments,1006\1900047738,2022-08-19,652286.16,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110145360,2022-08-04,647639.20,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110135685,2022-07-26,639017.75,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110139588,2022-08-16,630248.95,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901686410,2022-08-01,601692.00,
LONDON BUS SERVICES LTD,STAGECOACH LONDON,Bus Contract Payments,1006\1900047739,2022-08-19,594056.11,
LONDON UNDERGROUND LTD,DYER & BUTLER LTD,Professional Engineering Services,1005\5110144880,2022-08-18,587579.02,
RAIL FOR LONDON LIMITED,MORGAN SINDALL  PLC,Civil Engineering Construction Works,1020\5110145761,2022-08-17,586749.89,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LIMITED,Bus Contract Payments,1006\1900047676,2022-08-05,545453.07,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Fire and Safety Equipment,1005\5110145536,2022-08-18,532766.17,
TFL CORPORATE,NETWORK RAIL INFRASTRUCTURE,Purchase of Land & Buildings,1001\1900123593,2022-08-11,530508.00,
DOCKLANDS LIGHT RAILWAY,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1012\5110141823,2022-08-01,530453.49,
DOCKLANDS LIGHT RAILWAY,CONST. Y AUX. DE FERROCARRILES S.A,Vehicle Purchases,1012\5110148515,2022-08-12,510805.17,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110146374,2022-08-08,508475.03,
LONDON BUS SERVICES LTD,LONDON TRANSIT LIMITED,Bus Contract Payments,1006\1900047743,2022-08-19,507980.88,
LONDON UNDERGROUND LTD,OTIS LIMITED,Escalators,1005\5110148770,2022-08-15,504618.56,
TRANSPORT TRADING LTD,BEMROSEBOOTH LIMITED,Ticket & Pass Production,1004\5110129777,2022-07-25,496620.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5110129979,2022-07-26,490945.00,
SURFACE TRANSPORT CORP,LONDON COUNCILS,Taxicard Funding,1002\1900072369,2022-07-27,464391.34,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Building Maintenance & Repairs,1002\5110137895,2022-07-28,460465.41,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110139583,2022-08-16,460278.11,
LUL NOMINEE BCV LIMITED,SIEMENS MOBILITY LIMITED,Signalling Systems,1033\5110138837,2022-07-27,458258.89,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,MR Construction Costs,1005\5110140696,2022-08-08,457438.65,
TFL CORPORATE,HCL TECHNOLOGIES UK LTD,Manage IT Services,1001\5110137728,2022-08-18,452028.00,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5110148106,2022-08-16,448176.50,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110139648,2022-08-16,446701.02,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Building Maintenance & Repairs,1002\5110148070,2022-08-19,445538.37,
SURFACE TRANSPORT CORP,EUROVIA CONTRACTING SOUTH,Contracted Services - Roads,1002\5110148099,2022-08-17,420606.22,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110139651,2022-08-16,418982.37,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5110143131,2022-08-01,417078.38,
TRANSPORT TRADING LTD,MITIE FM LIMITED,Security Services (Guards),1004\5110136720,2022-08-01,415020.68,
TRANSPORT TRADING LTD,MITIE FM LIMITED,Security Services (Guards),1004\5110144886,2022-08-04,415020.68,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Contracted Services - Roads,1002\5110143389,2022-08-02,405553.41,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110145196,2022-08-04,404809.28,
LONDON UNDERGROUND LTD,DELATIM LIMITED,MR Construction Costs,1005\5110141849,2022-07-28,404574.23,
DOCKLANDS LIGHT RAILWAY,UK POWER NETWORKS LTD,Electricity,1012\5110143380,2022-08-02,400000.00,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5110134886,2022-07-25,399059.79,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900232184,2022-07-25,389506.70,
DOCKLANDS LIGHT RAILWAY,MACE MACRO LTD,Professional Engineering Services,1012\5110139548,2022-08-17,384586.50,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110139582,2022-08-16,377967.99,
TRANSPORT TRADING LTD,THAMES CLIPPERS,Gross Sales Clearance,1004\800046235,2022-07-28,376624.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110139579,2022-08-16,371730.53,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5110136691,2022-07-27,364687.29,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5110139021,2022-08-16,363839.20,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5110137466,2022-07-25,359586.21,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110148470,2022-08-12,357741.30,
DOCKLANDS LIGHT RAILWAY,ORTON LIFTS & ESCALATORS,Civil Engineering Construction Works,1012\5110144947,2022-08-05,350300.95,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Equipment Repairs & Maintenance,1005\5110145533,2022-08-18,350034.75,
SURFACE TRANSPORT CORP,COSTAIN LTD,Contracted Services - Highway Bridges,1002\5110147497,2022-08-10,348461.25,
RFL (IINFRASTRUCTURE) LTD,SIEMENS MOBILITY LIMITED,Professional Engineering Services,1025\5110129650,2022-07-25,345145.00,
LONDON UNDERGROUND LTD,GT GETTAXI (UK) LTD,Travel to/from work (Unsocial Hours),1005\5110147305,2022-08-10,336932.31,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901686376,2022-08-01,332500.00,
RAIL FOR LONDON LIMITED,MTR CROSSRAIL,MR Construction Costs,1020\5110132580,2022-08-01,332326.60,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110148693,2022-08-12,321031.68,
RFL (IINFRASTRUCTURE) LTD,TALLERES ZITRON SA UK BRANCH,Professional Engineering Services,1025\5110135474,2022-08-01,318655.06,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5110147936,2022-08-19,316228.04,
SURFACE TRANSPORT CORP,SIEMENS TRAFFIC CONTROLS,Cameras,1002\5110133264,2022-07-27,309126.97,
LONDON UNDERGROUND LTD,MULALLEY & CO LTD,Planning & Development Consultancy,1005\5110136528,2022-07-25,299353.57,
TRANSPORT TRADING LTD,PA CONSULTING SERVICES LTD,IT Consultancy,1004\5110130185,2022-07-26,297087.50,
RAIL FOR LONDON LIMITED,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1020\5110142339,2022-08-03,292726.53,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5110131557,2022-07-27,292131.92,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Road Maintenance,1002\5110142170,2022-08-02,290561.44,
TFL CORPORATE,GALLAGHER BASSETT INTERNAT. LTD,Claim Settlements,1001\1900119673,2022-07-28,289900.24,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110135690,2022-07-26,287366.45,
TFL CORPORATE,BYTES SOFTWARE SERVICES,Computer Hardware,1001\5110129674,2022-07-26,286566.95,
SURFACE TRANSPORT CORP,SIEMENS TRAFFIC CONTROLS,Cameras,1002\5110133258,2022-07-27,285884.34,
TFL CORPORATE,AXA PPP HEALTHCARE,General Insurance,1001\5110150174,2022-08-17,282281.55,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5110146990,2022-08-17,279136.82,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,BAU CPAF concumables Consolidated invoice,1005\5110149515,2022-08-16,278728.78,
LONDON UNDERGROUND LTD,PANASONIC MARKETING EUROPE GMBH,Contracted Services Buildings,1005\5110136810,2022-08-01,278670.58,
LONDON UNDERGROUND LTD,BAE SYSTEMS AEI,Software Maintenance,1005\5110136989,2022-08-10,275000.00,
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,Software Maintenance,1001\5110136816,2022-08-05,274099.66,
LONDON UNDERGROUND LTD,MULALLEY & CO LTD,Planning & Development Consultancy,1005\5110149896,2022-08-17,268501.17,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5110148330,2022-08-17,261940.89,
LUL NOMINEE BCV LIMITED,CIRCET (UK) LIMITED,MR Construction Costs,1033\5110141598,2022-08-04,260989.41,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Computer Hardware,1005\5110141367,2022-08-17,258359.00,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5110134896,2022-07-25,258039.46,
LONDON UNDERGROUND LTD,MORS SMITT STS SIGNALS,Fleet,1005\5110144699,2022-08-03,255230.14,
LUL NOMINEE BCV LIMITED,OTIS LIMITED,MR Construction Costs,1033\5110150637,2022-08-19,253355.04,
LONDON UNDERGROUND LTD,OTIS LIMITED,Escalators,1005\5110145186,2022-08-15,246580.37,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5110133122,2022-08-01,245207.13,
LONDON UNDERGROUND LTD,WAVE UTILITIES,Water,1005\1900232516,2022-07-28,243896.31,
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5110137519,2022-07-25,241465.87,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5110141862,2022-08-01,239458.77,
SURFACE TRANSPORT CORP,GREATER LONDON AUTHORITY,CCS Service Contract,1002\5110138470,2022-08-10,237731.44,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900047736,2022-08-19,237053.19,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901686473,2022-08-01,236208.00,
SURFACE TRANSPORT CORP,SOPRA STERIA LTD,Computer Software,1002\5110138434,2022-08-19,235520.84,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5110141860,2022-07-28,230164.27,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900232180,2022-08-02,226721.28,
RFL (IINFRASTRUCTURE) LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Building Maintenance & Repairs,1025\5110130076,2022-07-27,226102.94,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5110137333,2022-08-10,225697.81,
SURFACE TRANSPORT CORP,VCCP GROUP LLP,Agency Fees Paid To Marketing Agencies,1002\5110138807,2022-08-16,225450.00,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Contracted Services - Roads,1002\5110148352,2022-08-17,220909.56,
LONDON UNDERGROUND LTD,TRACKWORK RESOURCES LTD,Track General Maintenance,1005\5110148091,2022-08-11,219867.83,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900232181,2022-08-02,219397.80,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5110139033,2022-08-03,218548.54,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5110141875,2022-08-05,218263.69,
SURFACE TRANSPORT CORP,SIEMENS MOBILITY LIMITED,Traffic Signals,1002\5110142377,2022-08-09,218212.75,
SURFACE TRANSPORT CORP,HYDER CONSULTING (UK) LTD,Management & Support Consultancy,1002\5110147317,2022-08-10,217536.93,
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,MR Construction Costs,1005\5110142006,2022-08-02,214855.50,
LUL NOMINEE SSL LIMITED,CIRCET (UK) LIMITED,Civil Engineering Construction Works,1031\5110134686,2022-07-26,212027.03,
SURFACE TRANSPORT CORP,SIEMENS TRAFFIC CONTROLS,Maintenance of Plant & Equipment,1002\5110142440,2022-08-10,210266.59,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5110137263,2022-08-10,209754.50,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5110137264,2022-08-10,208040.02,
RAIL FOR LONDON LIMITED,NETWORK RAIL INFRASTRUCTURE,Civil Engineering Construction Works,1020\5110140680,2022-08-17,206461.35,
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5110145021,2022-08-17,206139.90,
LONDON UNDERGROUND LTD,OTIS LIMITED,Escalators,1005\5110150684,2022-08-19,204992.83,
DOCKLANDS LIGHT RAILWAY,BCM  CONSTRUCTION LIMITED,Civil Engineering Construction Works,1012\5110140723,2022-07-26,201740.97,
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5110146138,2022-08-05,201653.81,
SURFACE TRANSPORT CORP,CADENT GAS LIMITED,Section 159 Payments,1002\1900072519,2022-08-10,197343.56,
RAIL FOR LONDON LIMITED,NETWORK RAIL INFRASTRUCTURE,Professional Engineering Services,1020\5110130836,2022-07-27,196225.00,
TFL CORPORATE,DELOITTE MCS LIMITED,Management & Support Consultancy,1001\5110140074,2022-08-17,196200.00,
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5110144074,2022-08-08,195492.86,
RFL (IINFRASTRUCTURE) LTD,NCC SERVICES LIMITED,Manage IT Services,1025\5110133222,2022-08-02,193001.67,
TFL CORPORATE,AMAZON WEB SERVICES EMEA SARL,Manage IT Services,1001\5110138950,2022-07-28,190280.57,
LONDON UNDERGROUND LTD,QUATTRO LTD,Non Recyclable Waste Disposal/Refuse Collection,1005\5110122724,2022-07-29,189152.84,
DOCKLANDS LIGHT RAILWAY,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1012\5110137549,2022-08-09,186656.09,
DOCKLANDS LIGHT RAILWAY,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1012\5110137551,2022-08-09,186656.09,
LONDON UNDERGROUND LTD,SOLUTION RAIL LIMITED,MR Construction Costs,1005\5110144198,2022-08-18,185398.09,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Computer Hardware,1005\5110129714,2022-07-26,181575.00,
DOCKLANDS LIGHT RAILWAY,KEOLIS AMEY DOCKLANDS LIMITED,Professional Engineering Services,1012\5110139085,2022-07-26,181499.19,
