Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5110020743,2021-11-03,1447016.99,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5110019279,2021-10-18,1398773.13,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,Franchise/Concession Fixed Fee,1020\5110018541,2021-10-22,1301774.12,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900046509,2021-11-12,1277905.89,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900046498,2021-11-12,1261653.69,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110028691,2021-11-10,1145160.48,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900046514,2021-11-12,1129743.05,
TRANSPORT TRADING LTD,CLL (BTR) LIMITED,Direct Construction Cost,1004\1901679726,2021-11-10,1128140.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HAMM& FULHAM,Borough Services - Claim Against Pr Yr Accrual,1002\1900069867,2021-10-18,1124500.00,
TRANSPORT TRADING LTD,HEATHROW EXPRESS,JFT Suspense  - TTL,1004\1901679476,2021-10-27,1124247.52,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF NEWHAM,Borough Services - Claim Against Pr Yr Accrual,1002\1900069866,2021-10-19,1119929.37,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Building Maintenance & Repairs,1002\5110033016,2021-11-10,1067855.51,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5110023952,2021-11-10,1063191.43,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900046501,2021-11-12,1050439.43,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1005\5110021810,2021-11-09,1042591.28,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5110011224,2021-10-18,992495.58,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5110014055,2021-10-25,972677.77,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900046420,2021-10-29,952234.14,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5110029763,2021-11-11,948561.02,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Building Maintenance & Repairs,1002\5110032725,2021-11-10,931846.71,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Building Maintenance & Repairs,1002\5110032963,2021-11-10,929059.20,
DOCKLANDS LIGHT RAILWAY,CGL RAIL,Franchise/Concession Fixed Fee,1012\5110029516,2021-11-03,925000.00,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Building Maintenance & Repairs,1002\5110033463,2021-11-10,903476.08,
TRANSPORT TRADING LTD,THAMES CLIPPERS,Gross Sales Clearance,1004\800044446,2021-10-22,903017.20,
DOCKLANDS LIGHT RAILWAY,PITTVILLE LEASING LTD,Civil Engineering Construction Works,1012\5110025163,2021-11-01,893068.16,
SURFACE TRANSPORT CORP,RINGWAY INFRASTRUCTURE SERVICES LTD,Building Maintenance & Repairs,1002\5110032976,2021-11-10,881607.04,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1002\5110033459,2021-11-10,870796.29,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Building Maintenance & Repairs,1002\5110021111,2021-10-18,865869.20,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Building Maintenance & Repairs,1002\5110033466,2021-11-10,848740.29,
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES,Maintenance of Plant & Equipment,1020\5110028789,2021-11-10,833407.84,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900046507,2021-11-12,825139.95,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110010215,2021-10-18,803828.82,
DOCKLANDS LIGHT RAILWAY,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1012\5110027195,2021-11-03,793071.21,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5110016410,2021-10-27,791344.18,
LONDON UNDERGROUND LTD,PANASONIC MARKETING EUROPE GMBH,Contracted Services Buildings,1005\5110019881,2021-11-11,772808.51,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Computer Hardware,1005\5110014327,2021-10-25,766291.00,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5110011069,2021-10-22,698863.14,
SURFACE TRANSPORT CORP,LONDON COUNCILS,Taxicard Funding,1002\1900070127,2021-10-29,693209.00,
SURFACE TRANSPORT CORP,GREATER LONDON AUTHORITY,Section 159 Payments,1002\1900070212,2021-11-08,665774.20,
LONDON UNDERGROUND LTD,DYER & BUTLER LTD,Professional Engineering Services,1005\5110027979,2021-11-11,661857.19,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5110019884,2021-10-22,645642.73,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900046504,2021-11-12,629565.69,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900046431,2021-10-29,624338.00,
TFL CORPORATE,SENTRUM IV LIMITED,Manage IT Services,1001\5109999573,2021-10-19,613612.63,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901679585,2021-11-01,601692.00,
DOCKLANDS LIGHT RAILWAY,CLESHAR CONTRACT SERVICES,Civil Engineering Construction Works,1012\5110015924,2021-10-20,597437.55,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110031674,2021-11-10,584532.50,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5110027058,2021-10-27,583128.43,
LONDON UNDERGROUND LTD,FERROVIAL LAING O ROURKE,Civil Engineering Construction Works,1005\5110026369,2021-11-10,549393.38,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110015258,2021-10-26,531005.52,
LONDON UNDERGROUND LTD,ASEPTIC LIMITED,Escalators,1005\5110019796,2021-10-27,504720.00,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110023329,2021-11-12,477498.27,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5110020512,2021-10-22,474342.09,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110025037,2021-10-25,467784.63,
LONDON UNDERGROUND LTD,HEGENSCHEIDT-MFD GMBH,Equipment Repairs & Maintenance,1005\5110021138,2021-11-10,444068.85,
LONDON UNDERGROUND LTD,HEGENSCHEIDT-MFD GMBH,Equipment Repairs & Maintenance,1005\5110021141,2021-11-10,444068.85,
LONDON UNDERGROUND LTD,DELATIM LIMITED,MR Construction Costs,1005\5110022879,2021-10-18,438700.66,
RAIL FOR LONDON LIMITED,J MURPHY & SONS LTD,Civil Engineering Construction Works,1020\5110024967,2021-10-27,419844.62,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5110008081,2021-10-18,413786.29,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5110021809,2021-11-09,412429.93,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110010248,2021-10-18,406000.36,
RAIL FOR LONDON LIMITED,MTR CROSSRAIL,MR Construction Costs,1020\5110022802,2021-10-21,404008.79,
TFL CORPORATE,VCCP GROUP LLP,Agency Fees Paid To Marketing Agencies,1001\5110022867,2021-11-10,399115.00,
DOCKLANDS LIGHT RAILWAY,HYDER CONSULTING (UK) LTD,Professional Engineering Services,1012\5109946408,2021-11-01,398603.81,
SURFACE TRANSPORT CORP,COSTAIN LTD,Contracted Services - Highway Bridges,1002\5110018671,2021-10-22,397412.90,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Contracted Services - Roads,1002\5110025805,2021-11-02,395805.01,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Operating Leases,1020\5110026470,2021-10-26,389323.46,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Civil Engineering Construction Works,1005\5110028173,2021-11-12,375219.74,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110010268,2021-10-18,374193.75,
DOCKLANDS LIGHT RAILWAY,MACE MACRO LTD,Professional Engineering Services,1012\5110009911,2021-10-18,374118.60,
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5110024968,2021-11-05,372408.96,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5110025161,2021-10-29,369879.25,
DOCKLANDS LIGHT RAILWAY,HYDER CONSULTING (UK) LTD,Professional Engineering Services,1012\5110007534,2021-11-01,360273.75,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5110007703,2021-11-09,357896.56,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5110026897,2021-10-27,357134.84,
TFL CORPORATE,GALLAGHER BASSETT INTERNAT. LTD,Claim Settlements,1001\1900074798,2021-10-21,352845.02,
DOCKLANDS LIGHT RAILWAY,HYDER CONSULTING (UK) LTD,Professional Engineering Services,1012\5109997924,2021-11-01,348144.89,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5110022915,2021-10-27,347919.77,
TUBE LINES LTD,SIEMENS,Signalling Systems,1025\5110009928,2021-10-18,343182.00,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110022142,2021-11-10,337439.69,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5110019332,2021-10-18,335483.18,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901679567,2021-11-01,332500.00,
RAIL FOR LONDON LIMITED,F M CONWAY LTD,Building Maintenance & Repairs,1020\5110033460,2021-11-10,319858.58,
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5110011007,2021-11-05,319509.36,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5110033623,2021-11-11,310131.63,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900046502,2021-11-12,309432.86,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5110019890,2021-10-22,305954.28,
TFL CORPORATE,LEMONGRASS CONSULTING LIMITED,Manage IT Services,1001\5110030677,2021-11-08,305055.50,
DOCKLANDS LIGHT RAILWAY,HYDER CONSULTING (UK) LTD,Professional Engineering Services,1012\5110025537,2021-11-01,301918.20,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5110029394,2021-11-02,293951.47,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900219707,2021-10-22,292018.52,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5110011178,2021-10-20,290469.82,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Computer Hardware,1005\5110022999,2021-11-10,289764.00,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900219708,2021-10-22,283695.80,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES,Civil Engineering Construction Works,1031\5110015094,2021-10-25,281601.16,
LUL NOMINEE BCV LIMITED,INTERFLEET TECHNOLOGY LIMITED,Maintenance Materials,1033\5110011505,2021-10-20,279292.30,
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,Software Maintenance,1001\5110009837,2021-10-26,276640.00,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5110019877,2021-10-22,276411.43,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Equipment Repairs & Maintenance,1005\5110024353,2021-10-21,275195.80,
SURFACE TRANSPORT CORP,GREATER LONDON AUTHORITY,Section 159 Payments,1002\1900070213,2021-11-08,271729.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110010201,2021-10-18,269521.71,
DOCKLANDS LIGHT RAILWAY,ASHURST LLP,Legal Fees,1012\1900005229,2021-10-29,265259.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110022881,2021-11-10,265171.81,
TFL CORPORATE,LINKEDIN IRELAND LIMITED,Recruitment Agency Fees,1001\5110029440,2021-11-05,264798.40,
LONDON UNDERGROUND LTD,SCHWEERBAU GMBH & CO.KG *PAID BACS*,Track General Maintenance,1005\5110020386,2021-11-03,263000.00,
TFL CORPORATE,SHELL TRUST (UK) PROPERTY LTD,Purchase of Land & Buildings,1001\1900075605,2021-10-27,259925.00,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Radio Systems Equipment & Maintenance,1005\5110023005,2021-11-10,259247.00,
TFL CORPORATE,BYTES SOFTWARE SERVICES,Computer Software,1001\5110014290,2021-10-26,258602.97,
SURFACE TRANSPORT CORP,DVLA,Radio TV Press Poster Cinema Airtime And Space,1002\5110028403,2021-11-03,258584.64,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110010190,2021-10-18,255358.20,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5110020752,2021-11-03,254096.58,
DOCKLANDS LIGHT RAILWAY,HYDER CONSULTING (UK) LTD,Professional Engineering Services,1012\5110026791,2021-11-09,252718.66,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5110031312,2021-11-10,251535.33,
LONDON UNDERGROUND LTD,UK POWER NETWORKS LTD,Building Maintenance & Repairs,1005\5110015947,2021-10-20,247756.83,
SURFACE TRANSPORT CORP,RINGWAY INFRASTRUCTURE SERVICES LTD,Building Maintenance & Repairs,1002\5110033462,2021-11-10,242703.90,
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,Section 159 Payments,1002\1900069865,2021-11-05,240000.00,
DOCKLANDS LIGHT RAILWAY,TRACK AND BUILD LTD.,Civil Engineering Construction Works,1012\5110028434,2021-11-01,239945.70,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5110012108,2021-10-20,238312.52,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5110012110,2021-10-20,238297.72,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005\5110013913,2021-10-25,237084.28,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Bus Shelters,1006\5110022117,2021-10-18,237004.41,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901679640,2021-11-01,236208.00,
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5110020407,2021-10-21,234651.70,
RAIL FOR LONDON LIMITED,MTR CROSSRAIL,MR Construction Costs,1020\5110021177,2021-10-19,232450.57,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901679122,2021-10-22,229449.52,
TUBE LINES LTD,GB RAILFREIGHT LTD,Equipment Repairs & Maintenance,1025\5110022258,2021-10-19,228484.60,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5110015087,2021-10-20,226701.57,
DOCKLANDS LIGHT RAILWAY,HYDER CONSULTING (UK) LTD,Professional Engineering Services,1012\5110025616,2021-11-01,225914.17,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,MR Construction Costs,1005\5110009664,2021-10-29,225466.27,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005\5110028382,2021-10-29,223040.09,
TFL CORPORATE,TNS UK LTD,Planning & Development Consultancy,1001\5110014620,2021-10-22,222400.00,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5110023648,2021-10-27,220372.00,
LONDON UNDERGROUND LTD,LIGHT GREEN POWER LIMITED,Plant & Equipment Purchases,1005\5110025594,2021-10-27,219999.90,
TFL CORPORATE,EQUINIX (UK) LTD,Manage IT Services,1001\5110018356,2021-10-27,219683.46,
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5110019297,2021-10-18,218844.30,
RAIL FOR LONDON LIMITED,NETWORK RAIL,National Rail Contribution,1020\5110015239,2021-10-25,218673.00,
SURFACE TRANSPORT CORP,MEDIAEDGE,Radio TV Press Poster Cinema Airtime And Space,1002\5110022883,2021-11-02,218245.58,
SURFACE TRANSPORT CORP,BYTES SOFTWARE SERVICES,Computer Software,1002\5110016706,2021-10-27,209496.66,
TUBE LINES LTD,TALLERES ZITRON SA UK BRANCH,Equipment Repairs & Maintenance,1025\5110023431,2021-11-10,206272.22,
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,MR Construction Costs,1005\5110025573,2021-10-27,206133.50,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5110011199,2021-10-20,204664.05,
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5110025758,2021-10-29,203385.25,
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,Software Maintenance,1001\5110016049,2021-10-28,202474.98,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Civil Engineering Construction Works,1002\5110033475,2021-11-10,202176.56,
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5110027181,2021-11-10,197323.91,
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5110024970,2021-10-29,195649.83,
LONDON UNDERGROUND LTD,PROBRAND LTD,Computer Software,1005\5110014634,2021-10-26,195466.54,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Bus Shelters,1006\5110022128,2021-10-18,195112.92,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900220182,2021-11-01,193834.01,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110022897,2021-11-10,191724.78,
TUBE LINES LTD,PROBRAND LTD,Software Maintenance,1025\5110023652,2021-11-10,191348.00,
TFL CORPORATE,EQUINIX (UK) LTD,Manage IT Services,1001\5110018540,2021-10-27,191115.00,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900046482,2021-11-11,190963.02,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110027125,2021-11-10,189158.31,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110010204,2021-10-18,187919.90,
SURFACE TRANSPORT CORP,AECOM LTD,Road Maintenance,1002\5110030831,2021-11-04,187634.90,
TFL CORPORATE,OPEN TEXT UK LTD,Software Maintenance,1001\5110015060,2021-10-27,186733.86,
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,Civil Engineering Construction Works,1031\5110010778,2021-10-25,185986.60,
