Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5109861231,2021-01-11,713154.00,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109863635,2021-01-13,696005.48,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5109860447,2021-01-13,693541.62,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,MR Construction Costs,1005\5109858744,2021-01-12,657208.21,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109862990,2021-01-13,639712.14,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900045344,2021-02-05,634684.94,
LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,Civil Engineering Construction Works,1005\5109874527,2021-02-04,627310.61,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5109878807,2021-02-04,622136.07,
DOCKLANDS LIGHT RAILWAY,DYER & BUTLER LTD,Civil Engineering Construction Works,1012\5109865273,2021-01-12,603097.21,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109864166,2021-02-01,586914.55,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109864988,2021-01-19,583312.29,
DOCKLANDS LIGHT RAILWAY,HYDER CONSULTING (UK) LTD,Professional Engineering Services,1012\5109877889,2021-01-28,583164.47,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109850012,2021-01-15,579228.45,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109865889,2021-01-26,578351.87,
SURFACE TRANSPORT CORP,LONDON COUNCILS,Taxicard Funding,1002\1900067596,2021-01-20,574784.15,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109871611,2021-01-29,543624.10,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900045306,2021-01-22,540476.69,
TFL CORPORATE,GROUNDWORK LONDON,Marketing Strategy And Consultancy,1001\5109867355,2021-01-11,514890.00,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109864957,2021-01-20,499346.67,
SURFACE TRANSPORT CORP,CITY OF LONDON POLICE,MPS Employment Costs SM,1002\5109834534,2021-01-19,494055.00,
SURFACE TRANSPORT CORP,CITY OF LONDON POLICE,MPS Employment Costs SM,1002\5109855396,2021-01-20,491555.00,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109873671,2021-02-03,481227.83,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Road Maintenance,1002\5109878291,2021-02-02,477823.10,
LONDON UNDERGROUND LTD,THALES GROUND TRANSP SYSTEMS UK LTD,Civil Engineering Construction Works,1005\5109874996,2021-02-02,467559.27,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5109866573,2021-01-14,462500.00,
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5109870727,2021-01-14,452271.02,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5109863655,2021-01-13,450456.22,
TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,Rail Settlement Plan - PAYG Creditor,1004\1901675247,2021-01-22,448666.56,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109869937,2021-01-20,446133.12,
SURFACE TRANSPORT CORP,GREATER LONDON AUTHORITY,Section 159 Payments,1002\1900067611,2021-01-21,445496.53,
TRANSPORT TRADING LTD,MITIE FM LIMITED,Security Services (Guards),1004\5109861230,2021-01-11,437820.10,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109862984,2021-01-13,407026.65,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900045318,2021-02-04,386963.01,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109877623,2021-02-02,385811.49,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5109868276,2021-01-12,379702.53,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109862987,2021-01-13,371106.90,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109878313,2021-01-29,370008.64,
DOCKLANDS LIGHT RAILWAY,MACE Ltd,Professional Engineering Services,1012\5109861668,2021-01-21,365394.94,
DOCKLANDS LIGHT RAILWAY,MACE Ltd,Professional Engineering Services,1012\5109874558,2021-01-26,365394.94,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109878315,2021-01-29,358488.42,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109878316,2021-01-29,358469.97,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109861977,2021-01-13,349564.12,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109867227,2021-01-11,349084.62,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109881058,2021-02-03,349084.62,
SURFACE TRANSPORT CORP,NETWORK RAIL,Road Maintenance,1002\5109863985,2021-01-13,337421.15,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109874581,2021-01-22,334815.15,
DOCKLANDS LIGHT RAILWAY,THALES RAIL SIGNALLING SOLUTIONS,Civil Engineering Construction Works,1012\5109865116,2021-01-26,330360.00,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109878323,2021-01-29,328735.77,
TRANSPORT TRADING LTD,HEATHROW EXPRESS,JFT Suspense  - TTL,1004\1901672549,2020-04-15,321122.71,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109870517,2021-01-28,319724.63,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5109877469,2021-02-04,317318.04,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900045342,2021-02-05,317243.51,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109873906,2021-01-21,316506.47,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900216492,2021-01-25,315790.60,
TFL CORPORATE,PROBRAND LTD,Software Maintenance,1001\5109864322,2021-01-13,310776.48,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109874013,2021-01-21,308491.62,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900216494,2021-01-25,303014.50,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109863022,2021-01-27,301411.16,
LONDON UNDERGROUND LTD,PANASONIC MARKETING EUROPE GMBH,Contracted Services Buildings,1005\5109862978,2021-01-15,299303.04,
RAIL FOR LONDON LIMITED,OPEN TEXT UK LTD,Manage IT Services,1020\5109848743,2021-01-26,296194.00,
TFL CORPORATE,LEMONGRASS CONSULTING LIMITED,Manage IT Services,1001\5109873002,2021-02-01,296006.00,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109868682,2021-01-19,284830.18,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5109874617,2021-01-27,281971.79,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109875000,2021-02-05,281867.12,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006\1900045315,2021-02-04,277939.09,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Management & Support Consultancy,1020\5109862110,2021-01-13,276162.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109861983,2021-01-13,270205.91,
LONDON RIVER SERVICES LTD,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1007\5109878750,2021-02-02,260824.99,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109872047,2021-01-27,260114.15,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Radio Systems Equipment & Maintenance,1005\5109861431,2021-01-12,259247.00,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5109871131,2021-01-28,257537.36,
SURFACE TRANSPORT CORP,AECOM LTD,Contracted Services - Roads,1002\5109877924,2021-02-02,254349.62,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109861982,2021-01-13,253300.30,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL LTD,Signalling Systems,1005\5109878584,2021-02-03,242386.77,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109877928,2021-01-28,240099.28,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Building Maintenance & Repairs,1020\5109768371,2021-02-05,239336.81,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5109868269,2021-02-03,238235.37,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900045352,2021-02-05,237427.57,
LONDON UNDERGROUND LTD,BOMBARDIER TRANSPORT UK,Fleet Tsssa Contract,1005\5109874174,2021-02-03,235978.27,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,MR Construction Costs,1005\5109861226,2021-01-13,233820.23,
LONDON UNDERGROUND LTD,GEOFFREY OSBORNE LIMITED,Civil Engineering Construction Works,1005\5109875298,2021-01-27,227533.82,
SURFACE TRANSPORT CORP,SIEMENS,Computer Software,1002\5109868678,2021-02-03,225715.70,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5109866572,2021-01-14,219438.77,
TUBE LINES LTD,GB RAILFREIGHT LTD,Equipment Repairs & Maintenance,1025\5109868224,2021-01-13,219173.11,
TUBE LINES LTD,GB RAILFREIGHT LTD,Equipment Repairs & Maintenance,1025\5109873706,2021-01-25,219173.11,
LONDON BUS SERVICES LTD,EDF ENERGY,Electricity,1006\5109869706,2021-01-15,218288.40,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109864981,2021-01-19,216762.51,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109864991,2021-01-19,216762.51,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901675088,2021-01-26,215793.80,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5109861700,2021-01-13,211078.26,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109870058,2021-01-26,210051.16,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,MR Construction Costs,1005\5109881702,2021-02-04,209426.00,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5109881223,2021-02-03,207057.70,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109868673,2021-01-19,206809.68,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900216564,2021-02-02,206173.42,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109863127,2021-01-13,205475.44,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109870027,2021-01-26,205126.31,
LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,Bus Contract Payments,1006\1900045316,2021-02-04,202040.77,
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5109873632,2021-02-02,202035.43,
LONDON UNDERGROUND LTD,CORONA ENERGY RETAIL 4 LTD,Gas,1005\1900216518,2021-01-27,201863.54,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109872066,2021-01-27,200096.81,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109862084,2021-01-13,199719.37,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900216493,2021-01-25,195114.30,
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5109871878,2021-01-28,195004.31,
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5109877520,2021-02-04,194646.70,
TFL CORPORATE,BYTES SOFTWARE SERVICES,Computer Hardware,1001\5109866688,2021-01-20,194105.13,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109850018,2021-01-15,192753.85,
LONDON BUS SERVICES LTD,UITP,1st Outgoing CHAPS,1006\1700002257,2020-07-30,192235.34,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109861980,2021-01-13,191655.70,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900216630,2021-02-04,191000.70,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109866092,2021-01-27,188870.75,
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,MR Construction Costs,1005\5109863981,2021-01-22,188585.50,
LONDON BUS SERVICES LTD,PROVENTIA OY,Vehicle Repairs & Maintenance,1006\5109864302,2021-01-15,188215.33,
TRANSPORT TRADING LTD,SODEXO LTD,Caterers Service Charges,1004\5109865749,2021-01-20,187012.00,
TUBE LINES LTD,MITIE FM LIMITED,Security Services (Guards),1025\5109864129,2021-01-11,184683.41,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900045354,2021-02-05,178703.29,
TRANSPORT TRADING LTD,HEATHROW EXPRESS,JFT Suspense  - TTL,1004\1901674291,2020-10-28,178451.27,
