Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006\1900045695,2021-04-30,4404767.59,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900045660,2021-04-16,4391109.53,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900045702,2021-04-30,3928309.27,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900045643,2021-04-16,3916876.74,
LONDON UNDERGROUND LTD,DEPT OF COMMUNITIES AND LOCAL GOVER,Rates - Central Listed,1005\1900217625,2021-04-20,3840000.00,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900045654,2021-04-16,3681052.74,
LONDON UNDERGROUND LTD,DRAGADOS S.A.,Civil Engineering Construction Works,1005\5109922564,2021-04-28,3654520.65,
LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,Bus Contract Payments,1006\1900045701,2021-04-30,3583938.29,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109928413,2021-04-27,3543806.16,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5109911568,2021-04-21,3381549.87,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Contracted Services - Roads,1002\5109932447,2021-04-30,3079619.86,
LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,Bus Contract Payments,1006\1900045699,2021-04-30,3043991.21,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Computer Hardware,1005\5109901881,2021-04-07,2984455.00,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900045646,2021-04-16,2973521.26,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109913904,2021-04-26,2832715.06,
RAIL FOR LONDON LIMITED,QW RAIL LEASING LIMITED,Vehicle Operating Leases,1020\5109922031,2021-04-12,2766735.66,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Track General Maintenance,1005\5109931944,2021-04-29,2531848.25,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900045652,2021-04-16,2413135.38,
SURFACE TRANSPORT CORP,AECOM LTD,Road Maintenance,1002\5109933294,2021-04-30,2402517.97,
LUL NOMINEE SSL LIMITED,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1031\5109925429,2021-04-30,2384206.96,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005\5109911549,2021-04-21,2382489.29,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109931888,2021-04-30,2372311.18,
TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,Rail Settlement Plan - PAYG Creditor,1004\1901677116,2021-04-16,2335151.77,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109916113,2021-04-28,2310240.00,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,Bus Contract Payments,1006\1900045696,2021-04-30,2249435.78,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1005\5109900926,2021-04-06,2174332.73,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900045693,2021-04-30,2084909.92,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900045704,2021-04-30,2076080.45,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900045649,2021-04-16,1932756.02,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900045709,2021-04-30,1890915.70,
LUL NOMINEE SSL LIMITED,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1031\5109905842,2021-04-22,1886389.95,
LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,Civil Engineering Construction Works,1005\5109923039,2021-04-13,1826137.10,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5109914390,2021-04-15,1785701.48,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1005\5109920156,2021-04-28,1763259.50,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109931874,2021-04-30,1715155.41,
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001\5109921957,2021-04-28,1652517.69,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5109904828,2021-04-15,1612891.67,
RAIL FOR LONDON LIMITED,QW RAIL LEASING LIMITED,Vehicle Operating Leases,1020\5109922034,2021-04-12,1546587.69,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1002\5109932294,2021-04-30,1513062.16,
LONDON BUS SERVICES LTD,METROLINE WEST LTD,Bus Contract Payments,1006\1900045707,2021-04-30,1495734.75,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900045711,2021-04-30,1441244.66,
LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,Vehicle Repairs & Maintenance,1006\5109905144,2021-04-07,1372092.75,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109907062,2021-04-01,1356000.00,
SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,Contracted Services - Roads,1002\5109905245,2021-04-09,1328043.00,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5109914940,2021-04-19,1304358.33,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,Franchise/Concession Fixed Fee,1020\5109905509,2021-04-07,1301774.12,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109924668,2021-04-27,1298938.78,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900045694,2021-04-30,1292848.57,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109915983,2021-04-29,1279009.44,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1005\5109920159,2021-04-28,1238368.75,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1005\5109920203,2021-04-28,1225744.90,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109918834,2021-04-19,1195031.66,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1005\5109900877,2021-04-06,1189778.52,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900045705,2021-04-30,1188122.55,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109900205,2021-04-01,1137569.21,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ENFIELD,Borough Services,1002\1900067988,2021-04-12,1133768.30,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF SOUTHWARK,Borough Services,1002\1900068176,2021-04-14,1112096.00,
TFL CORPORATE,AXA PPP HEALTHCARE,Staff Welfare Benefits,1001\5109909420,2021-04-01,1110917.91,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5109913718,2021-04-21,1065289.39,
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Management & Support Consultancy,1020\5109909664,2021-04-20,1044877.66,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109925496,2021-04-30,982896.79,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005\5109911626,2021-04-21,972677.77,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900045697,2021-04-30,969114.40,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109928741,2021-04-28,967091.97,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900045647,2021-04-16,948469.46,
LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,Vehicle Repairs & Maintenance,1006\5109905230,2021-04-07,947394.62,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109928165,2021-04-28,914825.13,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109913552,2021-04-01,900122.36,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109919161,2021-04-28,898442.49,
LUL NOMINEE SSL LIMITED,NETWORK RAIL,Civil Engineering Construction Works,1031\5109918616,2021-04-12,871076.06,
LONDON UNDERGROUND LTD,LONDON PENSIONS FUND AUTHORITY,Payroll Suspense,1005\1900217388,2021-04-10,852000.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF MERTON,Borough Services,1002\1900068256,2021-04-07,813000.00,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5109885122,2021-04-01,808462.65,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5109901984,2021-04-07,800084.39,
DOCKLANDS LIGHT RAILWAY,DOCKLANDS LIGHT RAILWAY PENSION SCH,Franchise/Concession Variable Fee,1012\1900005128,2021-04-28,800000.00,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109900751,2021-04-01,785778.76,
SURFACE TRANSPORT CORP,SIEMENS,Management & Support Consultancy,1002\5109917184,2021-04-28,785001.00,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5109925058,2021-04-29,783929.34,
DOCKLANDS LIGHT RAILWAY,CGL RAIL,Franchise/Concession Fixed Fee,1012\5109928205,2021-04-21,744593.00,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5109903751,2021-04-01,733833.19,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900045657,2021-04-16,727965.53,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5109904557,2021-04-01,720152.00,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5109905651,2021-04-16,693541.62,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109927506,2021-04-27,685166.37,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900045703,2021-04-30,679361.82,
TFL CORPORATE,SAP UK LTD,Software Maintenance,1001\5109917473,2021-04-14,676294.03,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109928196,2021-04-29,657589.76,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Computer Hardware,1001\5109919164,2021-04-29,653706.00,
DOCKLANDS LIGHT RAILWAY,UK POWER NETWORKS LTD,Electricity,1012\5109911647,2021-04-06,650000.00,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900045700,2021-04-30,635229.71,
SURFACE TRANSPORT CORP,LONDON COUNCILS,Taxicard Funding,1002\1900068864,2021-04-26,612940.69,
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,Software Maintenance,1001\5109910420,2021-04-19,607748.70,
TFL CORPORATE,SAP UK LTD,Software Maintenance,1001\5109929544,2021-04-28,606852.40,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901676288,2021-04-01,601692.00,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109915797,2021-04-21,573850.81,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5109900486,2021-04-06,572358.93,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109906378,2021-04-14,570433.56,
TFL CORPORATE,COMPUTACENTER PLC,Manage IT Services,1001\5109916994,2021-04-27,566373.06,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109920139,2021-04-28,564161.64,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109922037,2021-04-09,553712.02,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900045659,2021-04-16,539513.67,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109905885,2021-04-26,534722.52,
TRANSPORT TRADING LTD,GLOBAL OUTDOOR MEDIA LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109926595,2021-04-20,516088.44,
SURFACE TRANSPORT CORP,CORPORATION OF LONDON,Borough Services,1002\1900068036,2021-04-01,513744.76,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HOUNSLOW,Borough Services,1002\1900067163,2021-04-01,511000.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109904917,2021-04-13,501140.56,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Building Maintenance & Repairs,1002\5109929883,2021-04-26,500000.00,
LONDON UNDERGROUND LTD,PANASONIC MARKETING EUROPE GMBH,Contracted Services Buildings,1005\5109905601,2021-04-19,485370.62,
TFL CORPORATE,SAP UK LTD,Software Maintenance,1001\5109929543,2021-04-28,479288.00,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109913970,2021-04-26,475980.00,
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5109929842,2021-04-26,474527.68,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109918835,2021-04-14,470320.42,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services,1002\1900068399,2021-04-20,469258.63,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5109913220,2021-04-01,453554.41,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Road Maintenance,1002\5109909670,2021-04-14,442459.07,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services,1002\1900068055,2021-04-01,441742.34,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5109906291,2021-04-14,435515.11,
SURFACE TRANSPORT CORP,LONDON COUNCILS,Taxicard Funding,1002\1900068736,2021-04-01,430705.77,
TFL CORPORATE,COMPUTACENTER PLC,Manage IT Services,1001\5109920115,2021-04-28,426946.67,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109924887,2021-04-29,422590.94,
TRANSPORT TRADING LTD,MITIE FM LIMITED,Security Services (Guards),1004\5109904560,2021-04-01,421540.94,
SURFACE TRANSPORT CORP,THAMES WATER,Section 159 Payments,1002\1900068686,2021-04-01,420000.00,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109924592,2021-04-28,418934.09,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,MR Construction Costs,1005\5109921892,2021-04-21,414238.32,
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001\5109913914,2021-04-26,412164.80,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109905007,2021-04-13,406955.29,
SURFACE TRANSPORT CORP,ASHURST LLP,Legal Fees,1002\5109907271,2021-04-14,405003.40,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5109921988,2021-04-28,397544.90,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109900928,2021-04-06,395158.74,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5109920987,2021-04-21,387575.64,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109907024,2021-04-01,383000.00,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109928161,2021-04-21,382572.93,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109928739,2021-04-28,382572.93,
RAIL FOR LONDON LIMITED,MTR CROSSRAIL,MR Construction Costs,1020\5109918033,2021-04-21,379000.84,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109904983,2021-04-13,371106.90,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Software Maintenance,1001\5109913543,2021-04-26,367218.00,
DOCKLANDS LIGHT RAILWAY,MACE Ltd,Professional Engineering Services,1012\5109905747,2021-04-14,365394.94,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109900927,2021-04-06,364071.44,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109931527,2021-04-28,363659.16,
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001\5109913635,2021-04-26,355963.86,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109920820,2021-04-14,354936.73,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109925484,2021-04-28,352883.11,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109925146,2021-04-28,347194.77,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HARROW,Borough Services,1002\1900068254,2021-04-14,345765.00,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109921243,2021-04-26,343918.01,
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5109921854,2021-04-09,342602.80,
TUBE LINES LTD,SIEMENS,Signalling Systems,1025\5109918836,2021-04-26,342059.94,
DOCKLANDS LIGHT RAILWAY,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1012\5109923233,2021-04-14,340362.74,
LONDON UNDERGROUND LTD,SAVILLS COMMERCIAL LTD,Costs of Disp Inv Prop - TTL Man Cons,1005\5109924694,2021-04-20,336113.00,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900217721,2021-04-28,335293.77,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901676062,2021-04-01,332500.00,
LONDON UNDERGROUND LTD,ELIS UK LIMITED,Protective Clothing,1005\5109915763,2021-04-06,330449.06,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Computer Hardware,1005\5109901892,2021-04-07,327338.00,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900045672,2021-04-29,326954.40,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109914220,2021-04-01,325307.66,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900045698,2021-04-30,322296.19,
SURFACE TRANSPORT CORP,GREATER LONDON AUTHORITY,Section 159 Payments,1002\1900068684,2021-04-01,317818.71,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109907071,2021-04-07,314196.44,
SURFACE TRANSPORT CORP,CORPORATION OF LONDON,Borough Services,1002\1900068613,2021-04-21,309399.43,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109921895,2021-04-09,306733.84,
TFL CORPORATE,GALLAGHER BASSETT INTERNAT. LTD,Claim Settlements,1001\1900072393,2021-04-09,301998.88,
LONDON UNDERGROUND LTD,WAVE UTILITIES,Water,1005\1900217690,2021-04-29,301340.25,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900217743,2021-04-30,300186.28,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900217318,2021-04-01,299916.01,
TRANSPORT TRADING LTD,WILLIAM HILL ORGANIZATION LIMITED,Transys Control - TTL,1004\1901675936,2021-04-01,299359.96,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5109929028,2021-04-28,297400.67,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109906393,2021-04-14,295537.67,
SURFACE TRANSPORT CORP,SOPRA STERIA LTD,Computer Software,1002\5109909368,2021-04-20,292753.13,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109923004,2021-04-21,290377.52,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5109914614,2021-04-20,289038.95,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Professional Engineering Services,1005\5109905604,2021-04-01,287310.00,
LONDON UNDERGROUND LTD,KN NETWORK SERVICES LTD,MR Construction Costs,1005\5109911903,2021-04-06,285144.56,
TFL CORPORATE,AXA PPP HEALTHCARE,Staff Welfare Benefits,1001\5109913207,2021-04-01,283884.00,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109905872,2021-04-12,283330.18,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5109931891,2021-04-30,281468.02,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109924640,2021-04-23,278437.08,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Equipment Repairs & Maintenance,1005\5109929691,2021-04-26,277562.62,
TFL CORPORATE,VCCP GROUP LLP,Production Artwork And Design For Marketing,1001\5109902508,2021-04-07,276080.00,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109906222,2021-04-14,273666.38,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109904987,2021-04-13,270158.33,
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,Manage IT Services,1001\5109919017,2021-04-26,268944.81,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109904978,2021-04-13,268334.18,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109928202,2021-04-29,268052.87,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5109920969,2021-04-07,267731.50,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5109913929,2021-04-26,263515.19,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5109909624,2021-04-22,260000.00,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Radio Systems Equipment & Maintenance,1005\5109901890,2021-04-07,259247.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109905012,2021-04-13,253300.30,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109928722,2021-04-22,252263.82,
RAIL FOR LONDON LIMITED,MTR CROSSRAIL,MR Construction Costs,1020\5109917529,2021-04-21,250228.07,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5109900625,2021-04-06,250006.75,
LONDON UNDERGROUND LTD,OTIS LIMITED,Escalators,1005\5109904327,2021-04-12,249380.06,
TFL CORPORATE,VCCP GROUP LLP,Production Artwork And Design For Marketing,1001\5109904156,2021-04-12,248642.92,
TFL CORPORATE,TNS UK LTD,Planning & Development Consultancy,1001\5109921312,2021-04-29,248000.00,
TRANSPORT TRADING LTD,CONNECTED LIVING LONDON (BTR) LTD,Direct Construction Cost,1004\1901677102,2021-04-14,245000.00,
