Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900045003,2020-11-13,3822391.59,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900044931,2020-10-30,3569915.40,
LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,Bus Contract Payments,1006\1900045002,2020-11-13,3447871.95,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005\5109823182,2020-10-21,3381549.87,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900045005,2020-11-13,3074998.24,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF NEWHAM,Borough Services - Claim Against Pr Yr Accrual,1002\1900065800,2020-11-02,3074136.12,
LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,Bus Contract Payments,1006\1900045000,2020-11-13,2957007.62,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109827898,2020-10-26,2950000.00,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900044923,2020-10-30,2914126.18,
DOCKLANDS LIGHT RAILWAY,CONST. Y AUX. DE FERROCARRILES S.A,Vehicle Purchases,1012\5109835546,2020-11-09,2890707.86,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Contracted Services - Roads,1002\5109835547,2020-11-02,2854892.76,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109842065,2020-11-12,2657515.20,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005\5109822064,2020-10-27,2513049.78,
LONDON UNDERGROUND LTD,THALES TRANSPORT & SECURITY LIMITED,Computer Hardware,1005\5109828972,2020-11-04,2498508.00,
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001\5109820410,2020-10-19,2451206.47,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900044929,2020-10-30,2250782.52,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,Bus Contract Payments,1006\1900044997,2020-11-13,2232108.47,
DOCKLANDS LIGHT RAILWAY,CGL RAIL,Franchise/Concession Fixed Fee,1012\5109840383,2020-11-04,2210499.00,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109837716,2020-10-29,2180516.92,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900044994,2020-11-13,2104885.50,
TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,Rail Settlement Plan - PAYG Creditor,1004\1901674293,2020-10-30,2076026.06,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Track General Maintenance,1005\5109843032,2020-11-11,2059045.54,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF NEWHAM,Borough Services - Claim Against Pr Yr Accrual,1002\1900065242,2020-11-02,2001534.99,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900044926,2020-10-30,1938124.70,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF GREENWICH,Borough Services - Claim Against Pr Yr Accrual,1002\1900066054,2020-11-04,1936720.70,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109842992,2020-11-12,1920974.06,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900045010,2020-11-13,1900339.13,
TFL CORPORATE,MARSH SERVICES LTD,General Insurance,1001\5109819995,2020-10-19,1884400.00,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1005\5109824483,2020-10-28,1836487.61,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1002\5109835552,2020-11-02,1762354.13,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109832060,2020-11-11,1496528.71,
LONDON BUS SERVICES LTD,METROLINE WEST LTD,Bus Contract Payments,1006\1900045008,2020-11-13,1484867.96,
SURFACE TRANSPORT CORP,AECOM LTD,Contracted Services - Roads,1002\5109835344,2020-11-02,1454506.45,
SURFACE TRANSPORT CORP,AECOM LTD,Road Maintenance,1002\5109838250,2020-11-03,1434359.79,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900045012,2020-11-13,1417296.11,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,Franchise/Concession Fixed Fee,1020\5109826861,2020-10-26,1290205.50,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900044995,2020-11-13,1287455.00,
DOCKLANDS LIGHT RAILWAY,DYER & BUTLER LTD,Civil Engineering Construction Works,1012\5109828189,2020-11-04,1265279.64,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5109832127,2020-10-29,1243434.74,
SURFACE TRANSPORT CORP,EALING COUNCIL,Borough Services,1002\1900066733,2020-10-30,1219000.00,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900045006,2020-11-13,1157566.80,
LUL NOMINEE SSL LIMITED,BALFOUR BEATTY RAIL LTD,Track General Maintenance,1031\5109836993,2020-10-28,1119831.13,
TFL CORPORATE,AXA PPP HEALTHCARE,General Insurance,1001\5109843799,2020-11-12,1110917.90,
TFL CORPORATE,ENTERPISE AMS GROUP LTD,Software Maintenance,1001\5109821492,2020-10-28,1102554.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF GREENWICH,Borough Services - Claim Against Pr Yr Accrual,1002\1900065047,2020-11-04,1064009.30,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5109832156,2020-11-09,1023275.51,
LONDON UNDERGROUND LTD,O2 UK LTD,Computer Hardware,1005\5109825806,2020-10-27,1014205.00,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1002\5109838499,2020-11-04,1006296.20,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Road Maintenance,1002\5109840228,2020-11-04,976274.50,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005\5109822069,2020-10-21,972677.77,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900044998,2020-11-13,962552.20,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900044924,2020-10-30,948638.88,
TRANSPORT TRADING LTD,EARLS COURT PARTNERSHIP LIMITED,Purchase of Associates Loan Notes (Activity),1004\1901674396,2020-11-09,925000.00,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900044934,2020-10-30,909269.17,
SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,Contracted Services - Highway Bridges,1002\5109824119,2020-10-23,902885.56,
TUBE LINES LTD,GB RAILFREIGHT LTD,Equipment Repairs & Maintenance,1025\5109838708,2020-11-04,874035.82,
DOCKLANDS LIGHT RAILWAY,THALES RAIL SIGNALLING SOLUTIONS,Computer Hardware,1012\5109828127,2020-10-19,847630.00,
DOCKLANDS LIGHT RAILWAY,THALES RAIL SIGNALLING SOLUTIONS,Computer Hardware,1012\5109837074,2020-10-30,847630.00,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5109824638,2020-10-28,811248.60,
RAIL FOR LONDON LIMITED,MTR CORPORATION (CROSSRAIL) LTD,MR Construction Costs,1020\5109831402,2020-11-04,805502.48,
SURFACE TRANSPORT CORP,CORPORATION OF LONDON,Borough Services - Claim Against Pr Yr Accrual,1002\1900066191,2020-10-27,804321.21,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109737737,2020-10-21,802031.22,
LONDON UNDERGROUND LTD,BOMBARDIER TRANSPORT UK,Maintenance Materials,1005\5109469194,2020-10-21,800000.00,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109737762,2020-10-21,785050.10,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900045004,2020-11-13,738920.37,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Road Maintenance,1002\5109838488,2020-11-04,720177.25,
LONDON UNDERGROUND LTD,INTERSERVE,Security Services (Guards),1005\5109825854,2020-10-26,717371.14,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109821510,2020-10-21,692697.93,
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES LTD,Maintenance of Plant & Equipment,1020\5109832385,2020-10-30,688456.04,
TFL CORPORATE,MARSH SERVICES LTD,General Insurance,1001\5109827958,2020-10-20,687306.31,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109821526,2020-10-21,684778.96,
SURFACE TRANSPORT CORP,DEPARTMENT FOR TRANSPORT,Planning & Development Consultancy,1002\5109739409,2020-11-10,682655.08,
DOCKLANDS LIGHT RAILWAY,UK POWER NETWORKS LTD,Electricity,1012\5109832101,2020-10-19,650000.00,
LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,Civil Engineering Construction Works,1005\5109837259,2020-11-12,647133.56,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109827979,2020-10-21,641858.61,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900045001,2020-11-13,626671.57,
SURFACE TRANSPORT CORP,LONDON COUNCILS,Taxicard Funding,1002\1900066911,2020-10-26,624101.00,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109825198,2020-10-28,621359.09,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5109824542,2020-10-21,619617.54,
TFL CORPORATE,EVERSHEDS,Purchase of Land & Buildings,1001\1900071582,2020-10-28,619202.10,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1005\5109824364,2020-10-28,609733.11,
LONDON UNDERGROUND LTD,THALES GROUND TRANSP SYSTEMS UK LTD,Civil Engineering Construction Works,1005\5109840213,2020-11-10,609620.44,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901674336,2020-10-30,601692.00,
RAIL FOR LONDON LIMITED,MTR CORPORATION (CROSSRAIL) LTD,MR Construction Costs,1020\5109828170,2020-11-04,590906.81,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109839950,2020-11-10,574004.71,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900044936,2020-10-30,553742.06,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109833547,2020-11-04,548596.77,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900044988,2020-11-13,543374.37,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109827697,2020-10-26,522105.00,
LONDON UNDERGROUND LTD,THALES TRANSPORT & SECURITY LIMITED,Radio Systems Equipment & Maintenance,1005\5109828776,2020-11-04,518494.00,
LONDON UNDERGROUND LTD,O2 UK LTD,Computer Hardware,1005\5109826751,2020-10-27,503285.47,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109834548,2020-11-11,500749.76,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109838383,2020-11-10,497123.09,
SURFACE TRANSPORT CORP,COSTAIN LTD,Contracted Services - Highway Bridges,1002\5109839846,2020-11-11,496817.74,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109827640,2020-10-26,490688.00,
SURFACE TRANSPORT CORP,DEPARTMENT FOR TRANSPORT,Planning & Development Consultancy,1002\5109739408,2020-11-10,466381.87,
LONDON UNDERGROUND LTD,ALBA POWER LIMITED,Electrical Equipment Maintenance,1005\5109841580,2020-11-11,462000.00,
TRANSPORT TRADING LTD,INTERSERVE,Security Services (Guards),1004\5109830364,2020-10-26,461530.44,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109774221,2020-10-21,455877.59,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109814100,2020-10-21,455877.59,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109773851,2020-10-21,447802.49,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900044987,2020-11-13,430354.53,
TFL CORPORATE,LEMONGRASS CONSULTING LIMITED,Computer Software,1001\5109841219,2020-11-10,423832.10,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109589064,2020-10-21,423169.95,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109737741,2020-10-21,423169.95,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109840746,2020-11-11,420002.15,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5109825177,2020-10-28,413085.30,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109821528,2020-10-21,411755.84,
LONDON UNDERGROUND LTD,ABELLIO LONDON LTD,Rail Replacement Service Costs,1005\5109823592,2020-10-22,406467.12,
SURFACE TRANSPORT CORP,SIEMENS,Contracted Services - Roads,1002\5109828173,2020-10-23,405130.00,
LONDON UNDERGROUND LTD,SHOW & EVENT SECURITY,COVID 19 planning,1005\5109838506,2020-11-02,402911.00,
TFL CORPORATE,KELWAY (UK),Computer Hardware,1001\5109824410,2020-10-28,380231.82,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,MR Construction Costs,1005\5109817650,2020-11-11,375304.98,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5109824535,2020-10-21,374884.31,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109821507,2020-10-21,370516.03,
TRANSPORT TRADING LTD,KIDBROOKE PARTNERSHIP LLP,Purchase of Associates Loan Notes (Activity),1004\1901674257,2020-10-22,365167.53,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109825200,2020-10-28,349327.30,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109830330,2020-10-21,347194.47,
RAIL FOR LONDON LIMITED,VOLKERRAIL SPECIALIST BUSINESSES LTD,Professional Engineering Services,1020\5109834140,2020-10-23,343160.01,
SURFACE TRANSPORT CORP,SIEMENS,Traffic Signals,1002\5109832052,2020-10-28,337824.69,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901674311,2020-10-30,332500.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ISLINGTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900066051,2020-10-28,329241.48,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900215530,2020-10-22,327608.53,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900045009,2020-11-13,324717.16,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109832020,2020-11-06,323763.18,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109831925,2020-10-22,316257.54,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900044999,2020-11-13,312503.57,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5109838420,2020-11-11,311854.89,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5109844699,2020-11-13,307862.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109821452,2020-10-21,307185.66,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800042182,2020-10-22,305206.40,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109823177,2020-10-21,292364.65,
LONDON UNDERGROUND LTD,ASEPTIC LIMITED,Escalators,1005\5109828637,2020-11-04,291250.00,
LONDON BUS SERVICES LTD,AECOM LTD,Contracted Services - Roads,1006\5109835345,2020-11-02,291020.88,
SURFACE TRANSPORT CORP,O2 UK LTD,Computer Hardware,1002\5109825799,2020-10-27,285192.39,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900044990,2020-11-13,282234.29,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109841048,2020-11-06,280000.00,
LUL NOMINEE SSL LIMITED,GIFFEN GROUP LTD,Civil Engineering Construction Works,1031\5109823774,2020-10-26,279954.20,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109835588,2020-11-02,279618.54,
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5109834166,2020-11-04,277503.20,
TFL CORPORATE,SAP UK LTD,Software Maintenance,1001\5109827966,2020-11-03,276078.50,
LONDON UNDERGROUND LTD,QUINN INFRASTRUCTURE SERVICES LTD,Property Management Fees,1005\5109823153,2020-10-28,273595.27,
LONDON UNDERGROUND LTD,QUINN INFRASTRUCTURE SERVICES LTD,Property Management Fees,1005\5109840514,2020-11-04,273595.27,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109821497,2020-10-21,273370.08,
RAIL FOR LONDON LIMITED,VINCI CONSTRUCTION UK LTD,Civil Engineering Construction Works,1020\5109828222,2020-10-21,272971.11,
SURFACE TRANSPORT CORP,SOPRA STERIA LTD,Computer Software,1002\5109823841,2020-10-27,266082.67,
DOCKLANDS LIGHT RAILWAY,HEIGHTSAFE SYSTEMS LTD,Civil Engineering Construction Works,1012\5109840026,2020-11-09,262998.07,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109841491,2020-11-09,255906.41,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109821443,2020-10-21,253278.96,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900215531,2020-10-22,251278.13,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5109840559,2020-11-04,245930.70,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109839876,2020-11-09,245596.42,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900044984,2020-11-13,242795.00,
LONDON UNDERGROUND LTD,INTERSERVE,COVID 19 planning,1005\5109825848,2020-10-26,242772.43,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5109821466,2020-10-19,241929.70,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5109821487,2020-10-19,241927.56,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5109821263,2020-10-20,241921.85,
TFL CORPORATE,MEDIAEDGE,Production Artwork And Design For Marketing,1001\5109832068,2020-11-04,240096.75,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901674385,2020-10-30,236208.00,
LONDON UNDERGROUND LTD,BOMBARDIER TRANSPORT UK,Fleet Tsssa Contract,1005\5109837801,2020-11-11,235978.27,
DOCKLANDS LIGHT RAILWAY,THALES GROUND TRANSP SYSTEMS UK LTD,Computer Hardware,1012\5109837081,2020-10-28,230205.76,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109776316,2020-10-21,228489.92,
TFL CORPORATE,TNS UK LTD,Customer Research And Counts,1001\5109832487,2020-11-11,225000.00,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5109821476,2020-10-19,224587.64,
TFL CORPORATE,OPEN TEXT UK LTD,Software Maintenance,1001\5109820314,2020-10-19,224028.46,
TFL CORPORATE,GALLAGHER BASSETT INTERNAT. LTD,Claim Settlements,1001\1900071573,2020-10-27,217743.47,
LUL NOMINEE SSL LIMITED,KIROW ARDELT GMBH,Equipment Repairs & Maintenance,1031\5109824893,2020-10-26,217606.64,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109773865,2020-10-21,216558.08,
LUL NOMINEE BCV LIMITED,GALLDRIS SERVICES LIMITED,Civil Engineering Construction Works,1033\5109840526,2020-11-04,216538.04,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109803705,2020-10-21,216393.08,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109776315,2020-10-21,215259.30,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109776314,2020-10-21,214724.99,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109773852,2020-10-21,214263.34,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109737758,2020-10-21,213253.56,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109737760,2020-10-21,213253.56,
SURFACE TRANSPORT CORP,COSTAIN LTD,Contracted Services - Highway Bridges,1002\5109827445,2020-10-26,213209.27,
