Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
SURFACE TRANSPORT CORP,COSTAIN LTD,Contracted Services - Highway Bridges,1002\5110111263,2022-05-13,1040836.46,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5110098182,2022-05-04,1028593.10,
DOCKLANDS LIGHT RAILWAY,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1012\5110111515,2022-05-20,1018575.03,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110104121,2022-05-25,982147.74,
TFL CORPORATE,SAP UK LTD,Software Maintenance,1001\5110104050,2022-05-04,979254.50,
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Management & Support Consultancy,1020\5110099507,2022-05-10,974610.33,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5110103788,2022-05-23,972677.77,
SURFACE TRANSPORT CORP,RINGWAY INFRASTRUCTURE SERVICES LTD,Building Maintenance & Repairs,1002\5110116509,2022-05-26,968971.80,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Equipment Repairs & Maintenance,1005\5110111475,2022-05-26,958737.22,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF TOWER HAMLETS,Borough Services - Claim Against Pr Yr Accrual,1002\1900071469,2022-05-04,953433.17,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5110104570,2022-05-25,949752.99,
LONDON UNDERGROUND LTD,PANASONIC MARKETING EUROPE GMBH,Contracted Services Buildings,1005\5110100030,2022-05-18,917457.34,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,Furniture & Equipment,1002\5110100484,2022-05-23,902746.33,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110104129,2022-05-25,885179.61,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900047282,2022-05-13,880622.46,
TFL CORPORATE,MARSH SERVICES LTD,General Insurance,1001\5110100125,2022-05-10,856800.00,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900047341,2022-05-27,856139.05,
SURFACE TRANSPORT CORP,22 BISHOPSGATE (DEVCO) LTD,Other Joint Funding Contributions,1002\1900071729,2022-05-16,812700.00,
LONDON UNDERGROUND LTD,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1005\5110103385,2022-05-23,773015.17,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Building Maintenance & Repairs,1002\5110116333,2022-05-26,766980.79,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5110112923,2022-05-18,751492.72,
TFL CORPORATE,SAP UK LTD,Computer Hardware,1001\5110115088,2022-05-24,748417.20,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5110102672,2022-05-18,734819.61,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110104104,2022-05-25,728610.02,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900071490,2022-05-11,723622.48,
LUL NOMINEE BCV LIMITED,OTIS LIMITED,MR Construction Costs,1033\5110106696,2022-05-16,718103.39,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5110101980,2022-05-09,715308.16,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5110098551,2022-05-04,709767.49,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5110104247,2022-05-27,698863.14,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Equipment Repairs & Maintenance,1005\5110111226,2022-05-13,657183.60,
LUL NOMINEE BCV LIMITED,SIEMENS,Signalling Systems,1033\5110099445,2022-05-04,655374.74,
TFL CORPORATE,BYTES SOFTWARE SERVICES,Software Maintenance,1001\5110099647,2022-05-10,653480.54,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110104088,2022-05-25,646122.83,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5110113842,2022-05-26,640718.93,
LONDON BUS SERVICES LTD,C T PLUS COMMUNITY INTEREST COMPANY,Bus Contract Payments,1006\1900047338,2022-05-27,639725.55,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110106147,2022-05-25,605846.10,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110104078,2022-05-25,601272.25,
LONDON UNDERGROUND LTD,DYER & BUTLER LTD,Professional Engineering Services,1005\5110109033,2022-05-26,587649.02,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5110103600,2022-05-24,569345.38,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Fire and Safety Equipment,1005\5110111476,2022-05-26,568267.00,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Equipment Repairs & Maintenance,1005\5110111474,2022-05-26,566846.91,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900047349,2022-05-27,563850.38,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LIMITED,Bus Contract Payments,1006\1900047294,2022-05-13,544346.44,
TFL CORPORATE,SAP UK LTD,Software Maintenance,1001\5110104051,2022-05-04,542046.10,
LONDON BUS SERVICES LTD,LONDON TRANSIT LIMITED,Bus Contract Payments,1006\1900047342,2022-05-27,527821.72,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1005\5110099737,2022-05-10,520441.04,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Equipment Repairs & Maintenance,1005\5110111236,2022-05-13,516358.55,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5110104632,2022-05-03,510982.47,
TFL CORPORATE,VCCP GROUP LLP,Agency Fees Paid To Marketing Agencies,1001\5110099978,2022-05-11,499190.00,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Cameras,1005\5110105451,2022-05-10,496965.22,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Contracted Services - Roads,1002\5110104656,2022-05-03,493283.55,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HILLINGDON,Borough Services - Claim Against Pr Yr Accrual,1002\1900071510,2022-05-11,492097.25,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110104137,2022-05-25,487383.75,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5110098973,2022-05-11,470408.29,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Contracted Services Buildings,1005\5110103102,2022-05-09,469617.19,
SURFACE TRANSPORT CORP,EUROVIA CONTRACTING SOUTH,Contracted Services - Roads,1002\5110102100,2022-05-18,463950.19,
SURFACE TRANSPORT CORP,SIEMENS,Traffic Signals,1002\5110105651,2022-05-11,457607.95,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5110115877,2022-05-25,448176.50,
LONDON UNDERGROUND LTD,SCHWEERBAU GMBH & CO.KG *PAID BACS*,Track General Maintenance,1005\5110097190,2022-05-04,445050.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900071493,2022-05-11,441980.02,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5110099483,2022-05-23,431668.06,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110104165,2022-05-25,429564.95,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,Retentions Control Account > 1Year,1002\1900071751,2022-05-20,422444.96,
TRANSPORT TRADING LTD,MITIE FM LIMITED,Security Services (Guards),1004\5110099924,2022-05-09,414899.18,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,MR Construction Costs,1005\5110110982,2022-05-18,413777.83,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Track General Maintenance,1005\5110116379,2022-05-26,409337.29,
LONDON UNDERGROUND LTD,GT GETTAXI (UK) LTD,Travel to/from work (Unsocial Hours),1005\5110113876,2022-05-20,408276.65,
LONDON UNDERGROUND LTD,MULALLEY & CO LTD,Planning & Development Consultancy,1005\5110104157,2022-05-25,406363.87,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,MPS Consumables P13 (CPAF),1005\5110112974,2022-05-18,396367.55,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5110099565,2022-05-10,388109.34,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Civil Engineering Construction Works,1002\5110116331,2022-05-27,382604.87,
LONDON BUS SERVICES LTD,VIX ACIS LIMITED,Maintenance of Plant & Equipment,1006\5110112929,2022-05-20,382557.35,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110104166,2022-05-25,381558.28,
DOCKLANDS LIGHT RAILWAY,MACE MACRO LTD,Professional Engineering Services,1012\5110102134,2022-05-18,374118.60,
LONDON UNDERGROUND LTD,WAVE UTILITIES,Water,1005\1900228626,2022-05-24,371479.43,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5110109591,2022-05-26,364637.29,
LONDON BUS SERVICES LTD,KIER HIGHWAYS LTD T/A TARMACKIER JV,Building Maintenance & Repairs,1006\5110115639,2022-05-25,361479.33,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5110109534,2022-05-11,351995.08,
RFL (IINFRASTRUCTURE) LTD,SIEMENS,Professional Engineering Services,1025\5110105509,2022-05-25,345145.00,
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,Computer Hardware,1001\5110107447,2022-05-12,342946.85,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110099620,2022-05-25,336820.22,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006\1900047319,2022-05-26,331079.45,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5110105385,2022-05-03,328242.65,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Vehicle Repairs & Maintenance,1006\5110103209,2022-05-19,324725.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110104181,2022-05-25,323005.75,
TRANSPORT TRADING LTD,THAMES CLIPPERS,Gross Sales Clearance,1004\800045709,2022-05-06,322697.00,
SURFACE TRANSPORT CORP,TRUEFORM ENGINEERING LTD,Building Maintenance & Repairs,1002\5110101105,2022-05-04,313329.00,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5110105637,2022-05-24,309301.97,
TRANSPORT TRADING LTD,PA CONSULTING SERVICES LTD,IT Consultancy,1004\5110097073,2022-05-03,307450.00,
TFL CORPORATE,EFFICIO LIMITED,Management & Support Consultancy,1001\5110101543,2022-05-18,305970.00,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900047336,2022-05-27,305087.86,
TFL CORPORATE,BYTES SOFTWARE SERVICES,Computer Hardware,1001\5110104376,2022-05-25,296752.24,
LONDON UNDERGROUND LTD,DELATIM LIMITED,MR Construction Costs,1005\5110115516,2022-05-27,280450.01,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5110111244,2022-05-13,279667.84,
TFL CORPORATE,PROBRAND LTD,Software Maintenance,1001\5110098250,2022-05-04,278195.63,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Computer Hardware,1005\5110104398,2022-05-25,275276.00,
LONDON UNDERGROUND LTD,BAE SYSTEMS AEI,Software Maintenance,1005\5110103827,2022-05-24,275000.00,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5110105982,2022-05-24,273557.35,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1005\5110099738,2022-05-10,273312.14,
SURFACE TRANSPORT CORP,COSTAIN LTD,Contracted Services - Highway Bridges,1002\5110111331,2022-05-13,272746.83,
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,Manage IT Services,1001\5110116272,2022-05-26,268944.82,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5110103602,2022-05-24,267805.81,
LONDON UNDERGROUND LTD,ARCADIS GEN UK LIMITED,IT Consultancy,1005\5110108403,2022-05-18,259117.00,
LONDON UNDERGROUND LTD,ARCADIS GEN UK LIMITED,IT Consultancy,1005\5110108410,2022-05-19,259117.00,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5110113007,2022-05-18,257255.17,
TFL CORPORATE,BYTES SOFTWARE SERVICES,Computer Hardware,1001\5110104377,2022-05-25,253479.84,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Civil Engineering Construction Works,1002\5110116343,2022-05-27,244916.51,
TFL CORPORATE,LEMONGRASS CONSULTING LIMITED,Computer Software,1001\5110108346,2022-05-11,244804.50,
TFL CORPORATE,EFFICIO LIMITED,Management & Support Consultancy,1001\5110102206,2022-05-18,243830.00,
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5110108220,2022-05-12,242204.39,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5110111101,2022-05-13,241515.95,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,MR Construction Costs,1005\5110095607,2022-05-18,241419.67,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5110098147,2022-05-04,239896.27,
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5110108502,2022-05-10,239652.72,
TFL CORPORATE,MARSH SERVICES LTD,General Insurance,1001\5110100116,2022-05-10,238000.00,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5110105477,2022-05-04,236559.60,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5110112605,2022-05-18,234479.34,
SURFACE TRANSPORT CORP,SIEMENS,Traffic Signals,1002\5110104437,2022-05-11,229233.74,
SURFACE TRANSPORT CORP,SIEMENS,Traffic Signals,1002\5110105646,2022-05-11,228772.26,
RFL (IINFRASTRUCTURE) LTD,GB RAILFREIGHT LTD,Equipment Repairs & Maintenance,1025\5110108449,2022-05-17,226358.42,
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5110110704,2022-05-25,226118.15,
RFL (IINFRASTRUCTURE) LTD,KNORR-BREMSE RAIL LTD,Building Maintenance & Repairs,1025\5110107062,2022-05-06,226102.94,
RFL (IINFRASTRUCTURE) LTD,KNORR-BREMSE RAIL LTD,Building Maintenance & Repairs,1025\5110107063,2022-05-06,226102.94,
TRANSPORT TRADING LTD,PA CONSULTING SERVICES LTD,Software Maintenance,1004\5110102055,2022-05-18,225365.00,
SURFACE TRANSPORT CORP,HYDER CONSULTING (UK) LTD,Management & Support Consultancy,1002\5110110571,2022-05-24,223061.72,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110108214,2022-05-11,223022.41,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Equipment Repairs & Maintenance,1005\5110111556,2022-05-26,221180.73,
SURFACE TRANSPORT CORP,CSTS LTD,Traffic Signals,1002\5110109143,2022-05-24,220317.55,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HOUNSLOW,Contracted Services - Roads,1002\5110114117,2022-05-24,216000.00,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110108240,2022-05-11,212702.39,
LONDON UNDERGROUND LTD,CORONA ENERGY RETAIL 4 LTD,Gas,1005\1900228591,2022-05-19,209184.46,
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,MR Construction Costs,1005\5110109491,2022-05-11,207100.50,
RFL (IINFRASTRUCTURE) LTD,TALLERES ZITRON SA UK BRANCH,Professional Engineering Services,1025\5110099076,2022-05-19,206272.42,
SURFACE TRANSPORT CORP,CORPORATION OF LONDON,Borough Services - Claim Against Pr Yr Accrual,1002\1900071450,2022-05-03,206026.11,
SURFACE TRANSPORT CORP,SIEMENS,Traffic Signals,1002\5110107701,2022-05-18,204563.99,
SURFACE TRANSPORT CORP,SAMDESK,Computer Software,1002\5110112442,2022-05-18,204000.00,
DIAL A RIDE,EVERSHEDS,Office Accommodation Moves,1010\1900012455,2022-05-13,203055.88,
LONDON UNDERGROUND LTD,ENERVEO LTD,MR Construction Costs,1005\5110091812,2022-05-03,202576.34,
LONDON UNDERGROUND LTD,HITACHI ENERGY UK LIMITED,Traction Current,1005\5110113443,2022-05-23,200860.96,
RFL (IINFRASTRUCTURE) LTD,RAIL SAFETY & STANDARDS BOARD,Building Maintenance & Repairs,1025\5110091755,2022-05-12,200000.00,
RAIL FOR LONDON LIMITED,THALES GROUND TRANSPORTATION SYSTEM,Management & Support Consultancy,1020\5110097821,2022-05-04,196123.00,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5110111243,2022-05-13,195596.90,
