INSERTED DETAIL,,Resources Group,Resources,MANNING LIMITED,"1,183.00",Agency Staff Costs - Non Teaching,
INSERTED DETAIL,,Resources Group,Resources,MULTICORD,528.00,Fixtures And Fittings,
INSERTED DETAIL,,Resources Group,Resources,MULTICORD,620.00,Equipment,
INSERTED DETAIL,,Resources Group,Resources,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,669.80,Advertising,
INSERTED DETAIL,,Resources Group,Resources,NORTHGATE INFORMATION SOLUTIONS,887.80,Other Supplies & Services,
INSERTED DETAIL,,Resources Group,Resources,PHOENIX SOFTWARE LTD,"3,801.28",Ict Software Purchase,
INSERTED DETAIL,,Resources Group,Resources,PRIMARY PUBLISHING TEESSIDE LTD,"1,190.00",Marketing & Advertising,
INSERTED DETAIL,,Resources Group,Resources,RESTORE SHRED LTD,543.00,Waste Disposal,
INSERTED DETAIL,,Resources Group,Resources,ROYAL MAIL NORTH EAST,799.04,Postages,
INSERTED DETAIL,,Resources Group,Resources,THEORY BRANDING AGENCY LIMITED,"3,270.00",Marketing & Advertising,
INSERTED DETAIL,,Resources Group,Resources,THEORY BRANDING AGENCY LIMITED,805.00,Marketing & Advertising,
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,"3,156.88",Postages,
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,"2,091.90",Postages,
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,"2,067.19",Postages,
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,"1,426.06",Postages,
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,"1,126.52",Postages,
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,"1,589.83",Postages,
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,"2,690.42",Postages,
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,"1,393.35",Postages,
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,"3,568.87",Postages,
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,"2,734.39",Postages,
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,"1,207.13",Postages,
INSERTED DETAIL,,Resources Group,Resources,TRINITY MIRROR PUBLISHING LTD,654.34,Marketing & Advertising,
INSERTED DETAIL,,Resources Group,Finance,CIPFA BUSINESS LIMITED,500.00,Subscriptions,
INSERTED DETAIL,,Resources Group,Finance,NLGN,"6,000.00",Subscriptions,
INSERTED DETAIL,,Resources Group,Finance,PRICE WATERHOUSE COOPERS,"13,561.00",Professional Fees & Consultancy,
INSERTED DETAIL,,Resources Group,Finance,SECURICOR CASH SERVICES LTD,"1,059.16",Security Services,
INSERTED DETAIL,,Resources Group,ICT,BT TELEPHONE PAYMENT CENTRE,"12,562.87",Telephone Costs,
INSERTED DETAIL,,Resources Group,ICT,DAISY COMMUNICATIONS LTD,"10,362.77",Telephone Costs,
INSERTED DETAIL,,Resources Group,ICT,VIRGIN MEDIA BUSINESS LIMITED,"1,287.97",Telephone Costs,
INSERTED DETAIL,,Resources Group,Human resources management,ALLIANCE PSYCHOLOGICAL SERVICES,"1,550.00",Counselling Recharge,
INSERTED DETAIL,,Resources Group,Human resources management,BODY 2 FIT LTD,"1,620.00",Physiotherapy Recharge,
INSERTED DETAIL,,Resources Group,Human resources management,CIPFA,785.00,Employee Training Course Costs,
INSERTED DETAIL,,Resources Group,Human resources management,DISCLOSURE & BARRING SERVICE,"3,432.00",Professional Fees & Consultancy,
INSERTED DETAIL,,Resources Group,Human resources management,JIGSAW @ WORK,"1,860.00",Employee Training Course Costs,
INSERTED DETAIL,,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,"8,318.53",Professional Fees & Consultancy,
INSERTED DETAIL,,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,"1,994.04",Medical,
INSERTED DETAIL,,Resources Group,Human resources management,MH SAFETY SOLUTIONS,"1,125.00",Employee Training Course Costs,
INSERTED DETAIL,,Resources Group,Human resources management,MH SAFETY SOLUTIONS,"1,125.00",Employee Training Course Costs,
INSERTED DETAIL,,Resources Group,Transformation,ASPECT CONTRACTS LTD,"2,700.00",Repairs - Asbestos Removal,
INSERTED DETAIL,,Resources Group,Transformation,BODY 2 FIT LTD,600.00,Rent Of Facilities,
INSERTED DETAIL,,Resources Group,Transformation,CLEARWATER TECHNOLOGY LTD,570.00,Cyclical - Legionella Maint,
INSERTED DETAIL,,Resources Group,Transformation,COMBINED POWER (SOUTH) LTD,"2,408.01",Electricity,
INSERTED DETAIL,,Resources Group,Transformation,ELECTRONIC SECURITY SOLUTIONS LTD,710.00,Cctv Monitoring Charge,
INSERTED DETAIL,,Resources Group,Transformation,ESTATES GAZETTE,"2,100.00",Advertising,
INSERTED DETAIL,,Resources Group,Transformation,LIDDLE DOORS LTD,"1,694.00",Repairs - Door Entry System,
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,"2,146.42",Water Charges,
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,"1,359.26",Water Charges,
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,"1,636.61",Water Charges,
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,"1,334.59",Water Charges,
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,"3,207.79",Water Charges,
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,"3,506.58",Water Charges,
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,"42,054.90",Electricity,
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,"2,560.69",Electricity,
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN LTD,720.00,Electricity,
INSERTED DETAIL,,Resources Group,Transformation,OTIS PLC,"2,410.40",Cyclical-Lift Maintenance,
INSERTED DETAIL,,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,"3,096.24",Removal Costs - Staff Moves,
INSERTED DETAIL,,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,"2,580.20",Removal Costs - Staff Moves,
INSERTED DETAIL,,Resources Group,Transformation,STOREYS EDWARD SYMMONDS,"96,456.43",Rent Of Facilities,
INSERTED DETAIL,,Resources Group,Transformation,T P S BOILER SPARES,556.31,Cyclical-Boiler/Servicing,
INSERTED DETAIL,,Resources Group,Transformation,UPEX  ELECTRICAL DISTRIBUTORS LTD,685.32,Repairs - Electrical,
INSERTED DETAIL,,Resources Group,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,630.95,Cleaning Materials & Consumables,
INSERTED DETAIL,,Place,Building Design Services,HAYS SPECIALIST SERVICES,704.74,Agency Staff Costs - Non Teaching,
INSERTED DETAIL,,Place,Building Design Services,HAYS SPECIALIST SERVICES,778.21,Agency Staff Costs - Non Teaching,
INSERTED DETAIL,,Place,Building Design Services,HAYS SPECIALIST SERVICES,783.29,Agency Staff Costs - Non Teaching,
INSERTED DETAIL,,Place,Building Design Services,HAYS SPECIALIST SERVICES,799.16,Agency Staff Costs - Non Teaching,
INSERTED DETAIL,,Place,Building Design Services,HAYS SPECIALIST SERVICES,794.94,Agency Staff Costs - Non Teaching,
INSERTED DETAIL,,Place,Building Design Services,HAYS SPECIALIST SERVICES,717.89,Agency Staff Costs - Non Teaching,
INSERTED DETAIL,,Place,Building Design Services,HAYS SPECIALIST SERVICES,876.67,Agency Staff Costs - Non Teaching,
INSERTED DETAIL,,Place,Building Design Services,SPACEWORKS,"4,869.11",Consultancy Fees,
INSERTED DETAIL,,Place,Building Design Services,SPACEWORKS,865.62,Consultancy Fees,
INSERTED DETAIL,,Place,Building Design Services,SPACEWORKS,525.00,Consultancy Fees,
INSERTED DETAIL,,Place,Building Design Services,SPACEWORKS,"2,777.20",Consultancy Fees,
INSERTED DETAIL,,Place,Building Design Services,SPACEWORKS,"3,720.97",Consultancy Fees,
INSERTED DETAIL,,Place,Economic Regeneration,4 MOTION,500.00,Events & Awards,
INSERTED DETAIL,,Place,Economic Regeneration,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,"3,138.22",Professional Fees & Consultancy,
INSERTED DETAIL,,Place,Commercial Services,BAUER RADIO LTD,"1,625.21",Sponsorship,
INSERTED DETAIL,,Place,Commercial Services,CSL DUALCOM LIMITED,"1,260.00",Equipment,
INSERTED DETAIL,,Place,Commercial Services,EASI RECYCLING SOLUTIONS LIMITED,"1,146.00",Equipment,
INSERTED DETAIL,,Place,Commercial Services,ELECTRONIC SECURITY SOLUTIONS LTD,757.27,Equipment,
INSERTED DETAIL,,Place,Commercial Services,HEINEKEN UK,949.95,Bar Provisions For Resale,
INSERTED DETAIL,,Place,Commercial Services,HEINEKEN UK,503.60,Bar Provisions For Resale,
INSERTED DETAIL,,Place,Commercial Services,HULLEYS,522.42,Catering Provisions,
INSERTED DETAIL,,Place,Commercial Services,HULLEYS,563.09,Catering Provisions,
INSERTED DETAIL,,Place,Commercial Services,INDOOR OUTDOOR,"1,152.00",Other Supplies & Services,
INSERTED DETAIL,,Place,Commercial Services,INDOOR OUTDOOR,"2,873.00",Other Supplies & Services,
INSERTED DETAIL,,Place,Commercial Services,INDOOR OUTDOOR,"2,730.00",Other Supplies & Services,
INSERTED DETAIL,,Place,Commercial Services,INDOOR OUTDOOR,"2,500.00",Other Supplies & Services,
INSERTED DETAIL,,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,634.30,Bar Provisions For Resale,
INSERTED DETAIL,,Place,Commercial Services,STATUESQUE PHYSICAL ARTS,500.00,Other Supplies & Services,
INSERTED DETAIL,,Place,Commercial Services,STOBBS WHOLESALERS,689.61,Catering Provisions,
INSERTED DETAIL,,Place,Culture,AMANDE CONCERTS,"12,000.00",Artist Payments,
INSERTED DETAIL,,Place,Culture,ARTISTES INTERNATIONAL MANAGEMENT,"4,078.56",Artist Payments,
INSERTED DETAIL,,Place,Culture,AUTOBAR VENDING SERVICES LTD,"10,178.00",Equipment,
INSERTED DETAIL,,Place,Culture,AUTOBAR VENDING SERVICES LTD,671.12,Catering Provisions,
INSERTED DETAIL,,Place,Culture,BERENDSEN UK LTD,997.76,Production Costs,
INSERTED DETAIL,,Place,Culture,BILL KENWRIGHT LTD,"10,000.00",Artist Payments,
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,720.00,Artist Payments,
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,557.50,Artist Payments,
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,540.00,Artist Payments,
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,540.00,Artist Payments,
INSERTED DETAIL,,Place,Culture,BRAKES BROS LTD,530.71,Catering Provisions,
INSERTED DETAIL,,Place,Culture,BRAY CONTROL (UK) LTD,636.00,Building Repairs And Maintenance,
INSERTED DETAIL,,Place,Culture,BRENNTAG UK & IRELAND,"2,955.53",Chemicals,
INSERTED DETAIL,,Place,Culture,BRIGHT BOOK SUPPLIES LTD,999.97,Books,
INSERTED DETAIL,,Place,Culture,CANS LEGAL INFORMATION,598.00,Books,
INSERTED DETAIL,,Place,Culture,CLICK NETHERFIELD LTD,794.00,Production Costs,
INSERTED DETAIL,,Place,Culture,EMBLEM PRINT PRODUCTS LTD,"1,001.52",Items For Resale,
INSERTED DETAIL,,Place,Culture,ENTA TICKETING SOLUTIONS,900.00,Ict Software Support & Maintenance,
INSERTED DETAIL,,Place,Culture,FIERYLIGHT 2010 LIMITED,"20,000.00",Artist Payments,
INSERTED DETAIL,,Place,Culture,FLOWERS BY NATTRASS,994.00,Production Costs,
INSERTED DETAIL,,Place,Culture,GLOBAL MARKETING GROUP LIMITED,"16,143.00",Merchandise Sales Paid To Others,
INSERTED DETAIL,,Place,Culture,HARTLEPOOL BOROUGH COUNCIL,992.00,Equipment,
INSERTED DETAIL,,Place,Culture,HOPWELLS LIMITED,502.61,Catering Provisions,
INSERTED DETAIL,,Place,Culture,LLOYDS BRITISH TESTING CO LTD,535.25,Building Repairs And Maintenance,
INSERTED DETAIL,,Place,Culture,LUXI LTD,750.00,Projects,
INSERTED DETAIL,,Place,Culture,M6 THEATRE COMPANY,775.00,Artist Payments,
INSERTED DETAIL,,Place,Culture,MARIO PRODUCTIONS,"5,000.00",Artist Payments,
INSERTED DETAIL,,Place,Culture,MARIO PRODUCTIONS,"5,142.40",Artist Payments,
INSERTED DETAIL,,Place,Culture,MATTHEW CLARK WHOLESALE LTD,652.65,Bar Provisions For Resale,
INSERTED DETAIL,,Place,Culture,MGL (DEMOLITION) LTD,869.03,Building Repairs And Maintenance,
INSERTED DETAIL,,Place,Culture,MICROFORM IMAGING LTD,605.03,Books,
INSERTED DETAIL,,Place,Culture,NEW WRITING NORTH LTD,"1,244.75",Books,
INSERTED DETAIL,,Place,Culture,NORTH TEES & HARTLEPOOL NHS F TRUST,525.00,Chemicals,
INSERTED DETAIL,,Place,Culture,PALINTEST LTD,668.40,Chemicals,
INSERTED DETAIL,,Place,Culture,PETRA LLOYD,"1,440.00",Artist Payments,
INSERTED DETAIL,,Place,Culture,PETRA LLOYD,"1,093.78",Artist Payments,
INSERTED DETAIL,,Place,Culture,PROMOACTIVE,"2,075.00",Equipment,
INSERTED DETAIL,,Place,Culture,PROMOACTIVE,"1,875.00",Equipment,
INSERTED DETAIL,,Place,Culture,PROQUEST INFORMATION & LEARNING LTD,"2,720.00",Books,
INSERTED DETAIL,,Place,Culture,QDOS PANTOMIMES,"107,728.77",Artist Payments,
INSERTED DETAIL,,Place,Culture,RMS RECRUITMENT,560.08,Agency Staff Costs - Non Teaching,
INSERTED DETAIL,,Place,Culture,ROYAL VOLUNTARY SERVICE,"5,000.00",Books,
INSERTED DETAIL,,Place,Culture,SPORT SYSTEMS LIMITED,"1,750.00",Other Supplies & Services,
INSERTED DETAIL,,Place,Culture,STOBBS WHOLESALERS,722.61,Catering Provisions,
INSERTED DETAIL,,Place,Culture,TARNSIDE CONSULTING,"3,882.27",Consultancy Fees,
INSERTED DETAIL,,Place,Culture,TECHNOGYM UK LTD,"2,378.57",Other Supplies & Services,
INSERTED DETAIL,,Place,Culture,TECHNOGYM UK LTD,553.91,Other Supplies & Services,
INSERTED DETAIL,,Place,Culture,TT ELECMECH LIMITED,757.00,Building Repairs And Maintenance,
INSERTED DETAIL,,Place,Culture,VAMPIRES ROCK LIMITED,"5,000.00",Artist Payments,
INSERTED DETAIL,,Place,Culture,VAMPIRES ROCK LIMITED,"4,551.27",Artist Payments,
INSERTED DETAIL,,Place,DLO Services,ACCESS HIRE NATIONWIDE LTD,"1,364.00",Vehicle Hire,
INSERTED DETAIL,,Place,DLO Services,ACCESS HIRE NATIONWIDE LTD,"1,364.00",Vehicle Hire,
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,"1,025.75",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,656.18,Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,908.27,Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,500.28,Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,631.84,Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,936.00,Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,"2,055.00",Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,BEAVER84,640.00,Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,"30,167.96",Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,"24,242.40",Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,510.60,Stores Purchases (Dlo),
INSERTED DETAIL,,Place,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,513.04,Cleaning Materials & Consumables,
INSERTED DETAIL,,Place,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,948.68,Agency Staff Costs - Non Teaching,
INSERTED DETAIL,,Place,DLO Services,CHARLES WAGGOTT HAULAGE,"2,329.00",Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,CHARLES WAGGOTT HAULAGE,684.00,Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,CHARLES WAGGOTT HAULAGE,702.00,Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,CHARLES WAGGOTT HAULAGE,570.00,Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,CHARLES WAGGOTT HAULAGE,990.00,Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,CHARLES WAGGOTT HAULAGE,906.00,Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,CHARLES WAGGOTT HAULAGE,"1,218.00",Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,CHARLES WAGGOTT HAULAGE,858.00,Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,CHARLES WAGGOTT HAULAGE,612.00,Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,CHARLES WAGGOTT HAULAGE,"1,592.00",Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,CHARLES WAGGOTT HAULAGE,"1,014.00",Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,CHARLES WAGGOTT HAULAGE,"2,403.00",Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,CHRYSTAL CONSULTING,"2,441.63",Leasing Charges,
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,533.54,Agency Staff Costs - Non Teaching,
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,544.36,Agency Staff Costs - Non Teaching,
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,533.54,Agency Staff Costs - Non Teaching,
INSERTED DETAIL,,Place,DLO Services,COTTAGE CONTRACT FURNISHERS,948.50,Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,057.39",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,426.54",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,406.94",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,363.49",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,129.06",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,160.34",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,413.39",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,121.29",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,121.29",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,121.29",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,366.65",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,888.37,Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,411.71",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,305.34",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,005.00",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,434.30",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,886.56,Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,885.15,Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,061.53",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,061.53",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,061.53",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,186.20",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,080.23",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,627.24",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,042.05",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,160.13",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,747.11,Stores Purchases (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,318.00",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,121.29",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,061.53",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,121.29",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"2,040.36",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,524.89",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,186.20",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,313.68",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,388.30",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,566.13",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,436.43",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,071.75",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,355.60",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,080.24",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,449.31",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,332.99",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,106.03",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,457.31",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,340.00",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,082.01",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,499.83",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,335.14",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,255.70",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,"1,144.52",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,702.00,Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,DARLINGTON TIMBER SUPPLIES LTD,772.81,Materials,
INSERTED DETAIL,,Place,DLO Services,DARLINGTON TIMBER SUPPLIES LTD,730.46,Materials,
INSERTED DETAIL,,Place,DLO Services,DARLINGTON TIMBER SUPPLIES LTD,940.41,Materials,
INSERTED DETAIL,,Place,DLO Services,ELECTRIC CENTRE,"1,260.71",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,ELECTRIC CENTRE,"3,107.30",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,"6,723.00",Direct Charges - Materials (Dlo),
INSERTED DETAIL,,Place,DLO Services,FAB-TECH ENGINEERING (UK) LTD,"17,811.79",Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,GRAHAM,516.24,Stores Purchases (Dlo),
INSERTED DETAIL,,Place,DLO Services,GRAHAM,"1,142.55",Stores Purchases (Dlo),
INSERTED DETAIL,,Place,DLO Services,GRAHAM,617.35,Stores Purchases (Dlo),
INSERTED DETAIL,,Place,DLO Services,GRAHAM,"1,269.50",Stores Purchases (Dlo),
INSERTED DETAIL,,Place,DLO Services,GUS ROBINSON DEVELOPMENTS,773.38,Direct Charges - Contractors,
INSERTED DETAIL,,Place,DLO Services,H S S HIRE SERVICE GROUP PLC,"1,378.85",Plant Hire,
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,576.11,Agency Staff Costs - Non Teaching,
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,568.32,Agency Staff Costs - Non Teaching,
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,576.11,Agency Staff Costs - Non Teaching,
