INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,ORBIS PROTECT LTD,3080823,"4,278.56",Responsive-Empty Hse Security
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,987,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,599,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,626,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,626,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,"3,061.00",Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,"2,120.00",Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,589,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,ROVIN ENVIRONMENTAL (NORTH EAST) LTD,3082180,798,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,SAVING ENERGY RENEWABLES NORTH EAST,3081807,500,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3081482,"1,517.77",Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3082402,541.38,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3082402,946.04,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3082698,775.02,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,THE HOUSING OMBUDSMAN,0,"5,068.80",Subscriptions
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,THYSSENKRUPP ENCASA LIMITED,3067216,651.1,Repairs - Lifts
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,TYNETEC LTD,3081986,"1,649.00",Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,TYNETEC LTD,3083320,"6,520.50",Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,WINDOW WISE,3081495,522,Responsive Repairs (General)
INSERTED DETAIL,,Chief Executive,Chief Executive,ADAM NIX,3083346,"1,335.25",Events & Awards
INSERTED DETAIL,,Chief Executive,Chief Executive,ALPHA RADIO LTD T/A STAR RADIO,3082162,"1,900.00",Events & Awards
INSERTED DETAIL,,Chief Executive,Chief Executive,BONNIE DAVIES,3080722,"2,160.00",Artist Payments
INSERTED DETAIL,,Chief Executive,Chief Executive,FLOWERS BY NATTRASS,3082762,510,Events & Awards
INSERTED DETAIL,,Chief Executive,Chief Executive,FRENCH AND LAMMING MEDIA LTD,3082936,537.5,Marketing & Advertising
INSERTED DETAIL,,Chief Executive,Chief Executive,MULTICORD,3082041,"1,015.00",Events & Awards
INSERTED DETAIL,,Chief Executive,Chief Executive,PETRA LLOYD,3080724,"1,260.00",Artist Payments
INSERTED DETAIL,,Chief Executive,Chief Executive,R & B GROUP,3081975,630,Events & Awards
INSERTED DETAIL,,Chief Executive,Chief Executive,STAGE ELECTRICS,3082042,692.46,Events & Awards
INSERTED DETAIL,,Chief Executive,Chief Executive,STATUS PROMOTIONS,3083416,557,Events & Awards
INSERTED DETAIL,,Chief Executive,Chief Executive,WATERSTONS,3083457,595,Ict Software Support & Maintenance
INSERTED DETAIL,,People,Director of Commissioning,ASSOCIATION OF DIRECTORS OF CHILDRENS SERVICES,3080721,780,Employee Training Course Costs
INSERTED DETAIL,,People,Director of Commissioning,CAPITA RESOURCING LTD,3083552,"8,550.00",Consultancy Fees
INSERTED DETAIL,,People,Director of Commissioning,DRUMMOND,3083575,"1,096.99",Consultancy Fees
INSERTED DETAIL,,People,Director of Commissioning,DRUMMOND,3082210,"5,697.20",Consultancy Fees
INSERTED DETAIL,,People,Director of Commissioning,DRUMMOND,3082210,"7,850.85",Consultancy Fees
INSERTED DETAIL,,People,Director of Commissioning,DRUMMOND,3083574,533.85,Consultancy Fees
INSERTED DETAIL,,People,Public Health,BLACKETTS MEDICAL PRACTICE,3067235,"1,610.00",Other Health Bodies
INSERTED DETAIL,,People,Public Health,CLIFTON COURT MEDICAL PRACTICE,3068892,800,Private Contractors
INSERTED DETAIL,,People,Public Health,CLIFTON COURT MEDICAL PRACTICE,3068892,530,Private Contractors
INSERTED DETAIL,,People,Public Health,COCKERTON PHARMACY (A K MEDICAL CONSULTANCY LTD),3067072,"1,134.60",Private Contractors
INSERTED DETAIL,,People,Public Health,DENMARK STREET PHARMACY,3067075,"1,112.04",Private Contractors
INSERTED DETAIL,,People,Public Health,DENMARK STREET SURGERY,0,"3,011.70",Other Health Bodies
INSERTED DETAIL,,People,Public Health,DE-POEL,0,"2,031.98",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Public Health,DE-POEL,0,"1,350.84",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Public Health,DE-POEL,0,"1,717.17",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Public Health,DE-POEL,0,"1,860.27",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Public Health,DR CHARLTON RUSSELL STEVENS & STONE,3083125,"1,365.00",Other Health Bodies
INSERTED DETAIL,,People,Public Health,DR CHARLTON RUSSELL STEVENS & STONE,3083124,"2,170.00",Other Health Bodies
INSERTED DETAIL,,People,Public Health,DURHAM CONSTABULARY,3083135,"15,678.90",Contributions/Donations
INSERTED DETAIL,,People,Public Health,NECA SERVICES LTD,3080966,"100,781.25",Private Contractors
INSERTED DETAIL,,People,Public Health,"NHS DURHAM DALES, EASINGTON & SEDGEFIELD CLINICAL COMMISSIONING GROUP",3082883,"46,581.00",Other Health Bodies
INSERTED DETAIL,,People,Public Health,ROWLANDS PHARMACY,0,"1,376.21",Private Contractors
INSERTED DETAIL,,People,Public Health,ROWLANDS PHARMACY,0,922.57,Private Contractors
INSERTED DETAIL,,People,Public Health,ROWLANDS PHARMACY,0,"1,380.34",Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,700 CLUB,0,"20,374.17",Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,AGE UK DARLINGTON,3084005,"5,390.05",Professional Fees & Consultancy
INSERTED DETAIL,,People,AD - Commissioning,AGE UK DARLINGTON,3084006,"5,390.05",Professional Fees & Consultancy
INSERTED DETAIL,,People,AD - Commissioning,AGE UK DARLINGTON,3084007,"5,390.05",Professional Fees & Consultancy
INSERTED DETAIL,,People,AD - Commissioning,BLOOM PROCUREMENT SERVICES LTD,3078687,"36,000.00",Course Purchase
INSERTED DETAIL,,People,AD - Commissioning,CREATIVE SUPPORT LIMITED,0,"7,750.77",Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,DARLINGTON YMCA FOYER,0,"22,865.15",Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,DARLINGTON YMCA FOYER,0,"22,865.15",Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,DISC,0,"31,654.69",Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,DISC,3083133,"15,000.00",Services For Carers
INSERTED DETAIL,,People,AD - Commissioning,HEALTHWATCH DARLINGTON,3082900,"10,974.75",Grants
INSERTED DETAIL,,People,AD - Commissioning,KEYRING LIVING SUPPORT NETWORK,0,"2,581.15",Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,MOTT MACDONALD,3084010,"6,750.00",Professional Fees & Consultancy
INSERTED DETAIL,,People,AD - Commissioning,MOTT MACDONALD,3083136,"8,242.50",Professional Fees & Consultancy
INSERTED DETAIL,,People,AD - Commissioning,SAFEGUARDING TRAINING SOLUTIIONS,3081825,"1,275.00",Employee Training Course Costs
INSERTED DETAIL,,People,AD - Commissioning,SCHOTT REMOVALS TRANSPORT LTD,3081265,"1,521.20",Community Care Support
INSERTED DETAIL,,People,AD - Commissioning,YOUR HOMES NEWCASTLE,3081272,"1,217.40",Community Care Support
INSERTED DETAIL,,People,Adult Social Care,ALBANY OFFICE FURNITURE SOLUTIONS,3081378,675,Furniture
INSERTED DETAIL,,People,Adult Social Care,BUTTERWICK LIMITED,0,720,Respite
INSERTED DETAIL,,People,Adult Social Care,BUTTERWICK LIMITED,0,"1,200.00",Respite
INSERTED DETAIL,,People,Adult Social Care,BUTTERWICK LIMITED,0,720,Respite
INSERTED DETAIL,,People,Adult Social Care,BUTTERWICK LIMITED,0,720,Respite
INSERTED DETAIL,,People,Adult Social Care,BUTTERWICK LIMITED,0,720,Respite
INSERTED DETAIL,,People,Adult Social Care,BUTTERWICK LIMITED,0,720,Respite
INSERTED DETAIL,,People,Adult Social Care,BUTTERWICK LIMITED,0,720,Respite
INSERTED DETAIL,,People,Adult Social Care,BUTTERWICK LIMITED,0,720,Respite
INSERTED DETAIL,,People,Adult Social Care,BUTTERWICK LIMITED,0,720,Respite
INSERTED DETAIL,,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3081659,"8,332.50",Services For Carers
INSERTED DETAIL,,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3082681,"1,500.00",Services For Carers
INSERTED DETAIL,,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3082634,"8,750.00",Advocacy
INSERTED DETAIL,,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3082634,"8,750.00",Advocacy
INSERTED DETAIL,,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3082634,"8,750.00",Advocacy
INSERTED DETAIL,,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3082976,"4,914.00",Advocacy
INSERTED DETAIL,,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3082976,"2,457.00",Advocacy
INSERTED DETAIL,,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3081659,"8,332.50",Services For Carers
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,"1,146.65",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,671.28,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,587.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,"1,142.19",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,895.04,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,"1,146.63",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,"1,179.56",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,797.15,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,878.22,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,"1,067.82",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,"1,146.63",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,"1,179.59",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,671.28,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,"1,146.63",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,956.4,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,783.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,671.28,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,585.48,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,"1,230.68",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,836.4,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,"1,067.82",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,864.28,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,533.91,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,"1,067.82",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,878.22,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,"1,083.92",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,742.73,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,"1,142.23",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,"1,031.56",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,FOUR HOUSING,3083563,"8,021.39",Rent Of Facilities
INSERTED DETAIL,,People,Adult Social Care,FOUR HOUSING,3083684,895.2,Rent Of Facilities
INSERTED DETAIL,,People,Adult Social Care,FOUR HOUSING,3083684,895.2,Cleaning Materials & Consumables
INSERTED DETAIL,,People,Adult Social Care,GOLDSHIELD SECURUS LIMITED,3081393,584.8,Equipment
INSERTED DETAIL,,People,Adult Social Care,GREEN LINK (NORTH EAST),3081559,840,External Courier Service
INSERTED DETAIL,,People,Adult Social Care,INCLUSION NORTH CIC,3082849,"4,240.00",Private Contractors
INSERTED DETAIL,,People,Adult Social Care,INITIAL MEDICAL SERVICES LIMITED,0,"1,232.21",Hygiene Services
INSERTED DETAIL,,People,Adult Social Care,MENCAP,3083567,"6,027.75",Rent Of Facilities
INSERTED DETAIL,,People,Adult Social Care,NORTH YORKSHIRE MOBILITY & SAFETY,3082093,776.5,Client Home Adaptations - Private Housing
INSERTED DETAIL,,People,Adult Social Care,PARASOL GROUP,3081640,"11,000.00",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,TYNETEC LTD,3083206,736.43,Equipment
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,1AB TAXIS LTD,3080841,"2,194.16",Contract Hire
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,1AB TAXIS LTD,3080842,"1,284.00",Contract Hire
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,1AB TAXIS LTD,3072965,740,Contract Hire
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ACTION FOR CHILDREN,3074400,"5,163.67",External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ACTION FOR CHILDREN,3074400,"4,830.53",External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ACTION FOR CHILDREN,3074400,"5,163.67",External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ACTION FOR CHILDREN,3074400,"5,163.67",External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ARTEMIS SUPPORT LTD,3080424,"12,800.00",External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,ARTEMIS SUPPORT LTD,3082115,"11,600.00",External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,BETA NORTH LIMITED,3075232,"3,465.00",External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,BETA NORTH LIMITED,3075233,"2,420.00",External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,BETA NORTH LIMITED,3075233,"3,850.00",External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,BETA NORTH LIMITED,3082119,"3,080.00",External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,BETA NORTH LIMITED,3083454,"2,090.00",External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,BETA NORTH LIMITED,3075232,"2,772.00",External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,BETA NORTH LIMITED,3075233,"3,080.00",External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,BRITISH YOUTH COUNCIL,3083695,650,Hospitality & Room Hire
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,CAPITA RESOURCING LTD,3076152,"24,150.00",Professional Fees & Consultancy
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,CAREWORKS LTD,3083123,"12,430.00",Ict Hardware Purchase
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,CHOICES & VOICES,3083726,700,Professional Fees & Consultancy
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,CHOICES & VOICES,3083724,936.25,Professional Fees & Consultancy
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,CHOICES & VOICES,3079712,586.25,Professional Fees & Consultancy
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,CHOICES & VOICES,3083725,813.75,Professional Fees & Consultancy
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,COMPASS CHILDRENS HOMES LIMITED,3080434,"18,000.00",External Placements
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,CORONA ENERGY LTD,0,654.62,Gas
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,CORONA ENERGY LTD,0,603.97,Gas
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,CORONA ENERGY LTD,0,521.13,Gas
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,CORONA ENERGY LTD,0,549.37,Gas
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,CORONA ENERGY LTD,0,541.28,Gas
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,CORONA ENERGY LTD,0,684.93,Gas
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,CORONA ENERGY LTD,0,978.14,Gas
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3080695,"1,987.40",Contract Hire
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3080698,"2,084.30",Contract Hire
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3080699,"1,833.50",Contract Hire
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3080696,"1,901.90",Contract Hire
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3080697,"2,129.90",Contract Hire
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DARLINGTON & DISTRICT YTH COMM ASS,3080694,"2,010.20",Contract Hire
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DENE VALLEY COMMUNITY TRANSPORT,3080700,"2,850.00",Contract Hire
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DENE VALLEY COMMUNITY TRANSPORT,3080700,"2,250.00",Contract Hire
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,062.00",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,179.56",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"2,359.95",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,170.65",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"2,359.95",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,138.15",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,332.74",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,295.74",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,221.37",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,216.93",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,216.93",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,295.74",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,348.80",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,146.63",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,929.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,142.19",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,034.15",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,295.74",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,100.15",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,970.26,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,216.93",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"2,611.55",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"2,290.56",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,899.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,295.74",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,295.74",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,313.25",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,309.80",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,956.4,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,887.96",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"2,355.25",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,576.32,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,887.96",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,049.58",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,049.58",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,216.93",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,956.4,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,243.21",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,296.72",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,295.74",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,990.3,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,986.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,190.68",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,118.04",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,528.64",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,142.19",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,771.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,062.00",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,142.19",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,864.36,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,142.19",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,142.19",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,049.58",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,142.19",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,049.58",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,142.19",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,157.63",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,926.1,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,926.1,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,050.60",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,697,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,941.54,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,972.41,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,926.1,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,648.27,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Children's Services,Service Director - Children's Services,DE-POEL,0,"1,142.19",Agency Staff Costs - Non Teaching
